player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2013,4.32,1.01,1.39,0.6,0.78,-0.3,0.58,-0.19,0.89,1.16,-0.27,-0.58,5.95,0.41,6.36,0.06,-0.68,6.63,-0.05,0.46,1.09,0.31,26436,13268,13168
101108,Chris Paul,2013,2.44,0.61,1.41,0.87,0.54,0.48,-1.3,-1.06,1.23,0.59,0.63,0.39,4.73,0.19,4.92,0.27,0.41,4.32,0.73,-0.54,1.89,1.62,18846,9428,9418
2225,Tony Parker,2013,2.34,0.51,1.23,0.57,0.66,-0.88,1.36,0.43,0.04,0.1,-0.06,0.62,2.52,2.37,4.89,0.18,-1.03,3.55,0.68,1.69,0.35,0.66,20059,10096,9963
201933,Blake Griffin,2013,3.21,-0.12,0.59,0.3,0.3,0.43,-0.67,-0.22,0.79,0.42,0.35,0.2,4.25,0.31,4.56,0.01,1.1,3.15,0.32,-0.01,1.02,0.99,20254,10126,10128
1713,Vince Carter,2013,2.02,0.5,0.89,0.31,0.58,-0.92,1.11,-0.68,-0.16,-0.38,0.22,1.13,2.38,1.93,4.31,0.24,-0.3,2.68,0.52,1.41,-0.03,0.97,14292,7175,7117
708,Kevin Garnett,2013,0.22,-0.03,0.23,0.13,0.1,-1.57,3.45,0.64,0.86,0.39,0.47,0.67,-1.26,5.47,4.21,0.35,-1.45,0.19,0.05,5.42,-1.34,1.53,17404,8731,8673
201568,Danilo Gallinari,2013,1.24,0.77,0.2,0.27,-0.06,0.32,0.78,0.45,0.12,0.21,-0.09,0.78,1.77,2.34,4.11,0.67,0.26,1.51,0.97,1.37,0.52,0.9,14887,7463,7424
201144,Mike Conley,2013,0.38,0.26,1.48,0.66,0.82,0.16,1.06,0.14,0.95,0.51,0.44,0.19,1.83,2.25,4.09,-0.13,0.07,1.76,-0.17,2.42,1.64,1.14,20960,10501,10459
101161,Amir Johnson,2013,0.65,0.44,0.61,0.93,-0.3,0.6,2.71,0.23,-0.29,-0.4,0.11,0.09,1.43,2.65,4.08,-0.29,0.3,1.13,0.56,2.09,1.21,-0.2,14569,7314,7255
1495,Tim Duncan,2013,-0.07,0.19,0.76,0.01,0.75,-0.3,3.28,0.87,-0.86,-0.27,-0.58,0.93,0.19,3.83,4.02,0.28,-0.02,0.21,0.71,3.12,0.46,0.07,18548,9356,9192
201939,Stephen Curry,2013,2.08,-0.09,0.01,-0.19,0.22,0.19,0.85,0.08,0.49,0.06,0.41,0.33,2.26,1.69,3.95,0.0,0.02,2.24,-0.4,2.09,0.2,0.82,16373,8212,8161
201566,Russell Westbrook,2013,2.51,0.96,-0.04,0.16,-0.18,0.47,0.78,-0.22,0.61,0.18,0.43,-0.35,2.68,1.14,3.81,-0.17,0.2,2.48,0.05,1.09,0.43,0.26,23264,11691,11573
201188,Marc Gasol,2013,0.07,0.37,0.35,-0.06,0.41,-0.1,2.25,0.2,0.9,0.22,0.68,0.51,0.0,3.7,3.71,-0.27,-0.68,0.68,0.48,3.22,0.25,1.41,21870,10962,10908
2730,Dwight Howard,2013,2.78,-0.8,-2.22,-0.65,-1.57,0.18,2.08,0.3,-0.4,0.21,-0.61,0.64,1.06,2.62,3.68,0.62,-0.42,1.48,1.04,1.58,-2.04,0.24,18262,9159,9103
2738,Andre Iguodala,2013,0.67,-0.21,0.27,0.41,-0.16,-0.21,2.29,-0.09,0.69,0.66,0.04,-0.13,0.93,2.7,3.63,0.05,-0.03,0.96,0.28,2.42,0.06,0.56,21236,10640,10596
201959,Taj Gibson,2013,-0.89,-0.1,-0.31,0.3,-0.61,1.94,3.16,-0.6,0.46,0.49,-0.02,-0.54,1.16,2.47,3.63,-0.19,1.88,-0.72,-0.11,2.58,1.63,-0.08,11062,5486,5576
2548,Dwyane Wade,2013,1.99,0.43,0.49,-0.13,0.64,0.21,0.4,0.11,0.89,0.52,0.37,-0.57,2.19,1.36,3.55,0.14,-0.21,2.4,-0.53,1.89,0.7,0.32,21084,10578,10506
201600,Omer Asik,2013,0.28,-0.86,-1.66,-0.36,-1.3,0.96,3.09,0.87,-0.52,-0.02,-0.51,0.85,-0.32,3.85,3.53,0.53,-0.14,-0.18,0.92,2.93,-0.7,0.33,14228,7101,7127
