player_id,player_name,off,def,net_rapm,possessions,off_poss,def_poss
1631204,Marcus Sasser,-0.253,-0.192,-0.061,9677,4904,4773
1629022,Lonnie Walker IV,0.256,0.318,-0.062,5483,2752,2731
1641735,Amari Bailey,0.02,0.082,-0.062,239,114,125
1643133,Lovering,-0.007,0.055,-0.062,191,100,91
1627746,Skal Labissiere,-0.04,0.021,-0.062,178,92,86
1627788,Furkan Korkmaz,0.089,0.153,-0.064,1073,540,533
1642884,Goldin,0.029,0.093,-0.065,91,51,40
1630322,Lindy Waters III,-0.569,-0.503,-0.066,5020,2572,2448
1629716,Marques Bolden,0.041,0.108,-0.067,444,203,241
1631109,Mark Williams,0.355,0.424,-0.069,11920,5893,6027
1630241,Sam Merrill,-0.868,-0.798,-0.07,16127,8123,8004
1631112,Kendall Brown,0.011,0.081,-0.07,279,135,144
1629627,Zion Williamson,0.091,0.164,-0.072,18388,9229,9159
1641817,Anton Watson,-0.029,0.043,-0.072,78,40,38
1641890,Tyler Smith,0.032,0.105,-0.073,1069,541,528
1643257,Kent,-0.063,0.012,-0.074,65,31,34
1642385,Cui Yongxi,-0.007,0.068,-0.075,33,18,15
1628991,Jaren Jackson Jr.,0.065,0.14,-0.075,22269,11117,11152
1631306,Cole Swider,0.214,0.29,-0.076,958,499,459
1629052,Oshae Brissett,0.228,0.304,-0.076,3081,1553,1528
1629232,Kaiser Gates,-0.03,0.047,-0.077,30,14,16
1641793,D'Moi Hodge,-0.039,0.038,-0.077,145,67,78
1642951,Pedulla,-0.002,0.074,-0.077,108,60,48
1626143,Jahlil Okafor,-0.02,0.057,-0.077,15,9,6
201980,Danny Green,-0.006,0.074,-0.079,69,35,34
1631174,Tyler Burton,0.023,0.103,-0.08,1149,569,580
1631166,Drew Timme,0.158,0.237,-0.08,1742,855,887
1628424,Kobi Simmons,-0.008,0.073,-0.082,242,115,127
1629098,Jack McVeigh,-0.054,0.028,-0.082,160,77,83
1630222,Mason Jones,-0.095,-0.012,-0.083,258,131,127
1630201,Malachi Flynn,-0.095,-0.01,-0.085,3381,1679,1702
1628370,Malik Monk,-0.785,-0.701,-0.085,19585,9925,9660
1628373,Frank Ntilikina,-0.053,0.033,-0.086,161,82,79
203925,Joe Harris,-0.032,0.056,-0.089,628,309,319
1627827,Dorian Finney-Smith,-0.87,-0.777,-0.092,16473,8155,8318
1630547,James Bouknight,-0.059,0.033,-0.092,278,144,134
1629117,Wenyen Gabriel,0.057,0.149,-0.092,282,139,143
1631131,Oscar Tshiebwe,-0.212,-0.12,-0.092,2841,1459,1382
1642396,Blake Hinson,0.376,0.473,-0.096,1085,556,529
203458,Alex Len,-0.565,-0.467,-0.097,3037,1553,1484
1630585,Marcus Garrett,-0.133,-0.036,-0.097,290,136,154
1631205,Buddy Boeheim,-0.056,0.042,-0.098,354,178,176
1631100,AJ Griffin,0.043,0.142,-0.099,624,315,309
1642853,Rasheer Fleming,0.112,0.212,-0.1,2465,1271,1194
1630196,Filip Petrusev,-0.033,0.067,-0.1,32,14,18
1630259,Jordan Ford,-0.077,0.022,-0.1,75,39,36
1629645,Kevin Porter Jr.,0.14,0.241,-0.101,10587,5174,5413
1641803,Tristen Newton,-0.094,0.008,-0.102,118,64,54
1628973,Jalen Brunson,-0.085,0.018,-0.103,33040,16859,16181
1631301,Jaylen Sims,0.135,0.239,-0.104,398,189,209
1631212,Peyton Watson,-0.587,-0.483,-0.104,18392,8955,9437
1641753,Chris Livingston,-0.003,0.102,-0.104,763,382,381
1630564,RaiQuan Gray,-0.005,0.099,-0.104,150,74,76
1630204,Ashton Hagans,0.004,0.109,-0.105,1084,576,508
1641806,Markquis Nowell,-0.04,0.065,-0.106,11,6,5
1628977,Hamidou Diallo,-0.041,0.065,-0.106,19,14,5
1630556,Kessler Edwards,0.097,0.203,-0.107,3254,1598,1656
1641752,Bobi Klintman,0.091,0.198,-0.107,398,213,185
1642384,Isaiah Crawford,-0.177,-0.069,-0.108,502,259,243
1627826,Ivica Zubac,-0.618,-0.506,-0.112,22646,11238,11408
1630762,Phillip Wheeler,-0.184,-0.072,-0.112,169,88,81
1629718,Charles Brown Jr.,-0.07,0.043,-0.112,130,67,63
1630658,Colin Castleton,0.118,0.231,-0.112,1926,972,954
1642851,Kon Knueppel,0.376,0.488,-0.112,9442,4754,4688
1641788,Alex Fudge,-0.019,0.094,-0.113,144,70,74
1630563,Joshua Primo,-0.044,0.07,-0.115,41,17,24
1642939,Miles Kelly,-0.052,0.063,-0.115,508,247,261
1628369,Jayson Tatum,-0.64,-0.525,-0.115,26370,13118,13252
1628962,Udoka Azubuike,-0.07,0.049,-0.119,419,195,224
1641710,Anthony Black,0.182,0.3,-0.119,18466,9277,9189
1642910,Tonje,0.014,0.134,-0.12,145,66,79
1631303,Justin Minaya,0.01,0.13,-0.121,1719,896,823
1641780,Broome,-0.151,-0.029,-0.122,207,108,99
1630606,Javonte Smart,-0.054,0.068,-0.122,3,0,3
1628382,Justin Jackson,-0.054,0.07,-0.124,2,0,2
1631102,TyTy Washington Jr.,-0.093,0.031,-0.124,907,455,452
1641779,Jalen Bridges,-0.08,0.046,-0.126,99,46,53
202738,Isaiah Thomas,-0.048,0.078,-0.126,88,39,49
1630604,E.J. Liddell,-0.359,-0.232,-0.126,1484,744,740
1630207,Nate Hinton,0.051,0.179,-0.127,284,150,134
1630622,Jalen Crutcher,-0.062,0.065,-0.127,9,4,5
1641754,Seth Lundy,-0.062,0.066,-0.128,181,80,101
203469,Cody Zeller,-0.055,0.075,-0.129,1210,621,589
1630554,Jason Preston,-0.039,0.089,-0.129,288,142,146
1631451,Cooke,-0.021,0.109,-0.13,349,180,169
1631376,Dmytro Skapintsev,-0.062,0.068,-0.13,7,4,3
1631257,Jermaine Samuels Jr.,0.008,0.138,-0.13,221,115,106
1630608,Malcolm Cazalon,-0.063,0.067,-0.13,9,5,4
1630177,Theo Maledon,-0.187,-0.056,-0.131,792,409,383
1642368,N'Faly Dante,0.08,0.212,-0.132,247,125,122
1642399,Jesse Edwards,-0.06,0.075,-0.135,15,8,7
1641926,Dexter Dennis,0.024,0.159,-0.135,119,55,64
1641879,Yuri Collins,-0.066,0.07,-0.136,62,36,26
1631127,Harrison Ingram,-0.084,0.052,-0.137,212,113,99
1631209,Isaiah Wong,-0.272,-0.134,-0.138,902,464,438
1629056,Terence Davis,-0.093,0.046,-0.139,30,14,16
1642280,Trentyn Flowers,-0.077,0.063,-0.139,111,56,55
1629603,Mamadi Diakite,0.002,0.142,-0.14,120,62,58
1629308,Juan Toscano-Anderson,-0.055,0.085,-0.14,193,95,98
1641847,Andrew Funk,-0.058,0.083,-0.141,50,28,22
1631101,Shaedon Sharpe,0.039,0.18,-0.141,18093,9096,8997
1641745,Adam Flagler,-0.144,-0.001,-0.142,806,412,394
1630543,Isaiah Jackson,-0.017,0.125,-0.142,7002,3526,3476
1630600,Isaiah Mobley,-0.052,0.091,-0.143,315,160,155
1630528,Josh Christopher,0.093,0.237,-0.144,262,125,137
1628391,D.J. Wilson,-0.069,0.075,-0.144,50,25,25
1630530,Trey Murphy III,0.342,0.488,-0.146,22448,11253,11195
1631210,Jacob Toppin,-0.138,0.009,-0.147,436,220,216
1626162,Kelly Oubre Jr.,0.121,0.268,-0.147,22783,11443,11340
1628464,Daniel Theis,-0.212,-0.064,-0.148,6131,3114,3017
1641815,Isaiah Stevens,-0.127,0.022,-0.148,166,86,80
1630283,Kylor Kelley,-0.075,0.073,-0.148,515,251,264
1642450,Daniss Jenkins,-0.324,-0.174,-0.15,6283,3237,3046
1631338,Mouhamadou Gueye,0.018,0.167,-0.15,632,296,336
1631323,Simone Fontecchio,0.761,0.913,-0.152,15326,7734,7592
1627885,Shaquille Harrison,-0.073,0.078,-0.152,20,10,10
1642468,Brown,-0.07,0.082,-0.152,9,4,5
1629618,Jalen Pickett,-0.273,-0.117,-0.156,5926,2914,3012
1642013,Malik Williams,-0.056,0.099,-0.156,395,192,203
1629650,Moses Brown,-0.153,0.004,-0.157,1199,599,600
1630688,Ish Wainright,-0.015,0.143,-0.157,211,117,94
1642490,Oduro,0.022,0.181,-0.16,346,180,166
1630619,Moussa Cisse,0.221,0.383,-0.161,2028,1005,1023
1641936,Miles Norris,-0.102,0.061,-0.162,131,64,67
1630284,Kevon Harris,-0.074,0.089,-0.163,24,10,14
1631111,Wendell Moore Jr.,0.371,0.534,-0.163,2379,1226,1153
1642345,Oso Ighodaro,-0.371,-0.206,-0.164,10732,5509,5223
1631132,Christian Koloko,0.241,0.407,-0.166,2586,1304,1282
1629677,Luka Samanic,-0.072,0.094,-0.167,1524,728,796
1630175,Cole Anthony,-0.603,-0.434,-0.169,13088,6635,6453
1631197,Jared Rhoden,0.067,0.235,-0.169,1753,884,869
201988,Patty Mills,-0.387,-0.216,-0.171,2878,1470,1408
1631298,Jack White,-0.096,0.077,-0.173,239,128,111
1642505,Alex Ducas,-0.05,0.123,-0.174,474,244,230
1631167,Izaiah Brockington,-0.067,0.107,-0.174,23,13,10
1630184,Kira Lewis Jr.,-0.113,0.063,-0.176,987,477,510
1642876,Adou Thiero,-0.033,0.143,-0.176,633,299,334
1642357,David Jones Garcia,-0.012,0.164,-0.176,238,128,110
1630192,Zeke Nnaji,-0.389,-0.211,-0.178,6839,3349,3490
203952,Andrew Wiggins,0.037,0.215,-0.178,22511,11238,11273
1629623,Lindell Wigginton,-0.074,0.104,-0.178,29,11,18
201949,James Johnson,-0.102,0.079,-0.181,349,181,168
1631386,Taze Moore,-0.09,0.096,-0.186,235,127,108
1641790,PJ Hall,-0.363,-0.174,-0.189,1001,492,509
1630641,Ibou Badji,-0.089,0.101,-0.19,790,396,394
1630929,Henri Drell,-0.087,0.105,-0.192,112,62,50
1642935,Hepburn,-0.085,0.109,-0.193,53,26,27
1641749,Keyontae Johnson,-0.049,0.145,-0.193,232,115,117
1642024,Alex Reese,-0.097,0.097,-0.194,830,406,424
201577,Robin Lopez,-0.08,0.115,-0.195,232,117,115
1631241,Javon Freeman-Liberty,0.015,0.21,-0.196,1501,745,756
1641813,Mark Sears,-0.076,0.12,-0.197,76,39,37
1642279,Ulrich Chomche,-0.095,0.101,-0.197,98,49,49
203490,Otto Porter Jr.,-0.016,0.182,-0.198,642,333,309
1631321,Sidy Cissoko,-0.089,0.108,-0.198,6259,3124,3135
1631262,Jules Bernard,-0.086,0.112,-0.198,578,313,265
1642880,Kam Jones,-0.033,0.174,-0.207,2189,1059,1130
1641809,Drew Peterson,-0.16,0.047,-0.208,964,491,473
1626246,Boban Marjanovic,0.0,0.209,-0.208,278,133,145
1642484,RayJ Dennis,0.251,0.461,-0.21,1047,540,507
1629875,Xavier Moon,0.032,0.245,-0.212,465,238,227
1629018,Gary Trent Jr.,-0.192,0.021,-0.213,20062,9894,10168
203897,Zach LaVine,-0.234,-0.022,-0.213,17473,8649,8824
1630649,Stanley Umude,-0.132,0.082,-0.214,1426,692,734
1629611,Terance Mann,-0.079,0.136,-0.215,18032,8974,9058
1642400,Enaruna,-0.255,-0.04,-0.215,290,151,139
1642439,Quincy Olivari,-0.11,0.106,-0.216,42,21,21
1626196,Josh Richardson,-0.292,-0.075,-0.217,4443,2197,2246
1630562,Matt Hurt,-0.191,0.027,-0.218,398,195,203
1630181,R.J. Hampton,-0.081,0.138,-0.219,286,138,148
1629610,DaQuan Jeffries,-0.478,-0.259,-0.219,4378,2151,2227
1641727,Dariq Whitehead,0.377,0.596,-0.219,1701,874,827
1629010,Jerome Robinson,-0.056,0.164,-0.22,303,159,144
1643141,Telfort,-0.089,0.131,-0.22,103,48,55
1630586,Usman Garuba,-0.081,0.14,-0.221,65,31,34
1642282,Sallis,-0.127,0.098,-0.225,96,47,49
1631254,Kenneth Lofton Jr.,-0.108,0.118,-0.226,750,373,377
1628984,Devonte' Graham,-0.055,0.173,-0.228,1149,572,577
1641931,Onuralp Bitim,-0.21,0.019,-0.229,979,491,488
1629027,Trae Young,0.018,0.248,-0.23,19451,9799,9652
1641794,Dillon Jones,-0.221,0.008,-0.23,2307,1189,1118
1631260,A.J. Green,-0.822,-0.591,-0.231,17342,8569,8773
1628976,Wendell Carter Jr.,-0.411,-0.177,-0.233,21195,10656,10539
1630631,Jose Alvarado,-0.001,0.234,-0.235,14225,7143,7082
1630165,Killian Hayes,0.026,0.262,-0.236,5853,2928,2925
1631222,Jake LaRavia,-0.107,0.13,-0.237,15591,7738,7853
1631246,Vince Williams Jr.,-0.08,0.159,-0.239,10322,5161,5161
1641707,Taylor Hendricks,0.232,0.472,-0.24,7609,3801,3808
1630610,DeJon Jarreau,-0.146,0.095,-0.241,1407,703,704
1630285,Zavier Simpson,-0.092,0.151,-0.243,606,325,281
1641789,Jazian Gortman,-0.205,0.038,-0.243,206,103,103
1643024,Chris Mañon,-0.131,0.111,-0.243,167,77,90
1641721,Maxwell Lewis,0.048,0.291,-0.243,1497,754,743
1642355,Bronny James,-0.18,0.065,-0.245,2101,1032,1069
1631311,Lester Quinones,0.164,0.411,-0.247,2194,1119,1075
1641970,Maozinha Pereira,-0.042,0.208,-0.249,430,225,205
1642050,Jackson Rowe,-0.083,0.167,-0.25,190,106,84
1626158,Richaun Holmes,-0.016,0.236,-0.252,4000,2020,1980
203901,Elfrid Payton,0.244,0.497,-0.253,1918,945,973
1641869,Malachi Smith,-0.172,0.081,-0.253,1251,648,603
1642855,Essengue,-0.121,0.133,-0.254,25,14,11
1631095,Jabari Smith Jr.,0.112,0.367,-0.255,26576,13539,13037
1631106,Tari Eason,-0.189,0.067,-0.256,13934,7125,6809
1629678,Admiral Schofield,-0.095,0.162,-0.257,287,128,159
1631214,Alondes Williams,-0.144,0.115,-0.259,423,213,210
1630535,Greg Brown III,-0.031,0.229,-0.26,164,74,90
1630846,Olivier Sarr,-0.146,0.118,-0.264,490,236,254
1642461,Spencer Jones,-0.472,-0.207,-0.264,6159,3008,3151
