player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1495,Tim Duncan,2005,3.04,-0.04,-0.2,-0.36,0.18,0.48,4.88,0.76,-0.31,-0.25,-0.06,0.59,3.36,4.99,8.35,-0.13,0.7,2.66,0.36,4.63,0.28,0.28,37030,18589,18441
406,Shaquille O'Neal,2005,7.26,-0.99,-1.01,-0.77,-0.24,0.06,2.11,0.53,-1.96,-0.97,-0.99,0.96,6.47,1.47,7.95,0.53,-0.15,6.62,0.58,0.89,-0.95,-1.0,34527,17363,17164
708,Kevin Garnett,2005,3.7,0.78,0.92,0.55,0.39,-0.09,2.98,0.35,-0.25,0.01,-0.26,0.46,4.19,3.37,7.56,-0.16,-0.42,4.61,0.38,2.99,0.83,0.21,39569,19885,19684
1938,Manu Ginobili,2005,2.17,1.04,-0.07,0.09,-0.15,0.76,0.86,0.15,1.28,0.68,0.61,0.64,3.09,2.5,5.59,-0.05,0.86,2.23,0.22,2.28,0.69,1.92,27958,14011,13947
1884,Baron Davis,2005,1.81,0.03,1.48,0.4,1.08,0.64,1.17,-0.09,1.0,0.27,0.73,-1.04,3.89,1.31,5.2,0.14,0.52,3.37,-0.92,2.23,2.12,-0.04,24238,12126,12112
1905,Andrei Kirilenko,2005,2.47,1.6,-0.74,-0.61,-0.13,1.57,0.97,-0.86,0.95,0.18,0.77,-0.11,3.16,1.84,4.99,-0.12,0.6,2.56,0.28,1.56,0.83,0.84,23846,11892,11954
467,Jason Kidd,2005,1.6,0.76,1.23,0.25,0.98,0.4,0.87,0.12,1.11,0.74,0.37,-0.2,3.03,1.79,4.82,-0.19,0.39,2.64,0.78,1.01,1.63,0.91,35291,17693,17598
1717,Dirk Nowitzki,2005,2.64,1.47,1.48,0.53,0.94,-0.65,1.09,0.24,0.06,0.23,-0.17,-0.03,3.02,1.4,4.43,-0.16,-0.38,3.4,0.64,0.76,0.83,0.03,40268,20211,20057
224,Eddie Jones,2005,1.5,0.14,0.52,0.41,0.11,-0.45,1.04,-0.57,0.49,0.4,0.09,0.46,1.65,2.74,4.39,0.83,0.8,0.85,1.59,1.15,0.07,0.95,32044,16006,16038
739,Rasheed Wallace,2005,1.8,-0.71,-0.27,-1.02,0.75,0.33,1.54,0.81,0.02,-0.39,0.42,0.93,1.66,2.62,4.28,-0.07,0.02,1.64,0.67,1.95,0.06,0.95,34116,17099,17017
731,Greg Ostertag,2005,-0.18,-0.9,-1.01,-0.74,-0.28,1.55,3.83,0.6,-0.06,0.0,-0.06,0.08,0.27,3.92,4.19,-0.02,0.94,-0.67,0.65,3.27,0.54,0.02,17115,8521,8594
1112,Ben Wallace,2005,-1.45,-0.95,0.68,0.33,0.34,1.28,3.5,0.72,0.53,0.13,0.4,-0.07,0.04,4.04,4.07,-0.4,0.55,-0.51,1.06,2.98,1.96,0.46,40116,20043,20073
