player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1641705,Victor Wembanyama,2026,1.44,0.44,0.04,-0.05,0.09,0.1,3.72,0.32,-0.13,0.4,-0.52,1.23,1.71,4.64,6.35,-0.05,0.59,1.12,1.14,3.5,0.14,1.1,8383,4210,4173
202695,Kawhi Leonard,2026,2.29,0.38,1.08,0.51,0.57,0.02,1.39,0.46,0.43,0.39,0.04,-0.07,3.59,1.91,5.5,0.36,0.41,3.18,0.28,1.63,1.1,0.36,8314,4156,4158
1628983,Shai Gilgeous-Alexander,2026,2.91,1.28,2.13,1.16,0.97,-1.17,1.44,-0.34,0.82,0.09,0.73,-0.54,3.91,1.54,5.45,-0.14,-0.92,4.83,-0.51,2.05,0.96,0.28,9792,4896,4896
1631096,Chet Holmgren,2026,1.24,-0.0,0.08,0.34,-0.27,0.24,2.59,0.41,-0.17,-0.08,-0.08,0.99,1.34,3.72,5.06,0.09,0.69,0.65,0.5,3.22,0.32,0.82,8563,4273,4290
1630700,Dyson Daniels,2026,1.71,-0.19,0.55,0.38,0.18,-0.06,0.92,0.02,1.58,0.48,1.1,-0.13,2.48,2.19,4.68,0.11,-0.0,2.48,0.0,2.19,0.49,1.45,11230,5598,5632
203999,Nikola Jokic,2026,3.58,1.03,0.03,-0.79,0.8,-0.01,-0.33,0.06,-0.24,-0.0,-0.24,1.08,3.89,0.5,4.39,0.28,0.3,3.59,1.27,-0.77,0.02,0.84,10249,5142,5107
203935,Marcus Smart,2026,1.69,0.14,0.55,0.04,0.51,-0.62,0.73,-0.07,0.94,0.12,0.82,0.8,1.8,2.45,4.25,0.16,-0.75,2.55,0.64,1.81,-0.07,1.74,7898,3950,3948
1628401,Derrick White,2026,-0.16,-0.18,0.55,0.47,0.06,0.28,2.52,0.26,0.27,0.09,0.17,0.57,0.91,3.32,4.24,0.21,0.24,0.67,0.52,2.8,0.83,0.84,11191,5598,5593
1628389,Bam Adebayo,2026,1.25,0.5,0.61,0.64,-0.03,-0.02,0.47,0.29,0.25,0.04,0.21,1.64,1.94,2.18,4.12,-0.08,0.23,1.71,1.51,0.67,0.59,1.89,9967,4993,4974
1629674,Neemias Queta,2026,0.03,-0.43,0.19,0.32,-0.11,0.67,3.19,0.66,-0.23,0.2,-0.42,0.7,0.78,3.3,4.08,-0.47,0.46,0.32,0.04,3.26,0.86,0.47,8022,4009,4013
203507,Giannis Antetokounmpo,2026,3.06,-0.01,0.2,0.18,0.03,-0.07,1.03,0.05,-0.43,-0.64,0.21,-0.16,3.61,0.39,4.0,0.37,0.04,3.57,0.3,0.09,0.13,-0.59,4415,2209,2206
1642349,Ajay Mitchell,2026,1.42,0.65,0.87,0.51,0.37,-0.82,0.57,-0.12,0.82,0.23,0.6,0.66,1.72,2.14,3.86,0.34,-0.38,2.1,0.64,1.5,0.05,1.48,6432,3232,3200
1630170,Devin Vassell,2026,2.58,0.11,0.14,0.24,-0.1,-0.08,1.95,0.13,-0.48,-0.17,-0.29,-0.53,2.63,1.22,3.85,0.27,-0.15,2.78,-0.51,1.73,0.06,-1.01,9147,4581,4566
