player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
764,David Robinson,1999,1.8,0.24,0.89,0.47,-0.7,0.19,-0.19,-0.42,0.97,0.51,-0.0,0.51,-0.45,2.44,0.59,0.84,0.88,0.61,0.08,-1.46,0.17,0.78,0.13,0.15,-0.02,-0.0,2.06,3.02,5.08,0.65,-0.19,2.25,-0.11,3.13,0.06,0.13,7638,3831,3807
739,Rasheed Wallace,1999,2.8,0.49,-1.4,0.46,0.21,0.33,1.19,0.8,0.47,-0.16,-0.32,0.15,-0.61,1.1,-0.23,0.25,0.86,-0.43,0.38,0.18,0.16,2.81,0.51,-0.09,0.61,0.6,1.89,2.19,4.07,-0.17,0.4,1.49,0.48,1.71,-0.77,1.11,6861,3441,3420
406,Shaquille O'Neal,1999,3.05,-0.66,2.83,1.41,-0.95,0.46,-1.88,1.0,4.43,-0.4,-0.39,-0.0,0.83,0.04,-0.06,0.85,-0.25,0.27,0.06,-1.12,-0.09,0.76,-0.74,-0.61,-0.13,0.4,3.85,0.07,3.91,0.73,0.66,3.19,-0.6,0.67,0.43,-0.34,7673,3848,3825
252,Karl Malone,1999,3.91,1.92,2.98,0.58,-1.47,0.36,-1.51,0.54,2.57,-0.35,-0.44,0.08,-0.49,0.02,-0.39,0.26,0.42,0.1,0.03,-0.36,0.1,1.19,-0.21,-0.53,0.32,0.44,3.39,0.31,3.7,0.38,-0.93,4.32,0.51,-0.2,-0.84,0.23,8178,4098,4080
299,Glenn Robinson,1999,3.37,-0.01,0.19,-0.05,-0.48,1.05,0.29,1.41,2.52,0.57,0.46,0.11,0.13,-0.09,-0.07,-1.13,0.29,-0.62,0.12,1.75,0.14,-0.44,0.42,0.32,0.1,-0.71,3.94,-0.26,3.68,-0.01,0.28,3.66,-0.19,-0.07,0.7,-0.29,6046,3023,3023
297,Alonzo Mourning,1999,1.5,0.19,0.24,0.42,0.72,0.28,-0.97,0.53,1.41,-0.05,0.13,-0.18,-0.22,2.29,0.28,0.92,1.42,0.43,0.05,-1.35,0.16,2.37,-0.19,-0.13,-0.07,-0.24,1.13,2.1,3.23,0.14,0.05,1.08,-0.15,2.25,-0.27,-0.43,6727,3371,3356
120,Steven Smith,1999,2.4,0.78,0.19,0.37,0.89,-0.18,-1.07,0.85,-0.27,-0.09,-0.1,0.01,0.29,1.79,0.12,-0.01,0.64,0.22,0.24,-0.21,0.61,1.84,-0.44,-0.09,-0.35,-0.31,2.49,0.7,3.19,-0.45,-0.53,3.02,-0.13,0.83,0.2,-0.75,5779,2893,2886
762,Shawn Bradley,1999,-0.02,0.02,0.6,-0.19,-1.02,0.46,0.41,-0.34,0.36,1.03,0.12,0.91,0.67,1.43,0.61,0.52,1.16,0.12,-0.07,-0.64,-0.3,0.25,-0.54,-0.11,-0.43,0.61,1.58,1.54,3.13,-0.05,0.46,1.12,0.48,1.06,1.7,0.07,4592,2295,2297
965,Derek Fisher,1999,1.11,0.44,1.27,0.28,-0.13,-0.0,-1.14,0.42,-0.49,-0.33,-0.57,0.24,-0.11,0.18,-0.09,0.53,-0.36,0.14,0.32,-0.66,-0.19,1.48,0.37,-0.11,0.49,0.69,1.58,1.54,3.11,1.2,0.61,0.97,0.75,0.79,-0.44,1.06,5133,2576,2557
258,Brian Grant,1999,1.31,1.12,0.66,-0.06,-0.31,0.22,-0.35,-0.29,0.4,-0.07,-0.35,0.28,1.52,0.32,0.52,-0.21,0.3,-0.25,-0.01,0.46,0.27,-0.54,-0.07,-0.4,0.33,0.36,2.59,0.46,3.06,-0.31,1.86,0.73,0.19,0.27,1.45,0.29,7122,3565,3557
467,Jason Kidd,1999,1.71,0.29,0.26,0.46,0.29,0.61,-0.55,0.16,3.34,0.73,0.05,0.69,-0.4,-0.33,0.05,0.45,-0.15,-0.31,-0.24,-0.14,-0.1,0.24,0.54,0.27,0.28,0.29,2.33,0.69,3.02,0.48,0.38,1.95,-0.12,0.81,0.33,0.83,8059,4033,4026
224,Eddie Jones,1999,1.43,0.5,0.14,-0.12,0.9,0.57,-1.04,0.55,1.21,0.8,0.47,0.33,-0.52,0.56,-0.16,-0.0,0.3,0.19,0.2,-0.19,-0.08,0.69,-0.01,0.31,-0.32,0.29,2.2,0.79,3.0,0.45,-0.36,2.56,0.18,0.61,0.28,0.28,6921,3474,3447
304,John Stockton,1999,1.53,0.69,1.96,0.31,-1.66,0.01,-0.3,0.27,2.07,0.3,-0.03,0.34,0.24,1.31,-0.02,0.44,0.47,-0.03,0.15,-0.42,0.15,1.08,-0.05,-0.24,0.19,0.07,1.3,1.42,2.71,-0.69,-1.0,2.3,0.12,1.3,0.54,0.02,6278,3145,3133
950,Stephon Marbury,1999,0.76,0.24,1.51,-1.04,0.52,-0.29,-2.01,0.46,0.57,1.54,0.68,0.86,0.94,-0.69,0.11,-0.85,0.31,-0.31,0.07,1.17,-0.74,0.07,0.03,-0.07,0.1,-0.07,3.11,-0.43,2.68,0.17,2.02,1.09,0.12,-0.55,2.48,-0.04,6975,3486,3489
283,Lindsey Hunter,1999,0.88,-0.26,-0.05,0.62,0.27,0.51,-0.22,0.22,2.26,0.6,0.56,0.04,0.56,-0.5,0.06,-0.22,-0.07,-0.21,-0.05,0.43,-0.13,-1.11,-0.03,0.0,-0.03,0.6,2.09,0.44,2.53,0.42,0.03,2.06,0.37,0.07,1.16,0.57,6795,3388,3407
1495,Tim Duncan,1999,1.07,-0.36,0.34,0.69,-1.27,-0.33,0.93,0.86,0.99,0.4,-0.04,0.45,-0.71,1.63,0.34,0.57,0.77,0.64,0.24,-1.22,0.36,1.43,-0.18,0.07,-0.25,0.19,1.06,1.46,2.52,0.12,-0.07,1.13,0.13,1.33,-0.31,0.01,9659,4827,4832
65,Greg Minor,1999,-0.4,-0.54,0.2,-0.17,0.21,-0.05,-0.41,0.18,-0.13,0.47,0.5,-0.03,0.66,0.63,-0.03,0.02,0.15,-0.38,0.03,0.36,0.47,1.16,0.61,0.43,0.18,0.09,1.02,1.45,2.47,0.41,1.53,-0.51,-0.27,1.72,1.13,0.7,2769,1386,1383
96,Detlef Schrempf,1999,0.56,0.01,-0.1,0.75,1.25,0.02,-1.15,-0.2,2.56,0.47,0.22,0.26,0.45,0.37,0.39,0.45,-0.56,-0.51,0.01,0.06,0.2,0.55,-0.12,-0.4,0.28,0.48,1.95,0.51,2.45,0.24,-0.05,2.0,-0.32,0.83,0.92,0.36,6343,3161,3182
787,Charles Barkley,1999,2.94,0.08,0.6,0.71,2.66,0.67,-3.27,0.61,2.25,0.59,0.2,0.39,0.14,-0.8,0.14,0.36,0.07,-0.04,-0.29,-0.32,-0.44,-1.01,-0.31,-0.19,-0.11,0.12,3.63,-1.21,2.42,-0.26,1.23,2.4,-0.38,-0.83,0.73,-0.19,6087,3046,3041
22,Rik Smits,1999,2.42,-0.4,-1.5,0.73,-0.32,0.81,1.82,1.44,2.47,0.5,0.01,0.49,-0.13,-0.18,-0.05,0.48,0.0,-0.09,-0.06,-0.38,-0.08,-0.32,-0.12,0.01,-0.13,-0.49,2.86,-0.44,2.42,0.42,-0.69,3.55,-0.01,-0.43,0.37,-0.61,5551,2789,2762
1114,Jaren Jackson,1999,0.09,0.23,-1.07,0.01,1.36,-0.25,-0.3,0.04,-0.84,0.22,0.05,0.16,-0.14,1.44,0.24,0.2,0.29,0.21,0.4,-0.41,0.22,1.5,-0.2,-0.13,-0.07,0.86,0.29,2.04,2.33,0.06,0.31,-0.02,0.4,1.64,0.08,0.66,4561,2268,2293
913,Larry Johnson,1999,1.21,0.69,0.5,-0.12,0.19,0.08,-0.7,0.29,-0.2,-0.84,0.05,-0.9,-0.18,1.39,0.12,0.9,0.87,-0.17,-0.16,-0.73,0.52,0.76,0.28,-0.04,0.32,0.36,-0.13,2.39,2.27,0.05,-0.54,0.41,0.18,2.21,-1.02,0.64,8025,4021,4004
109,Robert Horry,1999,1.98,0.23,-0.11,0.53,1.03,0.46,-0.92,-0.13,1.05,-0.19,-0.32,0.13,-0.11,0.37,-0.07,0.17,-0.11,-0.57,-0.04,0.4,0.58,0.55,0.52,0.23,0.3,-0.23,1.79,0.42,2.2,-0.14,-0.49,2.28,0.04,0.38,-0.3,0.29,3455,1726,1729
468,Jon Barry,1999,1.62,0.54,0.21,0.8,1.9,-0.33,-2.12,0.12,0.17,0.09,-0.28,0.37,-0.38,0.87,0.1,0.08,0.13,0.37,0.17,-0.44,0.08,1.86,0.16,-0.01,0.16,-0.4,1.58,0.6,2.18,0.22,-0.6,2.18,0.01,0.59,-0.29,-0.24,3220,1615,1605
