player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2009,3.7,3.01,0.69,1.3,0.3,1.0,1.59,0.39,1.08,-0.69,0.52,0.36,0.15,0.7,5.0,0.91,6.59,1.61,8.2,0.0,67972,33993,33979
708,Kevin Garnett,2009,2.85,2.25,0.6,0.17,-0.22,0.38,-0.85,4.14,3.69,0.45,0.21,0.46,-0.25,0.69,3.02,4.35,2.17,5.04,7.21,0.0,51776,25961,25815
1495,Tim Duncan,2009,1.58,1.56,0.02,0.17,-0.1,0.27,1.36,4.29,2.96,1.33,-0.95,-0.51,-0.45,0.69,1.75,3.34,3.11,4.03,7.14,-0.0,57012,28704,28308
959,Steve Nash,2009,7.95,7.55,0.4,1.0,-0.14,1.14,-1.6,-0.14,-0.64,0.5,0.16,0.33,-0.15,-1.08,8.95,0.02,7.35,-1.06,6.29,0.0,59902,29993,29909
1897,Metta World Peace,2009,1.41,1.33,0.08,0.46,0.55,-0.09,0.18,2.4,1.83,0.57,0.72,0.45,0.27,0.67,1.87,3.12,2.05,3.79,5.84,0.0,39292,19653,19639
1938,Manu Ginobili,2009,3.24,1.86,1.38,0.33,0.05,0.28,-0.14,0.27,0.2,0.07,1.51,0.45,1.05,0.28,3.57,1.78,3.43,2.06,5.48,-0.01,44077,22144,21933
2548,Dwyane Wade,2009,4.06,2.98,1.08,0.56,0.2,0.37,0.28,-0.01,0.56,-0.57,0.64,0.41,0.22,-0.12,4.62,0.63,4.9,0.51,5.41,0.0,55348,27757,27591
1718,Paul Pierce,2009,3.6,1.99,1.61,0.22,-0.01,0.23,-0.32,0.35,0.89,-0.54,0.37,0.01,0.36,0.82,3.82,0.72,3.5,1.54,5.04,-0.0,58298,29206,29092
977,Kobe Bryant,2009,4.48,3.28,1.2,1.45,0.44,1.01,-0.04,-1.12,-0.75,-0.37,-0.2,0.13,-0.34,0.44,5.93,-1.32,5.89,-0.88,5.01,-0.0,66708,33458,33250
101108,Chris Paul,2009,2.95,2.06,0.89,1.71,0.88,0.83,-0.01,-1.1,-1.02,-0.08,0.68,0.63,0.07,0.31,4.66,-0.42,4.65,-0.11,4.54,0.0,43611,21802,21809
2203,Shane Battier,2009,0.67,0.64,0.03,-0.14,-0.1,-0.04,0.45,3.51,3.22,0.29,0.29,0.16,0.13,-0.3,0.53,3.8,0.98,3.5,4.47,-0.01,52640,26304,26336
1717,Dirk Nowitzki,2009,3.69,1.91,1.78,1.37,0.34,1.02,-1.38,0.7,0.15,0.55,-0.56,-0.14,-0.42,0.64,5.06,0.14,3.68,0.78,4.45,-0.01,63590,31858,31732
1497,Chauncey Billups,2009,3.08,1.37,1.71,1.0,0.37,0.63,0.29,0.21,0.62,-0.41,-0.0,0.06,-0.07,-0.18,4.08,0.21,4.37,0.03,4.39,-0.01,61335,30811,30524
1884,Baron Davis,2009,2.45,2.64,-0.19,1.29,0.39,0.9,0.22,-0.01,0.42,-0.43,0.86,-0.16,1.04,-0.43,3.74,0.85,3.96,0.42,4.38,-0.0,46038,23100,22938
1885,Lamar Odom,2009,0.46,0.36,0.1,0.19,0.41,-0.23,0.25,3.54,2.68,0.86,-0.68,-0.23,-0.44,0.39,0.65,2.86,0.9,3.25,4.15,0.0,56986,28520,28466
406,Shaquille O'Neal,2009,0.88,2.5,-1.62,-0.85,-0.64,-0.22,2.96,1.78,0.87,0.91,-1.42,-0.65,-0.75,0.71,0.03,0.36,2.99,1.07,4.06,-0.0,40421,20279,20142
2760,Anderson Varejao,2009,-1.55,-1.04,-0.51,0.48,0.31,0.16,1.41,1.67,1.69,-0.02,1.61,0.21,1.4,0.43,-1.07,3.28,0.34,3.71,4.05,0.0,30927,15377,15550
224,Eddie Jones,2009,0.37,0.7,-0.33,0.41,0.17,0.24,0.22,1.59,1.49,0.1,0.74,0.26,0.49,0.4,0.78,2.33,1.0,2.73,3.73,0.0,32663,16321,16342
2572,Josh Howard,2009,0.22,0.02,0.2,-0.1,0.05,-0.15,1.31,2.07,2.23,-0.16,0.24,0.13,0.1,-0.03,0.12,2.31,1.43,2.28,3.7,-0.01,49361,24673,24688
1713,Vince Carter,2009,1.76,1.57,0.19,0.99,0.26,0.73,-0.13,1.07,1.04,0.03,-0.43,-0.03,-0.38,0.41,2.75,0.64,2.62,1.05,3.67,-0.0,59377,29731,29646
