player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2010,5.35,0.82,1.28,0.3,0.99,0.16,2.09,-0.28,0.36,0.21,0.14,0.66,7.7,2.53,10.23,0.33,0.64,7.06,0.68,1.85,1.44,1.02,54000,27002,26998
708,Kevin Garnett,2010,3.09,0.58,0.1,-0.13,0.22,-0.43,3.47,0.3,0.81,0.77,0.04,0.61,1.8,5.47,7.28,-0.37,-0.63,2.43,0.49,4.98,-0.33,1.42,40401,20250,20151
959,Steve Nash,2010,7.48,0.57,1.05,-0.54,1.58,-0.74,0.24,0.41,-0.52,-0.12,-0.4,-0.13,7.73,-0.58,7.15,-0.23,-1.47,9.2,-1.22,0.64,0.31,-0.65,45970,23017,22953
2548,Dwyane Wade,2010,5.04,1.13,0.63,-0.13,0.74,0.07,-0.4,-0.8,0.88,0.89,-0.0,-0.68,5.74,0.3,6.03,0.49,0.26,5.48,-0.03,0.33,0.7,0.2,38796,19449,19347
1495,Tim Duncan,2010,3.15,0.22,0.14,-0.15,0.3,-0.2,3.24,1.33,-1.51,-0.61,-0.89,0.71,2.15,3.72,5.87,0.34,-0.34,2.49,0.69,3.03,-0.06,-0.8,44718,22513,22205
2730,Dwight Howard,2010,4.15,-0.36,-1.75,-0.89,-0.86,0.53,2.09,0.31,-0.76,-0.31,-0.46,0.55,2.91,2.33,5.24,0.43,0.96,1.95,1.07,1.26,-1.22,-0.21,51029,25619,25410
977,Kobe Bryant,2010,2.69,1.21,1.68,0.64,1.03,0.2,0.56,-0.37,0.06,0.21,-0.15,-0.2,4.76,-0.02,4.73,-0.26,0.23,4.53,0.7,-0.72,1.88,-0.14,57495,28844,28651
1713,Vince Carter,2010,2.6,0.31,1.02,0.34,0.66,-0.36,0.98,-0.38,-0.72,-0.53,-0.19,0.95,3.05,1.44,4.49,0.02,-0.2,3.25,0.78,0.66,0.66,0.23,45928,22984,22944
1885,Lamar Odom,2010,0.73,0.38,0.4,0.29,0.1,-0.19,2.19,0.67,-0.06,-0.16,0.11,0.98,1.02,3.37,4.39,0.34,0.35,0.67,0.42,2.95,0.21,0.92,47542,23823,23719
201935,James Harden,2010,1.0,0.82,0.01,0.34,-0.33,0.11,3.5,-0.44,1.18,0.33,0.86,-0.69,1.51,2.88,4.39,-0.72,0.64,0.87,0.5,2.38,0.12,0.49,6929,3447,3482
1497,Chauncey Billups,2010,2.42,2.1,1.59,0.76,0.83,-0.02,0.42,-0.72,0.09,0.11,-0.02,-0.3,4.18,0.02,4.19,-0.01,0.91,3.27,-0.03,0.05,1.57,-0.21,45324,22769,22555
1717,Dirk Nowitzki,2010,2.3,1.63,1.56,0.37,1.18,-0.71,0.5,0.78,-0.38,-0.28,-0.09,0.85,2.73,1.36,4.09,-0.03,-0.69,3.42,0.35,1.01,0.85,0.47,47570,23823,23747
1740,Rashard Lewis,2010,2.72,0.58,0.79,0.55,0.23,-1.84,1.55,0.89,-0.12,0.42,-0.54,0.4,2.06,2.0,4.06,0.56,-0.43,2.49,-0.65,2.65,-1.05,0.28,47052,23592,23460
1884,Baron Davis,2010,1.85,-0.37,1.47,0.29,1.18,-0.05,-0.06,-0.15,0.95,0.08,0.87,-0.51,3.32,0.55,3.87,0.22,0.18,3.14,-0.36,0.91,1.42,0.44,42526,21335,21191
101108,Chris Paul,2010,1.7,0.71,2.22,1.3,0.93,0.14,-0.67,0.27,0.31,0.12,0.19,-0.14,4.8,-0.99,3.82,0.26,0.25,4.55,-0.24,-0.75,2.36,0.17,39521,19764,19757
101161,Amir Johnson,2010,-0.72,-0.57,0.08,-0.14,0.22,1.36,3.01,-0.53,0.42,0.13,0.29,-0.34,0.54,3.15,3.69,-0.12,0.96,-0.42,0.16,2.99,1.44,0.08,12208,6094,6114
1897,Metta World Peace,2010,-0.34,-0.22,0.27,0.72,-0.45,0.28,1.82,0.36,0.49,0.28,0.21,0.37,0.62,3.04,3.66,0.77,0.31,0.31,0.82,2.22,0.55,0.86,42184,21120,21064
2760,Anderson Varejao,2010,-0.37,-0.12,0.34,-0.09,0.44,1.18,0.36,-0.21,1.42,0.36,1.05,0.84,0.72,2.89,3.61,-0.16,0.65,0.07,0.69,2.2,1.52,2.26,32785,16315,16470
1938,Manu Ginobili,2010,2.17,1.48,0.25,-0.05,0.31,-0.53,-0.27,-0.27,1.24,0.25,0.99,0.79,2.45,1.02,3.47,-0.18,0.08,2.37,0.62,0.4,-0.28,2.03,34601,17407,17194
