player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
406,Shaquille O'Neal,2000,3.019,0.664,2.355,1.344,0.325,1.019,0.127,-0.14,0.267,0.884,-0.056,0.94,-1.185,0.136,-1.321,0.277,1.744,1.744,2.111,3.855,-0.0,0.277,-0.225,0.502,0.277,-0.225,0.502,3.342,1.424,1.623,-0.347,1.97,0.697,0.427,0.27,1.413,0.466,0.947,-0.14,-0.021,-0.119,0.746,0.818,-0.073,-0.438,-0.174,-0.174,1.931,1.757,0.0,-0.438,-0.275,-0.163,-0.438,-0.275,-0.163,0.463,0.764,4.643,0.317,4.326,2.042,0.753,1.289,1.541,0.326,1.215,0.743,-0.078,0.821,-0.438,0.954,-1.394,-0.161,1.57,1.57,5.612,0.0,-0.161,-0.5,0.339,-0.161,-0.5,0.339,3.806,2.188,3.855,1.757,5.612,15887,7970,7917
1713,Vince Carter,2000,2.452,0.222,2.23,0.748,-0.173,0.921,0.395,-0.067,0.462,1.087,-0.02,1.107,0.529,0.358,0.171,1.151,1.113,1.113,4.132,5.245,0.0,1.151,0.649,0.502,1.151,0.649,0.502,3.576,0.1,0.305,-0.086,0.391,0.327,0.157,0.17,-0.119,0.016,-0.135,0.183,0.003,0.18,-0.288,-0.301,0.012,-0.023,-0.039,-0.039,-0.006,-0.045,-0.0,-0.023,0.015,-0.038,-0.023,0.015,-0.038,1.293,0.451,2.758,0.136,2.622,1.075,-0.016,1.091,0.277,-0.051,0.328,1.27,-0.017,1.287,0.241,0.057,0.183,1.128,1.073,1.073,5.2,0.0,1.128,0.663,0.465,1.128,0.663,0.465,4.869,0.551,5.245,-0.045,5.2,12552,6274,6278
960,Tony Delk,2000,1.469,-0.079,1.548,0.458,-0.155,0.613,0.163,-0.158,0.321,0.927,-0.067,0.994,0.308,0.089,0.218,0.954,0.752,0.752,2.731,3.483,0.0,0.954,0.465,0.489,0.954,0.465,0.489,0.55,0.301,0.864,0.097,0.767,-0.377,0.07,-0.447,0.019,-0.057,0.076,1.125,0.016,1.109,-0.323,-0.342,0.02,0.465,0.114,0.114,1.006,1.12,0.0,0.465,0.166,0.299,0.465,0.166,0.299,1.29,-0.094,2.333,0.018,2.315,0.082,-0.084,0.166,0.182,-0.215,0.397,2.051,-0.052,2.103,-0.015,-0.253,0.238,1.419,0.866,0.866,4.603,0.0,1.419,0.631,0.788,1.419,0.631,0.788,1.839,0.207,3.483,1.12,4.603,3090,1546,1544
935,Bryon Russell,2000,1.786,0.134,1.652,0.647,0.22,0.427,1.102,0.058,1.044,-0.097,-0.106,0.009,0.857,0.532,0.326,0.513,0.324,0.324,3.156,3.48,0.0,0.513,0.017,0.496,0.513,0.017,0.496,2.321,0.621,0.229,-0.03,0.259,0.503,0.093,0.41,-0.459,0.088,-0.547,0.215,0.025,0.19,-0.007,0.011,-0.02,0.17,0.391,0.391,0.392,0.783,0.0,0.17,-0.113,0.283,0.17,-0.113,0.283,0.978,0.379,2.016,0.104,1.912,1.151,0.313,0.838,0.643,0.146,0.497,0.118,-0.081,0.199,0.85,0.543,0.307,0.684,0.715,0.715,4.263,0.0,0.684,-0.096,0.78,0.684,-0.096,0.78,3.3,0.999,3.48,0.783,4.263,12108,6047,6061
915,Rodney Rogers,2000,1.77,0.111,1.659,0.266,0.416,-0.15,0.669,0.777,-0.108,0.724,0.271,0.453,0.147,0.511,-0.363,-0.716,0.896,0.896,1.201,2.097,0.0,-0.716,-0.336,-0.38,-0.716,-0.336,-0.38,1.946,0.688,2.117,-0.005,2.122,0.673,0.136,0.537,1.02,-0.114,1.134,0.429,-0.023,0.452,-0.306,-0.627,0.32,0.393,-0.121,-0.121,2.204,2.083,0.0,0.393,0.278,0.115,0.393,0.278,0.115,2.705,0.714,3.885,0.106,3.779,0.938,0.552,0.386,1.689,0.663,1.026,1.152,0.248,0.904,-0.16,-0.116,-0.044,-0.323,0.775,0.775,4.18,0.0,-0.323,-0.058,-0.265,-0.323,-0.058,-0.265,4.651,1.402,2.097,2.083,4.18,9902,4951,4951
56,Gary Payton,2000,1.481,0.11,1.371,1.323,0.041,1.282,-0.067,0.493,-0.56,0.115,0.339,-0.224,-0.503,-0.143,-0.362,1.039,1.195,1.195,2.017,3.212,0.0,1.039,0.515,0.524,1.039,0.515,0.524,2.216,0.403,-0.014,0.08,-0.094,-0.306,0.145,-0.451,-0.121,0.088,-0.209,0.333,-0.056,0.389,0.437,0.429,0.007,0.356,0.156,0.156,0.779,0.935,0.0,0.356,0.282,0.074,0.356,0.282,0.074,-0.595,-0.029,1.467,0.19,1.277,1.017,0.186,0.831,-0.187,0.582,-0.769,0.447,0.283,0.164,-0.066,0.286,-0.355,1.395,1.351,1.351,4.147,0.001,1.395,0.798,0.597,1.395,0.798,0.597,1.621,0.374,3.212,0.935,4.148,14079,7049,7030
224,Eddie Jones,2000,0.757,0.096,0.661,0.605,0.178,0.427,0.184,0.233,-0.049,-0.128,0.056,-0.184,0.534,0.131,0.404,0.327,0.024,0.024,1.618,1.642,0.0,0.327,-0.022,0.349,0.327,-0.022,0.349,2.83,0.666,0.952,-0.017,0.969,0.607,-0.175,0.782,0.018,0.035,-0.017,0.344,0.053,0.291,0.113,0.148,-0.035,0.361,0.942,0.942,1.426,2.368,0.0,0.361,0.388,-0.027,0.361,0.388,-0.027,1.449,0.106,1.711,0.079,1.632,1.213,0.004,1.209,0.203,0.269,-0.066,0.216,0.109,0.107,0.647,0.28,0.369,0.688,0.965,0.965,4.01,-0.001,0.688,0.366,0.322,0.688,0.366,0.322,4.278,0.772,1.642,2.368,4.009,11482,5758,5724
304,John Stockton,2000,1.118,-0.147,1.265,0.903,0.249,0.654,0.509,0.078,0.431,-0.147,-0.102,-0.045,0.796,0.302,0.495,0.19,0.173,0.173,2.104,2.277,0.0,0.19,-0.067,0.257,0.19,-0.067,0.257,2.556,1.123,0.6,-0.002,0.602,0.705,0.174,0.531,-0.048,0.035,-0.083,-0.055,-0.039,-0.016,-0.16,-0.009,-0.15,0.764,0.506,0.506,1.204,1.71,0.0,0.764,0.039,0.725,0.764,0.039,0.725,0.804,0.626,1.719,-0.149,1.868,1.608,0.423,1.185,0.461,0.113,0.348,-0.201,-0.14,-0.061,0.637,0.293,0.344,0.954,0.679,0.679,3.987,0.0,0.954,-0.028,0.982,0.954,-0.028,0.982,3.359,1.75,2.277,1.71,3.987,10415,5213,5202
448,Bo Outlaw,2000,0.36,0.101,0.259,0.191,0.071,0.12,0.297,-0.146,0.443,-0.229,-0.115,-0.114,-0.068,0.141,-0.209,-0.237,1.099,1.099,0.055,1.154,0.0,-0.237,-0.125,-0.112,-0.237,-0.125,-0.112,-0.431,0.011,0.791,-0.023,0.814,0.819,0.028,0.791,0.009,0.074,-0.065,-0.014,-0.077,0.063,0.709,0.69,0.02,1.007,0.25,0.25,2.507,2.757,0.0,1.007,0.606,0.401,1.007,0.606,0.401,0.128,0.355,1.151,0.078,1.073,1.01,0.099,0.911,0.306,-0.072,0.378,-0.243,-0.192,-0.051,0.641,0.831,-0.189,0.771,1.349,1.349,3.911,-0.001,0.771,0.48,0.291,0.771,0.48,0.291,-0.304,0.366,1.154,2.757,3.91,9215,4604,4611
345,Terry Porter,2000,1.537,-0.231,1.768,0.149,0.045,0.104,0.339,0.42,-0.081,1.28,0.111,1.169,0.743,0.77,-0.027,0.137,-1.159,-1.159,2.417,1.258,0.0,0.137,-0.293,0.43,0.137,-0.293,0.43,-0.595,0.478,1.706,0.111,1.595,0.748,0.201,0.547,0.488,0.068,0.42,0.359,-0.027,0.386,0.118,0.136,-0.018,0.458,0.31,0.31,2.282,2.592,0.0,0.458,0.137,0.321,0.458,0.137,0.321,2.437,0.807,3.24,-0.12,3.36,0.896,0.246,0.65,0.826,0.487,0.339,1.638,0.084,1.554,0.861,0.906,-0.045,0.595,-0.849,-0.849,3.85,0.001,0.595,-0.156,0.751,0.595,-0.156,0.751,1.842,1.285,1.258,2.592,3.851,6484,3260,3224
