player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1495,Tim Duncan,2007,2.8,0.08,0.98,1.81,-2.53,0.78,1.57,1.02,2.13,0.52,0.25,0.27,0.64,3.56,0.85,0.13,2.06,1.44,-0.1,-1.57,1.0,1.39,-0.52,-0.26,-0.26,0.38,3.44,3.95,7.39,0.01,0.88,2.57,0.59,3.36,1.16,-0.14,35371,17801,17570
1938,Manu Ginobili,2007,3.51,1.66,2.54,0.12,2.37,0.15,-4.9,0.85,1.94,0.58,-0.01,0.58,0.04,0.75,0.28,-0.39,0.91,0.52,0.35,-0.13,-0.31,2.07,1.68,0.5,1.17,0.41,4.64,2.42,7.05,0.08,0.7,3.93,-0.2,2.61,0.62,2.09,28977,14543,14434
959,Steve Nash,2007,6.04,0.24,1.02,2.6,3.65,1.77,-4.66,1.91,8.69,1.78,0.1,1.68,-0.6,-0.07,0.72,0.03,-0.32,-0.28,-0.38,0.24,-0.13,-0.53,0.21,0.46,-0.26,-0.54,6.95,-0.7,6.25,-0.57,-0.86,7.8,-0.78,0.09,1.18,-0.33,38297,19183,19114
2544,LeBron James,2007,2.71,0.41,0.93,2.45,1.43,-0.54,-2.35,-0.51,-0.06,1.81,0.59,1.22,0.02,1.03,-0.25,-0.43,0.14,0.11,0.49,0.32,0.07,0.54,0.15,-0.04,0.18,0.41,4.67,1.13,5.79,-0.34,0.3,4.36,0.61,0.51,1.83,0.56,41705,20856,20849
1897,Metta World Peace,2007,1.83,-0.03,0.22,0.57,2.03,0.74,-2.25,-0.19,0.73,0.7,0.81,-0.1,0.05,1.1,0.47,1.61,0.14,-0.46,-0.21,-1.15,-0.01,1.41,0.74,0.37,0.37,0.34,2.76,2.89,5.65,0.89,0.12,2.64,0.78,2.11,0.75,1.08,20134,10080,10054
1718,Paul Pierce,2007,4.65,1.75,2.6,0.36,1.47,0.43,-4.06,1.86,2.08,0.98,0.13,0.84,-0.03,0.26,-0.54,-0.65,0.18,0.1,0.16,0.55,0.12,0.74,-0.03,-0.19,0.16,-0.14,4.99,0.51,5.51,-0.18,-0.67,5.66,0.02,0.49,0.95,-0.17,30816,15433,15383
2548,Dwyane Wade,2007,3.45,1.53,2.12,2.38,-1.35,0.53,-0.76,0.16,-1.0,0.67,0.24,0.42,0.68,0.53,-0.19,0.26,0.71,0.77,0.06,-1.03,0.0,1.23,0.22,0.23,-0.01,-0.51,4.71,0.68,5.39,0.35,0.82,3.9,-0.38,1.06,1.35,-0.29,35556,17823,17733
1884,Baron Davis,2007,2.86,0.28,1.96,1.56,5.91,-0.38,-7.87,-0.34,2.68,1.92,0.48,1.43,-0.66,0.5,-0.37,-0.02,-0.43,-1.15,0.28,1.16,0.9,0.53,1.06,-0.05,1.11,-0.89,4.64,0.73,5.37,0.58,-0.74,5.38,-0.56,1.28,1.26,0.17,24148,12115,12033
1503,Tracy McGrady,2007,2.27,0.31,-1.55,0.42,3.53,0.13,-1.99,1.32,2.37,1.69,0.42,1.29,0.04,0.47,0.06,1.25,1.53,-0.28,-0.02,-0.97,-0.15,0.28,-0.59,-0.39,-0.21,0.4,4.5,0.28,4.78,0.5,-0.22,4.72,0.15,0.13,1.73,-0.19,29556,14806,14750
977,Kobe Bryant,2007,3.14,1.6,-0.99,0.51,3.95,0.37,-2.97,0.75,1.4,1.52,0.57,0.95,0.58,0.41,-0.31,-1.02,0.16,0.22,0.32,0.8,0.33,0.11,-0.23,0.07,-0.31,-0.36,5.44,-0.95,4.5,-0.56,0.2,5.25,0.18,-1.13,2.1,-0.59,36087,18082,18005
2760,Anderson Varejao,2007,-0.78,-0.86,-0.21,0.69,-0.58,-0.4,0.8,-0.89,-0.39,0.47,0.49,-0.02,1.19,0.68,-0.55,0.55,-0.35,-0.87,0.53,0.32,0.7,1.3,1.82,0.32,1.5,0.61,1.42,2.98,4.4,0.41,1.42,-0.0,0.57,2.4,1.66,2.43,15678,7785,7893
1717,Dirk Nowitzki,2007,3.07,2.13,-0.2,0.22,-1.44,1.19,1.64,1.76,-0.38,1.82,0.39,1.43,0.04,0.54,0.24,0.22,0.63,-0.2,-0.06,-0.03,0.33,0.25,-0.34,0.1,-0.45,0.14,3.94,0.46,4.39,-0.88,-0.39,4.33,0.43,0.03,1.86,-0.2,39580,19826,19754
708,Kevin Garnett,2007,2.4,0.81,-0.42,1.37,-3.43,-0.59,3.86,2.08,4.19,0.99,0.08,0.93,-0.36,1.49,0.41,0.86,0.87,-0.34,-0.2,-0.53,0.58,1.54,-0.38,0.01,-0.39,0.57,2.48,1.75,4.24,-0.47,-0.39,2.87,0.52,1.23,0.63,0.19,33083,16594,16489
467,Jason Kidd,2007,3.12,0.55,0.54,-0.73,2.28,0.78,-2.83,1.36,5.14,1.14,0.03,1.11,0.01,0.2,-0.33,0.44,0.74,-0.65,0.11,0.21,-0.3,0.95,0.19,0.42,-0.23,0.22,3.44,0.75,4.19,-0.69,-0.17,3.61,0.88,-0.13,1.15,0.41,35145,17610,17535
406,Shaquille O'Neal,2007,5.27,-2.32,3.99,3.51,-1.19,0.94,-2.79,0.35,3.95,-0.91,-0.69,-0.21,-0.24,0.41,0.45,3.13,-0.18,0.48,-0.4,-3.61,0.04,0.05,-1.23,-0.65,-0.57,0.89,3.33,0.73,4.07,-0.12,0.62,2.71,0.89,-0.16,-1.15,-0.34,24423,12268,12155
1882,Elton Brand,2007,0.94,0.61,-1.42,0.62,-2.49,-0.19,3.91,0.92,2.1,0.65,0.51,0.15,1.31,0.92,0.47,0.47,1.15,0.16,0.24,-0.64,-0.23,-1.79,-1.11,-0.21,-0.9,0.99,3.01,1.03,4.03,0.33,1.66,1.35,0.97,0.05,1.96,-0.12,36118,18111,18007
2203,Shane Battier,2007,0.33,0.04,-0.2,-0.96,1.87,1.14,-1.69,-0.61,0.2,-0.51,-0.29,-0.21,-0.08,2.77,0.18,0.1,2.21,0.17,0.81,-0.27,0.49,1.9,0.7,0.23,0.47,0.47,0.04,3.96,4.0,0.32,0.52,-0.49,0.29,3.67,-0.59,1.17,32004,16018,15986
2419,Tayshaun Prince,2007,-0.76,-0.14,0.68,0.37,-0.49,-0.45,-0.19,-0.51,0.01,2.26,0.77,1.49,0.75,1.66,0.37,-0.75,0.8,1.34,0.34,-0.6,0.63,0.94,-0.21,0.17,-0.38,0.16,2.4,1.48,3.88,0.02,1.11,1.29,-0.25,1.73,3.01,-0.05,40063,20078,19985
2240,Gilbert Arenas,2007,2.29,2.06,0.96,1.42,1.78,-0.34,-2.75,-0.57,-2.72,1.42,0.78,0.66,1.13,-0.52,-0.3,1.09,-1.6,-0.93,-0.58,-0.16,0.72,-0.87,0.47,-0.11,0.58,-0.97,4.57,-0.86,3.7,-0.12,0.25,4.31,-0.42,-0.45,2.55,-0.5,39938,20037,19901
951,Ray Allen,2007,3.26,0.57,-0.67,0.57,4.07,1.57,-3.41,0.69,3.82,0.65,0.52,0.13,1.56,-1.07,-0.19,-0.3,-1.4,0.26,-0.23,0.04,-0.02,-0.28,-0.33,-0.09,-0.23,-0.47,5.17,-1.52,3.65,0.05,1.4,3.76,-0.66,-0.86,2.21,-0.8,32071,16021,16050
224,Eddie Jones,2007,0.51,-0.52,0.29,0.66,1.85,-0.09,-2.14,0.15,0.28,0.39,0.08,0.31,-0.48,1.45,0.2,0.72,0.67,-0.04,0.28,-0.69,0.36,1.16,0.87,0.47,0.39,-0.16,0.95,2.69,3.64,1.06,-0.31,1.26,0.52,2.17,-0.09,0.71,29315,14660,14655
1891,Jason Terry,2007,1.4,-0.18,-2.75,0.3,1.93,1.23,0.81,1.56,1.87,1.37,0.62,0.75,0.63,0.0,-0.13,0.25,-0.06,0.75,-0.08,-1.01,0.38,1.01,-0.79,0.28,-1.07,0.38,3.68,-0.06,3.62,0.63,0.43,3.25,0.5,-0.56,2.0,-0.41,35079,17554,17525
1902,Jeff Foster,2007,-1.59,-0.62,-0.65,-0.8,-0.5,0.21,1.16,-0.77,0.09,-0.4,-0.01,-0.38,3.17,0.53,0.11,0.39,0.13,0.92,0.22,-1.31,0.01,2.12,-0.31,-0.16,-0.15,1.48,1.45,2.11,3.56,0.68,1.71,-0.26,1.8,0.31,2.77,1.17,19117,9526,9591
1890,Shawn Marion,2007,0.75,-0.13,0.33,1.85,0.7,0.95,-1.02,0.48,2.26,0.65,0.01,0.64,-0.01,0.62,0.49,0.04,-0.38,0.3,0.15,-0.34,0.27,1.62,0.22,0.57,-0.36,0.25,2.52,0.89,3.41,0.93,0.21,2.31,0.1,0.79,0.64,0.47,44402,22239,22163
2736,Luol Deng,2007,1.81,0.14,0.89,0.19,-0.84,0.3,-0.05,1.35,1.66,0.49,-0.12,0.62,-0.2,1.42,-0.14,0.03,1.12,-1.0,0.3,0.98,0.78,0.55,0.26,0.2,0.06,0.4,1.81,1.5,3.3,-0.88,-0.25,2.06,0.05,1.45,0.29,0.66,30015,15034,14981
2572,Josh Howard,2007,1.12,0.14,0.5,0.1,-1.44,0.34,0.94,0.99,-2.33,0.12,0.1,0.02,0.88,0.23,-0.09,-0.5,0.36,0.65,0.17,-0.15,-0.0,1.94,0.79,0.29,0.49,0.01,1.93,1.37,3.3,0.15,1.39,0.54,0.01,1.36,1.0,0.8,30734,15357,15377
1515,Anthony Parker,2007,1.42,0.52,-1.68,0.6,0.1,0.65,1.58,0.67,2.55,1.29,0.19,1.11,-0.75,0.42,0.19,0.93,0.23,-0.71,0.06,-0.21,-0.14,0.48,0.67,-0.06,0.73,-0.14,1.92,1.13,3.05,0.14,-1.1,3.02,0.06,1.07,0.54,0.53,10102,5062,5040
1905,Andrei Kirilenko,2007,0.99,0.86,2.56,0.42,-0.71,-0.77,-1.84,-0.21,1.8,-0.08,-0.43,0.35,0.53,1.74,0.08,0.01,1.49,-0.35,-0.01,0.34,0.39,1.74,0.39,-0.01,0.4,-0.24,1.06,1.95,3.02,-0.31,0.17,0.89,-0.3,2.26,0.45,0.15,23876,11918,11958
2202,Jason Richardson,2007,1.53,-1.02,0.27,0.89,3.14,0.85,-3.42,-0.68,3.92,0.67,0.35,0.32,0.3,0.11,0.19,-0.08,-0.82,-0.11,-0.11,0.19,0.61,-0.01,0.43,-0.04,0.48,-0.56,3.0,-0.05,2.94,0.46,0.65,2.35,0.05,-0.1,0.97,-0.13,30008,15018,14990
200764,Renaldo Balkman,2007,-1.52,-0.58,2.47,-0.68,1.13,-0.5,-3.6,-0.8,-1.0,-0.18,-0.19,0.02,1.0,1.32,-0.66,0.01,0.57,-0.07,-0.12,0.06,0.83,2.39,0.91,0.5,0.42,0.09,0.45,2.42,2.87,1.25,2.66,-2.21,-0.88,3.29,0.82,1.0,4138,2033,2105
101135,David Lee,2007,2.3,0.69,3.84,1.64,-2.06,-0.41,-1.78,-0.52,0.77,-1.02,-0.43,-0.58,1.64,-0.57,-0.21,-0.18,-0.41,-0.55,0.09,0.72,-0.14,1.36,0.02,-0.03,0.05,0.24,3.53,-0.8,2.72,0.11,0.97,2.55,0.2,-1.01,0.62,0.26,10750,5340,5410
1497,Chauncey Billups,2007,2.1,1.41,-1.26,0.11,2.78,0.82,-1.51,0.6,0.26,0.57,0.18,0.39,-0.36,1.15,-0.04,-0.71,0.85,0.44,0.58,0.27,-0.04,0.92,-0.44,-0.03,-0.41,-0.64,2.28,0.4,2.68,0.3,0.28,2.0,-0.07,0.47,0.21,-1.08,37773,18958,18815
2072,Michael Redd,2007,2.27,1.25,1.31,0.78,0.99,0.07,-2.3,0.31,1.54,1.01,0.27,0.74,0.26,-0.44,-0.19,-0.92,-0.45,-0.79,0.06,1.72,-0.07,-1.45,0.12,0.04,0.08,-0.29,3.47,-0.87,2.6,-0.33,0.32,3.16,-0.46,-0.42,1.27,-0.17,30754,15401,15353
200794,Paul Millsap,2007,0.19,-0.28,0.51,-0.75,-1.94,-0.1,1.44,1.06,-0.24,-0.59,-0.65,0.06,2.02,-0.39,-0.49,-0.08,-0.18,-0.36,-0.0,0.45,0.21,0.51,0.67,0.27,0.41,0.5,2.1,0.4,2.5,0.1,1.54,0.56,0.41,-0.0,1.43,1.17,6344,3169,3175
1713,Vince Carter,2007,0.6,0.29,0.46,-0.08,2.27,-0.33,-2.73,0.04,0.86,1.12,0.6,0.51,-0.46,0.78,0.22,0.61,0.58,-0.47,-0.23,-0.14,0.34,-0.14,0.03,0.06,-0.03,0.06,1.37,1.09,2.45,0.32,-0.58,1.94,0.11,0.97,0.66,0.09,37294,18689,18605
2732,Ben Gordon,2007,0.54,0.57,-2.26,-1.24,0.86,0.54,1.42,1.05,-2.25,0.28,0.29,-0.0,0.2,1.85,-0.56,-0.39,1.48,-0.6,0.57,1.0,1.0,2.04,-0.1,-0.02,-0.08,-0.32,1.21,1.24,2.45,0.0,0.43,0.78,-0.47,1.71,0.48,-0.42,30433,15272,15161
2547,Chris Bosh,2007,2.62,0.77,-1.8,-0.07,-0.38,1.58,2.18,1.9,1.87,-0.02,-0.31,0.29,-0.22,-0.32,0.65,0.76,0.12,0.11,-0.56,-0.88,-1.14,-0.73,-0.29,-0.5,0.21,0.3,1.89,0.55,2.44,0.37,-0.53,2.42,0.59,-0.05,-0.24,0.01,32616,16329,16287
