player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1885,Lamar Odom,2009,1.96,0.44,1.47,0.7,0.77,0.11,1.8,0.37,0.59,0.31,0.27,0.45,3.94,3.23,7.17,0.79,0.65,3.29,0.86,2.37,1.58,1.04,11626,5842,5784
2544,LeBron James,2009,1.98,0.77,0.95,0.6,0.35,0.45,1.24,-0.35,0.75,0.79,-0.04,0.32,4.32,2.09,6.41,0.72,0.24,4.08,0.62,1.47,1.4,1.07,13177,6599,6578
101108,Chris Paul,2009,1.51,0.51,0.85,0.52,0.34,-0.26,1.23,0.27,0.02,-0.05,0.06,0.5,2.61,1.96,4.57,0.72,-0.11,2.72,0.16,1.8,0.59,0.52,11585,5779,5806
1740,Rashard Lewis,2009,2.82,-0.07,0.11,0.28,-0.17,-1.03,1.34,0.15,0.25,0.26,-0.02,0.55,2.09,2.24,4.33,0.29,0.05,2.04,0.36,1.88,-0.92,0.8,14454,7255,7199
2747,JR Smith,2009,1.48,0.49,-0.31,-0.11,-0.22,0.49,1.16,-0.7,0.89,0.44,0.44,-0.9,2.34,1.69,4.03,1.22,0.4,1.94,-0.36,2.05,0.18,-0.01,10103,5089,5014
2548,Dwyane Wade,2009,2.2,0.59,0.73,0.08,0.65,-0.49,0.86,-0.49,0.69,0.67,0.02,-0.53,2.58,1.42,4.0,0.54,-0.7,3.28,-0.24,1.66,0.24,0.16,12464,6250,6214
2550,Kirk Hinrich,2009,1.38,0.5,0.18,-0.01,0.2,-0.07,1.27,-0.42,0.3,0.32,-0.01,0.69,1.75,2.25,4.0,0.25,0.28,1.47,0.5,1.75,0.11,0.99,5908,2948,2960
2046,Desmond Mason,2009,1.36,-0.73,-0.14,0.04,-0.19,-0.84,4.89,0.43,-0.96,-0.67,-0.3,0.32,0.04,3.92,3.96,-0.67,-0.16,0.2,1.9,2.02,-0.98,-0.64,4132,2065,2067
2137,Ime Udoka,2009,1.23,0.32,0.14,-0.28,0.42,-0.01,1.48,-0.23,0.42,0.32,0.11,0.17,1.42,2.32,3.74,0.31,0.68,0.74,0.12,2.2,0.13,0.59,4031,2036,1995
951,Ray Allen,2009,2.12,0.17,-0.32,-0.04,-0.29,0.48,1.09,0.1,-0.1,0.0,-0.1,0.01,2.56,1.18,3.73,0.45,-0.27,2.83,0.1,1.08,0.16,-0.09,12356,6194,6162
708,Kevin Garnett,2009,1.43,0.03,-0.47,-0.75,0.28,-0.22,1.86,0.06,0.94,0.94,0.01,0.22,0.21,3.49,3.7,-0.06,-1.17,1.38,-0.02,3.51,-0.69,1.16,6614,3305,3309
2588,Matt Bonner,2009,1.74,-0.86,1.16,0.33,0.83,-1.22,1.46,0.66,-0.35,-0.11,-0.23,0.19,1.37,1.96,3.32,0.34,-0.27,1.64,0.3,1.66,-0.06,-0.16,7155,3626,3529
2753,Delonte West,2009,1.63,0.09,0.13,-0.23,0.36,-0.55,1.21,-0.07,0.22,0.56,-0.33,0.34,1.2,2.04,3.23,0.25,-0.95,2.15,0.21,1.83,-0.42,0.56,9800,4905,4895
2397,Yao Ming,2009,1.24,0.46,-0.82,-0.54,-0.28,0.55,2.32,1.01,-0.97,-0.33,-0.64,0.09,0.68,2.5,3.18,0.77,0.3,0.38,0.61,1.89,-0.27,-0.88,10602,5312,5290
977,Kobe Bryant,2009,1.52,0.61,0.81,0.11,0.7,0.41,0.18,-0.0,-0.26,0.01,-0.27,0.19,2.89,0.23,3.12,0.27,0.63,2.26,0.46,-0.23,1.22,-0.07,14851,7466,7385
2546,Carmelo Anthony,2009,1.98,0.69,0.75,0.37,0.37,-0.23,0.53,-0.44,-0.25,0.22,-0.47,-0.32,2.9,0.19,3.09,0.63,0.16,2.74,0.09,0.1,0.52,-0.57,11021,5551,5470
2225,Tony Parker,2009,1.48,-0.33,1.16,0.78,0.37,-0.42,0.42,0.33,-0.65,-0.25,-0.41,1.27,2.2,0.85,3.05,-0.21,0.09,2.11,0.64,0.21,0.74,0.62,9429,4765,4664
201149,Joakim Noah,2009,0.26,-0.63,-0.05,0.02,-0.07,1.09,0.94,0.51,0.05,0.73,-0.68,-0.31,1.42,1.62,3.04,1.06,1.42,0.0,-0.08,1.7,1.04,-0.26,8291,4111,4180
1897,Metta World Peace,2009,-0.26,-0.08,-0.01,0.19,-0.2,0.37,1.57,0.33,0.26,0.3,-0.04,0.49,0.22,2.72,2.94,0.52,0.56,-0.34,0.43,2.29,0.36,0.75,10703,5340,5363
959,Steve Nash,2009,3.27,0.24,0.11,-0.4,0.51,-0.5,0.31,0.19,-0.65,-0.41,-0.25,-0.09,3.27,-0.36,2.92,0.47,-1.48,4.75,-0.73,0.37,-0.39,-0.74,9880,4945,4935
