player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
764,David Robinson,1999,0.75,0.36,0.39,0.16,-0.17,0.33,0.72,2.28,1.87,0.41,0.05,0.17,-0.12,1.2,0.91,2.33,1.63,3.53,5.16,0.0,7638,3831,3807
739,Rasheed Wallace,1999,1.09,0.97,0.12,-0.22,-0.34,0.12,0.62,1.83,2.07,-0.24,0.59,0.01,0.58,0.16,0.87,2.42,1.49,2.58,4.07,0.0,6861,3441,3420
297,Alonzo Mourning,1999,1.25,1.03,0.22,-0.06,0.01,-0.07,-0.21,2.9,2.62,0.28,-0.08,-0.09,0.01,-0.28,1.19,2.82,0.98,2.54,3.52,0.0,6727,3371,3356
762,Shawn Bradley,1999,0.24,0.17,0.07,0.74,-0.05,0.78,0.31,2.06,1.34,0.72,-0.53,-0.11,-0.41,0.48,0.98,1.53,1.29,2.01,3.3,-0.0,4592,2295,2297
406,Shaquille O'Neal,1999,3.38,2.96,0.42,-0.21,-0.28,0.07,-0.03,1.59,1.35,0.24,-0.53,-0.51,-0.02,-0.92,3.17,1.06,3.14,0.14,3.28,-0.0,7673,3848,3825
965,Derek Fisher,1999,0.75,0.3,0.45,-0.17,-0.41,0.24,0.74,0.27,0.4,-0.13,0.55,0.04,0.52,1.06,0.58,0.82,1.32,1.88,3.2,0.0,5133,2576,2557
299,Glenn Robinson,1999,1.92,2.27,-0.35,0.33,0.23,0.11,0.96,0.06,0.01,0.05,0.37,0.21,0.16,-0.68,2.25,0.43,3.21,-0.25,2.96,0.0,6046,3023,3023
252,Karl Malone,1999,2.93,1.93,1.0,-0.16,-0.37,0.21,-0.03,-0.01,0.25,-0.26,-0.3,-0.55,0.24,0.51,2.77,-0.31,2.74,0.2,2.94,-0.0,8178,4098,4080
304,John Stockton,1999,1.52,1.01,0.51,0.22,0.04,0.2,-0.48,1.12,1.09,0.03,-0.1,-0.13,0.03,0.6,1.74,1.02,1.26,1.62,2.88,0.0,6278,3145,3133
467,Jason Kidd,1999,0.81,0.78,0.03,0.59,-0.11,0.68,0.47,0.67,0.49,0.18,0.53,0.25,0.27,-0.3,1.4,1.2,1.87,0.9,2.76,-0.01,8059,4033,4026
224,Eddie Jones,1999,1.41,0.87,0.54,0.8,0.38,0.43,-0.47,0.7,0.91,-0.21,-0.11,0.29,-0.41,0.36,2.21,0.59,1.74,0.95,2.69,0.0,6921,3474,3447
120,Steven Smith,1999,2.1,1.65,0.45,-0.07,0.01,-0.1,-0.13,1.91,1.8,0.11,-0.55,-0.26,-0.28,-0.62,2.03,1.36,1.9,0.74,2.64,-0.0,5779,2893,2886
1114,Jaren Jackson,1999,-0.41,-0.45,0.04,0.22,0.17,0.05,0.41,1.99,1.84,0.15,-0.21,-0.13,-0.08,0.59,-0.19,1.78,0.22,2.37,2.59,0.0,4561,2268,2293
913,Larry Johnson,1999,0.8,0.59,0.21,-0.54,0.04,-0.56,-0.44,1.94,1.93,0.01,0.0,-0.13,0.13,0.81,0.26,1.94,-0.18,2.75,2.57,-0.0,8025,4021,4004
65,Greg Minor,1999,-0.58,-0.36,-0.22,0.45,0.5,-0.05,0.84,1.3,1.26,0.04,0.88,0.45,0.44,-0.38,-0.13,2.18,0.71,1.8,2.51,0.0,2769,1386,1383
258,Brian Grant,1999,-0.26,-0.47,0.21,0.27,-0.1,0.37,2.05,0.53,0.01,0.52,0.03,-0.27,0.29,-0.12,0.01,0.56,2.06,0.44,2.5,0.0,7122,3565,3557
1495,Tim Duncan,1999,0.71,0.79,-0.08,0.15,-0.16,0.32,-0.01,1.89,1.49,0.4,-0.29,-0.09,-0.21,-0.13,0.86,1.6,0.85,1.47,2.32,0.0,9659,4827,4832
96,Detlef Schrempf,1999,1.26,1.22,0.04,0.27,0.12,0.15,0.05,1.38,1.04,0.34,-0.18,-0.46,0.27,-0.48,1.53,1.2,1.58,0.72,2.3,0.0,6343,3161,3182
283,Lindsey Hunter,1999,1.48,1.51,-0.03,0.16,0.43,-0.27,0.1,0.28,0.13,0.15,-0.02,0.01,-0.03,0.28,1.64,0.26,1.74,0.54,2.27,-0.01,6795,3388,3407
87,Dikembe Mutombo,1999,-0.26,-0.41,0.15,0.18,0.54,-0.37,0.47,1.68,1.18,0.5,-0.18,-0.25,0.06,0.32,-0.08,1.5,0.39,1.82,2.2,-0.01,7598,3799,3799
3,Grant Long,1999,-1.04,-1.38,0.34,-0.29,0.54,-0.83,0.0,2.65,2.22,0.43,0.56,0.22,0.34,0.28,-1.33,3.21,-1.33,3.49,2.16,0.0,5967,2977,2990
22,Rik Smits,1999,2.06,2.42,-0.36,0.4,0.09,0.32,0.04,-0.57,-0.45,-0.12,-0.19,0.01,-0.2,0.33,2.46,-0.76,2.5,-0.43,2.08,0.01,5551,2789,2762
21,Greg Anthony,1999,0.06,-0.33,0.39,0.1,0.02,0.07,0.38,0.16,0.37,-0.21,1.01,0.55,0.46,0.37,0.16,1.17,0.54,1.54,2.08,0.0,3773,1880,1893
950,Stephon Marbury,1999,-0.72,-0.53,-0.19,1.52,0.61,0.91,1.67,-0.67,-0.8,0.13,0.12,-0.1,0.22,0.14,0.8,-0.55,2.47,-0.41,2.06,0.0,6975,3486,3489
109,Robert Horry,1999,1.56,1.31,0.25,-0.09,-0.24,0.15,-0.02,0.16,0.2,-0.04,0.53,0.14,0.4,-0.11,1.47,0.69,1.45,0.58,2.02,-0.01,3455,1726,1729
468,Jon Barry,1999,1.37,1.04,0.33,0.11,-0.19,0.29,-0.32,0.88,0.85,0.03,0.05,-0.03,0.08,-0.13,1.48,0.93,1.16,0.8,1.96,0.0,3220,1615,1605
951,Ray Allen,1999,0.29,0.21,0.08,0.82,0.45,0.37,0.42,-0.97,-0.86,-0.11,0.46,0.74,-0.29,0.9,1.11,-0.51,1.53,0.39,1.92,0.0,6082,3042,3040
173,Keith Askins,1999,0.49,0.65,-0.16,-0.02,-0.02,-0.0,0.12,0.37,0.31,0.06,0.04,-0.09,0.13,0.85,0.47,0.41,0.59,1.26,1.85,0.0,1656,824,832
717,Arvydas Sabonis,1999,0.24,0.44,-0.2,0.06,-0.05,0.11,0.17,0.43,-0.04,0.47,-0.31,-0.15,-0.16,1.22,0.3,0.12,0.47,1.34,1.8,-0.01,6175,3114,3061
446,Lucious Harris,1999,0.61,0.47,0.14,0.49,0.24,0.26,-0.63,0.17,-0.11,0.28,0.47,-0.22,0.68,0.68,1.1,0.64,0.47,1.32,1.78,-0.01,2162,1071,1091
1722,Michael Dickerson,1999,2.2,2.2,-0.0,-0.52,-0.4,-0.11,-0.71,1.89,1.41,0.48,-0.62,-0.32,-0.29,-0.47,1.68,1.27,0.97,0.8,1.77,-0.0,5952,2977,2975
947,Allen Iverson,1999,-0.41,-0.72,0.31,0.32,0.28,0.04,0.78,0.13,0.12,0.01,0.58,0.29,0.28,0.32,-0.09,0.71,0.69,1.03,1.73,0.01,8510,4270,4240
248,George Lynch,1999,-0.15,-0.14,-0.01,-0.32,-0.3,-0.01,0.6,1.13,0.94,0.19,0.82,0.42,0.41,-0.37,-0.47,1.95,0.13,1.58,1.71,0.0,5649,2802,2847
