player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1717,Dirk Nowitzki,2011,4.57,1.37,-0.76,0.67,-0.31,0.68,1.07,2.26,2.0,0.51,-0.12,0.63,-0.43,1.92,0.05,0.3,0.16,0.33,0.53,-0.63,0.34,1.32,-0.21,-0.2,-0.01,0.79,4.32,2.48,6.81,-0.34,-1.13,5.46,0.17,2.31,0.08,0.58,12258,6158,6100
1938,Manu Ginobili,2011,2.9,0.23,0.8,-0.02,2.32,0.89,-3.12,0.91,3.56,0.87,-0.4,1.26,-0.53,0.86,0.35,0.42,0.51,0.5,-0.24,-0.92,0.02,1.13,0.61,0.15,0.46,0.55,3.66,1.34,5.0,-0.26,-0.04,3.7,0.02,1.32,0.34,1.16,9971,4984,4987
101108,Chris Paul,2011,2.25,0.77,-0.86,-0.25,0.92,0.12,-0.06,1.48,3.1,1.18,0.7,0.48,-0.59,-0.1,0.02,0.64,-0.44,-0.56,-0.17,-0.09,0.33,-0.18,0.82,0.2,0.63,0.49,3.49,1.19,4.68,0.63,-0.28,3.77,0.86,0.33,0.59,1.31,11293,5668,5625
2730,Dwight Howard,2011,3.42,-0.33,1.03,1.04,1.56,0.13,-2.58,0.73,0.19,-1.45,-0.2,-1.25,0.23,2.02,0.24,2.18,0.44,0.1,-0.07,-2.28,0.6,0.85,-0.5,-0.26,-0.25,0.42,2.57,1.93,4.5,0.36,0.07,2.5,0.42,1.51,-1.22,-0.08,11717,5890,5827
959,Steve Nash,2011,3.15,0.39,-0.94,0.89,1.36,1.42,-0.41,0.74,5.03,0.75,-0.35,1.1,-0.03,0.16,0.12,1.29,-0.55,-0.21,0.02,-1.08,-0.27,0.48,0.15,0.03,0.13,-0.2,4.33,0.17,4.5,0.52,0.31,4.01,-0.19,0.36,0.72,-0.05,9457,4752,4705
1718,Paul Pierce,2011,1.89,0.72,0.52,0.75,-0.13,0.18,-0.39,1.27,0.87,0.66,-0.11,0.76,-0.52,1.74,-0.02,0.49,0.66,0.13,0.28,-0.62,0.79,1.48,-0.01,0.53,-0.54,0.07,2.07,1.8,3.88,0.05,-0.24,2.31,0.49,1.31,0.14,0.06,11484,5749,5735
201565,Derrick Rose,2011,1.18,0.66,1.74,-0.23,0.2,-0.05,-1.92,0.44,0.27,0.68,0.24,0.44,0.95,1.28,0.01,0.3,0.12,0.35,0.48,-0.66,0.45,1.04,-0.7,-0.3,-0.4,0.26,3.12,0.65,3.77,0.12,0.78,2.34,-0.13,0.78,1.63,-0.44,13376,6701,6675
708,Kevin Garnett,2011,1.51,0.54,0.82,1.12,-0.83,0.12,0.0,0.5,1.28,-0.15,-0.55,0.4,-0.23,1.8,0.17,-0.04,0.86,-0.02,0.14,0.07,0.75,1.63,0.93,0.91,0.02,0.24,0.6,3.15,3.76,-0.34,-0.44,1.05,0.83,2.32,-0.38,1.17,9426,4726,4700
2548,Dwyane Wade,2011,3.04,1.03,2.82,1.3,-1.47,0.13,-1.35,0.8,-0.79,0.03,-0.23,0.26,0.46,0.28,0.09,0.07,1.15,-0.38,-0.0,0.31,-0.28,0.07,-0.63,0.43,-1.06,0.27,3.3,0.38,3.67,0.22,0.15,3.14,0.54,-0.17,0.49,-0.36,13522,6778,6744
201142,Kevin Durant,2011,1.31,1.3,0.74,1.18,-0.17,-1.01,-0.57,0.52,0.24,0.81,0.58,0.24,0.87,1.1,0.02,-0.78,0.07,0.3,0.16,0.5,0.43,1.43,-0.6,-0.1,-0.5,-0.09,3.34,0.13,3.47,0.07,1.06,2.28,-0.53,0.66,1.68,-0.69,14333,7190,7143
