player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2011,5.22,4.26,0.96,0.92,0.37,0.54,1.16,1.63,2.01,-0.38,0.42,0.35,0.07,0.57,6.14,2.05,7.3,2.62,9.91,-0.01,68636,34339,34297
959,Steve Nash,2011,8.3,7.85,0.45,0.77,-0.41,1.18,-1.17,1.0,0.73,0.27,-0.26,-0.04,-0.23,-0.71,9.07,0.74,7.9,0.03,7.93,-0.0,55427,27769,27658
708,Kevin Garnett,2011,2.51,2.07,0.44,-0.0,-0.21,0.21,-0.97,4.7,4.37,0.33,0.83,0.89,-0.06,0.59,2.51,5.53,1.54,6.12,7.66,0.0,49827,24976,24851
1717,Dirk Nowitzki,2011,4.46,2.96,1.5,0.99,0.15,0.84,-1.77,2.46,1.78,0.68,-0.37,-0.36,0.0,0.36,5.45,2.09,3.68,2.45,6.14,0.01,59828,29981,29847
2730,Dwight Howard,2011,2.13,2.61,-0.48,-1.42,-0.54,-0.88,2.72,2.47,2.01,0.46,-0.66,-0.31,-0.35,0.84,0.71,1.81,3.43,2.65,6.08,0.0,62746,31509,31237
1495,Tim Duncan,2011,1.56,1.5,0.06,0.11,-0.18,0.29,0.16,4.82,3.52,1.3,-1.16,-0.44,-0.71,0.41,1.67,3.66,1.83,4.07,5.9,0.0,53760,27051,26709
2548,Dwyane Wade,2011,4.36,3.29,1.07,0.29,-0.15,0.45,0.24,-0.69,-0.02,-0.67,0.38,0.92,-0.52,0.18,4.65,-0.31,4.89,-0.13,4.76,-0.0,52318,26227,26091
201935,James Harden,2011,3.65,1.83,1.82,0.49,0.47,0.02,-0.91,1.15,1.97,-0.82,0.92,0.39,0.54,-0.53,4.14,2.07,3.23,1.54,4.76,-0.01,17109,8533,8576
101108,Chris Paul,2011,3.33,2.3,1.03,1.87,1.23,0.64,-0.03,-1.25,-1.4,0.15,0.45,0.2,0.25,0.37,5.2,-0.8,5.17,-0.43,4.74,0.0,50814,25432,25382
1884,Baron Davis,2011,1.64,1.95,-0.31,1.2,0.23,0.97,0.87,0.05,0.22,-0.17,0.95,0.06,0.91,-0.42,2.84,1.0,3.71,0.58,4.3,0.01,48736,24448,24288
101106,Andrew Bogut,2011,0.08,0.76,-0.68,-0.97,-0.85,-0.11,0.72,4.0,3.2,0.8,-0.3,-0.3,0.0,0.59,-0.89,3.7,-0.17,4.29,4.12,0.0,39500,19746,19754
1938,Manu Ginobili,2011,3.3,2.14,1.16,0.35,-0.08,0.43,-0.65,-0.63,-0.32,-0.31,1.16,0.18,0.96,0.56,3.65,0.53,3.0,1.09,4.1,0.01,44572,22391,22181
101161,Amir Johnson,2011,-0.7,-0.26,-0.44,0.12,-0.15,0.26,1.28,3.7,3.96,-0.26,0.46,0.17,0.3,-0.76,-0.58,4.16,0.7,3.4,4.09,-0.01,19434,9710,9724
977,Kobe Bryant,2011,4.05,2.93,1.12,1.14,0.41,0.73,-0.4,-1.2,-0.74,-0.46,-0.18,0.08,-0.26,0.6,5.19,-1.38,4.79,-0.78,4.02,0.01,68949,34564,34385
1885,Lamar Odom,2011,0.35,-0.02,0.37,0.21,0.18,0.03,0.41,2.94,2.13,0.81,-0.12,-0.2,0.08,0.2,0.56,2.82,0.97,3.02,3.99,0.0,58340,29223,29117
201600,Omer Asik,2011,-1.32,-0.84,-0.48,0.01,0.18,-0.17,1.87,1.94,1.97,-0.03,0.57,0.24,0.33,0.78,-1.31,2.51,0.56,3.29,3.85,0.0,4186,2081,2105
2203,Shane Battier,2011,1.17,1.19,-0.02,0.03,-0.14,0.16,0.64,2.98,2.63,0.35,-0.54,-0.37,-0.15,-0.53,1.2,2.44,1.84,1.91,3.74,-0.01,51235,25590,25645
1897,Metta World Peace,2011,-0.67,-0.33,-0.34,0.23,0.51,-0.28,0.97,1.94,1.47,0.47,0.54,0.26,0.27,0.65,-0.44,2.48,0.53,3.13,3.67,0.01,52052,26051,26001
2736,Luol Deng,2011,0.02,-0.24,0.26,0.28,0.17,0.11,0.98,2.3,2.28,0.02,-0.02,0.15,-0.18,0.04,0.3,2.28,1.28,2.32,3.61,0.01,52064,26069,25995
1497,Chauncey Billups,2011,3.28,1.27,2.01,1.11,0.54,0.57,-0.42,0.17,0.77,-0.6,-0.1,-0.06,-0.02,-0.49,4.39,0.07,3.97,-0.42,3.55,0.0,54397,27313,27084
