player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2548,Dwyane Wade,2006,2.29,1.86,0.43,0.18,0.32,-0.14,1.3,0.91,1.2,-0.29,0.25,0.16,0.09,0.57,2.47,1.16,3.77,1.73,5.5,-0.0,14505,7273,7232
1897,Metta World Peace,2006,1.38,1.33,0.05,0.31,0.15,0.16,0.43,2.37,1.83,0.54,0.83,0.42,0.42,-0.05,1.69,3.2,2.12,3.15,5.28,0.01,8905,4457,4448
739,Rasheed Wallace,2006,0.95,1.62,-0.67,0.97,0.21,0.75,0.39,2.41,1.67,0.74,-0.15,-0.2,0.06,-0.39,1.92,2.26,2.31,1.87,4.18,-0.0,11760,5897,5863
297,Alonzo Mourning,2006,1.03,0.7,0.33,0.36,0.09,0.28,0.67,2.47,2.46,0.01,-0.53,-0.04,-0.49,-0.14,1.39,1.94,2.06,1.8,3.86,0.0,5631,2807,2824
1938,Manu Ginobili,2006,2.38,1.68,0.7,0.42,0.05,0.37,-0.08,-0.09,-0.15,0.06,1.09,0.35,0.74,0.1,2.8,1.0,2.72,1.1,3.82,0.0,8185,4100,4085
1112,Ben Wallace,2006,-0.32,-0.15,-0.17,0.37,0.14,0.23,0.84,2.12,1.48,0.64,0.52,0.22,0.3,0.29,0.05,2.64,0.89,2.93,3.82,0.0,12518,6259,6259
1495,Tim Duncan,2006,-0.57,-0.38,-0.19,0.51,0.24,0.27,1.49,2.23,1.66,0.57,-0.46,-0.35,-0.11,0.37,-0.06,1.77,1.43,2.14,3.57,-0.0,11744,5914,5830
2564,Boris Diaw,2006,1.81,2.51,-0.7,0.47,-0.06,0.54,-0.44,1.34,0.81,0.53,-0.16,0.14,-0.31,0.32,2.28,1.18,1.84,1.5,3.35,0.01,14234,7132,7102
2203,Shane Battier,2006,0.25,0.33,-0.08,-0.5,-0.38,-0.12,0.61,2.8,2.47,0.33,0.28,0.26,0.02,-0.1,-0.25,3.08,0.36,2.98,3.34,0.0,10380,5197,5183
1905,Andrei Kirilenko,2006,0.16,-0.11,0.27,-0.02,-0.21,0.19,1.32,1.74,1.7,0.04,0.39,-0.13,0.53,-0.32,0.14,2.13,1.46,1.81,3.27,-0.0,9302,4638,4664
2544,LeBron James,2006,1.56,1.32,0.24,1.05,0.43,0.62,0.51,-0.04,0.04,-0.08,-0.32,0.13,-0.45,0.32,2.61,-0.36,3.12,-0.04,3.09,0.01,14434,7223,7211
406,Shaquille O'Neal,2006,1.39,2.43,-1.04,-0.36,-0.26,-0.1,1.59,-0.45,-0.72,0.27,-0.2,-0.14,-0.06,1.06,1.03,-0.65,2.62,0.41,3.03,-0.0,9571,4809,4762
2225,Tony Parker,2006,1.67,1.44,0.23,0.17,-0.0,0.17,-0.44,2.06,1.82,0.24,-0.01,0.14,-0.15,-0.45,1.84,2.05,1.4,1.6,3.01,0.01,11640,5833,5807
977,Kobe Bryant,2006,3.15,2.57,0.58,0.68,0.27,0.41,0.13,-0.7,-0.19,-0.51,-0.06,0.17,-0.23,-0.24,3.83,-0.76,3.96,-1.0,2.96,0.0,13349,6687,6662
1713,Vince Carter,2006,0.62,0.07,0.55,0.46,0.17,0.29,-0.35,2.04,1.89,0.15,-0.25,0.07,-0.32,0.24,1.08,1.79,0.73,2.03,2.75,-0.01,12454,6253,6201
2730,Dwight Howard,2006,0.79,0.93,-0.14,-0.02,0.07,-0.09,1.27,-0.06,-0.19,0.13,-0.13,-0.02,-0.11,0.81,0.77,-0.19,2.04,0.62,2.66,0.0,10812,5397,5415
2202,Jason Richardson,2006,1.53,1.84,-0.31,0.25,0.17,0.08,0.67,0.42,0.38,0.04,0.1,-0.12,0.21,-0.32,1.78,0.52,2.45,0.2,2.65,-0.0,11047,5525,5522
1717,Dirk Nowitzki,2006,2.04,0.93,1.11,0.67,0.02,0.65,-0.47,-0.07,-0.05,-0.02,-0.22,0.17,-0.41,0.6,2.71,-0.29,2.24,0.31,2.55,-0.0,14698,7369,7329
959,Steve Nash,2006,3.19,3.06,0.13,0.75,0.15,0.6,-1.21,-0.54,-0.55,0.01,0.42,0.23,0.18,-0.11,3.94,-0.12,2.73,-0.23,2.49,-0.01,13873,6941,6932
2866,Jackie Butler,2006,2.14,1.91,0.23,-0.63,-0.05,-0.58,0.01,1.38,1.47,-0.09,0.02,0.05,-0.03,-0.45,1.51,1.4,1.52,0.95,2.47,0.0,2693,1359,1334
2572,Josh Howard,2006,0.41,0.19,0.22,-0.17,0.1,-0.27,1.48,0.88,1.07,-0.19,0.42,0.05,0.36,-0.55,0.24,1.3,1.72,0.75,2.47,0.0,9900,4956,4944
2248,Earl Watson,2006,1.38,1.21,0.17,-0.27,-0.3,0.03,0.2,1.13,0.94,0.19,0.26,0.1,0.16,-0.32,1.11,1.39,1.31,1.07,2.37,-0.01,6051,3033,3018
2760,Anderson Varejao,2006,-0.59,-0.36,-0.23,0.47,0.27,0.2,0.68,0.82,1.07,-0.25,0.94,0.36,0.58,0.04,-0.12,1.76,0.56,1.8,2.36,0.0,3705,1834,1871
2397,Yao Ming,2006,0.92,0.62,0.3,-0.56,-0.46,-0.1,-0.47,2.67,2.0,0.67,-0.33,-0.19,-0.14,0.09,0.36,2.34,-0.11,2.43,2.33,0.01,7091,3559,3532
708,Kevin Garnett,2006,1.53,1.18,0.35,0.05,-0.35,0.41,-0.85,1.47,1.38,0.09,-0.32,0.07,-0.41,0.36,1.58,1.15,0.73,1.51,2.25,0.01,10606,5317,5289
2222,Gerald Wallace,2006,0.14,0.26,-0.12,0.25,0.21,0.04,1.2,0.0,-0.09,0.09,0.58,0.66,-0.09,0.02,0.39,0.58,1.59,0.6,2.19,0.0,7299,3646,3653
224,Eddie Jones,2006,0.23,0.2,0.03,0.72,0.36,0.36,0.32,0.17,-0.27,0.44,0.53,0.31,0.22,0.19,0.95,0.7,1.27,0.89,2.15,-0.01,9570,4788,4782
2049,Speedy Claxton,2006,0.17,-0.7,0.87,0.31,0.22,0.09,0.47,1.14,1.22,-0.08,0.39,0.14,0.26,-0.34,0.48,1.53,0.95,1.19,2.14,0.0,7372,3690,3682
2419,Tayshaun Prince,2006,-0.96,-0.95,-0.01,1.13,0.35,0.78,0.91,0.9,0.61,0.29,0.2,0.2,-0.0,-0.07,0.17,1.1,1.08,1.03,2.11,-0.0,12755,6380,6375
2738,Andre Iguodala,2006,1.23,0.9,0.33,-0.44,-0.18,-0.25,0.06,1.19,0.94,0.25,-0.06,0.14,-0.2,0.11,0.79,1.13,0.85,1.24,2.1,0.01,11686,5845,5841
2753,Delonte West,2006,1.49,1.5,-0.01,0.2,-0.11,0.31,-0.43,0.85,0.88,-0.03,-0.3,-0.01,-0.3,0.28,1.69,0.55,1.26,0.83,2.09,0.0,9044,4523,4521
2624,Quinton Ross,2006,0.41,0.15,0.26,0.08,0.4,-0.31,-0.25,1.48,1.46,0.02,0.23,-0.01,0.25,0.1,0.49,1.71,0.24,1.81,2.04,-0.01,6684,3316,3368
101236,Chuck Hayes,2006,-1.13,-0.74,-0.39,0.53,0.14,0.39,0.87,0.17,0.28,-0.11,0.68,0.6,0.1,0.82,-0.6,0.85,0.27,1.67,1.94,0.0,1967,977,990
101106,Andrew Bogut,2006,0.31,0.6,-0.29,-0.23,-0.31,0.08,-0.08,0.57,0.28,0.29,0.23,-0.19,0.43,1.12,0.08,0.8,-0.0,1.92,1.91,-0.01,9399,4699,4700
2072,Michael Redd,2006,2.25,1.46,0.79,0.31,-0.01,0.32,-0.32,-0.16,0.08,-0.24,0.26,0.16,0.1,-0.47,2.56,0.1,2.24,-0.37,1.87,0.0,12376,6201,6175
1891,Jason Terry,2006,1.36,1.16,0.2,0.69,0.42,0.27,0.22,-0.23,0.07,-0.3,-0.62,0.13,-0.75,0.42,2.05,-0.85,2.27,-0.43,1.84,0.0,13052,6539,6513
1497,Chauncey Billups,2006,0.42,-0.36,0.78,0.9,0.24,0.65,0.35,-0.82,-0.96,0.14,0.27,0.2,0.06,0.71,1.32,-0.55,1.67,0.16,1.83,0.0,12723,6380,6343
2749,Jameer Nelson,2006,1.15,1.45,-0.3,-0.0,-0.04,0.04,0.39,-0.7,-0.4,-0.3,0.36,0.03,0.34,0.62,1.15,-0.34,1.54,0.28,1.82,-0.0,6466,3219,3247
