player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_off,pure_def,pure_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
201142,Kevin Durant,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",8.375,7783,7782,15565,8.146,1.502,0.709,-0.219,-0.482,0.404,8.373,1.687,10.06,1.68,10.055,5.128,0.103,5.231,5.562,0.085,-0.418,-0.205,-0.016,0.223,3.538,1.033,0.095,-0.001,-0.15,0.089,3.483,1.121,4.604,0.0,-0.005,2.584,1.127,-0.466,1.417,-0.014,0.181,3.245,1.584,4.829
101108,Chris Paul,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.822,5273,5272,10545,5.25,0.215,2.795,1.555,-0.209,0.23,7.836,2.0,9.836,1.935,9.757,2.922,2.248,5.17,2.702,0.973,0.183,0.541,0.037,0.734,2.505,0.036,0.767,0.422,-0.008,0.016,3.264,0.474,3.739,0.0,-0.079,2.548,2.612,-0.246,-0.758,1.014,-0.504,4.914,-0.248,4.666
2544,LeBron James,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.792,6876,6835,13711,8.772,-0.147,0.626,0.551,-1.592,0.127,7.806,0.531,8.337,0.505,8.297,4.301,-0.478,3.824,5.972,-1.503,0.119,0.609,-1.79,0.416,3.977,0.155,0.096,0.141,-0.862,-0.015,3.211,0.28,3.491,0.0,-0.04,2.8,0.507,0.198,1.356,-0.058,-0.289,3.505,1.009,4.513
201939,Stephen Curry,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.383,6248,6281,12529,7.168,0.822,0.326,0.51,-1.12,0.212,6.374,1.544,7.918,1.511,7.894,4.382,0.654,5.036,4.128,0.841,0.251,-0.02,0.003,-0.167,3.127,0.339,-0.01,0.164,-0.573,0.139,2.545,0.641,3.186,-0.0,-0.024,3.04,0.075,-1.123,-0.019,0.53,0.379,1.992,0.89,2.882
201935,James Harden,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.663,6049,5999,12048,6.514,0.751,0.204,0.285,-0.067,-0.052,6.651,0.984,7.635,0.99,7.653,3.963,0.144,4.107,2.687,0.649,0.129,-0.27,1.147,-0.235,3.4,0.468,-0.043,0.104,-0.183,0.019,3.175,0.591,3.765,0.0,0.018,3.827,0.075,-1.214,0.102,0.555,0.183,2.688,0.84,3.528
200768,Kyle Lowry,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.904,6015,6004,12019,4.371,-0.34,1.332,1.548,0.207,0.332,5.91,1.54,7.45,1.489,7.393,2.676,0.645,3.321,1.755,-0.921,0.364,0.75,0.557,0.816,2.057,-0.041,0.293,0.395,0.213,0.058,2.563,0.413,2.976,0.0,-0.057,2.616,0.968,-0.35,0.581,0.798,-0.484,3.234,0.895,4.129
201609,Goran Dragic,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.983,5283,5268,10551,4.846,-0.228,1.006,-0.027,0.137,0.664,5.989,0.409,6.398,0.513,6.496,3.216,0.54,3.756,1.89,0.611,0.524,-0.098,0.802,0.027,2.268,-0.069,0.166,0.032,0.001,0.331,2.435,0.293,2.729,0.0,0.098,2.956,0.482,-0.665,-0.839,0.071,0.637,2.773,-0.131,2.642
202331,Paul George,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.306,6929,6893,13822,3.011,1.613,0.144,1.545,-0.854,0.372,2.301,3.53,5.831,3.587,5.893,0.756,1.965,2.72,1.124,0.795,-0.044,0.425,-0.324,0.745,1.351,1.224,-0.031,0.416,-0.401,0.128,0.919,1.768,2.686,0.0,0.062,1.887,0.188,-0.53,0.818,1.12,-0.373,1.545,1.565,3.111
202738,Isaiah Thomas,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.826,4919,4889,9808,5.06,-0.221,0.896,0.131,-0.144,0.021,5.812,-0.069,5.743,-0.085,5.741,2.534,0.154,2.688,2.606,-0.026,-0.4,0.167,0.328,0.013,2.247,-0.194,0.175,0.06,-0.044,0.021,2.377,-0.114,2.264,0.0,-0.002,2.454,1.296,-0.472,-0.195,-0.036,0.008,3.278,-0.223,3.055
202695,Kawhi Leonard,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",1.596,5222,5165,10387,1.789,2.332,0.541,1.256,-0.726,0.448,1.604,4.036,5.64,4.075,5.671,0.488,2.313,2.801,0.823,1.181,0.15,0.381,-0.485,0.751,0.784,1.188,0.079,0.318,-0.453,0.117,0.409,1.624,2.033,0.0,0.031,0.966,0.391,-0.241,1.151,0.875,-0.303,1.116,1.723,2.839
