player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2014,5.326,5.33,5.332,-0.002,-0.006,2.374,0.507,1.867,1.084,1.874,0.698,1.176,1.128,1.113,0.016,1.131,-1.11,-1.11,7.585,6.475,0.0,1.131,0.404,0.727,1.131,0.404,0.727,1.981,0.711,-0.759,-0.774,-0.77,-0.004,0.011,0.029,-0.274,0.303,-0.039,-0.76,-0.145,-0.615,-0.244,-0.296,0.054,0.593,0.44,0.44,-0.41,0.03,0.0,0.593,0.686,-0.093,0.593,0.686,-0.093,1.235,0.061,4.567,4.556,4.562,-0.006,0.005,2.403,0.233,2.17,1.045,1.114,0.553,0.561,0.884,0.817,0.07,1.724,-0.67,-0.67,6.505,0.0,1.724,1.09,0.634,1.724,1.09,0.634,3.216,0.772,6.475,0.03,6.505,28075,14074,14001
101108,Chris Paul,2014,3.434,3.431,3.434,-0.003,0.0,1.215,-0.052,1.267,1.686,0.533,0.369,0.164,0.435,0.096,0.34,0.839,-0.09,-0.09,4.708,4.618,0.0,0.839,0.75,0.089,0.839,0.75,0.089,2.762,0.734,0.73,0.728,0.716,0.012,0.014,0.232,0.135,0.097,0.644,-0.16,0.019,-0.179,-0.511,-0.327,-0.183,0.588,0.825,0.825,0.807,1.632,0.0,0.588,0.382,0.206,0.588,0.382,0.206,1.265,0.347,4.164,4.159,4.15,0.009,0.014,1.447,0.083,1.364,2.33,0.373,0.388,-0.015,-0.076,-0.231,0.157,1.427,0.735,0.735,6.25,-0.001,1.427,1.132,0.295,1.427,1.132,0.295,4.027,1.081,4.618,1.632,6.249,20116,10065,10051
201142,Kevin Durant,2014,3.523,3.519,3.506,0.013,0.017,2.088,0.639,1.449,1.056,0.362,0.373,-0.011,2.324,1.305,1.018,-0.101,0.187,0.187,5.746,5.933,0.0,-0.101,0.258,-0.359,-0.101,0.258,-0.359,-0.652,0.612,0.694,0.693,0.695,-0.002,-0.001,0.776,0.066,0.71,0.1,-0.181,-0.208,0.027,-0.191,-0.171,-0.021,-0.495,0.164,0.164,0.008,0.172,0.0,-0.495,-0.308,-0.187,-0.495,-0.308,-0.187,1.506,0.57,4.217,4.212,4.201,0.011,0.016,2.864,0.705,2.159,1.156,0.181,0.165,0.016,2.133,1.134,0.997,-0.596,0.351,0.351,6.105,0.001,-0.596,-0.05,-0.546,-0.596,-0.05,-0.546,0.854,1.182,5.933,0.172,6.106,29532,14782,14750
201939,Stephen Curry,2014,3.843,3.846,3.837,0.009,0.006,0.393,-0.232,0.625,0.322,3.122,0.697,2.425,0.086,-0.392,0.477,0.579,0.589,0.589,4.508,5.097,0.0,0.579,0.092,0.487,0.579,0.092,0.487,2.973,0.38,0.326,0.329,0.329,0.0,-0.003,0.532,0.475,0.057,0.364,-0.567,0.038,-0.605,-0.113,-0.156,0.042,0.159,-0.146,-0.146,0.372,0.226,0.0,0.159,-0.058,0.217,0.159,-0.058,0.217,0.643,0.435,4.169,4.175,4.166,0.009,0.003,0.925,0.243,0.682,0.686,2.555,0.735,1.82,-0.027,-0.548,0.519,0.738,0.443,0.443,5.323,0.0,0.738,0.034,0.704,0.738,0.034,0.704,3.616,0.815,5.097,0.226,5.323,26212,13102,13110
201144,Mike Conley,2014,0.264,0.26,0.264,-0.004,0.0,0.325,0.842,-0.517,0.011,-0.072,-0.283,0.211,0.226,0.213,0.014,1.718,0.748,0.748,2.208,2.956,-0.0,1.718,0.666,1.052,1.718,0.666,1.052,0.231,0.417,0.772,0.768,0.763,0.005,0.009,0.14,0.065,0.075,-0.066,0.689,-0.033,0.722,0.149,0.125,0.026,0.518,0.358,0.358,1.439,1.797,-0.0,0.518,0.342,0.176,0.518,0.342,0.176,0.779,0.048,1.036,1.027,1.027,0.0,0.009,0.465,0.907,-0.442,-0.055,0.617,-0.316,0.933,0.375,0.338,0.04,2.236,1.106,1.106,4.753,0.0,2.236,1.008,1.228,2.236,1.008,1.228,1.01,0.465,2.956,1.797,4.753,22193,11111,11082
1938,Manu Ginobili,2014,3.522,3.528,3.544,-0.016,-0.022,2.193,1.282,0.911,-0.515,1.866,0.825,1.041,0.931,0.797,0.135,-0.332,-0.313,-0.313,4.121,3.808,0.0,-0.332,-0.723,0.391,-0.332,-0.723,0.391,3.558,1.386,0.477,0.47,0.466,0.004,0.011,0.019,0.065,-0.046,0.123,0.324,0.067,0.257,-0.06,-0.1,0.038,0.724,-0.298,-0.298,1.141,0.843,0.0,0.724,0.139,0.585,0.724,0.139,0.585,1.626,0.078,3.999,3.998,4.01,-0.012,-0.011,2.212,1.347,0.865,-0.392,2.19,0.892,1.298,0.871,0.697,0.173,0.392,-0.611,-0.611,4.651,0.0,0.392,-0.584,0.976,0.392,-0.584,0.976,5.184,1.464,3.808,0.843,4.651,16094,8087,8007
201566,Russell Westbrook,2014,1.628,1.63,1.62,0.01,0.008,1.121,0.919,0.202,0.36,0.139,-0.033,0.172,1.204,0.815,0.391,0.249,0.306,0.306,3.081,3.387,0.0,0.249,-0.012,0.261,0.249,-0.012,0.261,0.481,0.55,0.954,0.957,0.962,-0.005,-0.008,0.355,-0.334,0.689,0.414,0.193,0.129,0.064,-0.01,-0.131,0.12,0.118,-0.11,-0.11,1.062,0.952,0.0,0.118,0.167,-0.049,0.118,0.167,-0.049,1.047,0.107,2.582,2.587,2.582,0.005,0.0,1.476,0.585,0.891,0.774,0.332,0.096,0.236,1.194,0.684,0.511,0.367,0.196,0.196,4.339,-0.001,0.367,0.155,0.212,0.367,0.155,0.212,1.528,0.657,3.387,0.952,4.338,20159,10087,10072
200746,LaMarcus Aldridge,2014,1.06,1.066,1.053,0.013,0.007,-0.498,-0.653,0.155,1.873,-0.322,-0.699,0.377,0.266,-0.179,0.445,0.145,1.052,1.052,1.471,2.523,0.0,0.145,0.164,-0.019,0.145,0.164,-0.019,1.253,-0.224,1.21,1.217,1.217,0.0,-0.007,0.662,0.138,0.524,-0.035,0.59,0.342,0.248,0.155,0.355,-0.201,-0.049,0.326,0.326,1.316,1.642,-0.0,-0.049,0.054,-0.103,-0.049,0.054,-0.103,1.338,0.275,2.27,2.283,2.27,0.013,0.0,0.164,-0.515,0.679,1.838,0.268,-0.357,0.625,0.421,0.176,0.244,0.096,1.378,1.378,4.165,0.0,0.096,0.218,-0.122,0.096,0.218,-0.122,2.591,0.051,2.523,1.642,4.165,21872,10922,10950
2738,Andre Iguodala,2014,2.616,2.621,2.608,0.013,0.008,1.609,0.895,0.714,0.741,0.258,0.141,0.117,-0.52,0.084,-0.604,-0.34,-0.321,-0.321,1.756,1.435,0.0,-0.34,0.218,-0.558,-0.34,0.218,-0.558,2.673,1.391,1.718,1.713,1.713,0.0,0.005,0.568,0.109,0.459,0.494,0.651,-0.003,0.654,0.173,0.12,0.052,0.751,0.087,0.087,2.642,2.729,0.0,0.751,0.617,0.134,0.751,0.617,0.134,2.267,0.36,4.334,4.334,4.321,0.013,0.013,2.177,1.004,1.173,1.235,0.909,0.138,0.771,-0.347,0.204,-0.552,0.411,-0.234,-0.234,4.164,0.0,0.411,0.835,-0.424,0.411,0.835,-0.424,4.94,1.751,1.435,2.729,4.164,20922,10465,10457
101112,Channing Frye,2014,4.021,4.016,4.023,-0.007,-0.002,0.236,0.017,0.219,0.781,3.006,0.778,2.228,-0.417,-0.648,0.229,0.553,-0.02,-0.02,4.157,4.137,-0.0,0.553,0.6,-0.047,0.553,0.6,-0.047,2.266,-0.553,-0.538,-0.528,-0.531,0.003,-0.007,0.205,0.288,-0.083,-0.321,-0.415,0.073,-0.488,0.201,0.348,-0.146,-0.03,0.34,0.34,-0.367,-0.027,-0.0,-0.03,0.144,-0.174,-0.03,0.144,-0.174,1.217,0.657,3.483,3.489,3.492,-0.003,-0.009,0.441,0.305,0.136,0.46,2.591,0.851,1.74,-0.216,-0.3,0.083,0.523,0.32,0.32,4.11,0.0,0.523,0.744,-0.221,0.523,0.744,-0.221,3.483,0.104,4.137,-0.027,4.11,9115,4558,4557
