player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2012,6.18,4.8,1.38,0.97,0.35,0.62,-0.26,1.69,1.48,0.21,0.56,0.44,0.12,-0.1,7.15,2.25,6.89,2.15,9.04,-0.0,39765,19932,19833
1717,Dirk Nowitzki,2012,5.5,4.17,1.33,0.71,-0.0,0.7,-2.05,2.25,1.53,0.72,-0.1,-0.13,0.02,0.39,6.21,2.15,4.16,2.54,6.7,0.0,32874,16495,16379
2730,Dwight Howard,2012,3.13,3.82,-0.69,-1.49,-0.44,-1.03,1.56,3.34,2.82,0.52,-0.43,-0.07,-0.36,0.43,1.64,2.91,3.2,3.34,6.54,0.0,31403,15768,15635
2548,Dwyane Wade,2012,4.32,3.41,0.91,0.74,-0.05,0.8,0.92,0.23,0.28,-0.05,-0.27,0.71,-0.98,0.27,5.06,-0.04,5.98,0.23,6.21,-0.0,34064,17074,16990
959,Steve Nash,2012,5.9,5.37,0.53,0.29,-0.63,0.91,-0.6,0.53,0.26,0.27,-0.34,-0.26,-0.08,0.36,6.19,0.19,5.59,0.55,6.14,-0.0,29270,14682,14588
201142,Kevin Durant,2012,3.57,1.76,1.81,0.74,0.84,-0.09,-0.04,2.16,2.34,-0.18,-0.36,-0.14,-0.23,-0.85,4.31,1.8,4.27,0.95,5.23,0.01,40582,20346,20236
101108,Chris Paul,2012,3.29,2.54,0.75,1.5,0.93,0.57,-0.19,-1.51,-1.16,-0.35,1.07,0.33,0.75,1.02,4.79,-0.44,4.6,0.58,5.18,0.0,27079,13566,13513
201933,Blake Griffin,2012,1.3,1.71,-0.41,0.36,0.29,0.07,3.16,-0.37,0.14,-0.51,0.35,0.03,0.31,0.18,1.66,-0.02,4.82,0.16,4.97,-0.01,21801,10878,10923
708,Kevin Garnett,2012,1.44,1.08,0.36,0.33,0.05,0.28,-0.87,2.88,2.7,0.18,0.72,0.57,0.15,0.38,1.77,3.6,0.9,3.98,4.88,0.0,29387,14740,14647
1938,Manu Ginobili,2012,4.85,3.91,0.94,0.34,-0.35,0.69,-0.56,-0.7,-0.59,-0.11,0.34,0.01,0.33,0.3,5.19,-0.36,4.63,-0.06,4.58,0.01,24118,12097,12021
2746,Josh Smith,2012,1.21,1.61,-0.4,0.16,-0.71,0.88,0.43,1.3,0.92,0.38,0.61,0.08,0.52,0.84,1.37,1.91,1.8,2.75,4.55,0.0,32331,16188,16143
1889,Andre Miller,2012,2.96,2.32,0.64,0.71,-0.04,0.75,-0.04,0.99,0.42,0.57,0.29,0.1,0.19,-0.43,3.67,1.28,3.63,0.85,4.48,0.0,27140,13568,13572
200794,Paul Millsap,2012,1.49,1.07,0.42,0.19,0.04,0.16,0.43,0.99,1.28,-0.29,0.57,-0.07,0.64,0.77,1.68,1.56,2.11,2.33,4.44,0.0,28066,14028,14038
1495,Tim Duncan,2012,0.34,0.23,0.11,0.32,-0.12,0.43,-0.49,3.88,3.08,0.8,-0.62,-0.27,-0.35,0.66,0.66,3.26,0.17,3.92,4.09,0.0,27396,13775,13621
101106,Andrew Bogut,2012,-0.13,0.92,-1.05,-0.69,-0.72,0.02,0.1,4.31,3.95,0.36,-0.22,-0.15,-0.07,0.68,-0.82,4.09,-0.72,4.77,4.05,0.0,18033,9007,9026
2736,Luol Deng,2012,-0.48,-0.62,0.14,0.49,0.31,0.18,1.52,2.03,1.73,0.3,-0.1,0.27,-0.37,0.35,0.01,1.93,1.53,2.28,3.81,0.0,32965,16498,16467
200768,Kyle Lowry,2012,0.79,0.13,0.66,0.41,0.26,0.14,0.75,0.42,0.42,-0.0,1.22,0.13,1.1,0.18,1.2,1.64,1.95,1.82,3.78,0.01,22001,11011,10990
202327,Ekpe Udoh,2012,0.29,0.99,-0.7,0.55,0.39,0.16,0.57,2.58,2.58,-0.0,0.06,-0.24,0.3,-0.29,0.84,2.64,1.41,2.35,3.76,0.0,8895,4456,4439
2555,Nick Collison,2012,0.89,0.26,0.63,-0.63,0.05,-0.68,0.91,1.21,0.9,0.31,1.07,0.12,0.96,0.29,0.26,2.28,1.17,2.57,3.74,0.0,19562,9772,9790
201144,Mike Conley,2012,2.36,2.09,0.27,0.94,0.68,0.26,-0.28,-0.51,-0.52,0.01,0.68,0.35,0.33,0.19,3.3,0.17,3.02,0.36,3.38,0.0,31319,15703,15616
201939,Stephen Curry,2012,3.09,3.26,-0.17,0.05,-0.17,0.22,-0.49,0.15,0.43,-0.28,0.98,0.28,0.69,-0.51,3.14,1.13,2.65,0.62,3.28,0.01,24537,12308,12229
2760,Anderson Varejao,2012,1.55,1.53,0.02,-0.14,-0.41,0.27,-0.15,0.83,0.72,0.11,0.84,0.63,0.21,0.33,1.41,1.67,1.26,2.0,3.26,-0.0,15185,7571,7614
1897,Metta World Peace,2012,-0.23,0.22,-0.45,-0.02,0.13,-0.14,1.5,2.26,1.62,0.64,0.1,-0.02,0.13,-0.42,-0.25,2.36,1.25,1.94,3.19,0.0,29916,14973,14943
201980,Danny Green,2012,0.99,0.86,0.13,0.26,-0.17,0.43,0.71,0.14,-0.02,0.16,-0.13,-0.24,0.1,1.2,1.25,0.01,1.96,1.21,3.18,0.01,7603,3813,3790
2594,Kyle Korver,2012,1.49,1.55,-0.06,-0.19,-0.31,0.11,1.17,-0.38,0.21,-0.59,0.15,0.14,0.01,0.76,1.3,-0.23,2.47,0.53,3.01,0.01,17100,8627,8473
2403,Nene,2012,1.68,1.29,0.39,-0.21,-0.43,0.21,-1.13,0.96,0.58,0.38,-0.14,-0.14,0.0,1.78,1.47,0.82,0.34,2.6,2.94,-0.0,24925,12515,12410
202331,Paul George,2012,0.58,0.22,0.36,0.01,0.2,-0.19,0.47,0.86,1.35,-0.49,0.61,0.51,0.09,0.36,0.59,1.47,1.06,1.83,2.89,0.0,13965,6954,7011
101141,Ersan Ilyasova,2012,0.29,0.05,0.24,0.77,0.25,0.52,1.17,-0.05,0.08,-0.13,0.55,-0.27,0.82,0.12,1.06,0.5,2.23,0.62,2.85,-0.0,19701,9856,9845
