player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2016,3.71,0.2,0.42,-0.07,0.49,0.67,1.98,0.26,0.49,0.15,0.32,0.45,5.15,2.74,7.89,0.17,0.37,4.78,0.51,2.23,1.09,0.94,13375,6693,6682
203110,Draymond Green,2016,4.05,0.32,0.24,-0.37,0.61,-0.41,3.14,0.33,0.13,0.39,-0.25,0.05,3.96,3.47,7.43,0.23,-0.48,4.44,0.64,2.83,-0.17,0.18,14590,7294,7296
201939,Stephen Curry,2016,4.03,0.29,-0.38,-1.2,0.82,0.21,0.94,-0.14,0.03,-0.2,0.21,0.08,4.6,0.64,5.24,0.33,0.23,4.37,0.07,0.57,-0.17,0.11,13946,6987,6959
200768,Kyle Lowry,2016,2.38,0.58,0.33,0.36,-0.02,1.26,0.54,0.32,0.98,0.03,0.95,-0.09,3.29,1.8,5.09,-0.31,0.62,2.67,-0.01,1.81,1.59,0.89,13734,6867,6867
202695,Kawhi Leonard,2016,1.24,0.39,1.21,0.49,0.72,-0.31,2.05,0.27,0.48,0.35,0.12,0.57,1.93,3.08,5.0,-0.24,-0.44,2.37,0.82,2.26,0.9,1.05,10432,5226,5206
201142,Kevin Durant,2016,3.51,1.23,-0.09,-0.12,0.04,0.59,1.76,0.21,-1.11,-0.48,-0.64,0.26,3.73,0.74,4.46,-0.46,-0.84,4.57,-0.6,1.34,0.5,-0.85,13126,6583,6543
101108,Chris Paul,2016,2.26,0.29,1.09,0.4,0.69,-0.49,0.9,-0.32,0.55,0.11,0.44,-0.38,2.78,1.33,4.1,0.17,-0.7,3.48,0.73,0.6,0.6,0.17,10086,5066,5020
201566,Russell Westbrook,2016,2.38,0.42,0.49,-0.09,0.58,1.37,0.2,-0.26,-0.11,-0.0,-0.1,-0.24,3.79,0.12,3.91,-0.18,0.12,3.67,0.26,-0.14,1.86,-0.35,13696,6853,6843
1938,Manu Ginobili,2016,1.71,0.46,-0.32,-0.56,0.24,-0.26,1.33,-0.15,1.0,0.38,0.64,0.22,1.52,2.08,3.6,-0.08,-0.6,2.12,-0.09,2.17,-0.58,1.22,5170,2581,2589
202335,Patrick Patterson,2016,2.71,0.5,0.49,0.55,-0.06,0.44,0.1,-0.28,-0.2,0.38,-0.59,-0.18,3.75,-0.17,3.58,0.22,0.56,3.19,-0.57,0.4,0.93,-0.38,9568,4786,4782
201980,Danny Green,2016,-0.15,-0.32,0.75,0.58,0.17,0.13,1.7,0.6,0.03,-0.1,0.11,0.6,0.89,2.29,3.18,0.12,0.38,0.51,0.12,2.17,0.88,0.63,8889,4445,4444
1495,Tim Duncan,2016,-0.14,-0.27,-0.22,-0.55,0.32,0.03,2.19,0.17,-0.29,0.18,-0.46,1.12,0.01,3.15,3.16,0.47,0.17,-0.16,0.49,2.66,-0.19,0.83,6695,3351,3344
203999,Nikola Jokic,2016,-0.57,-0.21,0.34,-0.05,0.39,0.71,0.62,0.34,0.45,0.2,0.25,0.79,0.8,2.35,3.14,0.8,0.74,0.06,1.36,0.99,1.05,1.24,6600,3293,3307
2594,Kyle Korver,2016,1.34,-0.62,-0.24,-0.55,0.31,-0.53,2.14,0.22,0.44,0.26,0.17,-0.04,0.84,2.26,3.1,-0.01,-0.41,1.25,0.25,2.01,-0.77,0.4,10890,5538,5352
201599,DeAndre Jordan,2016,1.36,-0.65,0.58,-0.12,0.69,-0.13,1.31,0.24,-0.44,-0.34,-0.11,-0.06,1.77,1.19,2.96,0.34,-0.29,2.06,-0.06,1.25,0.45,-0.5,11029,5512,5517
202331,Paul George,2016,1.31,0.8,0.09,0.15,-0.07,-0.04,0.55,-0.16,1.15,0.5,0.66,-0.7,1.32,1.55,2.87,0.51,-0.09,1.41,0.19,1.36,0.05,0.45,12066,6039,6027
202691,Klay Thompson,2016,2.98,0.01,-0.12,-0.33,0.21,-0.74,0.95,-0.03,-0.28,-0.34,0.07,-0.0,2.26,0.54,2.8,0.01,-0.54,2.8,-0.11,0.65,-0.86,-0.28,14072,7038,7034
