player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
406,Shaquille O'Neal,1998,3.420,1.580,0.560,0.650,-3.980,0.480,4.470,5.020,4.110,0.910,0.011,-0.088,0.099,-0.481,1.000,0.340,0.540,-0.330,-1.540,0.690,0.040,1.730,1.310,0.420,-0.068,0.329,-0.397,-0.112,5.031,1.662,4.550,1.550,6.100,0.000,10041,5043,4998
893,Michael Jordan,1998,-0.110,0.630,-1.050,-0.300,1.160,0.350,0.420,1.630,1.360,0.270,1.155,0.325,0.830,1.275,-0.110,0.310,0.000,0.060,0.100,0.350,0.730,0.490,0.480,0.010,-0.080,-0.101,0.021,0.480,2.785,0.410,4.060,0.890,4.950,-0.000,14414,7209,7205
252,Karl Malone,1998,1.360,0.470,-1.580,0.690,0.230,1.520,2.360,4.360,2.840,1.520,0.220,-0.168,0.388,-0.760,0.410,0.380,0.030,-0.100,-0.440,0.120,1.180,0.580,0.640,-0.060,-0.365,-0.581,0.216,0.635,4.580,0.215,3.820,0.850,4.670,0.000,13920,6959,6961
304,John Stockton,1998,0.980,1.040,-1.170,0.470,0.190,1.230,3.890,2.230,2.030,0.200,0.671,-0.081,0.752,0.219,1.040,0.030,-0.680,-0.150,-0.370,-0.150,0.250,0.160,-0.030,0.190,0.151,-0.328,0.479,1.049,2.901,0.311,3.120,1.360,4.480,0.000,8823,4407,4416
109,Robert Horry,1998,1.260,0.340,0.730,0.610,-1.990,-0.030,1.290,1.290,1.030,0.260,0.521,0.207,0.314,0.839,0.440,0.410,0.150,-0.050,-0.580,0.220,1.060,1.690,1.220,0.470,0.356,0.192,0.164,-0.326,1.811,2.046,2.650,1.720,4.370,0.000,9841,4942,4899
297,Alonzo Mourning,1998,0.010,0.780,1.140,0.360,-1.140,0.300,3.340,1.280,1.240,0.040,-0.363,-0.083,-0.280,1.183,1.110,1.320,0.180,0.160,-1.290,-0.130,0.860,2.250,2.020,0.230,-0.080,-0.162,0.082,-0.040,0.917,2.170,2.100,2.130,4.230,0.000,7341,3684,3657
204,Jeff Hornacek,1998,-0.300,0.170,-0.310,0.540,0.600,0.940,0.970,2.660,1.700,0.960,0.926,0.653,0.273,-0.206,0.780,0.290,-0.360,-0.200,-0.420,-0.360,-0.240,-0.450,-0.310,-0.140,-0.251,-0.482,0.231,1.291,3.586,-0.701,3.380,0.590,3.970,0.000,11385,5693,5692
787,Charles Barkley,1998,0.800,0.240,1.940,0.460,-2.730,0.870,0.660,3.400,2.700,0.700,0.772,-0.267,1.039,1.248,0.480,-0.730,-0.300,-0.550,-0.180,-0.350,-1.250,-1.020,-1.300,0.280,-0.319,-0.351,0.032,-0.111,4.172,-1.339,5.420,-1.450,3.970,0.000,8567,4271,4296
397,Reggie Miller,1998,-1.840,1.450,1.630,0.960,0.210,0.760,2.990,2.470,1.920,0.550,0.831,0.332,0.499,0.449,0.000,-0.080,0.440,0.380,-0.440,0.220,0.940,0.640,0.540,0.100,-0.134,-0.180,0.046,-0.386,3.301,0.506,3.750,0.120,3.870,0.000,12406,6226,6180
1495,Tim Duncan,1998,1.650,0.260,-1.040,0.570,-0.610,1.330,3.610,2.680,2.870,-0.190,-0.004,-0.273,0.269,-0.276,0.610,1.700,0.430,0.190,-1.040,-0.000,1.800,2.380,2.000,0.380,-0.709,-0.543,-0.166,-0.201,2.676,1.671,2.400,1.470,3.870,-0.000,12851,6403,6448
