player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
708,Kevin Garnett,2008,1.49,1.12,0.37,0.27,-0.17,0.45,0.03,2.36,2.43,-0.07,0.01,0.4,-0.38,0.98,1.76,2.37,1.79,3.35,5.14,-0.0,12079,6062,6017
959,Steve Nash,2008,4.65,4.3,0.35,-0.0,-0.39,0.39,-0.37,0.08,0.06,0.02,0.05,0.23,-0.19,-0.08,4.65,0.13,4.28,0.05,4.33,0.0,11725,5865,5860
2544,LeBron James,2008,1.29,1.28,0.01,0.4,-0.22,0.62,2.05,-0.16,0.18,-0.34,0.09,0.08,0.02,0.58,1.69,-0.07,3.74,0.51,4.25,0.0,13090,6538,6552
1717,Dirk Nowitzki,2008,2.75,1.72,1.03,0.97,0.26,0.71,-0.92,0.88,0.86,0.02,-0.57,-0.19,-0.38,1.0,3.72,0.31,2.8,1.31,4.12,0.01,11000,5499,5501
1718,Paul Pierce,2008,1.17,0.1,1.07,-0.1,0.13,-0.21,0.66,0.82,1.23,-0.41,0.98,0.14,0.86,0.34,1.07,1.8,1.73,2.14,3.87,0.0,14241,7133,7108
1938,Manu Ginobili,2008,1.83,1.32,0.51,-0.14,0.08,-0.21,-0.4,1.3,1.37,-0.07,0.41,0.42,-0.01,0.8,1.69,1.71,1.29,2.51,3.8,0.0,10747,5400,5347
2199,Tyson Chandler,2008,1.48,1.49,-0.01,0.22,0.24,-0.02,-0.07,1.93,1.1,0.83,-0.38,-0.28,-0.1,0.06,1.7,1.55,1.63,1.61,3.23,-0.01,11722,5867,5855
101179,Ronnie Price,2008,0.84,0.99,-0.15,-0.07,-0.16,0.1,0.52,1.06,1.19,-0.13,0.62,0.06,0.57,0.26,0.77,1.68,1.29,1.94,3.23,-0.0,2400,1197,1203
977,Kobe Bryant,2008,2.4,1.57,0.83,0.86,0.27,0.59,-0.65,0.31,0.53,-0.22,0.07,-0.13,0.2,0.16,3.26,0.38,2.61,0.54,3.15,0.0,15770,7910,7860
2547,Chris Bosh,2008,2.37,1.27,1.1,0.52,0.24,0.29,-0.83,1.01,0.4,0.61,-0.23,0.02,-0.25,0.29,2.89,0.78,2.06,1.07,3.13,-0.0,9528,4785,4743
1495,Tim Duncan,2008,0.87,0.71,0.16,0.22,-0.13,0.35,0.38,1.54,0.72,0.82,-0.44,-0.28,-0.16,0.53,1.09,1.1,1.47,1.63,3.1,-0.0,12051,6050,6001
