player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
406,Shaquille O'Neal,2002,1.98,2.44,-0.46,0.21,-0.06,0.26,1.2,2.91,2.31,0.6,-0.44,-0.13,-0.31,0.35,2.19,2.47,3.39,2.82,6.22,0.01,12066,6061,6005
1905,Andrei Kirilenko,2002,1.47,0.8,0.67,-0.1,-0.22,0.12,0.02,1.07,1.78,-0.71,1.48,0.35,1.13,0.71,1.37,2.55,1.39,3.26,4.65,0.0,8427,4214,4213
345,Terry Porter,2002,1.34,1.18,0.16,0.19,-0.01,0.19,-0.1,2.21,2.01,0.2,0.08,0.01,0.08,0.31,1.53,2.29,1.43,2.6,4.02,-0.01,5197,2616,2581
2059,Eduardo Najera,2002,1.04,0.74,0.3,0.45,-0.22,0.67,0.99,0.96,1.03,-0.07,0.62,0.65,-0.04,-0.12,1.49,1.58,2.48,1.46,3.95,0.01,5609,2807,2802
1884,Baron Davis,2002,2.62,2.27,0.35,0.02,-0.02,0.04,0.79,0.75,1.23,-0.48,0.22,0.1,0.11,-0.45,2.64,0.97,3.43,0.52,3.95,0.0,13317,6575,6742
1763,Ryan Bowen,2002,1.38,1.16,0.22,0.03,0.04,-0.01,-0.3,1.35,1.47,-0.12,1.01,0.33,0.68,0.33,1.41,2.36,1.11,2.69,3.8,0.0,6222,3113,3109
1495,Tim Duncan,2002,1.39,0.91,0.48,0.13,0.06,0.07,-0.54,2.87,2.5,0.37,-0.49,-0.25,-0.23,0.36,1.52,2.38,0.98,2.74,3.72,0.0,13549,6812,6737
124,Vlade Divac,2002,-0.06,0.25,-0.31,-0.23,-0.02,-0.2,-0.06,3.09,2.01,1.08,-0.0,-0.42,0.41,0.66,-0.29,3.09,-0.35,3.75,3.41,0.01,11557,5806,5751
1717,Dirk Nowitzki,2002,3.5,2.86,0.64,0.49,-0.06,0.54,-0.71,-0.04,-0.17,0.13,-0.2,0.01,-0.21,0.09,3.99,-0.24,3.28,-0.15,3.13,0.0,12499,6262,6237
136,P.J. Brown,2002,1.72,1.34,0.38,-0.06,-0.13,0.06,0.85,0.27,-0.15,0.42,0.29,0.2,0.07,0.03,1.66,0.56,2.51,0.59,3.1,0.0,10345,5082,5263
2045,Hedo Turkoglu,2002,0.96,0.64,0.32,0.28,0.17,0.11,0.15,1.1,1.32,-0.22,0.19,0.15,0.04,0.32,1.24,1.29,1.39,1.61,3.0,0.0,9333,4667,4666
1904,Devean George,2002,-0.46,-0.3,-0.16,0.46,0.18,0.29,1.14,1.04,1.29,-0.25,0.33,0.2,0.12,0.27,0.0,1.37,1.14,1.64,2.78,0.0,7793,3904,3889
739,Rasheed Wallace,2002,1.71,1.61,0.1,-0.15,-0.25,0.1,-0.04,0.46,0.69,-0.23,0.36,0.23,0.12,0.43,1.56,0.82,1.52,1.25,2.77,0.0,11220,5618,5602
304,John Stockton,2002,1.88,1.3,0.58,-0.15,-0.21,0.06,-0.42,-1.23,-1.02,-0.21,1.26,0.13,1.14,1.39,1.73,0.03,1.31,1.42,2.72,-0.01,10031,4996,5035
693,Joe Smith,2002,0.39,0.36,0.03,-0.43,-0.08,-0.35,0.34,0.97,0.97,0.0,0.21,0.03,0.19,1.23,-0.04,1.18,0.3,2.41,2.71,0.0,7338,3676,3662
1718,Paul Pierce,2002,1.58,1.12,0.46,0.38,0.02,0.36,-0.74,0.07,-0.04,0.11,0.53,0.55,-0.01,0.67,1.96,0.6,1.22,1.27,2.49,0.0,15003,7529,7474
1883,Steve Francis,2002,1.07,0.62,0.45,0.21,0.11,0.1,0.54,0.86,0.85,0.01,-0.14,0.17,-0.32,-0.07,1.28,0.72,1.82,0.65,2.48,0.01,8472,4215,4257
965,Derek Fisher,2002,0.61,0.17,0.44,0.44,0.22,0.22,1.15,0.51,0.83,-0.32,-0.21,-0.17,-0.04,-0.07,1.05,0.3,2.2,0.23,2.42,-0.01,9867,4945,4922
