player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2010,5.59,0.98,1.05,0.21,0.84,0.11,1.28,-0.26,0.37,0.38,-0.01,0.57,7.76,1.79,9.55,0.58,0.74,7.02,0.55,1.24,1.16,0.94,39090,19555,19535
2548,Dwyane Wade,2010,5.19,0.97,0.85,0.19,0.66,0.12,-0.28,-0.79,0.69,0.8,-0.12,-0.48,6.32,0.32,6.64,0.55,0.14,6.18,0.23,0.09,0.97,0.21,30960,15522,15438
959,Steve Nash,2010,6.26,0.54,0.91,-0.37,1.29,-0.49,0.02,0.22,-0.37,-0.07,-0.3,0.05,6.59,-0.43,6.16,-0.22,-1.25,7.84,-0.76,0.33,0.42,-0.32,33955,16996,16959
2730,Dwight Howard,2010,4.72,-0.17,-1.15,-0.56,-0.58,-0.05,1.92,0.47,-0.98,-0.34,-0.64,0.66,3.68,2.18,5.86,0.74,0.48,3.2,0.54,1.64,-1.2,-0.32,39394,19772,19622
708,Kevin Garnett,2010,1.87,0.29,-0.12,-0.48,0.37,-0.51,2.82,0.02,0.93,0.89,0.05,0.46,0.1,5.18,5.27,-0.18,-0.8,0.9,0.59,4.59,-0.63,1.39,29302,14691,14611
1885,Lamar Odom,2010,0.75,0.51,0.73,0.31,0.42,-0.27,2.45,0.59,0.27,-0.07,0.35,0.87,1.3,3.76,5.06,0.26,0.25,1.05,0.41,3.35,0.46,1.14,38335,19223,19112
101108,Chris Paul,2010,2.11,0.61,2.13,1.34,0.79,-0.3,0.5,0.35,0.19,0.06,0.13,-0.17,4.58,0.14,4.72,0.26,-0.21,4.79,-0.08,0.22,1.83,0.02,30827,15421,15406
201935,James Harden,2010,1.03,0.8,-0.05,0.33,-0.37,0.14,3.67,-0.36,1.07,0.31,0.76,-0.7,1.5,3.1,4.59,-0.57,0.65,0.85,0.62,2.48,0.09,0.37,6929,3447,3482
977,Kobe Bryant,2010,2.4,1.06,1.21,0.44,0.78,0.21,0.28,-0.36,0.22,0.19,0.05,0.0,4.0,0.31,4.31,-0.01,0.04,3.96,0.66,-0.35,1.42,0.22,44655,22408,22247
1717,Dirk Nowitzki,2010,2.07,1.32,1.47,0.29,1.18,-1.1,0.97,0.66,-0.18,-0.14,-0.04,0.51,2.27,1.86,4.13,0.39,-0.76,3.03,0.28,1.58,0.37,0.33,36315,18200,18115
