player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
406,Shaquille O'Neal,2002,3.59,-0.43,0.12,-0.15,0.26,0.0,2.16,0.7,-0.53,-0.19,-0.36,0.39,3.39,2.82,6.22,0.49,-0.23,3.62,0.62,2.2,0.12,-0.14,12066,6061,6005
1905,Andrei Kirilenko,2002,1.14,0.94,-0.12,-0.22,0.11,0.62,1.14,-0.71,1.78,0.49,1.28,0.47,1.39,3.26,4.65,-0.38,0.23,1.16,0.69,2.57,0.5,2.25,8427,4214,4213
345,Terry Porter,2002,1.31,0.1,0.16,0.01,0.15,-0.03,1.93,0.33,0.03,0.04,-0.01,0.76,1.43,2.6,4.02,-0.14,-0.27,1.7,0.11,2.49,0.13,0.79,5197,2616,2581
2059,Eduardo Najera,2002,0.75,0.25,0.58,-0.33,0.91,0.63,0.62,-0.17,0.68,0.73,-0.05,0.1,2.48,1.46,3.95,0.59,1.13,1.35,0.06,1.4,1.21,0.78,5609,2807,2802
1884,Baron Davis,2002,1.05,0.15,-0.07,-0.04,-0.03,0.96,-0.4,-0.48,0.23,0.17,0.05,0.37,3.43,0.52,3.95,1.81,0.48,2.95,-0.46,0.98,0.89,0.6,13317,6575,6742
1763,Ryan Bowen,2002,0.47,0.12,-0.19,-0.14,-0.05,0.69,1.2,-0.05,1.01,0.35,0.67,0.73,1.11,2.69,3.8,-0.11,-0.26,1.37,0.35,2.34,0.5,1.74,6222,3113,3109
1495,Tim Duncan,2002,1.76,0.63,0.13,0.03,0.09,-0.96,2.47,0.45,-0.57,-0.25,-0.31,0.61,0.98,2.74,3.72,0.28,-0.4,1.38,0.42,2.32,-0.83,0.04,13549,6812,6737
124,Vlade Divac,2002,0.59,-0.23,-0.15,-0.0,-0.15,-0.51,2.46,0.94,-0.07,-0.55,0.48,0.64,-0.35,3.75,3.41,0.45,-0.58,0.23,0.98,2.77,-0.66,0.57,11557,5806,5751
1717,Dirk Nowitzki,2002,3.35,0.72,0.63,-0.19,0.83,-0.39,-0.38,0.13,-0.41,-0.19,-0.23,0.21,3.28,-0.15,3.13,0.12,-0.26,3.54,0.31,-0.46,0.24,-0.2,12499,6262,6237
136,P.J. Brown,2002,0.12,0.44,-0.08,-0.14,0.05,1.4,0.13,0.4,0.26,0.29,-0.03,0.39,2.51,0.59,3.1,0.88,0.53,1.98,0.18,0.41,1.32,0.65,10345,5082,5263
2045,Hedo Turkoglu,2002,1.0,0.33,0.37,0.24,0.13,0.0,0.9,-0.08,0.35,0.2,0.14,0.48,1.39,1.61,3.0,-0.1,0.34,1.05,0.33,1.28,0.37,0.83,9333,4667,4666
1904,Devean George,2002,-0.19,-0.27,0.44,0.25,0.19,0.36,1.32,-0.33,0.37,0.32,0.05,0.28,1.14,1.64,2.78,0.2,0.58,0.56,-0.09,1.73,0.8,0.65,7793,3904,3889
739,Rasheed Wallace,2002,1.76,0.21,-0.2,-0.27,0.07,0.11,0.15,-0.21,0.53,0.31,0.23,0.72,1.52,1.25,2.77,-0.3,-0.09,1.61,0.52,0.73,-0.09,1.25,11220,5618,5602
304,John Stockton,2002,1.26,0.52,-0.18,-0.31,0.12,0.79,-1.22,-0.32,1.53,0.23,1.31,0.28,1.31,1.42,2.72,0.26,-0.22,1.53,1.18,0.24,0.61,1.81,10031,4996,5035
693,Joe Smith,2002,0.8,0.14,-0.38,-0.02,-0.35,0.28,1.01,-0.03,0.17,-0.01,0.19,0.76,0.3,2.41,2.71,0.07,0.87,-0.57,1.29,1.12,-0.1,0.93,7338,3676,3662
1718,Paul Pierce,2002,1.31,0.56,0.69,0.11,0.57,-0.45,0.07,0.08,0.45,0.49,-0.03,0.04,1.22,1.27,2.49,0.38,-0.67,1.89,0.26,1.01,0.24,0.49,15003,7529,7474
1883,Steve Francis,2002,1.22,0.35,0.26,0.05,0.21,-0.25,1.17,0.09,-0.15,0.16,-0.33,-0.09,1.82,0.65,2.48,0.32,0.65,1.17,-0.03,0.68,0.01,-0.24,8472,4215,4257
965,Derek Fisher,2002,0.74,0.36,0.63,0.33,0.31,0.13,0.21,-0.33,-0.15,-0.16,0.01,0.43,2.2,0.23,2.42,0.43,0.79,1.41,-0.26,0.49,0.76,0.28,9867,4945,4922
708,Kevin Garnett,2002,1.16,0.12,0.18,0.48,-0.31,0.73,0.18,0.36,-0.76,-0.22,-0.55,1.39,1.81,0.46,2.27,-0.61,-0.01,1.82,0.41,0.05,0.91,0.63,12195,6131,6064
977,Kobe Bryant,2002,1.57,0.17,0.58,0.29,0.3,0.15,0.02,0.02,0.03,0.05,-0.03,-0.49,2.74,-0.5,2.24,0.38,0.75,1.99,-0.81,0.31,0.73,-0.46,14498,7277,7221
970,Othella Harrington,2002,1.31,0.01,-0.9,-0.5,-0.41,0.61,1.2,-0.13,0.21,0.19,0.03,-0.06,0.97,1.26,2.23,-0.14,0.69,0.28,0.63,0.63,-0.29,0.15,5540,2774,2766
