player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2544,LeBron James,2012,5.034,4.996,5.003,-0.007,0.031,2.885,1.01,1.875,0.686,1.432,0.477,0.955,1.272,1.47,-0.192,1.236,0.093,0.093,7.542,7.635,0.0,1.236,0.36,0.876,1.236,0.36,0.876,1.781,1.575,1.501,1.5,1.507,-0.007,-0.006,0.511,-0.171,0.682,0.197,0.799,-0.018,0.817,-0.148,-0.291,0.147,0.729,0.437,0.437,2.082,2.519,0.0,0.729,0.493,0.236,0.729,0.493,0.236,3.428,0.309,6.535,6.496,6.51,-0.014,0.025,3.396,0.839,2.557,0.883,2.231,0.459,1.772,1.124,1.179,-0.045,1.965,0.53,0.53,10.154,0.0,1.965,0.853,1.112,1.965,0.853,1.112,5.209,1.884,7.635,2.519,10.154,67067,33660,33407
959,Steve Nash,2012,8.071,8.099,8.086,0.013,-0.015,2.196,0.182,2.014,2.841,3.049,0.813,2.236,0.73,0.356,0.374,0.664,-1.354,-1.354,9.465,8.111,0.0,0.664,-0.593,1.257,0.664,-0.593,1.257,6.893,1.745,0.336,0.347,0.339,0.008,-0.003,0.759,0.756,0.003,-0.686,0.266,0.12,0.146,0.197,0.359,-0.162,-0.155,-0.058,-0.058,0.378,0.32,0.0,-0.155,-0.089,-0.066,-0.155,-0.089,-0.066,0.8,0.174,8.407,8.447,8.425,0.022,-0.018,2.955,0.938,2.017,2.155,3.315,0.933,2.382,0.927,0.715,0.212,0.509,-1.412,-1.412,8.431,-0.0,0.509,-0.682,1.191,0.509,-0.682,1.191,7.693,1.919,8.111,0.32,8.431,51701,25914,25787
1717,Dirk Nowitzki,2012,4.333,4.318,4.324,-0.006,0.009,0.833,-0.051,0.884,2.536,0.955,-0.18,1.135,1.551,0.24,1.314,1.166,-1.148,-1.148,7.05,5.902,-0.0,1.166,0.232,0.934,1.166,0.232,0.934,1.694,-0.503,1.299,1.302,1.299,0.003,0.0,0.227,0.244,-0.017,-0.023,1.095,0.06,1.035,0.649,0.828,-0.174,-0.258,0.547,0.547,1.69,2.237,0.0,-0.258,-0.161,-0.097,-0.258,-0.161,-0.097,0.965,0.244,5.632,5.62,5.623,-0.003,0.009,1.06,0.193,0.867,2.513,2.05,-0.12,2.17,2.2,1.068,1.14,0.908,-0.601,-0.601,8.139,-0.0,0.908,0.071,0.837,0.908,0.071,0.837,2.659,-0.259,5.902,2.237,8.139,57479,28804,28675
708,Kevin Garnett,2012,2.021,2.017,2.01,0.007,0.011,1.437,0.199,1.238,0.928,-0.355,-0.617,0.262,0.345,-0.051,0.395,-0.006,-0.812,-0.812,2.36,1.548,0.0,-0.006,-0.297,0.291,-0.006,-0.297,0.291,4.166,1.207,3.638,3.638,3.638,-0.0,-0.0,1.483,0.059,1.424,1.506,0.649,-0.035,0.684,0.223,0.343,-0.129,0.977,0.74,0.74,4.838,5.578,0.0,0.977,0.752,0.225,0.977,0.752,0.225,3.338,0.702,5.659,5.655,5.648,0.007,0.011,2.92,0.258,2.662,2.434,0.294,-0.652,0.946,0.568,0.292,0.266,0.971,-0.072,-0.072,7.126,-0.001,0.971,0.455,0.516,0.971,0.455,0.516,7.504,1.909,1.548,5.578,7.125,48819,24474,24345
2548,Dwyane Wade,2012,4.433,4.419,4.41,0.009,0.023,3.234,1.571,1.663,1.499,-0.323,-0.557,0.234,1.135,1.133,0.007,0.845,-0.116,-0.116,6.413,6.297,0.0,0.845,-0.044,0.889,0.845,-0.044,0.889,0.012,1.394,-0.027,-0.009,-0.011,0.002,-0.016,0.186,-0.234,0.42,-0.205,0.008,0.006,0.002,-0.359,-0.226,-0.129,0.104,0.432,0.432,-0.282,0.15,0.0,0.104,0.566,-0.462,0.104,0.566,-0.462,0.566,0.215,4.406,4.41,4.399,0.011,0.007,3.42,1.337,2.083,1.294,-0.315,-0.551,0.236,0.776,0.907,-0.122,0.949,0.316,0.316,6.447,0.0,0.949,0.522,0.427,0.949,0.522,0.427,0.578,1.609,6.297,0.15,6.447,54653,27368,27285
201935,James Harden,2012,3.536,3.524,3.508,0.016,0.028,0.676,0.641,0.035,0.516,2.316,0.986,1.33,2.455,1.802,0.655,0.843,-0.811,-0.811,6.834,6.023,0.0,0.843,0.609,0.234,0.843,0.609,0.234,-0.095,-0.605,1.383,1.398,1.393,0.005,-0.01,-0.111,0.103,-0.214,1.295,0.209,-0.162,0.371,-0.898,-1.004,0.119,0.717,-0.954,-0.954,1.202,0.248,0.0,0.717,0.181,0.536,0.717,0.181,0.536,3.28,0.502,4.919,4.922,4.901,0.021,0.018,0.565,0.744,-0.179,1.811,2.525,0.824,1.701,1.557,0.798,0.774,1.56,-1.765,-1.765,6.271,0.0,1.56,0.79,0.77,1.56,0.79,0.77,3.185,-0.103,6.023,0.248,6.271,27392,13701,13691
101108,Chris Paul,2012,2.834,2.814,2.814,0.0,0.02,0.051,-0.705,0.756,1.81,0.953,0.383,0.57,0.987,0.564,0.425,2.211,-0.211,-0.211,6.032,5.821,0.0,2.211,1.487,0.724,2.211,1.487,0.724,1.884,-0.229,-0.661,-0.641,-0.653,0.012,-0.008,0.153,0.363,-0.21,0.026,-0.832,-0.143,-0.689,-0.237,-0.204,-0.034,0.691,0.639,0.639,-0.207,0.432,0.0,0.691,0.243,0.448,0.691,0.243,0.448,0.029,0.344,2.173,2.173,2.161,0.012,0.012,0.204,-0.342,0.546,1.836,0.121,0.24,-0.119,0.75,0.36,0.391,2.902,0.428,0.428,6.253,0.0,2.902,1.73,1.172,2.902,1.73,1.172,1.913,0.115,5.821,0.432,6.253,52355,26232,26123
2730,Dwight Howard,2012,3.487,3.492,3.495,-0.003,-0.008,1.326,0.6,0.726,0.948,1.221,0.013,1.208,-0.473,1.509,-1.988,-1.481,0.568,0.568,1.533,2.101,0.0,-1.481,-0.554,-0.927,-1.481,-0.554,-0.927,0.499,0.605,2.391,2.38,2.379,0.001,0.012,1.984,1.292,0.692,0.787,-0.392,0.12,-0.512,0.541,0.653,-0.107,-0.688,0.854,0.854,2.244,3.098,0.0,-0.688,-0.248,-0.44,-0.688,-0.248,-0.44,0.474,0.963,5.878,5.872,5.874,-0.002,0.004,3.31,1.892,1.418,1.735,0.829,0.133,0.696,0.068,2.162,-2.095,-2.169,1.422,1.422,5.199,0.0,-2.169,-0.802,-1.367,-2.169,-0.802,-1.367,0.973,1.568,2.101,3.098,5.199,59438,29826,29612
1938,Manu Ginobili,2012,2.991,2.992,2.979,0.013,0.012,1.609,0.778,0.831,0.065,1.305,1.166,0.139,1.188,0.607,0.586,0.286,-0.056,-0.056,4.465,4.409,0.0,0.286,-0.202,0.488,0.286,-0.202,0.488,3.04,0.799,-0.27,-0.278,-0.266,-0.012,-0.004,0.201,-0.074,0.275,-0.343,-0.124,-0.045,-0.079,-0.101,-0.273,0.17,0.469,0.465,0.465,0.098,0.563,0.0,0.469,0.102,0.367,0.469,0.102,0.367,2.253,0.404,2.721,2.713,2.713,0.0,0.008,1.81,0.704,1.106,-0.278,1.181,1.121,0.06,1.087,0.334,0.756,0.755,0.409,0.409,4.972,0.0,0.755,-0.1,0.855,0.755,-0.1,0.855,5.293,1.203,4.409,0.563,4.972,39775,19961,19814
202327,Ekpe Udoh,2012,1.932,1.968,1.967,0.001,-0.035,-0.348,-0.791,0.443,0.947,1.368,-0.122,1.49,-0.561,-0.489,-0.077,0.446,0.236,0.236,1.817,2.053,0.0,0.446,0.39,0.056,0.446,0.39,0.056,1.638,-0.343,2.751,2.752,2.756,-0.004,-0.005,1.196,-0.039,1.235,1.242,0.318,-0.106,0.424,-0.064,-0.111,0.047,-0.037,-0.12,-0.12,2.65,2.53,0.0,-0.037,-0.271,0.234,-0.037,-0.271,0.234,0.875,0.263,4.683,4.721,4.723,-0.002,-0.04,0.848,-0.83,1.678,2.189,1.686,-0.228,1.914,-0.625,-0.6,-0.03,0.409,0.116,0.116,4.583,0.0,0.409,0.119,0.29,0.409,0.119,0.29,2.513,-0.08,2.053,2.53,4.583,9037,4506,4531
