player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1495,Tim Duncan,2007,3.07,0.24,1.14,1.32,-1.03,0.56,-0.12,0.72,1.36,0.38,0.34,0.04,0.02,2.26,0.39,-0.15,1.43,1.13,0.2,-0.98,0.16,1.98,-0.37,-0.22,-0.15,0.25,2.94,2.6,5.53,-0.08,-0.12,3.06,0.5,2.1,0.4,-0.12,12633,6369,6264
2544,LeBron James,2007,1.74,-0.12,-0.32,1.52,0.67,-0.26,-0.35,-0.39,0.01,1.23,0.42,0.81,0.3,1.28,0.01,0.42,-0.09,0.0,0.54,-0.41,0.21,0.03,0.22,-0.14,0.37,0.52,3.06,1.72,4.79,-0.5,0.3,2.76,0.61,1.12,1.53,0.74,14910,7447,7463
959,Steve Nash,2007,5.31,0.11,1.78,1.8,1.66,1.25,-3.45,1.47,6.75,0.44,-0.66,1.1,-0.65,0.61,0.53,-0.45,-0.09,0.37,-0.28,0.08,0.34,0.55,-0.24,0.01,-0.26,-0.3,4.72,0.05,4.77,-0.4,-0.88,5.6,-1.08,1.12,-0.21,-0.54,12015,6021,5994
1884,Baron Davis,2007,2.48,-0.16,2.16,1.3,2.85,-0.31,-5.02,-0.07,1.65,1.17,0.17,1.0,-0.33,0.49,0.13,0.14,-0.54,-0.89,0.34,0.74,0.45,0.22,1.15,0.44,0.72,-0.6,3.22,1.26,4.49,0.13,-0.22,3.45,-0.56,1.83,0.84,0.55,10704,5387,5317
1938,Manu Ginobili,2007,1.73,1.24,1.21,0.55,2.01,-0.23,-3.22,0.11,0.91,0.41,-0.1,0.51,-0.65,0.36,-0.06,-0.28,0.67,0.11,0.5,0.18,-0.31,1.59,1.27,0.2,1.08,0.61,2.14,1.85,3.99,0.26,0.28,1.87,-0.04,1.88,-0.24,1.88,9972,5013,4959
1477,Bruce Bowen,2007,0.65,-0.28,0.05,0.71,-0.42,0.45,0.37,0.36,-0.52,-0.14,0.34,-0.48,-0.57,2.35,0.3,-0.49,1.11,1.16,0.46,-0.67,0.51,3.31,0.53,0.17,0.36,0.42,0.5,3.43,3.93,0.69,-0.26,0.76,0.14,3.29,-0.71,0.95,11207,5602,5605
1891,Jason Terry,2007,1.49,-0.61,-2.55,0.59,1.86,0.9,0.68,0.88,2.88,0.76,0.21,0.55,0.84,0.26,-0.14,-0.14,0.17,1.29,0.07,-1.15,0.19,1.15,-0.42,0.08,-0.49,0.22,3.36,0.53,3.89,0.74,0.58,2.78,0.69,-0.16,1.6,-0.2,11165,5578,5587
2760,Anderson Varejao,2007,0.17,-0.36,0.42,0.48,0.81,-0.3,-1.24,-0.68,-0.04,0.66,0.47,0.18,0.45,0.7,-0.48,1.25,-0.34,-0.61,0.38,-0.64,0.32,0.63,1.22,0.18,1.04,0.59,1.56,2.32,3.88,0.09,0.82,0.75,0.47,1.85,1.11,1.81,8838,4388,4450
708,Kevin Garnett,2007,1.53,0.61,-0.23,0.34,-1.5,-0.2,1.73,1.3,2.43,0.69,0.58,0.11,-0.05,0.87,0.3,0.61,0.14,-0.58,0.23,-0.03,0.07,1.28,0.44,0.08,0.36,0.22,2.08,1.71,3.79,0.09,0.02,2.05,0.22,1.49,0.64,0.66,11099,5559,5540
101135,David Lee,2007,1.68,0.89,3.52,0.84,-1.47,-0.37,-2.05,-0.58,0.72,-0.52,-0.09,-0.43,1.55,0.29,0.01,-0.56,-0.06,-0.18,0.05,0.75,0.29,1.38,0.26,0.25,0.01,-0.01,3.5,0.17,3.67,0.42,1.3,2.2,-0.04,0.21,1.03,0.25,6563,3254,3309
