player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1495,Tim Duncan,2008,2.52,-0.18,0.4,2.02,-2.93,0.96,2.52,0.97,2.24,0.13,-0.15,0.28,1.09,3.58,0.93,1.14,2.34,1.42,-0.26,-2.57,0.98,1.19,-0.73,-0.34,-0.39,0.8,3.22,4.3,7.52,0.13,1.54,1.68,0.87,3.42,1.22,0.07,57967,29142,28825
406,Shaquille O'Neal,2008,5.96,-2.33,4.61,4.18,-2.59,0.93,-2.03,0.62,3.56,-1.33,-1.05,-0.29,0.55,2.09,0.7,4.0,-0.06,0.98,-0.33,-4.97,0.4,0.43,-1.57,-0.86,-0.71,0.82,4.73,2.22,6.96,0.44,1.04,3.69,1.09,1.14,-0.78,-0.75,44192,22193,21999
708,Kevin Garnett,2008,2.99,0.97,-0.19,2.09,-3.82,0.1,4.0,2.26,4.18,0.74,-0.13,0.87,-0.38,3.16,0.44,1.5,1.52,-0.06,0.27,-1.44,1.21,2.98,-0.18,0.17,-0.36,0.69,2.59,4.08,6.67,-0.35,-0.46,3.05,0.63,3.45,0.36,0.51,59885,30047,29838
1884,Baron Davis,2008,2.72,0.19,2.0,1.29,6.72,-0.23,-8.72,-0.52,1.97,2.54,0.71,1.83,0.03,0.56,-0.13,-0.15,-0.02,-0.66,0.2,0.83,0.51,0.66,1.11,0.12,1.0,-0.84,5.53,1.08,6.61,0.49,0.24,5.3,-0.43,1.5,2.57,0.27,47925,24024,23901
1938,Manu Ginobili,2008,3.56,1.67,2.16,0.64,3.78,0.04,-5.94,0.58,1.77,0.17,-0.07,0.24,0.05,0.67,0.04,-0.26,0.93,-0.06,0.42,0.33,-0.01,2.51,1.69,0.77,0.92,0.5,4.21,2.34,6.55,-0.09,0.76,3.45,0.11,2.23,0.22,2.19,49041,24622,24419
2544,LeBron James,2008,2.68,0.73,1.61,2.36,1.86,-0.62,-3.48,-0.69,-0.67,1.58,0.37,1.2,0.27,1.11,-0.34,-0.4,0.79,-0.23,0.55,0.63,-0.12,1.61,0.11,0.17,-0.06,0.53,5.12,1.07,6.19,-0.09,1.19,3.93,0.23,0.84,1.85,0.64,66495,33245,33250
977,Kobe Bryant,2008,3.92,1.87,0.38,1.36,2.33,0.43,-2.71,0.97,1.97,1.74,0.77,0.98,0.43,0.47,-0.12,-1.5,0.37,0.27,0.57,1.24,0.04,0.22,-0.07,0.02,-0.1,-0.29,6.42,-0.51,5.91,-0.29,0.14,6.28,0.07,-0.57,2.17,-0.36,64475,32325,32150
959,Steve Nash,2008,5.85,0.32,0.1,3.17,4.25,1.9,-4.35,2.81,9.97,1.54,-0.19,1.74,-0.17,-0.48,0.66,-0.6,-0.8,0.6,-0.51,0.0,-0.08,-0.8,-0.05,0.46,-0.5,-0.36,7.06,-1.3,5.76,-0.57,-0.83,7.88,-0.73,-0.57,1.37,-0.41,60836,30460,30376
1897,Metta World Peace,2008,1.74,-0.03,0.82,0.31,1.84,1.15,-2.66,-0.34,0.58,0.77,0.78,-0.01,-0.17,1.16,0.38,1.43,-0.08,-0.42,0.03,-1.0,0.34,1.59,1.13,0.54,0.59,0.33,2.55,3.12,5.67,0.71,0.02,2.53,0.88,2.24,0.6,1.46,40364,20223,20141
1718,Paul Pierce,2008,3.98,1.8,2.26,0.5,2.4,0.45,-4.64,1.47,1.19,0.39,0.21,0.18,0.08,0.54,-0.55,0.48,0.37,-0.61,0.51,0.13,0.4,1.07,0.85,0.31,0.54,-0.29,3.46,1.83,5.29,-0.26,-0.53,3.99,0.09,1.74,0.47,0.56,57572,28831,28741
