player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
708,Kevin Garnett,2008,2.43,0.58,0.33,-0.26,0.6,-0.05,2.24,-0.1,0.04,0.43,-0.39,0.57,1.79,3.35,5.14,-0.42,0.05,1.74,0.84,2.51,0.28,0.61,12079,6062,6017
959,Steve Nash,2008,4.66,0.41,0.05,-0.45,0.5,-0.27,-0.33,0.0,0.04,0.3,-0.27,0.08,4.28,0.05,4.33,0.1,-0.45,4.73,-0.14,0.19,-0.22,0.12,11725,5865,5860
2544,LeBron James,2008,2.43,0.11,0.35,-0.36,0.7,0.5,0.26,-0.21,-0.08,-0.01,-0.07,0.69,3.74,0.51,4.25,0.1,1.37,2.37,0.28,0.23,0.85,0.61,13090,6538,6552
1717,Dirk Nowitzki,2008,1.71,1.07,1.19,0.29,0.91,0.01,0.96,0.01,-0.56,-0.12,-0.44,0.43,2.8,1.31,4.12,0.38,-0.44,3.24,0.88,0.43,1.2,-0.13,11000,5499,5501
1718,Paul Pierce,2008,1.75,1.25,-0.2,0.18,-0.37,0.79,0.65,-0.48,0.88,0.15,0.72,0.23,1.73,2.14,3.87,-0.23,0.86,0.87,0.01,2.13,0.59,1.11,14241,7133,7108
1938,Manu Ginobili,2008,1.87,0.68,-0.13,0.05,-0.18,-0.45,1.31,-0.1,0.47,0.44,0.05,0.98,1.29,2.51,3.8,-0.25,0.2,1.09,0.85,1.66,-0.58,1.45,10747,5400,5347
2199,Tyson Chandler,2008,0.99,-0.21,0.26,0.27,-0.01,0.3,1.53,1.01,-0.43,-0.26,-0.17,0.02,1.63,1.61,3.23,0.56,0.01,1.62,0.14,1.47,0.56,-0.41,11722,5867,5855
101179,Ronnie Price,2008,0.38,-0.22,-0.06,-0.3,0.24,0.38,1.12,-0.17,0.74,0.0,0.74,0.26,1.29,1.94,3.23,0.41,0.33,0.96,0.44,1.5,0.32,1.0,2400,1197,1203
977,Kobe Bryant,2008,1.57,1.09,1.05,0.29,0.75,-0.25,0.78,-0.05,0.04,-0.17,0.21,0.2,2.61,0.54,3.15,-0.24,-0.22,2.83,0.04,0.5,0.8,0.24,15770,7910,7860
2547,Chris Bosh,2008,1.73,1.2,0.6,0.33,0.27,-0.06,0.99,0.68,-0.15,0.05,-0.2,-0.13,2.06,1.07,3.13,0.15,-0.49,2.55,0.34,0.73,0.54,-0.28,9528,4785,4743
