player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
1495,Tim Duncan,2007,2.377,2.372,2.374,-0.002,0.003,1.495,0.392,1.103,0.84,0.039,-0.268,0.307,0.152,0.694,-0.542,0.496,-0.191,-0.191,3.025,2.834,0.0,0.496,0.216,0.28,0.496,0.216,0.28,1.699,0.911,1.69,1.693,1.687,0.006,0.003,1.212,-0.075,1.287,-0.03,0.505,0.288,0.217,0.316,0.498,-0.181,-0.096,0.509,0.509,1.91,2.419,0.0,-0.096,-0.107,0.011,-0.096,-0.107,0.011,2.047,0.246,4.067,4.065,4.061,0.004,0.006,2.707,0.317,2.39,0.81,0.544,0.02,0.524,0.468,1.192,-0.723,0.4,0.318,0.318,5.253,0.0,0.4,0.109,0.291,0.4,0.109,0.291,3.746,1.157,2.834,2.419,5.253,12766,6428,6338
1938,Manu Ginobili,2007,1.389,1.396,1.396,0.0,-0.007,0.751,0.523,0.228,0.333,0.312,0.55,-0.238,1.164,1.125,0.038,0.442,0.032,0.032,2.995,3.027,0.0,0.442,-0.113,0.555,0.442,-0.113,0.555,1.689,0.653,0.649,0.658,0.658,-0.0,-0.009,0.26,-0.241,0.501,-0.595,0.993,0.006,0.987,-0.139,-0.171,0.031,0.868,0.673,0.673,1.378,2.051,0.0,0.868,0.008,0.86,0.868,0.008,0.86,1.776,0.091,2.038,2.054,2.054,-0.0,-0.016,1.011,0.282,0.729,-0.262,1.305,0.556,0.749,1.025,0.954,0.069,1.31,0.705,0.705,5.078,0.001,1.31,-0.105,1.415,1.31,-0.105,1.415,3.465,0.744,3.027,2.051,5.079,10104,5066,5038
959,Steve Nash,2007,5.834,5.84,5.834,0.006,-0.0,2.415,0.791,1.624,1.383,2.036,0.235,1.801,0.105,-0.207,0.311,0.245,-1.085,-1.085,6.184,5.099,0.0,0.245,-0.525,0.77,0.245,-0.525,0.77,7.026,2.304,0.526,0.534,0.528,0.006,-0.002,0.008,-0.088,0.096,0.886,-0.366,0.032,-0.398,0.495,0.588,-0.094,-0.064,-1.044,-1.044,0.957,-0.087,0.0,-0.064,0.113,-0.177,-0.064,0.113,-0.177,0.531,0.016,6.36,6.374,6.362,0.012,-0.002,2.423,0.703,1.72,2.269,1.67,0.267,1.403,0.6,0.381,0.217,0.181,-2.129,-2.129,5.012,-0.0,0.181,-0.412,0.593,0.181,-0.412,0.593,7.557,2.32,5.099,-0.087,5.012,12227,6130,6097
1884,Baron Davis,2007,2.391,2.388,2.394,-0.006,-0.003,1.983,0.723,1.26,0.378,0.033,0.781,-0.748,-0.075,0.218,-0.294,1.098,-0.04,-0.04,3.414,3.374,0.0,1.098,0.135,0.963,1.098,0.135,0.963,1.637,0.966,0.798,0.804,0.807,-0.003,-0.009,0.037,0.166,-0.129,0.27,0.5,-0.209,0.709,0.097,0.114,-0.017,0.924,-0.565,-0.565,1.819,1.254,0.0,0.924,0.277,0.647,0.924,0.277,0.647,0.391,0.249,3.189,3.192,3.201,-0.009,-0.012,2.02,0.889,1.131,0.648,0.533,0.572,-0.039,0.022,0.332,-0.311,2.022,-0.605,-0.605,4.628,-0.001,2.022,0.412,1.61,2.022,0.412,1.61,2.028,1.215,3.374,1.254,4.627,10813,5421,5392
2544,LeBron James,2007,1.516,1.514,1.503,0.011,0.013,1.589,-0.212,1.801,-0.078,-0.008,0.251,-0.259,-0.221,0.335,-0.553,1.015,0.414,0.414,2.31,2.724,0.0,1.015,0.293,0.722,1.015,0.293,0.722,0.224,0.29,0.751,0.75,0.762,-0.012,-0.011,0.103,0.082,0.021,0.009,0.65,0.057,0.593,-0.031,-0.071,0.038,0.124,0.84,0.84,0.844,1.684,0.0,0.124,-0.128,0.252,0.124,-0.128,0.252,0.47,-0.089,2.267,2.264,2.265,-0.001,0.002,1.692,-0.13,1.822,-0.069,0.642,0.308,0.334,-0.252,0.264,-0.515,1.139,1.254,1.254,4.408,0.0,1.139,0.165,0.974,1.139,0.165,0.974,0.694,0.201,2.724,1.684,4.408,15134,7573,7561
708,Kevin Garnett,2007,1.587,1.579,1.577,0.002,0.01,0.442,0.042,0.4,1.391,-0.256,-0.318,0.062,0.663,0.245,0.418,0.568,-0.164,-0.164,2.818,2.654,0.0,0.568,0.425,0.143,0.568,0.425,0.143,2.194,0.35,0.972,0.969,0.964,0.005,0.008,0.603,0.168,0.435,0.26,0.101,-0.129,0.23,0.221,0.227,-0.006,0.357,0.203,0.203,1.55,1.753,-0.0,0.357,-0.006,0.363,0.357,-0.006,0.363,1.279,0.433,2.559,2.549,2.541,0.008,0.018,1.045,0.21,0.835,1.651,-0.155,-0.447,0.292,0.884,0.472,0.412,0.925,0.039,0.039,4.407,0.0,0.925,0.419,0.506,0.925,0.419,0.506,3.473,0.783,2.654,1.753,4.407,11255,5636,5619
1717,Dirk Nowitzki,2007,2.431,2.422,2.416,0.006,0.015,0.437,0.065,0.372,1.228,0.751,-0.223,0.974,1.299,0.554,0.744,0.985,-0.261,-0.261,4.715,4.454,0.0,0.985,0.189,0.796,0.985,0.189,0.796,-0.308,-0.278,-0.476,-0.473,-0.478,0.005,0.002,0.153,0.071,0.082,-0.21,-0.421,0.137,-0.558,0.106,-0.044,0.148,-0.478,0.751,0.751,-0.848,-0.097,-0.0,-0.478,-0.273,-0.205,-0.478,-0.273,-0.205,0.608,0.076,1.955,1.949,1.938,0.011,0.017,0.59,0.136,0.454,1.018,0.33,-0.086,0.416,1.405,0.51,0.892,0.507,0.49,0.49,4.357,0.0,0.507,-0.084,0.591,0.507,-0.084,0.591,0.3,-0.202,4.454,-0.097,4.357,11401,5704,5697
1515,Anthony Parker,2007,2.986,2.981,2.977,0.004,0.009,0.094,-0.369,0.463,1.185,1.698,-0.063,1.761,0.466,0.009,0.457,0.744,-1.286,-1.286,4.196,2.91,-0.0,0.744,-0.228,0.972,0.744,-0.228,0.972,2.083,-0.569,0.465,0.462,0.467,-0.005,-0.002,0.377,0.242,0.135,0.019,0.071,-0.081,0.152,0.202,0.23,-0.03,0.659,0.069,0.069,1.326,1.395,0.0,0.659,0.1,0.559,0.659,0.1,0.559,0.444,0.207,3.451,3.443,3.444,-0.001,0.007,0.471,-0.127,0.598,1.204,1.769,-0.144,1.913,0.668,0.239,0.427,1.403,-1.217,-1.217,4.305,-0.0,1.403,-0.128,1.531,1.403,-0.128,1.531,2.527,-0.362,2.91,1.395,4.305,10178,5098,5080
2734,Devin Harris,2007,1.615,1.613,1.616,-0.003,-0.001,0.892,0.764,0.128,0.536,0.188,-0.402,0.59,0.539,0.295,0.244,-0.136,-0.57,-0.57,2.018,1.448,0.0,-0.136,0.405,-0.541,-0.136,0.405,-0.541,-0.185,0.261,2.349,2.342,2.352,-0.01,-0.003,0.67,0.308,0.362,0.608,1.074,0.063,1.011,0.054,-0.109,0.165,0.323,-0.096,-0.096,2.726,2.63,0.0,0.323,-0.052,0.375,0.323,-0.052,0.375,2.316,0.558,3.964,3.955,3.968,-0.013,-0.004,1.562,1.072,0.49,1.144,1.262,-0.339,1.601,0.593,0.186,0.409,0.187,-0.666,-0.666,4.078,0.0,0.187,0.353,-0.166,0.187,0.353,-0.166,2.131,0.819,1.448,2.63,4.078,8366,4185,4181
1497,Chauncey Billups,2007,1.194,1.205,1.204,0.001,-0.01,-0.016,-0.52,0.504,0.794,0.426,0.334,0.092,0.894,0.564,0.329,0.87,0.559,0.559,2.958,3.517,-0.0,0.87,0.638,0.232,0.87,0.638,0.232,0.307,-0.087,0.859,0.856,0.863,-0.007,-0.004,0.252,-0.343,0.595,-0.277,0.888,0.119,0.769,-0.179,-0.356,0.179,-0.262,0.003,0.003,0.418,0.421,0.0,-0.262,0.149,-0.411,-0.262,0.149,-0.411,0.952,-0.157,2.053,2.061,2.067,-0.006,-0.014,0.236,-0.863,1.099,0.517,1.314,0.453,0.861,0.715,0.208,0.508,0.608,0.562,0.562,3.938,0.0,0.608,0.787,-0.179,0.608,0.787,-0.179,1.259,-0.244,3.517,0.421,3.938,11523,5780,5743
