player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1938,Manu Ginobili,2005,3.51,1.02,2.13,0.65,0.43,0.3,-2.55,0.74,1.98,0.3,0.02,0.27,0.31,1.63,0.64,-0.13,0.75,0.74,-0.11,-0.61,0.41,1.5,0.74,0.31,0.42,0.41,4.21,2.63,6.83,-0.07,0.74,3.47,-0.14,2.77,0.61,1.15,10820,5430,5390
1495,Tim Duncan,2005,2.89,0.24,0.16,0.64,-0.85,0.69,0.7,1.25,3.27,0.08,0.01,0.07,0.36,2.88,0.65,-0.47,1.27,0.89,-0.05,-0.42,0.71,1.75,-0.09,0.08,-0.16,0.49,3.36,3.33,6.68,0.07,-0.23,3.59,0.54,2.79,0.44,0.4,10994,5518,5476
467,Jason Kidd,2005,2.49,0.16,-0.8,-0.7,1.84,0.98,-1.03,0.97,4.36,1.17,0.13,1.05,-0.45,0.33,-0.07,0.36,0.59,-0.45,-0.02,0.09,-0.15,0.01,0.6,0.37,0.24,0.1,2.83,1.4,4.23,-0.01,-0.58,3.41,0.54,0.86,0.72,0.7,9786,4891,4895
406,Shaquille O'Neal,2005,4.61,-0.95,3.58,1.99,-0.16,0.91,-3.41,-0.0,3.04,-0.34,-0.1,-0.23,-0.57,0.64,0.05,1.71,0.27,0.35,-0.27,-2.06,0.26,-0.34,-0.95,-0.41,-0.54,0.61,3.63,0.36,3.99,-0.01,-0.04,3.67,0.48,-0.12,-0.91,-0.34,10378,5216,5162
1884,Baron Davis,2005,1.91,0.26,1.18,0.03,5.43,0.37,-6.61,-0.68,3.12,1.37,0.57,0.8,0.72,0.25,-0.32,0.3,-0.25,-0.94,0.04,0.63,0.54,-0.14,-0.06,-0.35,0.29,-0.93,4.67,-0.71,3.96,0.7,0.48,4.19,-1.17,0.46,2.09,-0.99,5882,2942,2940
959,Steve Nash,2005,3.39,0.09,1.02,1.08,1.68,1.03,-2.69,0.95,5.71,1.55,0.13,1.43,0.11,-0.37,0.72,-0.32,-0.29,0.09,0.1,0.24,-0.31,-0.18,0.15,0.52,-0.38,-0.53,5.01,-1.05,3.96,-0.34,-0.05,5.06,-0.27,-0.78,1.66,-0.38,12409,6221,6188
2209,Vladimir Radmanovic,2005,2.67,0.26,0.92,0.21,2.59,0.61,-3.51,0.61,1.56,0.31,0.14,0.17,0.69,-0.23,-0.27,0.19,-0.21,-0.7,0.14,0.51,0.06,1.17,0.1,0.15,-0.04,-0.15,4.09,-0.34,3.75,0.36,0.84,3.25,0.16,-0.5,1.0,-0.05,7321,3640,3681
2572,Josh Howard,2005,0.92,0.11,0.58,0.39,-0.87,-0.2,0.29,0.65,-2.39,0.05,-0.07,0.11,0.65,0.85,0.19,-0.58,-0.17,0.22,0.47,0.36,0.43,1.92,0.31,0.44,-0.11,0.03,1.77,1.55,3.32,0.51,0.59,1.18,0.34,1.21,0.7,0.34,10940,5453,5487
2419,Tayshaun Prince,2005,-0.17,-0.36,0.9,0.05,-0.94,-0.29,0.03,-0.06,0.34,1.19,0.32,0.87,0.93,1.28,0.54,-0.51,0.58,0.91,0.12,-0.4,0.39,0.34,-0.12,0.1,-0.21,0.39,1.71,1.6,3.31,-0.19,1.07,0.64,0.03,1.57,2.12,0.27,14430,7230,7200
1890,Shawn Marion,2005,2.05,-0.11,0.27,0.99,1.44,0.97,-1.71,0.9,2.49,0.44,0.09,0.35,0.12,-0.26,0.25,-0.39,-0.42,-0.02,0.25,0.41,0.19,0.8,-0.23,0.22,-0.46,0.08,3.72,-0.42,3.3,1.1,0.11,3.61,-0.34,-0.08,0.56,-0.15,14878,7456,7422
