player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1495,Tim Duncan,2003,3.22,0.1,0.34,-0.11,0.42,-0.27,4.71,0.79,-0.89,-0.32,-0.56,0.95,3.43,4.84,8.27,0.21,0.56,2.87,0.88,3.96,0.07,0.06,62973,31568,31405
406,Shaquille O'Neal,2003,6.67,-1.15,-0.49,-0.52,0.04,0.41,1.87,1.22,-1.79,-0.77,-1.04,0.44,6.23,1.28,7.51,0.4,0.13,6.1,-0.82,2.1,-0.08,-1.35,60521,30385,30136
304,John Stockton,2003,2.93,0.63,0.75,0.14,0.61,0.22,0.76,0.01,1.75,0.62,1.14,0.48,3.54,3.59,7.14,0.25,-0.16,3.7,1.05,2.54,0.97,2.23,45057,22506,22551
708,Kevin Garnett,2003,2.17,0.17,0.53,0.18,0.35,0.72,2.69,0.5,0.45,0.39,0.05,0.36,3.36,3.52,6.88,-0.04,1.12,2.24,0.08,3.44,1.25,0.81,58224,29241,28983
739,Rasheed Wallace,2003,2.84,0.24,-0.33,-0.53,0.19,-0.23,2.04,0.11,1.27,0.2,1.07,0.57,2.1,4.03,6.13,-0.03,-0.25,2.35,0.54,3.49,-0.56,1.84,52436,26242,26194
764,David Robinson,2003,1.1,0.12,-0.06,-0.34,0.27,-0.47,3.59,1.29,0.62,0.4,0.22,0.0,0.61,4.93,5.54,0.76,-0.43,1.04,0.5,4.43,-0.53,0.62,44367,22248,22119
1713,Vince Carter,2003,2.28,-0.07,1.6,0.74,0.87,1.03,0.82,-0.03,-0.15,0.33,-0.47,-0.43,4.6,0.69,5.29,0.14,1.43,3.17,-0.03,0.72,2.63,-0.58,46127,23094,23033
1717,Dirk Nowitzki,2003,3.39,1.17,1.12,0.21,0.91,-0.55,1.04,0.53,0.27,0.17,0.1,-0.17,3.54,1.59,5.12,0.02,-0.55,4.09,0.16,1.43,0.57,0.1,55533,27846,27687
124,Vlade Divac,2003,1.07,-0.61,-0.08,-0.02,-0.06,-0.43,3.12,1.63,0.13,-0.1,0.23,0.81,0.19,4.85,5.04,0.42,-0.47,0.66,1.02,3.83,-0.51,0.94,50689,25455,25234
1112,Ben Wallace,2003,-0.98,-1.17,0.35,0.01,0.34,1.42,3.44,0.99,0.48,0.18,0.3,0.46,0.07,4.71,4.78,-0.39,1.07,-1.0,1.08,3.63,1.77,0.94,48504,24200,24304
1718,Paul Pierce,2003,3.47,1.04,0.21,0.06,0.15,-0.19,0.0,0.37,0.62,0.69,-0.06,0.07,2.99,1.75,4.74,0.56,-0.33,3.32,0.56,1.19,0.02,0.69,56343,28240,28103
87,Dikembe Mutombo,2003,0.28,0.18,-0.5,0.26,-0.76,1.22,5.27,2.11,-1.98,-0.79,-1.18,0.95,0.15,4.51,4.67,-0.57,0.65,-0.5,0.77,3.74,0.72,-1.03,44831,22423,22408
