player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
1938,Manu Ginobili,2014,2.890,1.720,2.460,0.970,-5.350,0.110,3.980,5.330,4.520,0.810,-0.092,-0.708,0.616,-0.238,0.510,0.040,0.230,0.120,-0.740,0.050,1.140,-0.260,-0.320,0.060,0.639,0.030,0.609,0.481,5.238,0.379,5.000,0.860,5.860,0.000,8366,4215,4151
101108,Chris Paul,2014,-0.320,1.880,0.980,-0.060,-0.660,0.910,2.940,2.800,2.600,0.200,0.202,0.406,-0.204,0.018,0.480,0.000,0.150,0.060,-0.630,0.640,1.160,1.100,1.330,-0.230,0.543,0.377,0.166,0.657,3.002,1.643,3.020,2.300,5.320,0.000,10505,5263,5242
201939,Stephen Curry,2014,0.280,0.470,2.100,1.300,-2.380,0.510,2.410,3.950,3.740,0.210,0.445,0.101,0.344,-0.135,0.780,0.200,0.760,-0.200,-1.540,0.160,0.690,0.640,0.690,-0.050,0.024,0.018,0.006,-0.014,4.395,0.664,4.260,0.650,4.910,0.000,12467,6239,6228
201142,Kevin Durant,2014,0.830,1.870,1.340,-0.070,-2.170,0.500,-0.760,4.850,2.800,2.050,-0.365,0.092,-0.457,0.085,-0.160,1.010,-0.490,-0.170,0.650,0.310,1.160,0.450,0.690,-0.240,-0.242,-0.181,-0.061,0.112,4.485,0.208,4.570,0.320,4.900,0.010,15505,7763,7742
101114,Deron Williams,2014,-0.530,0.720,3.520,1.000,-2.990,1.210,5.300,4.570,4.350,0.220,0.597,0.039,0.558,-1.367,0.280,-0.300,-0.230,-0.130,-0.050,0.170,0.440,0.060,0.210,-0.150,0.983,0.403,0.580,-0.363,5.167,1.043,3.800,0.680,4.480,0.000,9345,4674,4671
2738,Andre Iguodala,2014,-0.330,0.980,0.770,1.400,-0.440,0.500,3.510,2.560,3.010,-0.450,-0.017,0.088,-0.105,-0.183,0.960,0.060,0.180,0.330,-1.140,0.240,2.160,1.740,1.600,0.140,0.608,0.266,0.342,-0.268,2.543,2.348,2.360,2.080,4.440,0.000,8990,4491,4499
201935,James Harden,2014,2.150,0.680,2.220,-0.570,-4.380,0.210,-2.260,2.390,0.940,1.450,0.201,0.233,-0.032,1.229,0.670,-0.330,-0.850,0.290,0.170,0.530,1.090,1.170,1.050,0.120,-0.371,-0.347,-0.024,-0.469,2.591,0.799,3.820,0.330,4.140,-0.010,11995,6020,5975
201609,Goran Dragic,2014,0.280,0.760,1.990,0.240,-2.270,0.520,-0.640,1.930,1.410,0.520,0.611,0.049,0.562,0.809,-0.740,-0.100,0.820,0.520,-0.080,0.190,1.640,0.630,1.000,-0.370,-0.116,0.065,-0.181,0.096,2.541,0.514,3.350,0.610,3.960,0.000,10483,5251,5232
202697,Iman Shumpert,2014,-0.570,-0.270,1.190,0.270,-0.660,0.310,1.030,-0.130,0.290,-0.420,0.747,0.554,0.193,1.253,0.110,-0.030,-1.000,0.000,0.840,0.430,1.460,0.690,0.560,0.130,1.151,0.379,0.772,-0.091,0.617,1.841,1.870,1.750,3.620,0.000,7392,3669,3723
200746,LaMarcus Aldridge,2014,-2.400,0.140,-1.780,0.650,4.190,1.040,1.380,1.300,1.150,0.150,0.063,-0.098,0.161,0.807,0.370,0.850,1.310,0.160,-1.680,-0.230,1.970,1.680,1.560,0.120,-0.410,-0.205,-0.205,0.160,1.363,1.270,2.170,1.430,3.600,0.000,11383,5683,5700
