player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
708,Kevin Garnett,2008,2.97,0.99,0.55,-0.1,0.65,-0.36,3.75,0.41,0.32,0.38,-0.06,0.67,2.39,4.99,7.39,-0.51,-0.17,2.56,0.76,4.23,0.19,0.99,33784,16938,16846
2544,LeBron James,2008,3.46,0.37,1.4,0.2,1.21,0.07,1.45,-0.38,-0.13,-0.13,-0.01,0.8,5.45,1.39,6.84,-0.21,0.84,4.61,0.54,0.85,1.47,0.67,42434,21208,21226
1897,Metta World Peace,2008,1.61,0.05,0.84,0.92,-0.08,-0.17,1.3,0.22,0.96,0.48,0.48,0.26,2.53,3.22,5.75,0.95,-0.18,2.71,1.02,2.2,0.67,1.22,27516,13777,13739
1495,Tim Duncan,2008,1.99,0.1,0.47,0.01,0.45,0.72,2.55,0.96,-0.9,-0.53,-0.36,0.43,2.66,3.06,5.73,0.47,1.18,1.48,0.65,2.41,1.19,-0.47,36428,18333,18095
959,Steve Nash,2008,6.44,0.55,0.68,-0.34,1.02,-0.54,-0.38,0.04,0.16,0.22,-0.06,-0.22,6.17,-0.56,5.61,-0.53,-0.95,7.12,-1.02,0.46,0.14,-0.06,37613,18827,18786
1938,Manu Ginobili,2008,2.66,1.35,0.35,0.02,0.31,-0.35,0.4,-0.14,1.76,0.6,1.16,0.6,3.13,2.23,5.36,-0.06,0.45,2.68,0.33,1.9,0.0,2.36,28904,14513,14391
977,Kobe Bryant,2008,3.53,1.56,1.71,0.57,1.15,0.15,0.8,-0.24,-0.1,0.05,-0.14,-0.35,5.6,-0.38,5.22,-0.52,0.1,5.5,-0.0,-0.38,1.86,-0.45,41959,21033,20926
1884,Baron Davis,2008,2.33,-0.08,1.63,0.37,1.25,-0.58,0.16,-0.18,1.16,-0.01,1.17,-0.43,3.74,1.11,4.85,0.58,-0.35,4.09,0.24,0.87,1.05,0.73,31268,15682,15586
2548,Dwyane Wade,2008,3.63,1.13,0.11,-0.0,0.11,0.66,-0.48,-0.51,0.62,0.25,0.37,-0.51,4.23,0.37,4.6,0.57,0.77,3.46,-0.3,0.67,0.77,0.11,29669,14884,14785
1718,Paul Pierce,2008,3.76,1.68,0.28,0.03,0.23,0.3,0.03,-0.72,0.24,-0.26,0.51,-0.04,3.64,0.9,4.53,-0.04,-0.18,3.82,-0.09,0.99,0.58,0.2,32652,16351,16301
