player_id,player_name,Latest_Year,TOV_SC_ALLOCATION_POLICY,TOV_SC_TRANSFER_MULTIPLIER,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
2547,Chris Bosh,2010,full_possession_v1,1.1640854435605823,2.234,2.227,2.228,-0.001,0.006,0.075,-0.427,0.502,1.864,0.289,-0.315,0.604,1.151,0.691,0.462,0.114,0.354,0.354,3.499,3.853,0.0,0.114,-0.126,0.24,0.114,-0.126,0.24,0.995,-0.333,-0.203,-0.199,-0.211,0.012,0.008,0.852,0.288,0.564,-0.505,-0.558,-0.162,-0.396,0.581,0.724,-0.144,-0.166,0.534,0.534,0.212,0.746,0.0,-0.166,-0.261,0.094,-0.166,-0.261,0.094,-1.28,0.326,2.031,2.028,2.017,0.011,0.014,0.927,-0.139,1.066,1.359,-0.269,-0.477,0.208,1.732,1.415,0.318,-0.052,0.888,0.888,4.599,0.0,-0.052,-0.387,0.334,-0.052,-0.387,0.334,-0.285,-0.007,3.853,0.746,4.599,51881,25972,25909
101108,Chris Paul,2010,full_possession_v1,1.1640854435605823,1.418,1.425,1.409,0.016,0.009,0.011,-0.021,0.032,1.044,0.354,0.27,0.084,0.936,0.276,0.657,2.497,-0.549,-0.549,4.851,4.302,0.0,2.497,1.352,1.145,2.497,1.352,1.145,1.214,-0.059,-0.803,-0.809,-0.81,0.001,0.007,0.006,0.166,-0.16,-0.079,-0.737,-0.19,-0.547,0.068,0.142,-0.073,0.701,0.2,0.2,-0.034,0.166,0.0,0.701,0.437,0.264,0.701,0.437,0.264,0.059,0.395,0.615,0.616,0.599,0.017,0.016,0.017,0.145,-0.128,0.965,-0.383,0.08,-0.463,1.004,0.418,0.584,3.198,-0.349,-0.349,4.468,0.0,3.198,1.789,1.409,3.198,1.789,1.409,1.273,0.336,4.302,0.166,4.468,50737,25414,25323
1897,Metta World Peace,2010,full_possession_v1,1.1640854435605823,0.274,0.285,0.286,-0.001,-0.012,-0.235,0.073,-0.308,-0.142,0.663,0.32,0.343,-0.251,-0.055,-0.194,0.627,0.577,0.577,0.65,1.227,0.0,0.627,0.746,-0.119,0.627,0.746,-0.119,-1.341,-0.283,1.462,1.453,1.447,0.006,0.015,0.638,0.451,0.187,0.261,0.548,0.041,0.507,0.339,0.265,0.078,0.768,0.646,0.646,2.569,3.215,0.0,0.768,0.311,0.457,0.768,0.311,0.457,2.642,0.769,1.736,1.738,1.733,0.005,0.003,0.403,0.524,-0.121,0.119,1.211,0.361,0.85,0.088,0.21,-0.116,1.395,1.223,1.223,4.442,0.001,1.395,1.057,0.338,1.395,1.057,0.338,1.301,0.486,1.227,3.215,4.443,51783,25909,25874
1884,Baron Davis,2010,full_possession_v1,1.1640854435605823,2.723,2.699,2.691,0.008,0.032,1.499,0.758,0.741,0.566,0.626,1.072,-0.446,-0.205,0.149,-0.35,1.739,-0.67,-0.67,4.257,3.587,0.0,1.739,0.39,1.349,1.739,0.39,1.349,1.483,1.01,0.05,0.048,0.042,0.006,0.008,0.12,0.126,-0.006,0.026,-0.104,-0.033,-0.071,-0.222,-0.27,0.047,1.014,-0.148,-0.148,0.842,0.694,-0.0,1.014,-0.064,1.078,1.014,-0.064,1.078,0.39,0.195,2.773,2.747,2.733,0.014,0.04,1.619,0.884,0.735,0.592,0.522,1.039,-0.517,-0.427,-0.121,-0.303,2.753,-0.818,-0.818,4.281,0.0,2.753,0.326,2.427,2.753,0.326,2.427,1.873,1.205,3.587,0.694,4.281,50358,25197,25161
2730,Dwight Howard,2010,full_possession_v1,1.1640854435605823,2.266,2.282,2.266,0.016,0.0,1.463,0.894,0.569,0.284,0.519,-0.272,0.791,-0.631,0.861,-1.492,-1.677,1.605,1.605,-0.042,1.563,0.0,-1.677,-0.836,-0.842,-1.677,-0.836,-0.842,-0.115,0.96,1.674,1.688,1.676,0.012,-0.002,1.086,0.719,0.367,0.19,0.4,0.161,0.239,0.243,0.386,-0.144,-0.653,1.08,1.08,1.264,2.344,0.0,-0.653,-0.284,-0.369,-0.653,-0.284,-0.369,1.305,0.652,3.94,3.97,3.942,0.028,-0.002,2.549,1.613,0.936,0.474,0.919,-0.111,1.03,-0.388,1.247,-1.636,-2.33,2.685,2.685,3.907,0.0,-2.33,-1.12,-1.211,-2.33,-1.12,-1.211,1.19,1.612,1.563,2.344,3.907,62858,31519,31339
1718,Paul Pierce,2010,full_possession_v1,1.1640854435605823,1.425,1.436,1.431,0.005,-0.006,0.468,0.594,-0.126,1.119,-0.156,0.221,-0.377,1.872,1.492,0.383,0.189,-0.163,-0.163,3.486,3.323,-0.0,0.189,0.024,0.164,0.189,0.024,0.164,-1.173,0.337,0.092,0.092,0.099,-0.007,-0.007,0.239,0.184,0.055,-0.397,0.257,-0.007,0.264,-0.373,-0.231,-0.14,0.474,0.346,0.346,0.193,0.539,0.0,0.474,-0.021,0.495,0.474,-0.021,0.495,1.123,0.332,1.517,1.529,1.53,-0.001,-0.013,0.707,0.778,-0.071,0.722,0.101,0.214,-0.113,1.499,1.261,0.243,0.663,0.183,0.183,3.862,-0.001,0.663,0.003,0.659,0.663,0.003,0.659,-0.05,0.669,3.323,0.539,3.861,59234,29680,29554
201566,Russell Westbrook,2010,full_possession_v1,1.1640854435605823,0.787,0.783,0.778,0.005,0.009,0.573,0.908,-0.335,0.167,0.038,0.086,-0.048,0.873,0.474,0.398,0.364,0.676,0.676,2.024,2.7,0.0,0.364,0.744,-0.379,0.364,0.744,-0.379,-0.975,0.28,1.187,1.19,1.188,0.002,-0.001,-0.302,-0.681,0.379,0.68,0.81,0.09,0.72,0.037,-0.028,0.067,0.524,-0.668,-0.668,1.748,1.08,0.0,0.524,0.308,0.215,0.524,0.308,0.215,1.576,-0.553,1.974,1.973,1.966,0.007,0.008,0.271,0.227,0.044,0.847,0.848,0.176,0.672,0.91,0.446,0.465,0.888,0.008,0.008,3.78,0.001,0.888,1.052,-0.164,0.888,1.052,-0.164,0.601,-0.273,2.7,1.08,3.781,22254,11131,11123
2397,Yao Ming,2010,full_possession_v1,1.1640854435605823,1.396,1.392,1.388,0.004,0.008,0.708,-0.252,0.96,1.128,-0.448,-0.527,0.079,0.619,-0.288,0.904,-2.172,0.946,0.946,-0.157,0.789,0.0,-2.172,-1.466,-0.707,-2.172,-1.466,-0.707,2.428,0.523,2.278,2.28,2.287,-0.007,-0.009,1.739,0.542,1.197,0.383,0.165,0.321,-0.156,1.092,1.034,0.056,-1.126,0.626,0.626,2.244,2.87,0.0,-1.126,-0.503,-0.623,-1.126,-0.503,-0.623,0.52,0.793,3.674,3.672,3.675,-0.003,-0.001,2.447,0.29,2.157,1.511,-0.283,-0.206,-0.077,1.711,0.746,0.96,-3.298,1.572,1.572,3.659,0.0,-3.298,-1.969,-1.33,-3.298,-1.969,-1.33,2.948,1.316,0.789,2.87,3.659,32642,16388,16254
201935,James Harden,2010,full_possession_v1,1.1640854435605823,0.532,0.525,0.519,0.006,0.013,-0.57,0.227,-0.797,-0.058,1.147,0.41,0.737,1.353,0.94,0.417,-0.054,0.422,0.422,1.831,2.253,0.0,-0.054,0.258,-0.312,-0.054,0.258,-0.312,-1.291,-0.816,1.279,1.283,1.286,-0.003,-0.007,0.466,0.117,0.349,0.857,-0.037,-0.09,0.053,-0.547,-0.617,0.071,0.967,-0.326,-0.326,1.699,1.373,0.0,0.967,0.24,0.728,0.967,0.24,0.728,2.803,0.539,1.811,1.808,1.805,0.003,0.006,-0.104,0.344,-0.448,0.799,1.11,0.32,0.79,0.806,0.323,0.488,0.913,0.096,0.096,3.626,0.0,0.913,0.498,0.416,0.913,0.498,0.416,1.512,-0.277,2.253,1.373,3.626,7085,3539,3546
1740,Rashard Lewis,2010,full_possession_v1,1.1640854435605823,2.136,2.115,2.11,0.005,0.026,-0.639,-0.364,-0.275,0.932,1.817,1.261,0.556,0.666,0.025,0.641,0.731,-0.281,-0.281,3.533,3.252,0.0,0.731,0.427,0.304,0.731,0.427,0.304,1.403,-0.781,-0.198,-0.197,-0.193,-0.004,-0.005,0.16,0.276,-0.116,-0.271,-0.082,0.038,-0.12,0.736,0.878,-0.145,-0.235,-0.07,-0.07,0.303,0.233,-0.0,-0.235,0.398,-0.633,-0.235,0.398,-0.633,-0.181,0.238,1.938,1.918,1.917,0.001,0.021,-0.479,-0.088,-0.391,0.661,1.735,1.299,0.436,1.402,0.903,0.496,0.496,-0.351,-0.351,3.485,0.0,0.496,0.825,-0.329,0.496,0.825,-0.329,1.222,-0.543,3.252,0.233,3.485,58570,29337,29233
1885,Lamar Odom,2010,full_possession_v1,1.1640854435605823,-0.19,-0.182,-0.176,-0.006,-0.014,0.963,0.362,0.601,-0.575,-0.564,0.046,-0.61,0.185,0.376,-0.191,0.213,0.166,0.166,0.208,0.374,0.0,0.213,0.464,-0.251,0.213,0.464,-0.251,0.644,0.702,2.238,2.23,2.244,-0.014,-0.006,1.951,0.446,1.505,0.401,-0.108,-0.192,0.084,0.653,0.682,-0.026,-0.087,0.18,0.18,2.804,2.984,0.0,-0.087,-0.147,0.059,-0.087,-0.147,0.059,0.097,0.73,2.048,2.048,2.068,-0.02,-0.02,2.914,0.808,2.106,-0.174,-0.672,-0.146,-0.526,0.838,1.058,-0.217,0.126,0.346,0.346,3.358,-0.001,0.126,0.317,-0.192,0.126,0.317,-0.192,0.741,1.432,0.374,2.984,3.357,61545,30797,30748
951,Ray Allen,2010,full_possession_v1,1.1640854435605823,3.506,3.458,3.468,-0.01,0.038,1.046,0.022,1.024,0.347,2.075,0.819,1.256,0.453,-0.232,0.687,0.671,0.197,0.197,4.63,4.827,0.0,0.671,0.439,0.232,0.671,0.439,0.232,5.27,0.802,-0.441,-0.43,-0.419,-0.011,-0.022,-1.027,0.05,-1.077,0.288,0.32,-0.013,0.333,-0.151,-0.2,0.049,-0.07,-0.865,-0.865,-0.662,-1.527,0.0,-0.07,0.263,-0.333,-0.07,0.263,-0.333,-0.54,-0.236,3.065,3.028,3.049,-0.021,0.016,0.019,0.072,-0.053,0.635,2.395,0.806,1.589,0.302,-0.432,0.736,0.601,-0.668,-0.668,3.3,0.0,0.601,0.702,-0.101,0.601,0.702,-0.101,4.73,0.566,4.827,-1.527,3.3,60205,30146,30059
200746,LaMarcus Aldridge,2010,full_possession_v1,1.1640854435605823,-0.374,-0.389,-0.374,-0.015,0.0,-0.044,-0.718,0.674,-0.332,0.002,-0.137,0.139,-0.113,-0.48,0.362,0.665,1.158,1.158,0.178,1.336,0.0,0.665,0.247,0.418,0.665,0.247,0.418,0.968,-0.082,0.346,0.337,0.338,-0.001,0.008,0.018,0.056,-0.038,-0.072,0.392,-0.049,0.441,0.29,0.358,-0.067,0.268,1.047,1.047,0.904,1.951,0.0,0.268,0.261,0.007,0.268,0.261,0.007,0.818,0.097,-0.028,-0.052,-0.036,-0.016,0.008,-0.026,-0.662,0.636,-0.404,0.394,-0.186,0.58,0.177,-0.122,0.295,0.933,2.205,2.205,3.287,-0.001,0.933,0.508,0.425,0.933,0.508,0.425,1.786,0.015,1.336,1.951,3.286,37624,18814,18810
1712,Antawn Jamison,2010,full_possession_v1,1.1640854435605823,1.741,1.737,1.757,-0.02,-0.016,0.978,-0.178,1.156,0.203,0.576,0.354,0.222,0.03,0.039,-0.01,1.205,0.967,0.967,2.976,3.943,0.0,1.205,0.132,1.073,1.205,0.132,1.073,3.147,0.539,-1.541,-1.537,-1.534,-0.003,-0.007,-1.005,0.163,-1.168,-0.015,-0.514,0.069,-0.583,0.288,0.367,-0.079,-0.395,0.923,0.923,-1.648,-0.725,-0.0,-0.395,-0.199,-0.196,-0.395,-0.199,-0.196,-2.018,-0.444,0.2,0.2,0.223,-0.023,-0.023,-0.027,-0.015,-0.012,0.188,0.062,0.423,-0.361,0.318,0.406,-0.089,0.81,1.89,1.89,3.218,-0.001,0.81,-0.067,0.877,0.81,-0.067,0.877,1.129,0.095,3.943,-0.725,3.217,59517,29824,29693
2572,Josh Howard,2010,full_possession_v1,1.1640854435605823,0.378,0.36,0.355,0.005,0.023,0.075,-0.178,0.253,0.738,-0.458,-0.365,-0.093,0.445,0.266,0.18,0.043,1.092,1.092,0.866,1.958,-0.0,0.043,0.271,-0.228,0.043,0.271,-0.228,-0.738,-0.518,1.506,1.499,1.503,-0.004,0.003,0.762,0.031,0.731,0.258,0.483,0.259,0.224,-0.32,-0.427,0.106,-0.007,0.069,0.069,1.179,1.248,0.0,-0.007,-0.077,0.07,-0.007,-0.077,0.07,2.656,0.502,1.884,1.858,1.858,0.0,0.026,0.837,-0.147,0.984,0.996,0.025,-0.106,0.131,0.125,-0.161,0.286,0.036,1.161,1.161,3.206,-0.0,0.036,0.194,-0.158,0.036,0.194,-0.158,1.918,-0.016,1.958,1.248,3.206,42441,21235,21206
2203,Shane Battier,2010,full_possession_v1,1.1640854435605823,0.885,0.873,0.877,-0.004,0.008,-0.251,-0.109,-0.142,-0.123,1.251,0.684,0.567,-0.091,0.109,-0.199,-0.364,-0.18,-0.18,0.43,0.25,-0.0,-0.364,-0.334,-0.03,-0.364,-0.334,-0.03,0.072,-0.649,2.906,2.906,2.903,0.003,0.003,1.694,0.137,1.557,0.422,0.787,0.196,0.591,0.442,0.52,-0.079,-0.293,-0.236,-0.236,3.055,2.819,0.0,-0.293,-0.185,-0.108,-0.293,-0.185,-0.108,1.886,0.757,3.791,3.778,3.78,-0.002,0.011,1.443,0.028,1.415,0.299,2.038,0.88,1.158,0.351,0.629,-0.278,-0.657,-0.416,-0.416,3.069,0.0,-0.657,-0.519,-0.138,-0.657,-0.519,-0.138,1.958,0.108,0.25,2.819,3.069,52189,26090,26099
