player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
764,David Robinson,1999,1.46,0.2,0.38,-0.01,0.41,-0.41,2.8,0.67,0.22,0.19,0.02,-0.01,1.63,3.53,5.16,0.72,-0.11,1.74,-0.17,3.7,-0.03,0.21,7638,3831,3807
739,Rasheed Wallace,1999,2.21,0.43,-0.14,-0.25,0.12,-0.45,1.27,-0.27,0.64,-0.11,0.74,0.68,1.49,2.58,4.07,-0.14,0.34,1.15,0.57,2.01,-0.59,1.32,6861,3441,3420
297,Alonzo Mourning,1999,1.34,0.17,-0.01,0.11,-0.12,-0.24,2.76,0.33,-0.21,-0.15,-0.07,-0.3,0.98,2.54,3.52,0.18,-0.02,1.0,-0.15,2.69,-0.25,-0.51,6727,3371,3356
762,Shawn Bradley,1999,-0.03,0.01,0.87,0.07,0.79,0.5,1.84,0.73,-0.63,-0.16,-0.48,0.76,1.29,2.01,3.3,-0.01,0.35,0.94,0.57,1.44,1.37,0.13,4592,2295,2297
406,Shaquille O'Neal,1999,2.59,-0.46,-0.33,-0.33,0.0,0.57,0.04,-0.03,-0.91,-0.72,-0.19,0.49,3.14,0.14,3.28,0.83,0.49,2.65,-0.72,0.86,0.24,-0.42,7673,3848,3825
965,Derek Fisher,1999,1.04,0.37,-0.25,-0.44,0.19,-0.13,0.25,-0.08,0.46,-0.12,0.58,0.84,1.32,1.88,3.2,0.99,0.43,0.89,0.86,1.02,-0.38,1.3,5133,2576,2557
299,Glenn Robinson,1999,2.72,-0.02,0.48,0.39,0.09,0.09,-0.04,-0.06,0.48,0.33,0.14,-0.83,3.21,-0.25,2.96,0.06,0.24,2.97,-0.19,-0.06,0.57,-0.35,6046,3023,3023
252,Karl Malone,1999,3.21,1.62,-0.31,-0.41,0.09,-0.38,-0.13,-0.46,-0.29,-0.62,0.34,0.49,2.74,0.2,2.94,0.35,-0.79,3.53,0.61,-0.41,-0.69,0.2,8178,4098,4080
304,John Stockton,1999,1.47,0.7,0.2,-0.05,0.25,0.17,1.53,0.01,-0.07,-0.28,0.2,0.04,1.26,1.62,2.88,-0.46,-0.83,2.09,0.13,1.49,0.37,-0.03,6278,3145,3133
467,Jason Kidd,1999,1.45,0.24,0.62,-0.01,0.64,-0.41,-0.34,0.03,0.63,0.33,0.31,0.34,1.87,0.9,2.76,0.47,0.21,1.66,-0.05,0.95,0.21,0.97,8059,4033,4026
