player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
893,Michael Jordan,1999,2.11,0.66,1.72,0.85,0.87,1.28,0.97,0.04,0.42,0.14,0.28,-0.01,4.96,1.64,6.61,0.12,0.86,4.1,-0.07,1.71,3.0,0.41,28673,14347,14326
406,Shaquille O'Neal,1999,3.61,-1.22,-0.78,-0.69,-0.07,0.63,2.08,0.54,-0.71,-0.2,-0.5,0.32,3.85,2.31,6.15,1.0,0.42,3.43,-0.39,2.7,-0.15,-0.39,26071,13059,13012
297,Alonzo Mourning,1999,2.45,-0.02,-1.18,-0.57,-0.62,0.82,4.06,0.66,0.12,-0.06,0.18,-0.21,1.31,4.66,5.97,-0.09,1.05,0.26,-0.09,4.75,-0.36,-0.09,24528,12281,12247
764,David Robinson,1999,1.29,0.66,-0.56,-0.49,-0.07,-0.28,4.2,0.81,-0.53,-0.18,-0.35,0.49,0.73,4.52,5.25,0.64,0.12,0.61,0.18,4.34,-0.84,-0.04,18220,9120,9100
739,Rasheed Wallace,1999,2.16,-0.04,-0.38,-0.44,0.06,-0.73,2.23,-0.04,0.36,-0.25,0.6,1.27,0.89,4.09,4.99,0.08,-0.18,1.07,1.27,2.82,-1.11,1.63,25339,12715,12624
302,Mookie Blaylock,1999,0.37,0.07,1.76,0.89,0.86,0.62,1.05,0.07,0.97,0.24,0.73,0.46,2.69,2.22,4.91,-0.32,0.45,2.24,-0.01,2.23,2.38,1.43,29827,14944,14883
252,Karl Malone,1999,5.01,2.42,0.29,-0.44,0.74,-0.44,-0.19,-0.56,-0.39,-0.65,0.26,0.81,4.9,-0.01,4.89,-0.2,-1.29,6.19,0.28,-0.29,-0.15,0.42,36119,18085,18034
124,Vlade Divac,1999,1.36,-0.02,0.39,-0.22,0.61,-0.06,2.64,1.03,-0.34,0.05,-0.38,0.67,1.93,2.84,4.76,0.1,-0.0,1.93,-0.31,3.15,0.33,0.33,26047,13015,13032
717,Arvydas Sabonis,1999,1.95,0.4,-0.04,-0.41,0.36,-0.65,2.27,0.92,-0.52,-0.46,-0.06,0.84,1.53,3.19,4.72,0.87,-0.38,1.91,1.03,2.16,-0.69,0.32,22090,11147,10943
255,Grant Hill,1999,2.02,0.58,1.12,0.76,0.35,0.16,0.52,-0.23,0.81,0.39,0.42,-0.21,3.08,1.46,4.54,0.12,0.72,2.36,0.16,1.3,1.28,0.6,30585,15325,15260
