player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_BASELINE,oALT_EFG_ATOMS_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_TOV_VALUE_bp,oALT_TOV_VALUE_sc,oALT_TOV_VALUE_split,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dALT_EFG_VALUE,dALT_EFG_BASELINE,dALT_EFG_ATOMS_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_TOV_VALUE_bp,dALT_TOV_VALUE_sc,dALT_TOV_VALUE_split,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nALT_EFG_VALUE,nALT_EFG_BASELINE,nALT_EFG_ATOMS_VALUE,nALT_EFG_RIM,nALT_EFG_RIM_FREQ,nALT_EFG_RIM_FG,nALT_EFG_MID,nALT_EFG_MID_FREQ,nALT_EFG_MID_FG,nALT_EFG_THREE,nALT_EFG_THREE_FREQ,nALT_EFG_THREE_FG,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nALT_TOV_LOSS_VALUE,nALT_TOV_VALUE_bp,nALT_TOV_VALUE_sc,nALT_TOV_VALUE_split,nALT_BADPASS_TOV_VALUE,nALT_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
708,Kevin Garnett,2003,2.399,-0.045,2.444,0.291,-0.108,0.399,2.105,-0.291,2.396,0.048,-0.119,0.167,0.137,-0.088,0.225,0.726,1.171,1.171,3.262,4.433,0.0,0.726,0.366,0.36,0.726,0.366,0.36,4.071,0.271,1.693,-0.043,1.736,0.508,0.098,0.41,0.487,0.023,0.464,0.741,-0.062,0.803,0.17,0.202,-0.032,0.133,-0.064,-0.064,1.996,1.932,0.0,0.133,-0.01,0.143,0.133,-0.01,0.143,1.001,0.172,4.092,-0.088,4.18,0.799,-0.01,0.809,2.592,-0.268,2.86,0.789,-0.181,0.97,0.307,0.114,0.193,0.859,1.107,1.107,6.365,0.0,0.859,0.356,0.503,0.859,0.356,0.503,5.072,0.442,4.433,1.932,6.365,13658,6866,6792
1495,Tim Duncan,2003,1.634,0.225,1.409,0.41,0.026,0.384,1.14,0.271,0.869,-0.141,0.088,-0.229,0.352,0.922,-0.572,0.592,0.751,0.751,2.578,3.329,0.0,0.592,0.028,0.564,0.592,0.028,0.564,1.339,0.574,2.071,-0.141,2.212,0.897,0.059,0.838,0.598,0.182,0.416,0.717,0.065,0.652,0.364,0.268,0.094,-0.278,0.307,0.307,2.157,2.464,0.0,-0.278,-0.22,-0.058,-0.278,-0.22,-0.058,2.216,0.562,3.704,0.084,3.62,1.307,0.085,1.222,1.737,0.452,1.285,0.576,0.153,0.423,0.716,1.191,-0.477,0.314,1.058,1.058,5.793,0.001,0.314,-0.192,0.506,0.314,-0.192,0.506,3.555,1.136,3.329,2.464,5.794,15674,7872,7802
1717,Dirk Nowitzki,2003,1.989,0.194,1.795,0.173,-0.27,0.443,0.943,0.048,0.895,0.679,0.075,0.604,1.296,0.546,0.754,1.553,-0.135,-0.135,4.838,4.703,0.0,1.553,0.674,0.879,1.553,0.674,0.879,0.798,-0.343,0.471,-0.191,0.662,0.283,-0.079,0.362,0.331,-0.027,0.358,0.048,-0.047,0.095,0.249,0.117,0.131,0.373,-0.021,-0.021,1.093,1.072,0.0,0.373,0.296,0.077,0.373,0.296,0.077,-0.068,-0.156,2.457,0.003,2.454,0.455,-0.35,0.805,1.273,0.021,1.252,0.726,0.027,0.699,1.545,0.663,0.885,1.926,-0.156,-0.156,5.775,0.0,1.926,0.97,0.956,1.926,0.97,0.956,0.73,-0.498,4.703,1.072,5.775,14788,7410,7378
1503,Tracy McGrady,2003,2.751,0.211,2.54,-0.139,-0.019,-0.12,0.911,0.485,0.426,1.768,0.263,1.505,1.006,0.596,0.411,1.028,0.421,0.421,4.785,5.206,0.0,1.028,0.318,0.71,1.028,0.318,0.71,0.641,-0.212,-0.802,-0.128,-0.674,-0.59,-0.066,-0.524,-0.183,-0.066,-0.117,0.099,0.01,0.089,-0.313,-0.329,0.016,0.336,0.083,0.083,-0.779,-0.696,0.0,0.336,0.395,-0.059,0.336,0.395,-0.059,0.669,-0.238,1.949,0.083,1.866,-0.729,-0.085,-0.644,0.728,0.419,0.309,1.867,0.273,1.594,0.693,0.266,0.427,1.364,0.504,0.504,4.51,-0.0,1.364,0.713,0.651,1.364,0.713,0.651,1.31,-0.449,5.206,-0.696,4.51,12689,6351,6338
406,Shaquille O'Neal,2003,5.126,0.2,4.926,2.264,0.637,1.627,1.375,0.27,1.105,1.287,-0.108,1.395,-0.121,0.74,-0.862,-0.07,-0.622,-0.622,4.935,4.313,-0.0,-0.07,-0.083,0.013,-0.07,-0.083,0.013,4.264,2.08,-0.36,-0.112,-0.248,0.192,0.406,-0.214,0.19,0.27,-0.08,-0.63,-0.026,-0.604,0.368,0.325,0.043,-0.508,0.333,0.333,-0.5,-0.167,-0.0,-0.508,-0.196,-0.312,-0.508,-0.196,-0.312,-0.826,0.54,4.767,0.088,4.679,2.455,1.043,1.412,1.566,0.541,1.025,0.658,-0.134,0.792,0.247,1.065,-0.818,-0.578,-0.29,-0.29,4.146,0.001,-0.578,-0.278,-0.3,-0.578,-0.278,-0.3,3.439,2.62,4.313,-0.167,4.147,11644,5853,5791
717,Arvydas Sabonis,2003,2.2,0.058,2.142,0.493,0.323,0.17,1.264,-0.01,1.274,0.385,-0.097,0.482,0.161,-0.036,0.196,0.233,-0.125,-0.125,2.594,2.469,-0.0,0.233,-0.183,0.416,0.233,-0.183,0.416,4.003,1.203,1.044,-0.017,1.061,0.555,0.141,0.414,-0.231,0.016,-0.247,0.737,-0.04,0.777,-0.093,-0.076,-0.017,0.475,0.044,0.044,1.426,1.47,-0.0,0.475,0.319,0.156,0.475,0.319,0.156,0.345,0.412,3.244,0.041,3.203,1.049,0.465,0.584,1.033,0.006,1.027,1.121,-0.138,1.259,0.068,-0.112,0.18,0.708,-0.081,-0.081,3.939,-0.001,0.708,0.137,0.571,0.708,0.137,0.571,4.348,1.615,2.469,1.47,3.938,4825,2427,2398
714,Michael Finley,2003,0.925,0.009,0.916,-0.514,-0.158,-0.356,0.655,-0.097,0.752,0.775,0.081,0.694,-0.035,-0.509,0.478,1.104,0.611,0.611,1.994,2.605,-0.0,1.104,0.336,0.768,1.104,0.336,0.768,0.129,-0.323,1.171,-0.039,1.21,0.216,-0.025,0.241,0.802,-0.071,0.873,0.192,-0.034,0.226,-0.075,0.029,-0.104,0.341,-0.122,-0.122,1.437,1.315,0.0,0.341,0.365,-0.024,0.341,0.365,-0.024,1.304,0.253,2.096,-0.03,2.126,-0.298,-0.183,-0.115,1.457,-0.168,1.625,0.967,0.047,0.92,-0.11,-0.48,0.373,1.445,0.488,0.488,3.92,-0.0,1.445,0.701,0.744,1.445,0.701,0.744,1.433,-0.07,2.605,1.315,3.92,13320,6679,6641
467,Jason Kidd,2003,0.397,-0.126,0.523,0.586,0.263,0.323,0.159,0.367,-0.208,-0.222,0.067,-0.289,0.701,0.344,0.353,0.206,0.365,0.365,1.304,1.669,0.0,0.206,-0.081,0.287,0.206,-0.081,0.287,2.339,1.325,0.923,-0.032,0.955,0.729,0.017,0.712,0.425,0.013,0.412,-0.199,-0.003,-0.196,0.124,0.123,0.002,0.36,0.341,0.341,1.407,1.748,0.0,0.36,0.176,0.184,0.36,0.176,0.184,0.698,0.237,1.32,-0.158,1.478,1.315,0.28,1.035,0.584,0.38,0.204,-0.421,0.064,-0.485,0.825,0.467,0.355,0.566,0.705,0.705,3.417,0.001,0.566,0.094,0.472,0.566,0.094,0.472,3.037,1.561,1.669,1.748,3.418,14767,7396,7371
978,Peja Stojakovic,2003,2.606,-0.063,2.669,1.481,0.18,1.301,0.968,0.248,0.72,0.22,0.081,0.139,0.209,-0.027,0.235,0.659,-0.555,-0.555,3.474,2.919,0.0,0.659,0.281,0.378,0.659,0.281,0.378,2.734,0.926,0.594,-0.047,0.641,0.126,0.18,-0.054,0.086,0.221,-0.135,0.429,0.042,0.387,0.312,0.347,-0.034,-0.154,-0.328,-0.328,0.752,0.424,0.0,-0.154,-0.028,-0.126,-0.154,-0.028,-0.126,0.445,0.124,3.199,-0.11,3.309,1.607,0.36,1.247,1.053,0.468,0.585,0.649,0.123,0.526,0.521,0.32,0.201,0.505,-0.884,-0.884,3.343,0.0,0.505,0.253,0.252,0.505,0.253,0.252,3.178,1.049,2.919,0.424,3.343,11581,5801,5780
739,Rasheed Wallace,2003,2.478,-0.007,2.485,0.876,0.009,0.867,1.077,0.113,0.964,0.532,0.097,0.435,-0.302,-0.152,-0.15,-0.238,-0.216,-0.216,1.938,1.722,-0.0,-0.238,-0.658,0.42,-0.238,-0.658,0.42,2.826,0.772,0.897,-0.09,0.987,0.348,0.088,0.26,0.402,0.109,0.293,0.237,-0.011,0.248,0.417,0.351,0.067,0.266,-0.27,-0.27,1.58,1.31,0.0,0.266,-0.129,0.395,0.266,-0.129,0.395,-0.065,0.312,3.376,-0.097,3.473,1.224,0.097,1.127,1.48,0.222,1.258,0.769,0.086,0.683,0.115,0.199,-0.083,0.029,-0.487,-0.487,3.032,0.0,0.029,-0.787,0.816,0.029,-0.787,0.816,2.761,1.084,1.722,1.31,3.032,10805,5411,5394
