player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
708,Kevin Garnett,2004,4.46,0.7,-0.92,1.43,-2.02,0.55,2.93,2.94,5.52,1.39,0.78,0.6,-0.1,3.28,0.43,1.34,1.08,-0.28,0.56,-1.06,0.69,1.95,-0.28,-0.04,-0.24,0.34,5.57,3.66,9.23,0.14,-0.03,5.6,0.26,3.4,1.29,0.06,28191,14167,14024
406,Shaquille O'Neal,2004,7.2,-0.63,4.89,3.01,-1.12,1.04,-3.77,0.52,4.6,-1.25,-0.94,-0.31,0.5,1.54,0.42,2.18,-0.2,0.18,-0.21,-2.36,0.38,0.34,-1.57,-0.82,-0.75,0.57,6.68,0.99,7.68,0.69,-0.17,6.86,0.41,0.58,-0.75,-1.0,24149,12147,12002
1495,Tim Duncan,2004,2.63,-0.2,0.51,1.23,0.08,-0.21,-0.59,0.85,0.63,-0.2,-0.47,0.26,0.48,3.51,0.41,0.94,1.63,0.9,0.28,-1.84,0.7,1.78,-0.19,-0.27,0.08,0.5,2.94,3.73,6.67,-0.06,1.11,1.82,0.09,3.64,0.28,0.31,26036,13071,12965
1717,Dirk Nowitzki,2004,3.54,1.38,-1.31,1.94,1.16,1.03,0.16,1.27,2.73,1.65,0.42,1.23,-0.48,0.66,0.38,-0.04,0.16,-0.56,-0.04,0.6,0.08,-1.06,-0.06,0.19,-0.25,-0.03,4.26,0.82,5.08,-0.2,0.16,4.1,0.34,0.47,1.17,-0.09,26641,13377,13264
739,Rasheed Wallace,2004,2.92,-0.63,-0.51,1.2,1.44,0.54,-0.92,1.56,4.98,-0.48,-1.05,0.57,0.23,1.57,0.68,1.0,0.07,-0.44,0.12,-0.56,0.5,0.38,0.16,-0.29,0.45,0.67,2.49,2.58,5.08,0.01,-0.55,3.04,0.31,2.27,-0.25,0.83,21871,10961,10910
1905,Andrei Kirilenko,2004,2.28,1.48,3.48,0.04,-0.89,0.1,-2.59,-0.39,0.57,-0.91,-0.54,-0.38,2.08,-0.05,-1.15,-0.95,1.3,0.06,0.17,0.89,-0.2,3.38,0.71,0.11,0.6,0.03,3.64,0.75,4.39,0.25,1.28,2.36,0.13,0.62,1.17,0.74,18967,9450,9517
1884,Baron Davis,2004,0.8,-0.05,2.3,-0.35,3.67,-0.03,-5.97,-0.43,-0.34,1.05,0.14,0.91,0.63,1.21,0.07,0.26,0.57,-0.06,0.27,-0.21,0.08,0.94,0.97,0.33,0.64,-0.36,2.12,1.98,4.1,-0.2,0.38,1.74,-0.22,2.2,1.68,0.61,18356,9184,9172
1938,Manu Ginobili,2004,1.04,0.76,2.04,0.37,1.87,-0.14,-3.91,-0.79,-0.28,-0.38,0.13,-0.51,0.82,0.49,-0.2,-0.46,0.36,-0.11,-0.03,0.57,0.13,1.43,1.17,0.61,0.56,0.62,1.84,1.98,3.82,0.06,0.85,0.98,0.4,1.58,0.44,1.79,17138,8581,8557
467,Jason Kidd,2004,0.37,1.12,1.81,0.28,1.14,-0.33,-2.96,-0.13,3.14,0.86,0.2,0.66,0.83,1.22,0.21,0.45,0.7,-0.69,-0.11,0.25,0.23,0.55,0.85,0.49,0.36,0.02,1.76,1.95,3.71,-0.44,1.04,0.72,0.77,1.18,1.69,0.87,25505,12802,12703
1713,Vince Carter,2004,0.99,-0.56,-1.32,0.7,0.79,0.69,0.52,0.41,3.14,1.43,0.6,0.83,-0.1,1.46,0.17,0.48,0.93,0.03,0.32,-0.5,-0.14,1.78,-0.3,-0.13,-0.18,-0.16,2.12,1.24,3.36,0.04,0.7,1.42,-0.47,1.71,1.33,-0.46,15480,7740,7740
1112,Ben Wallace,2004,-1.3,-1.08,0.85,-1.21,-0.64,0.28,-0.22,-0.2,0.64,0.15,-0.08,0.22,1.39,2.92,0.62,0.5,1.13,0.19,0.64,-0.69,0.09,1.51,0.67,0.43,0.24,-0.1,-0.35,3.61,3.26,-0.47,0.41,-0.76,0.81,2.8,1.54,0.57,27079,13532,13547
