player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,pure_off,pure_def,pure_net,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
101108,Chris Paul,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",8.92,884,879,1763,6.515,0.018,2.898,0.636,-0.492,0.206,8.921,0.86,9.781,0.859,9.779,0.341,0.167,0.454,0.046,-0.148,-0.096,0.647,0.117,0.764,7.647,0.143,3.037,0.69,-0.51,0.419,10.174,1.252,11.426,0.0,-0.002,6.174,2.444,-0.344,-0.149,0.59,0.302,8.274,0.743,9.017
201939,Stephen Curry,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",6.89,1628,1612,3240,6.555,0.482,0.2,1.004,0.136,0.465,6.891,1.951,8.842,1.954,8.844,0.6,0.654,-0.609,0.129,0.523,0.199,0.514,0.982,1.496,7.982,0.832,0.525,1.182,-0.252,0.274,8.255,2.288,10.543,0.0,0.002,5.955,0.809,-0.387,-0.172,0.875,0.266,6.377,0.969,7.346
201935,James Harden,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",8.093,1343,1337,2680,7.419,-0.146,0.539,0.852,0.135,-0.009,8.093,0.697,8.79,0.698,8.791,2.509,-0.677,0.116,0.066,-0.774,-0.221,1.851,-0.832,1.019,7.713,0.517,0.344,0.856,0.366,0.097,8.423,1.47,9.893,0.0,0.001,4.91,0.423,0.909,0.531,0.786,0.212,6.242,1.529,7.771
2544,LeBron James,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",4.743,1583,1580,3163,4.378,0.864,0.373,0.581,-0.01,0.355,4.741,1.8,6.541,1.799,6.542,0.337,0.77,0.239,-0.232,0.469,0.103,1.045,0.641,1.686,5.628,0.382,0.232,0.689,-0.197,0.349,5.663,1.42,7.083,0.0,0.001,4.041,0.134,-0.479,0.094,0.813,0.252,3.696,1.159,4.855
203076,Anthony Davis,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.418,329,330,659,1.65,2.266,1.287,0.401,0.481,0.189,3.418,2.856,6.274,2.857,6.275,0.147,0.183,-0.032,-0.07,-0.208,-0.244,-0.093,-0.131,-0.224,2.173,2.449,1.421,0.442,0.527,0.344,4.121,3.235,7.356,0.0,0.001,1.503,1.319,0.689,2.083,0.471,0.433,3.511,2.987,6.498
202695,Kawhi Leonard,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",1.6,491,487,978,0.371,0.686,0.977,1.726,0.251,0.401,1.599,2.813,4.412,2.812,4.412,-1.082,-0.598,0.106,-0.057,0.07,0.108,-0.906,-0.547,-1.453,1.563,1.277,1.051,1.749,0.008,0.345,2.622,3.371,5.993,-0.0,0.0,1.453,0.871,0.181,1.284,1.783,0.293,2.505,3.36,5.865
202681,Kyrie Irving,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",5.243,871,876,1747,3.474,-1.005,1.539,-0.171,0.229,-0.071,5.242,-1.247,3.995,-1.248,3.995,0.231,0.249,0.601,-0.261,0.148,-0.214,0.98,-0.226,0.754,4.663,-0.813,1.437,-0.001,0.132,0.034,6.232,-0.78,5.452,0.0,0.0,3.243,0.938,0.081,-1.254,0.09,0.143,4.262,-1.021,3.241
202710,Jimmy Butler III,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.643,921,929,1850,2.004,-0.02,1.341,0.654,0.299,-0.318,3.644,0.316,3.96,0.315,3.958,0.305,0.418,-0.062,0.084,-0.065,-0.267,0.178,0.235,0.413,2.519,0.118,1.394,0.683,0.393,-0.123,4.306,0.678,4.984,-0.0,-0.002,1.699,1.403,0.364,-0.438,0.57,-0.051,3.466,0.081,3.547
200768,Kyle Lowry,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.92,254,258,512,1.197,-0.427,1.074,1.227,0.649,0.167,2.92,0.967,3.887,0.969,3.889,-0.766,-0.527,0.078,0.167,0.129,0.068,-0.559,-0.292,-0.851,2.168,0.207,1.165,1.222,0.541,0.14,3.874,1.569,5.443,0.0,0.002,1.963,0.996,0.52,0.1,1.06,0.099,3.479,1.259,4.738
203081,Damian Lillard,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",4.335,381,383,764,3.06,-0.734,1.393,-0.114,-0.118,0.007,4.335,-0.841,3.494,-0.839,3.496,-0.584,-0.157,0.189,-0.342,0.064,-0.019,-0.331,-0.518,-0.849,3.982,-0.124,1.403,0.095,-0.225,0.02,5.16,-0.009,5.151,0.0,0.002,3.644,1.204,-0.182,-0.577,0.228,0.026,4.666,-0.323,4.343
201980,Danny Green,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",1.571,389,386,775,1.783,0.843,-0.018,0.648,-0.195,0.396,1.57,1.887,3.457,1.887,3.458,0.374,-0.063,0.509,-0.05,0.151,0.104,1.034,-0.009,1.025,2.568,1.196,-0.083,0.674,-0.439,0.352,2.046,2.222,4.268,-0.0,0.001,1.409,-0.527,-0.346,0.906,0.698,0.292,0.536,1.896,2.432
202322,John Wall,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.313,540,540,1080,2.998,0.123,0.433,0.541,-1.117,0.228,2.314,0.892,3.206,0.89,3.203,0.684,-0.045,-0.039,0.08,-0.406,-0.236,0.239,-0.201,0.038,3.678,0.527,0.473,0.532,-1.127,0.425,3.024,1.484,4.508,0.0,-0.003,2.314,0.472,-0.711,0.168,0.461,0.464,2.075,1.093,3.168
201144,Mike Conley,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.775,458,459,917,1.926,-0.52,1.008,0.803,-0.16,-0.134,2.774,0.149,2.923,0.148,2.923,-0.243,0.296,0.411,0.243,-0.461,-0.227,-0.293,0.312,0.019,2.686,-0.458,0.99,0.735,-0.096,0.019,3.58,0.296,3.876,-0.0,0.0,2.169,0.597,0.301,-0.816,0.56,0.093,3.067,-0.163,2.904
203110,Draymond Green,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",-1.06,1551,1534,3085,-0.197,2.317,-0.378,0.955,-0.485,0.657,-1.06,3.929,2.869,3.932,2.872,1.227,0.328,-0.123,0.415,0.464,0.633,1.568,1.376,2.944,0.838,2.971,-0.226,0.97,-0.886,0.215,-0.274,4.156,3.882,0.0,0.003,-1.424,-0.255,-0.949,1.989,0.54,0.024,-2.628,2.553,-0.075
202691,Klay Thompson,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.729,1486,1480,2966,3.105,0.245,0.501,-0.387,-0.878,0.163,2.728,0.021,2.749,0.022,2.751,1.734,0.072,-0.154,0.129,-0.775,0.137,0.805,0.338,1.143,3.994,0.996,0.684,-0.276,-0.871,0.028,3.807,0.748,4.555,0.0,0.002,1.371,0.655,-0.103,0.173,-0.516,0.026,1.923,-0.317,1.606
202738,Isaiah Thomas,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.735,241,236,477,2.351,-0.642,0.995,-0.31,0.39,-0.185,3.736,-1.137,2.599,-1.138,2.597,0.0,-0.01,-0.295,-0.016,0.368,0.091,0.073,0.065,0.138,3.118,-0.446,1.186,-0.21,0.209,-0.233,4.513,-0.889,3.624,0.0,-0.002,2.351,1.29,0.022,-0.632,-0.294,-0.276,3.663,-1.202,2.461
2594,Kyle Korver,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.529,1028,1007,2035,4.127,0.226,-0.817,-0.392,-0.781,-0.016,2.529,-0.182,2.347,-0.183,2.346,0.342,0.16,-0.234,0.22,-0.056,0.165,0.052,0.545,0.597,5.406,0.641,-0.664,-0.406,-1.003,-0.085,3.739,0.15,3.889,0.0,-0.001,3.785,-0.583,-0.725,0.066,-0.612,-0.181,2.477,-0.727,1.75
201952,Jeff Teague,2015,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",1.248,1025,1017,2042,1.747,0.281,0.69,0.76,-1.189,-0.325,1.248,0.716,1.964,0.716,1.964,0.272,-0.232,0.214,0.294,-0.599,0.024,-0.113,0.086,-0.027,2.96,0.811,0.715,0.79,-1.23,-0.349,2.445,1.252,3.697,-0.0,0.0,1.475,0.476,-0.59,0.513,0.466,-0.349,1.361,0.63,1.991
