player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
406,Shaquille O'Neal,2001,5.95,-0.88,2.06,2.41,0.01,0.36,-2.06,1.12,4.79,-0.05,-0.26,0.21,-0.02,0.56,0.39,1.8,0.26,0.19,-0.22,-1.99,-0.37,-0.32,-0.74,-0.31,-0.44,0.21,5.87,0.07,5.94,0.03,-0.21,6.08,-0.21,0.28,-0.07,-0.53,13552,6806,6746
304,John Stockton,2001,3.32,0.66,2.82,1.2,-0.89,0.41,-1.93,0.66,4.23,0.4,-0.43,0.83,0.14,0.78,-0.14,0.29,-0.37,-0.21,0.38,-0.08,0.52,2.02,0.83,0.49,0.34,0.35,3.45,2.02,5.47,-0.35,0.53,2.92,0.38,1.64,0.54,1.18,9530,4768,4762
1495,Tim Duncan,2001,2.19,-0.38,-0.63,1.13,0.03,0.98,0.6,0.15,0.54,0.31,-0.14,0.45,-0.53,2.57,0.32,0.89,1.25,0.36,0.21,-1.25,0.49,2.17,-0.25,0.0,-0.25,0.69,2.19,3.09,5.28,0.3,0.17,2.02,0.53,2.56,-0.22,0.44,13563,6788,6775
1717,Dirk Nowitzki,2001,1.72,1.03,0.22,0.52,1.99,0.82,-2.21,0.18,-0.12,0.77,-0.0,0.77,-0.2,0.92,0.22,-0.6,0.37,-0.1,0.46,0.71,0.27,0.86,0.58,0.59,-0.01,-0.23,2.38,1.73,4.11,0.55,-0.53,2.91,0.11,1.62,0.57,0.35,13390,6708,6682
977,Kobe Bryant,2001,1.33,0.68,-0.13,0.82,-0.33,-0.35,0.46,0.89,-1.18,0.49,0.24,0.25,0.15,1.27,0.04,0.54,0.1,-0.22,-0.09,-0.31,0.49,2.1,-0.48,0.03,-0.51,0.6,2.54,1.4,3.94,0.58,0.21,2.33,0.15,1.25,0.64,0.12,12956,6501,6455
951,Ray Allen,2001,2.56,0.44,-0.79,0.32,2.49,0.94,-1.7,0.64,2.76,0.45,0.2,0.25,0.54,-0.13,-0.26,-0.8,0.62,-0.26,-0.2,1.06,0.26,-0.3,-0.06,0.18,-0.25,-0.42,4.12,-0.3,3.83,0.89,0.36,3.76,-0.19,-0.11,0.99,-0.48,14074,7055,7019
1890,Shawn Marion,2001,0.87,0.49,-0.44,0.26,-1.28,-0.66,1.72,0.54,0.32,0.01,-0.33,0.34,-0.05,1.14,-0.04,-0.19,0.56,0.69,0.08,-0.51,0.33,2.16,0.95,0.81,0.15,0.86,0.94,2.82,3.76,-0.02,0.14,0.8,0.2,2.62,-0.04,1.81,11435,5714,5721
1713,Vince Carter,2001,1.35,0.03,0.05,0.27,0.88,0.62,-0.93,-0.33,2.4,0.81,0.08,0.71,1.58,0.04,0.21,0.0,0.67,0.24,-0.16,-0.24,-0.38,-0.05,-0.18,0.0,-0.18,0.06,3.46,0.25,3.71,0.05,1.86,1.6,0.4,-0.15,2.39,-0.12,13062,6554,6508
947,Allen Iverson,2001,1.23,1.04,0.8,2.13,-0.39,-0.35,-0.41,-1.15,-2.02,1.25,0.61,0.64,-0.26,0.47,0.2,0.48,-0.68,0.01,0.28,-0.49,0.78,0.59,0.36,0.04,0.33,0.14,2.68,0.97,3.64,0.45,0.17,2.51,0.16,0.81,0.99,0.5,14692,7372,7320
1503,Tracy McGrady,2001,0.6,-0.12,-0.33,-0.07,0.28,0.12,0.05,0.48,0.5,1.42,-0.11,1.53,0.08,0.4,-0.51,-0.06,0.18,0.05,0.11,0.0,0.44,1.31,1.05,0.71,0.33,-0.57,2.45,0.87,3.32,0.34,0.21,2.24,-0.36,1.23,1.5,0.48,12483,6252,6231
