player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
708,Kevin Garnett,2003,2.12,0.17,0.85,0.43,0.42,0.23,2.41,0.19,0.06,0.01,0.05,0.08,3.41,2.53,5.94,0.19,0.71,2.7,-0.04,2.57,1.08,0.14,13468,6776,6692
1495,Tim Duncan,2003,2.02,0.36,0.3,-0.07,0.36,0.18,3.59,0.41,-0.29,-0.39,0.1,-0.13,2.59,2.95,5.54,-0.13,0.44,2.15,-0.34,3.29,0.48,-0.42,15491,7780,7711
1717,Dirk Nowitzki,2003,2.24,1.04,1.49,0.52,0.95,-0.59,1.18,0.32,0.25,0.3,-0.05,-0.07,3.12,1.51,4.63,0.13,-0.12,3.24,0.11,1.4,0.9,0.18,14633,7350,7283
731,Greg Ostertag,2003,1.06,-0.78,-1.16,-0.71,-0.44,0.91,2.68,0.63,0.18,-0.1,0.29,0.3,0.82,3.38,4.19,0.22,0.26,0.56,1.12,2.26,-0.25,0.48,7421,3695,3726
714,Michael Finley,2003,0.67,0.07,1.44,0.44,0.99,-0.35,1.7,-0.16,0.34,0.46,-0.1,-0.05,2.22,1.78,4.0,0.25,0.75,1.47,0.03,1.75,1.09,0.29,13118,6596,6522
717,Arvydas Sabonis,2003,1.98,0.26,0.1,-0.28,0.4,-0.21,0.81,-0.1,0.63,0.47,0.16,0.34,1.75,2.04,3.79,0.14,-0.23,1.98,-0.14,2.18,-0.11,0.97,4733,2382,2351
406,Shaquille O'Neal,2003,4.51,-0.03,-0.35,-0.07,-0.27,-0.05,-0.03,0.55,-0.87,-0.39,-0.48,0.62,3.87,-0.15,3.72,-0.11,-0.74,4.61,0.06,-0.21,-0.4,-0.25,11521,5787,5734
739,Rasheed Wallace,2003,1.71,-0.32,-0.41,-0.48,0.07,0.16,1.18,0.61,0.36,-0.16,0.52,0.11,1.67,1.88,3.55,0.44,-0.35,2.02,-0.17,2.05,-0.25,0.47,10658,5337,5321
1938,Manu Ginobili,2003,0.21,0.48,-0.16,0.33,-0.5,0.52,1.2,0.07,1.01,0.23,0.77,0.6,0.84,2.57,3.4,0.02,0.39,0.45,0.3,2.27,0.36,1.61,7821,3902,3919
764,David Robinson,2003,0.46,-0.34,-0.26,-0.07,-0.19,-0.41,2.09,0.74,0.41,0.36,0.06,0.36,-0.07,3.28,3.21,0.56,-0.75,0.68,0.22,3.06,-0.67,0.77,8126,4071,4055
389,Toni Kukoc,2003,1.43,0.42,0.23,-0.28,0.52,-0.1,0.76,0.17,1.02,0.77,0.25,-0.42,2.15,0.93,3.09,0.17,0.29,1.86,-0.71,1.64,0.13,0.6,6877,3454,3423
934,Derrick Coleman,2003,-0.16,0.6,0.44,0.08,0.37,0.06,1.99,0.54,0.17,-0.0,0.18,0.74,0.02,2.86,2.88,-0.36,0.12,-0.1,0.52,2.34,0.5,0.91,8138,4084,4054
57,Doug Christie,2003,1.63,-0.28,0.75,0.35,0.41,-1.0,0.47,0.34,0.91,0.78,0.13,0.5,1.15,1.63,2.79,-0.47,-0.87,2.02,0.2,1.43,-0.25,1.41,12199,6118,6081
1884,Baron Davis,2003,0.46,0.07,0.33,-0.07,0.4,0.25,1.37,-0.11,0.91,0.11,0.8,-0.34,0.76,1.93,2.69,-0.29,-0.39,1.15,-0.2,2.13,0.58,0.57,7581,3784,3797
937,Scottie Pippen,2003,1.14,0.01,0.08,-0.08,0.16,0.47,0.25,-0.29,-0.09,0.18,-0.28,0.64,1.64,1.03,2.67,0.18,0.49,1.15,0.24,0.79,0.55,0.55,7226,3620,3606
124,Vlade Divac,2003,1.06,-0.37,0.41,0.13,0.28,-0.46,1.21,0.86,0.29,0.16,0.13,-0.16,0.69,1.97,2.66,0.31,-1.2,1.89,0.14,1.83,-0.05,0.13,10577,5316,5261
467,Jason Kidd,2003,0.3,0.64,-0.06,-0.2,0.14,0.92,1.27,0.19,0.38,0.29,0.1,0.05,1.0,1.64,2.64,-0.22,0.35,0.65,0.23,1.41,0.86,0.43,14570,7305,7265
1897,Metta World Peace,2003,1.07,0.46,-0.26,0.29,-0.55,0.05,1.17,-0.03,0.69,0.54,0.15,-0.32,0.94,1.7,2.63,0.23,0.12,0.82,-0.74,2.44,-0.21,0.37,9718,4850,4868
1503,Tracy McGrady,2003,2.85,1.0,1.07,0.3,0.77,-0.22,-1.14,-0.32,0.63,0.53,0.1,-0.4,3.38,-0.85,2.53,-0.26,0.31,3.07,0.18,-1.03,0.85,0.23,12513,6263,6250
978,Peja Stojakovic,2003,1.66,0.15,0.87,0.47,0.41,-0.72,1.02,0.41,-0.24,-0.06,-0.18,-0.21,2.13,0.27,2.4,0.02,-1.06,3.19,-0.64,0.91,0.15,-0.45,11439,5740,5699
2215,Jason Collins,2003,-0.48,0.45,0.39,0.3,0.08,0.25,0.49,0.37,1.4,0.08,1.31,0.69,-0.56,2.94,2.38,-0.36,0.18,-0.74,0.19,2.75,0.64,2.09,9113,4560,4553
722,Corliss Williamson,2003,0.02,0.22,-0.19,-0.29,0.1,1.19,1.23,-0.42,-0.63,-0.34,-0.29,0.26,1.29,1.01,2.3,0.42,0.87,0.42,-0.07,1.08,1.0,-0.37,7970,4002,3968
1112,Ben Wallace,2003,-0.69,-0.36,-0.0,0.0,-0.0,0.31,2.43,0.24,-0.13,-0.13,0.0,0.38,-0.53,2.78,2.25,-0.05,0.25,-0.78,0.88,1.9,0.31,0.25,12789,6371,6418
1762,Tremaine Fowlkes,2003,0.63,-0.05,0.05,-0.21,0.26,0.43,-0.03,-0.12,0.53,0.15,0.38,0.29,1.06,1.12,2.18,0.28,0.11,0.95,0.41,0.71,0.48,0.82,2176,1084,1092
2030,Kenyon Martin,2003,0.77,-0.01,-0.41,0.08,-0.49,0.75,0.6,-0.01,0.11,-0.28,0.39,0.69,0.66,1.51,2.17,-0.34,-0.11,0.77,0.83,0.68,0.34,0.8,12793,6416,6377
1513,Scot Pollard,2003,-0.08,-0.25,-0.22,0.06,-0.29,0.72,1.2,-0.03,0.14,-0.07,0.21,-0.0,0.93,1.16,2.08,0.32,0.84,0.09,0.3,0.86,0.5,0.14,1584,792,792
692,Andrew DeClercq,2003,-0.08,-0.09,-0.73,-0.34,-0.4,1.14,0.53,-0.19,1.16,0.14,1.02,-0.47,0.54,1.49,2.03,0.48,1.21,-0.67,-0.36,1.85,0.41,0.69,5259,2629,2630
1502,Adonal Foyle,2003,0.18,0.51,0.1,0.3,-0.2,0.74,1.92,0.47,-0.02,-0.1,0.08,-0.56,0.71,1.3,2.01,-0.35,0.02,0.69,-1.51,2.81,0.84,-0.58,6876,3409,3467
224,Eddie Jones,2003,0.01,0.04,0.65,0.44,0.21,0.05,0.26,-0.28,0.86,0.52,0.34,-0.03,0.81,1.18,1.99,0.19,1.02,-0.21,0.6,0.58,0.7,0.83,6383,3179,3204
448,Bo Outlaw,2003,0.68,0.27,-0.74,-0.36,-0.38,0.35,2.0,0.37,0.45,0.02,0.43,-0.28,0.58,1.37,1.96,-0.5,0.12,0.46,-1.2,2.57,-0.39,0.17,6836,3418,3418
757,Damon Stoudamire,2003,0.85,0.03,0.55,0.19,0.37,0.25,0.14,0.53,0.23,0.07,0.16,-0.03,1.82,0.13,1.95,-0.04,1.0,0.82,0.49,-0.36,0.8,0.2,5493,2745,2748
1802,Brad Miller,2003,1.49,0.71,-0.49,-0.19,-0.3,-0.13,0.81,0.64,-0.3,-0.1,-0.2,0.29,0.96,0.93,1.89,0.22,-0.09,1.05,0.59,0.34,-0.62,-0.01,9507,4756,4751
1883,Steve Francis,2003,0.66,0.56,-0.36,0.09,-0.45,0.47,1.25,0.23,-0.25,0.14,-0.39,0.08,0.82,1.06,1.88,0.03,0.46,0.36,-0.12,1.18,0.11,-0.17,12151,6067,6084
2408,Melvin Ely,2003,0.28,-0.18,0.03,0.35,-0.31,0.08,0.52,0.29,0.3,0.22,0.08,-0.04,0.91,0.93,1.85,0.68,-0.09,1.0,0.21,0.72,0.11,0.26,2953,1472,1481
369,Charlie Ward,2003,0.48,-0.03,0.24,-0.08,0.34,0.02,0.11,-0.58,0.56,0.09,0.46,-0.07,0.87,0.93,1.8,0.46,0.62,0.25,0.36,0.57,0.26,0.49,5516,2762,2754
1721,Keon Clark,2003,0.1,-0.41,-0.8,-0.38,-0.42,-0.32,2.77,0.37,-0.46,-0.26,-0.2,0.05,-0.72,2.51,1.79,0.45,0.06,-0.78,-0.54,3.05,-1.12,-0.41,7440,3721,3719
1499,Tony Battie,2003,0.2,-0.49,0.72,0.19,0.55,-0.27,1.85,0.4,-0.84,-0.51,-0.33,0.45,0.19,1.58,1.77,-0.34,0.04,0.15,0.67,0.91,0.45,-0.39,7026,3522,3504
1497,Chauncey Billups,2003,0.26,1.03,0.96,0.34,0.64,0.15,-0.24,-0.07,-0.01,0.01,-0.03,0.47,1.27,0.49,1.76,0.17,0.09,1.18,0.56,-0.07,1.11,0.46,10099,5044,5055
1713,Vince Carter,2003,0.46,-0.47,0.64,0.21,0.43,0.1,0.76,0.27,-0.48,-0.14,-0.34,0.18,0.94,0.82,1.76,0.1,0.18,0.76,0.04,0.78,0.74,-0.3,5472,2734,2738
977,Kobe Bryant,2003,0.61,0.17,0.72,0.37,0.36,0.4,-0.42,-0.02,-0.03,0.23,-0.26,-0.0,2.11,-0.37,1.74,0.46,0.37,1.74,-0.48,0.11,1.12,-0.03,14744,7383,7361
2204,Eddie Griffin,2003,0.12,-0.51,0.26,-0.19,0.44,-0.46,1.93,0.61,-0.23,0.01,-0.24,0.02,-0.21,1.95,1.74,0.1,-0.35,0.14,0.0,1.95,-0.2,-0.21,6934,3458,3476
468,Jon Barry,2003,1.28,0.03,0.74,-0.12,0.86,-0.08,-0.34,-0.23,0.75,-0.02,0.77,-0.28,1.84,-0.11,1.73,-0.34,0.25,1.59,-0.19,0.08,0.66,0.47,5840,2942,2898
2210,Richard Jefferson,2003,0.87,0.14,-0.43,-0.33,-0.1,0.16,0.46,0.17,0.59,0.17,0.41,0.1,0.23,1.46,1.69,-0.06,-0.3,0.53,0.4,1.06,-0.27,0.69,13576,6801,6775
2037,Jamal Crawford,2003,-0.02,-0.17,0.05,0.19,-0.13,-0.01,0.94,0.15,0.21,0.13,0.08,0.03,0.3,1.29,1.59,0.39,0.89,-0.59,0.38,0.91,0.04,0.24,7601,3816,3785
951,Ray Allen,2003,1.57,0.39,0.28,0.06,0.22,-0.06,-0.03,0.07,-0.31,0.26,-0.59,0.28,1.71,-0.12,1.59,-0.14,0.01,1.7,0.51,-0.63,0.22,-0.03,10416,5222,5194
248,George Lynch,2003,-1.02,-0.5,-0.62,0.09,-0.71,1.46,1.57,0.44,0.51,-0.03,0.54,-0.27,-0.41,1.97,1.56,-0.07,1.4,-1.81,0.51,1.46,0.84,0.24,6065,3032,3033
243,Aaron McKie,2003,-0.06,0.21,0.63,0.93,-0.3,-0.27,0.7,-0.12,0.86,0.21,0.65,-0.04,0.53,1.01,1.54,-0.28,-0.43,0.96,0.19,0.82,0.36,0.82,10108,5059,5049
1739,Ruben Patterson,2003,0.55,0.28,0.09,0.26,-0.16,0.66,0.03,0.32,-0.13,0.09,-0.22,0.01,1.97,-0.44,1.53,0.32,-0.1,2.07,-0.59,0.15,0.75,-0.12,6529,3243,3286
1890,Shawn Marion,2003,-0.11,0.06,0.17,0.13,0.05,0.05,0.57,0.13,0.52,0.32,0.2,-0.05,0.52,0.98,1.5,0.35,-0.1,0.62,-0.19,1.17,0.22,0.47,13683,6854,6829
1763,Ryan Bowen,2003,-1.44,-0.3,-0.79,-0.55,-0.24,1.05,1.22,-0.24,1.49,0.86,0.62,-0.34,-0.96,2.46,1.5,0.31,1.0,-1.96,0.26,2.2,0.26,1.15,3576,1775,1801
2061,Dan Langhi,2003,0.2,-0.45,0.86,0.51,0.35,-0.08,0.41,0.16,-0.0,-0.15,0.15,0.1,1.11,0.39,1.5,0.01,0.52,0.59,0.02,0.37,0.78,0.1,1961,996,965
2209,Vladimir Radmanovic,2003,0.16,-0.16,-0.24,0.15,-0.4,-0.25,0.88,0.02,0.88,0.55,0.33,0.1,-0.46,1.95,1.49,-0.04,-0.81,0.35,0.54,1.41,-0.49,0.98,6950,3481,3469
2418,Casey Jacobsen,2003,-0.16,-0.16,-0.15,-0.06,-0.1,-0.05,0.64,-0.24,0.18,-0.44,0.62,0.28,0.14,1.34,1.48,0.74,0.19,-0.05,0.77,0.57,-0.2,0.46,4415,2222,2193
1718,Paul Pierce,2003,1.16,0.54,0.09,0.42,-0.33,-0.45,-1.12,-0.2,0.43,0.2,0.24,0.65,0.82,0.66,1.48,0.72,-0.23,1.05,0.83,-0.17,-0.36,1.08,13298,6663,6635
1710,Mike Bibby,2003,1.35,0.21,0.49,0.22,0.27,-0.54,0.49,0.09,-0.8,-0.34,-0.46,0.13,1.41,0.02,1.43,0.31,-0.63,2.04,0.34,-0.32,-0.05,-0.67,8892,4459,4433
1477,Bruce Bowen,2003,0.67,-0.45,-0.69,-0.16,-0.52,-0.6,1.08,0.6,0.31,-0.11,0.41,0.32,-0.39,1.81,1.42,0.33,-0.74,0.35,-0.64,2.45,-1.29,0.63,12068,6026,6042
2501,Reggie Evans,2003,-0.76,-0.3,-0.3,0.02,-0.33,1.33,0.17,0.08,0.38,0.42,-0.05,0.13,0.27,1.14,1.42,0.47,0.65,-0.38,0.61,0.53,1.03,0.51,4861,2425,2436
2059,Eduardo Najera,2003,1.29,-0.24,0.17,0.03,0.14,0.59,-0.28,-0.4,-0.36,-0.18,-0.17,-0.07,1.92,-0.55,1.38,0.04,0.76,1.16,-0.1,-0.45,0.76,-0.43,5643,2821,2822
