player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
201144,Mike Conley,2013,0.51,0.04,0.47,0.76,0.27,0.49,0.08,2.42,2.41,0.01,0.74,0.46,0.28,0.26,1.27,3.16,1.35,3.42,4.77,0.0,12000,5999,6001
2544,LeBron James,2013,3.88,3.34,0.54,0.82,0.32,0.51,-0.21,-0.15,0.1,-0.25,0.31,0.9,-0.59,-0.07,4.7,0.16,4.49,0.09,4.58,0.0,14130,7091,7039
201600,Omer Asik,2013,2.26,2.42,-0.16,-0.77,-0.35,-0.42,0.05,2.65,1.83,0.82,-0.45,-0.13,-0.32,0.77,1.49,2.2,1.54,2.97,4.51,0.0,10474,5238,5236
101161,Amir Johnson,2013,0.77,0.37,0.4,0.85,0.63,0.23,0.51,0.99,0.93,0.06,0.17,-0.08,0.25,0.69,1.62,1.16,2.13,1.85,3.98,0.0,8527,4283,4244
101108,Chris Paul,2013,2.91,2.59,0.32,0.82,0.56,0.26,0.18,-0.82,-0.45,-0.37,0.3,0.28,0.02,0.31,3.73,-0.52,3.91,-0.21,3.7,0.0,9419,4713,4706
201596,Mario Chalmers,2013,2.25,2.24,0.01,-0.09,-0.19,0.08,-0.4,0.37,0.18,0.19,0.94,0.75,0.19,0.44,2.16,1.31,1.76,1.75,3.51,-0.0,9981,5006,4975
1713,Vince Carter,2013,1.88,1.23,0.65,0.57,0.34,0.23,-0.13,0.78,1.72,-0.94,-0.06,-0.15,0.09,0.31,2.45,0.72,2.32,1.03,3.35,0.0,8121,4084,4037
201568,Danilo Gallinari,2013,0.76,0.13,0.63,0.09,0.05,0.04,1.13,0.2,0.03,0.17,0.44,0.22,0.21,0.48,0.85,0.64,1.98,1.12,3.1,0.0,8884,4453,4431
201168,Tiago Splitter,2013,0.87,1.22,-0.35,-0.1,-0.18,0.08,-1.1,2.63,2.16,0.47,0.14,-0.25,0.38,0.64,0.77,2.77,-0.33,3.41,3.08,0.0,9044,4520,4524
203143,Pablo Prigioni,2013,2.17,2.8,-0.63,0.31,0.11,0.2,-0.82,0.13,0.12,0.01,0.86,0.6,0.27,0.34,2.48,0.99,1.66,1.33,2.99,0.0,5385,2684,2701
2422,John Salmons,2013,2.09,1.69,0.4,0.17,0.19,-0.02,0.11,0.73,0.55,0.18,-0.2,-0.25,0.06,0.08,2.26,0.53,2.37,0.61,2.98,0.0,8570,4296,4274
201588,George Hill,2013,0.68,0.47,0.21,0.17,0.21,-0.03,0.38,2.2,2.21,-0.01,-0.03,-0.0,-0.05,-0.43,0.85,2.17,1.23,1.74,2.98,0.01,12019,6006,6013
2734,Devin Harris,2013,0.87,1.0,-0.13,0.27,0.15,0.12,-0.34,1.46,1.47,-0.01,0.45,0.01,0.44,0.13,1.14,1.91,0.8,2.04,2.83,-0.01,6191,3098,3093
201188,Marc Gasol,2013,-0.15,-0.56,0.41,0.31,-0.08,0.39,-0.44,1.28,1.08,0.2,0.66,0.1,0.56,1.15,0.16,1.94,-0.28,3.09,2.81,0.0,12185,6098,6087
2225,Tony Parker,2013,1.98,1.78,0.2,0.64,0.3,0.33,-1.04,0.82,0.4,0.42,-0.07,0.09,-0.16,0.48,2.62,0.75,1.58,1.23,2.81,0.0,10973,5519,5454
1495,Tim Duncan,2013,0.22,-0.16,0.38,0.29,0.04,0.25,-0.13,2.68,2.08,0.6,-0.75,-0.14,-0.61,0.49,0.51,1.93,0.38,2.42,2.8,0.0,10638,5360,5278
2738,Andre Iguodala,2013,0.72,1.0,-0.28,-0.16,0.02,-0.19,0.66,0.64,0.52,0.12,0.44,0.71,-0.27,0.36,0.56,1.08,1.22,1.44,2.65,-0.01,11681,5848,5833
201566,Russell Westbrook,2013,1.95,1.31,0.64,-0.01,0.07,-0.08,-0.3,0.93,0.95,-0.02,0.3,0.12,0.19,-0.22,1.94,1.23,1.64,1.01,2.65,0.0,11348,5695,5653
1897,Metta World Peace,2013,0.95,1.37,-0.42,0.1,0.25,-0.14,0.96,1.18,0.82,0.36,-0.02,-0.13,0.1,-0.53,1.05,1.16,2.01,0.63,2.64,0.0,9986,5003,4983
101109,Raymond Felton,2013,1.25,1.45,-0.2,0.65,0.53,0.12,0.91,-0.99,-0.57,-0.42,0.67,0.14,0.53,-0.09,1.9,-0.32,2.81,-0.41,2.4,-0.0,10102,5077,5025
2365,Chris Andersen,2013,0.8,0.5,0.3,-0.05,-0.05,-0.0,0.64,1.33,1.52,-0.19,0.64,0.45,0.19,-0.97,0.75,1.97,1.39,1.0,2.39,-0.0,3263,1633,1630
202695,Kawhi Leonard,2013,1.13,1.02,0.11,-0.08,-0.18,0.1,-0.71,0.65,0.18,0.47,0.51,0.39,0.12,0.88,1.05,1.16,0.34,2.04,2.37,-0.01,9718,4880,4838
2199,Tyson Chandler,2013,0.06,-0.14,0.2,0.06,-0.24,0.29,0.77,1.13,0.32,0.81,-0.03,0.01,-0.05,0.38,0.12,1.1,0.89,1.48,2.37,0.0,9239,4621,4618
2561,David West,2013,1.45,1.11,0.34,-0.07,-0.13,0.07,-0.68,1.54,1.38,0.16,-0.08,0.08,-0.16,0.19,1.38,1.46,0.7,1.65,2.35,0.0,11259,5620,5639
201579,Roy Hibbert,2013,-0.34,-0.23,-0.11,-0.1,-0.15,0.05,0.82,2.84,2.55,0.29,-0.69,-0.51,-0.2,-0.22,-0.44,2.15,0.38,1.93,2.31,0.0,10796,5395,5401
201142,Kevin Durant,2013,1.82,0.8,1.02,0.21,0.36,-0.15,-0.44,1.34,1.09,0.25,-0.62,-0.34,-0.29,0.0,2.03,0.72,1.59,0.72,2.31,-0.0,13813,6936,6877
201572,Brook Lopez,2013,0.91,0.57,0.34,0.29,0.12,0.17,-0.08,1.74,1.37,0.37,-0.68,-0.76,0.08,0.11,1.2,1.06,1.12,1.17,2.3,0.01,9166,4610,4556
1718,Paul Pierce,2013,2.5,1.91,0.59,-0.07,-0.06,-0.01,-1.53,1.81,1.77,0.04,0.07,0.08,-0.01,-0.5,2.43,1.88,0.9,1.38,2.28,0.0,10658,5344,5314
2594,Kyle Korver,2013,1.74,2.0,-0.26,0.24,0.09,0.14,-0.36,-0.06,0.01,-0.07,-0.27,0.12,-0.38,0.99,1.98,-0.33,1.62,0.66,2.27,-0.01,9254,4653,4601
2548,Dwyane Wade,2013,0.9,0.76,0.14,0.14,-0.08,0.22,-0.04,0.67,0.53,0.14,1.53,0.83,0.69,-1.0,1.04,2.2,1.0,1.2,2.2,0.0,11710,5870,5840
2568,Carlos Delfino,2013,1.5,1.4,0.1,0.31,0.22,0.09,-0.01,0.05,0.4,-0.35,0.43,0.12,0.3,-0.11,1.81,0.48,1.8,0.37,2.17,-0.0,6965,3484,3481
2207,Joe Johnson,2013,0.87,1.16,-0.29,0.36,0.07,0.29,0.74,0.24,-0.01,0.25,-0.42,-0.09,-0.31,0.37,1.23,-0.18,1.97,0.19,2.16,0.0,10531,5276,5255
202362,Lance Stephenson,2013,0.31,0.39,-0.08,0.56,0.46,0.09,0.73,0.03,0.13,-0.1,0.23,0.1,0.13,0.22,0.87,0.26,1.6,0.48,2.08,0.0,10726,5358,5368
202330,Gordon Hayward,2013,2.29,1.56,0.73,-0.35,0.14,-0.49,0.08,-1.3,-0.75,-0.55,0.47,0.08,0.4,0.89,1.94,-0.83,2.02,0.06,2.08,0.0,7854,3938,3916
201148,Brandan Wright,2013,1.11,1.19,-0.08,0.59,0.36,0.23,0.4,0.77,0.7,0.07,-0.27,-0.21,-0.07,-0.63,1.7,0.5,2.1,-0.13,1.97,-0.0,4380,2188,2192
202331,Paul George,2013,0.89,0.63,0.26,-0.53,-0.53,-0.0,-0.33,1.8,1.5,0.3,-0.12,0.14,-0.27,0.24,0.36,1.68,0.03,1.92,1.95,0.0,13671,6816,6855
2550,Kirk Hinrich,2013,1.23,1.0,0.23,0.01,0.05,-0.05,-0.27,0.18,0.24,-0.06,-0.19,-0.39,0.21,0.98,1.24,-0.01,0.97,0.97,1.94,0.0,6954,3472,3482
200746,LaMarcus Aldridge,2013,0.07,-0.15,0.22,0.13,0.17,-0.04,0.69,0.52,0.32,0.2,0.02,0.08,-0.07,0.48,0.2,0.54,0.89,1.02,1.91,0.0,10360,5198,5162
202341,James Anderson,2013,1.89,1.96,-0.07,-0.55,-0.12,-0.43,0.48,0.52,0.5,0.02,-0.3,-0.05,-0.25,-0.13,1.34,0.22,1.82,0.09,1.91,-0.0,1617,804,813
201962,Toney Douglas,2013,1.88,1.61,0.27,-0.13,0.02,-0.15,0.3,-1.04,-0.68,-0.36,0.1,0.52,-0.43,0.79,1.75,-0.94,2.05,-0.15,1.9,0.0,5075,2540,2535
