player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_off,pure_def,pure_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
201939,Stephen Curry,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",10.614,6911,6900,13811,10.061,1.333,0.308,0.997,0.227,0.405,10.596,2.735,13.331,2.758,13.372,5.354,0.535,5.889,5.095,0.334,-0.537,-0.175,0.796,0.376,5.146,0.766,0.049,0.233,-0.069,0.189,5.126,1.188,6.314,0.0,0.041,4.966,0.845,-0.569,0.999,1.172,0.029,5.242,2.2,7.442
2544,LeBron James,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.608,6725,6722,13447,6.466,1.951,0.938,0.672,0.183,0.431,7.587,3.054,10.641,3.055,10.663,6.391,2.15,8.541,5.527,1.458,0.555,0.411,0.309,0.281,2.794,0.937,0.215,0.115,0.119,0.223,3.128,1.275,4.403,0.0,0.022,0.939,0.383,-0.126,0.493,0.261,0.15,1.196,0.904,2.1
202695,Kawhi Leonard,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.621,5245,5223,10468,3.65,2.498,1.496,1.229,-0.544,0.565,4.602,4.292,8.894,4.315,8.936,2.245,2.683,4.928,1.506,1.451,1.039,0.377,-0.3,0.855,1.58,1.316,0.352,0.268,-0.284,0.164,1.647,1.748,3.396,0.0,0.042,2.144,0.457,-0.244,1.047,0.852,-0.29,2.357,1.609,3.966
101108,Chris Paul,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.389,5088,5047,10135,5.182,-0.136,2.733,1.094,-0.554,0.323,7.361,1.281,8.642,1.269,8.658,3.156,1.233,4.389,3.269,0.511,0.705,0.136,-0.818,0.586,2.686,-0.056,0.704,0.247,-0.276,0.106,3.115,0.297,3.412,0.0,0.016,1.913,2.028,0.264,-0.647,0.958,-0.263,4.205,0.048,4.253
201142,Kevin Durant,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.985,6610,6555,13165,7.717,1.968,-0.04,-0.464,-0.691,-0.154,6.986,1.35,8.336,1.382,8.367,4.266,0.542,4.808,5.424,1.933,-0.203,-0.741,-0.955,-0.65,3.425,0.94,-0.098,-0.104,-0.074,0.025,3.253,0.862,4.115,0.0,0.031,2.293,0.163,0.264,0.035,0.277,0.496,2.72,0.808,3.528
200768,Kyle Lowry,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.034,6895,6863,13758,4.057,0.289,0.469,1.27,0.499,0.473,5.025,2.032,7.057,2.06,7.094,3.68,1.637,5.317,2.581,0.752,0.378,0.653,0.721,0.232,1.873,0.309,0.111,0.3,0.281,0.221,2.265,0.83,3.095,-0.0,0.037,1.476,0.091,-0.222,-0.463,0.617,0.241,1.345,0.395,1.74
201566,Russell Westbrook,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.702,6878,6858,13736,4.264,-0.111,0.825,1.018,0.611,0.132,5.7,1.039,6.739,1.025,6.727,4.756,0.14,4.896,4.24,-0.045,0.499,-0.052,0.017,0.237,1.64,0.049,0.085,0.244,0.53,0.053,2.255,0.345,2.6,-0.0,-0.012,0.024,0.326,0.594,-0.066,1.07,-0.105,0.944,0.899,1.843
202689,Kemba Walker,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.923,6152,6152,12304,2.606,0.191,2.29,0.803,0.064,0.093,4.96,1.087,6.047,1.086,6.009,1.446,0.038,1.484,0.246,-0.3,1.37,0.027,-0.17,0.311,1.335,0.268,0.55,0.197,-0.146,-0.037,1.739,0.428,2.167,-0.0,-0.038,2.36,0.92,0.234,0.491,0.776,-0.218,3.514,1.049,4.563
203110,Draymond Green,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",1.766,7549,7544,15093,3.415,2.943,-1.115,0.657,-0.527,0.556,1.773,4.156,5.929,4.229,5.995,5.052,3.137,8.19,5.909,2.377,0.1,0.212,-0.957,0.548,1.483,1.398,-0.376,0.124,-0.275,0.266,0.833,1.788,2.621,0.0,0.066,-2.494,-1.215,0.43,0.566,0.445,0.008,-3.279,1.019,-2.261
203081,Damian Lillard,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.412,6249,6223,12472,5.128,-0.616,1.506,-0.223,-0.22,0.129,6.414,-0.71,5.704,-0.712,5.7,3.161,-1.719,1.442,2.759,-1.468,0.312,-0.442,0.09,0.191,2.406,-0.08,0.328,-0.066,-0.021,0.039,2.713,-0.107,2.606,-0.0,-0.004,2.369,1.194,-0.31,0.852,0.219,-0.062,3.253,1.009,4.262
