player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2015,6.79,5.98,0.81,0.84,0.23,0.6,-0.72,0.39,0.26,0.13,0.57,0.74,-0.17,0.47,7.63,0.96,6.91,1.43,8.34,0.0,40384,20243,20141
101108,Chris Paul,2015,4.8,4.17,0.63,1.43,0.93,0.5,-0.29,1.0,1.34,-0.34,0.57,0.31,0.26,0.57,6.23,1.57,5.94,2.14,8.08,0.0,32825,16450,16375
201939,Stephen Curry,2015,5.06,4.54,0.52,0.52,0.09,0.43,0.68,0.46,0.62,-0.16,0.49,0.15,0.34,0.16,5.58,0.95,6.26,1.11,7.36,-0.01,40016,20045,19971
2594,Kyle Korver,2015,3.86,4.26,-0.4,0.25,-0.02,0.26,0.01,0.46,0.37,0.09,0.27,0.07,0.21,0.72,4.11,0.73,4.12,1.45,5.58,0.01,31000,15626,15374
201566,Russell Westbrook,2015,4.79,3.14,1.65,0.52,-0.1,0.61,0.09,0.01,-0.06,0.07,0.25,0.24,0.0,-0.3,5.31,0.26,5.4,-0.04,5.37,0.01,29356,14696,14660
201935,James Harden,2015,5.96,3.46,2.5,0.45,0.3,0.15,-0.46,-0.56,-0.45,-0.11,-0.12,-0.16,0.04,-0.23,6.41,-0.68,5.95,-0.91,5.04,0.0,39146,19620,19526
201142,Kevin Durant,2015,3.67,1.79,1.88,0.06,0.17,-0.11,0.05,1.31,1.3,0.01,-0.35,-0.18,-0.19,0.06,3.73,0.96,3.78,1.02,4.8,0.0,32973,16537,16436
203110,Draymond Green,2015,1.56,1.38,0.18,0.08,0.13,-0.05,0.09,1.8,2.13,-0.33,1.23,0.67,0.56,-0.1,1.64,3.03,1.73,2.93,4.66,0.0,25964,12916,13048
2738,Andre Iguodala,2015,2.3,2.7,-0.4,-0.2,0.22,-0.43,0.01,2.13,2.1,0.03,0.79,0.49,0.3,-0.41,2.1,2.92,2.11,2.51,4.62,0.0,31357,15664,15693
202322,John Wall,2015,2.37,1.45,0.92,0.95,0.32,0.64,-0.11,0.98,0.91,0.07,0.68,-0.03,0.72,-0.31,3.32,1.66,3.21,1.35,4.57,0.01,31583,15814,15769
201588,George Hill,2015,2.36,1.7,0.66,1.2,0.82,0.39,-0.19,1.7,1.89,-0.19,-0.43,-0.25,-0.18,-0.19,3.56,1.27,3.37,1.08,4.45,0.0,28422,14242,14180
1938,Manu Ginobili,2015,3.98,3.0,0.98,-0.58,-0.86,0.27,-0.16,0.52,0.67,-0.15,0.98,0.1,0.89,-0.3,3.4,1.5,3.24,1.2,4.44,0.0,22619,11390,11229
200746,LaMarcus Aldridge,2015,1.09,0.57,0.52,0.35,0.27,0.08,1.62,1.41,1.27,0.14,-0.31,-0.29,-0.02,0.21,1.44,1.1,3.06,1.31,4.37,0.0,32178,16106,16072
201144,Mike Conley,2015,0.23,-0.11,0.34,1.65,0.82,0.82,0.68,0.72,0.55,0.17,0.78,0.3,0.48,0.23,1.88,1.5,2.56,1.73,4.29,-0.0,31232,15619,15613
202695,Kawhi Leonard,2015,1.38,1.25,0.13,0.19,0.27,-0.08,-0.55,1.53,1.32,0.21,0.55,0.32,0.24,1.04,1.57,2.08,1.02,3.12,4.14,0.0,28891,14476,14415
201937,Ricky Rubio,2015,1.47,0.38,1.09,0.61,-0.16,0.77,0.02,-0.84,-0.91,0.07,2.11,0.8,1.31,0.65,2.08,1.27,2.1,1.92,4.02,-0.0,19904,9947,9957
101145,Monta Ellis,2015,2.53,2.4,0.13,0.47,0.01,0.47,0.19,0.76,1.25,-0.49,0.82,0.04,0.77,-1.12,3.0,1.58,3.19,0.46,3.65,-0.0,36721,18381,18340
200768,Kyle Lowry,2015,1.52,0.8,0.72,0.24,0.37,-0.13,0.7,-0.04,0.66,-0.7,0.85,-0.16,1.01,0.3,1.76,0.81,2.46,1.11,3.58,0.01,29443,14739,14704
2754,Tony Allen,2015,0.27,-0.29,0.56,-0.84,-0.42,-0.42,0.68,0.5,0.74,-0.24,1.44,1.2,0.24,1.44,-0.57,1.94,0.11,3.38,3.49,0.0,21892,10836,11056
202331,Paul George,2015,1.92,1.34,0.58,-0.81,-0.78,-0.04,-0.22,1.51,1.24,0.27,0.47,0.31,0.18,0.56,1.11,1.98,0.89,2.54,3.43,0.0,27773,13882,13891
2730,Dwight Howard,2015,1.02,1.69,-0.67,-1.96,-0.75,-1.21,1.77,1.89,1.63,0.26,-0.09,0.46,-0.56,0.74,-0.94,1.8,0.83,2.54,3.38,0.01,28285,14174,14111
202691,Klay Thompson,2015,2.58,2.7,-0.12,0.65,-0.08,0.72,-0.76,1.69,1.43,0.26,-0.4,-0.36,-0.03,-0.44,3.23,1.29,2.47,0.85,3.32,-0.0,38501,19253,19248
1897,Metta World Peace,2015,1.07,1.8,-0.73,0.1,0.4,-0.29,1.04,0.86,0.65,0.21,0.3,0.11,0.19,-0.11,1.17,1.16,2.21,1.05,3.26,0.0,11468,5734,5734
201980,Danny Green,2015,1.31,1.27,0.04,0.33,-0.22,0.54,-0.71,2.6,2.17,0.43,-0.0,-0.2,0.2,-0.32,1.64,2.6,0.93,2.28,3.21,-0.0,28957,14495,14462
101161,Amir Johnson,2015,-0.24,0.14,-0.38,0.64,0.31,0.34,1.25,1.59,1.18,0.41,-0.12,-0.02,-0.1,-0.05,0.4,1.47,1.65,1.42,3.07,-0.0,25568,12785,12783
203081,Damian Lillard,2015,2.08,1.36,0.72,1.56,0.82,0.76,0.13,0.18,0.16,0.02,-0.75,-0.4,-0.35,-0.18,3.64,-0.57,3.77,-0.75,3.03,0.01,37118,18596,18522
203076,Anthony Davis,2015,0.81,0.14,0.67,0.34,-0.02,0.36,0.78,0.26,0.42,-0.16,0.21,0.24,-0.03,0.6,1.15,0.47,1.93,1.07,3.0,-0.0,25475,12723,12752
202710,Jimmy Butler,2015,-0.84,-1.71,0.87,1.41,0.5,0.9,1.44,0.72,0.82,-0.1,0.12,0.44,-0.33,0.13,0.57,0.84,2.01,0.97,2.99,0.01,31001,15466,15535
201988,Patty Mills,2015,1.46,1.71,-0.25,0.01,-0.13,0.14,0.34,0.43,0.49,-0.06,0.6,0.4,0.21,0.14,1.47,1.03,1.81,1.17,2.97,-0.01,13485,6776,6709
201950,Jrue Holiday,2015,0.61,1.26,-0.65,0.67,0.43,0.24,-0.25,0.55,0.46,0.09,0.51,0.07,0.44,0.77,1.28,1.06,1.03,1.83,2.86,0.0,20375,10190,10185
2546,Carmelo Anthony,2015,2.23,1.37,0.86,1.35,0.58,0.76,0.19,-1.11,-0.76,-0.35,-0.33,-0.4,0.06,0.47,3.58,-1.44,3.77,-0.97,2.81,0.01,27123,13571,13552
101114,Deron Williams,2015,3.66,3.2,0.46,0.74,0.13,0.6,-0.92,-1.18,-0.92,-0.26,0.59,0.1,0.51,-0.12,4.4,-0.59,3.48,-0.71,2.77,-0.0,29647,14831,14816
1717,Dirk Nowitzki,2015,2.44,2.03,0.41,1.3,0.5,0.8,-0.5,-1.01,-1.26,0.25,-0.24,-0.24,0.01,0.78,3.74,-1.25,3.24,-0.47,2.77,-0.0,26874,13548,13326
1713,Vince Carter,2015,0.88,0.33,0.55,0.83,0.19,0.65,-0.04,0.04,0.84,-0.8,0.19,-0.2,0.37,0.8,1.71,0.23,1.67,1.03,2.7,0.0,21291,10700,10591
201168,Tiago Splitter,2015,-1.6,-0.76,-0.84,0.28,-0.12,0.41,0.2,2.96,2.45,0.51,0.64,-0.08,0.72,0.13,-1.32,3.6,-1.12,3.73,2.61,0.0,20459,10229,10230
2561,David West,2015,1.43,0.89,0.54,0.56,0.02,0.54,-1.03,1.31,1.56,-0.25,-0.14,-0.09,-0.06,0.37,1.99,1.17,0.96,1.54,2.5,0.0,30378,15218,15160
202330,Gordon Hayward,2015,2.68,1.89,0.79,-0.16,0.15,-0.31,-0.14,-0.67,-0.31,-0.36,-0.12,0.09,-0.22,0.91,2.52,-0.79,2.38,0.12,2.5,0.0,28094,14072,14022
202335,Patrick Patterson,2015,1.59,1.69,-0.1,0.97,0.38,0.58,0.61,-0.85,-0.92,0.07,0.13,0.09,0.03,0.05,2.56,-0.72,3.17,-0.67,2.5,0.0,22011,11003,11008
2555,Nick Collison,2015,0.3,0.36,-0.06,0.12,0.38,-0.26,0.06,0.8,0.69,0.11,0.71,-0.05,0.76,0.5,0.42,1.51,0.48,2.01,2.49,0.0,17018,8512,8506
201593,Nikola Pekovic,2015,-2.28,-1.83,-0.45,0.06,-0.19,0.26,2.8,1.11,0.37,0.74,-0.29,0.03,-0.31,1.09,-2.22,0.82,0.58,1.91,2.49,0.0,17233,8609,8624
201609,Goran Dragic,2015,2.11,1.64,0.47,0.51,0.11,0.39,0.75,-1.05,-0.6,-0.45,0.21,0.18,0.03,-0.1,2.62,-0.84,3.37,-0.94,2.43,0.0,30764,15403,15361
2399,Mike Dunleavy,2015,1.14,1.23,-0.09,0.24,-0.11,0.35,-0.27,0.89,0.65,0.24,-0.16,-0.53,0.36,0.57,1.38,0.73,1.11,1.3,2.42,0.01,26587,13307,13280
203114,Khris Middleton,2015,1.03,1.14,-0.11,0.63,0.43,0.19,0.28,-0.77,-0.74,-0.03,0.49,0.51,-0.01,0.76,1.66,-0.28,1.94,0.48,2.42,0.0,20974,10508,10466
201568,Danilo Gallinari,2015,0.85,-0.02,0.87,0.27,0.13,0.14,0.12,0.72,0.69,0.03,0.57,0.21,0.35,-0.17,1.12,1.29,1.24,1.12,2.36,-0.0,14513,7267,7246
2734,Devin Harris,2015,1.59,1.08,0.51,0.86,0.45,0.41,-0.2,0.11,0.42,-0.31,0.49,-0.05,0.54,-0.51,2.45,0.6,2.25,0.09,2.35,0.01,16860,8439,8421
202339,Eric Bledsoe,2015,0.06,0.31,-0.25,-0.6,-0.36,-0.25,-0.36,2.75,2.49,0.26,0.66,0.46,0.2,-0.19,-0.54,3.41,-0.9,3.22,2.32,-0.0,22807,11393,11414
203468,CJ McCollum,2015,-0.31,-0.15,-0.16,0.53,0.5,0.03,1.25,0.79,1.12,-0.33,-0.31,-0.58,0.28,0.35,0.22,0.48,1.47,0.83,2.3,0.0,6290,3141,3149
201567,Kevin Love,2015,0.73,0.53,0.2,0.16,-0.28,0.44,0.79,0.29,-0.42,0.71,-0.38,-0.33,-0.06,0.71,0.89,-0.09,1.68,0.62,2.3,-0.0,23793,11906,11887
201960,DeMarre Carroll,2015,0.92,0.68,0.24,-0.32,-0.08,-0.25,0.63,0.99,0.93,0.06,0.97,0.6,0.37,-0.9,0.6,1.96,1.23,1.06,2.28,-0.01,24783,12366,12417
203077,Michael Kidd-Gilchrist,2015,-1.74,-1.44,-0.3,-0.03,0.18,-0.2,1.54,1.11,0.66,0.45,0.32,0.12,0.2,1.05,-1.77,1.43,-0.23,2.48,2.25,0.0,19674,9793,9881
2216,Zach Randolph,2015,-1.02,-0.76,-0.26,0.31,0.17,0.13,1.83,0.96,0.49,0.47,0.08,-0.0,0.09,0.04,-0.71,1.04,1.12,1.08,2.2,0.0,32041,16036,16005
2440,Matt Barnes,2015,1.62,1.4,0.22,-0.4,-0.72,0.33,0.4,0.9,1.3,-0.4,0.3,0.1,0.2,-0.64,1.22,1.2,1.62,0.56,2.18,0.0,27155,13586,13569
202697,Iman Shumpert,2015,0.53,1.02,-0.49,0.17,0.3,-0.12,-0.25,1.43,1.6,-0.17,0.77,0.2,0.57,-0.52,0.7,2.2,0.45,1.68,2.12,-0.01,20548,10202,10346
203109,Jae Crowder,2015,0.2,0.17,0.03,0.2,0.05,0.16,0.94,-0.27,0.15,-0.42,1.1,0.47,0.63,-0.06,0.4,0.83,1.34,0.77,2.1,-0.01,16978,8434,8544
201951,Ty Lawson,2015,2.53,1.65,0.88,0.89,0.62,0.28,0.12,-0.84,-0.47,-0.37,0.43,0.42,0.01,-1.03,3.42,-0.41,3.54,-1.44,2.1,-0.0,30633,15369,15264
202738,Isaiah Thomas,2015,1.88,0.51,1.37,0.6,0.43,0.17,0.38,-0.91,-0.54,-0.37,0.25,-0.09,0.35,-0.15,2.48,-0.66,2.86,-0.81,2.05,0.0,25282,12700,12582
201976,Patrick Beverley,2015,0.32,0.81,-0.49,-0.15,-0.06,-0.09,1.27,0.14,0.39,-0.25,0.51,0.29,0.22,-0.04,0.17,0.65,1.44,0.61,2.05,0.0,17786,8916,8870
203496,Robert Covington,2015,0.04,0.22,-0.18,0.18,0.5,-0.32,0.98,0.5,0.72,-0.22,0.36,0.03,0.33,-0.03,0.22,0.86,1.2,0.83,2.03,-0.0,7616,3835,3781
201933,Blake Griffin,2015,1.41,0.71,0.7,0.05,0.02,0.03,0.68,-1.24,-1.13,-0.11,0.4,0.21,0.18,0.74,1.46,-0.84,2.14,-0.1,2.03,-0.01,34735,17410,17325
101139,CJ Miles,2015,0.74,0.65,0.09,0.46,0.15,0.31,-0.36,0.42,0.84,-0.42,0.24,0.07,0.17,0.48,1.2,0.66,0.84,1.14,1.98,0.0,16060,8033,8027
203544,Pero Antic,2015,0.34,0.03,0.31,0.29,0.64,-0.35,-0.35,0.19,0.59,-0.4,0.81,0.3,0.52,0.69,0.63,1.0,0.28,1.69,1.97,0.0,9028,4536,4492
1718,Paul Pierce,2015,2.38,1.57,0.81,-0.55,-0.18,-0.36,-1.83,1.17,1.43,-0.26,0.66,0.51,0.15,0.12,1.83,1.83,0.0,1.95,1.95,0.0,28578,14327,14251
202703,Nikola Mirotic,2015,1.7,0.98,0.72,-0.27,-0.4,0.13,0.13,0.43,0.69,-0.26,-0.16,0.16,-0.33,0.1,1.43,0.27,1.56,0.37,1.94,0.01,6859,3423,3436
2568,Carlos Delfino,2015,1.37,1.28,0.09,0.24,0.18,0.04,-0.21,0.08,0.27,-0.19,0.33,0.11,0.21,0.1,1.61,0.41,1.4,0.51,1.91,-0.0,6965,3484,3481
2736,Luol Deng,2015,0.18,-0.24,0.42,0.76,0.22,0.52,0.9,-0.22,-0.35,0.13,-0.13,0.13,-0.26,0.42,0.94,-0.35,1.84,0.07,1.91,0.0,28654,14312,14342
203928,Cory Jefferson,2015,-0.3,-0.12,-0.18,-0.35,-0.5,0.16,1.11,1.46,1.55,-0.09,0.07,0.08,-0.01,-0.09,-0.65,1.53,0.46,1.44,1.9,-0.0,2053,1024,1029
1495,Tim Duncan,2015,-0.52,-0.49,-0.03,0.02,-0.03,0.05,0.08,3.04,2.26,0.78,-0.91,-0.15,-0.76,0.17,-0.5,2.13,-0.42,2.3,1.89,0.01,31401,15785,15616
200757,Thabo Sefolosha,2015,0.3,0.12,0.18,-0.16,-0.08,-0.08,-0.2,0.26,0.05,0.21,0.67,0.52,0.14,1.01,0.14,0.93,-0.06,1.94,1.88,0.0,20443,10201,10242
202083,Wesley Matthews,2015,0.74,0.41,0.33,0.26,0.14,0.1,0.79,0.31,0.32,-0.01,-0.04,-0.34,0.3,-0.19,1.0,0.27,1.79,0.08,1.86,-0.01,29267,14630,14637
201229,Anthony Tolliver,2015,1.01,1.2,-0.19,0.74,0.27,0.47,-0.89,-0.2,-0.11,-0.09,0.64,-0.05,0.68,0.55,1.75,0.44,0.86,0.99,1.85,0.0,14425,7217,7208
101112,Channing Frye,2015,2.9,3.45,-0.55,0.14,0.38,-0.24,-0.9,-0.8,-1.23,0.43,-0.15,0.23,-0.4,0.62,3.04,-0.95,2.14,-0.33,1.81,0.0,16230,8151,8079
202328,Greg Monroe,2015,-0.22,-0.48,0.26,-0.67,-0.25,-0.43,1.59,-0.59,-0.89,0.3,0.33,0.34,-0.01,1.28,-0.89,-0.26,0.7,1.02,1.72,-0.0,28534,14264,14270
101236,Chuck Hayes,2015,-1.35,-1.46,0.11,0.06,0.3,-0.24,1.12,0.41,0.58,-0.17,0.65,0.44,0.21,0.82,-1.29,1.06,-0.17,1.88,1.71,0.0,8441,4208,4233
201586,Serge Ibaka,2015,0.44,0.58,-0.14,-0.72,0.29,-0.99,-0.18,3.14,2.8,0.34,-0.71,-0.22,-0.5,-0.28,-0.28,2.43,-0.46,2.15,1.69,-0.0,31952,16000,15952
200794,Paul Millsap,2015,0.97,0.47,0.5,0.02,-0.04,0.05,0.33,-0.64,-0.91,0.27,0.97,0.14,0.83,0.03,0.99,0.33,1.32,0.36,1.68,0.0,30999,15539,15460
965,Derek Fisher,2015,1.4,1.13,0.27,-0.11,-0.05,-0.06,-0.88,0.09,0.58,-0.49,0.71,-0.09,0.8,0.44,1.29,0.8,0.41,1.24,1.65,0.0,9790,4898,4892
203482,Kelly Olynyk,2015,0.71,1.41,-0.7,0.14,0.07,0.08,0.88,-0.29,-0.17,-0.12,0.31,0.05,0.25,-0.13,0.85,0.02,1.73,-0.11,1.61,-0.01,11240,5681,5559
2199,Tyson Chandler,2015,-0.3,-0.04,-0.26,-0.51,-0.56,0.05,0.89,0.83,0.03,0.8,-0.05,0.02,-0.08,0.74,-0.81,0.78,0.08,1.52,1.6,0.0,24998,12495,12503
203521,Matthew Dellavedova,2015,0.51,0.43,0.08,-0.28,-0.09,-0.17,0.28,0.79,0.88,-0.09,-0.26,-0.2,-0.07,0.54,0.23,0.53,0.51,1.07,1.58,0.0,11744,5858,5886
2207,Joe Johnson,2015,0.96,1.35,-0.39,1.09,0.61,0.48,0.0,-0.3,-0.34,0.04,-0.25,-0.07,-0.19,0.04,2.05,-0.55,2.05,-0.51,1.55,0.01,33381,16702,16679
201599,DeAndre Jordan,2015,0.39,1.97,-1.58,-0.14,-0.21,0.07,1.33,0.46,-0.36,0.82,-0.37,0.2,-0.57,-0.12,0.25,0.09,1.58,-0.03,1.55,0.0,33812,16885,16927
