player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,pure_off,pure_def,pure_net,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
1628983,Shai Gilgeous-Alexander,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",7.359,778,776,1554,5.15,0.743,2.996,1.624,-0.787,-0.089,7.359,2.278,9.637,2.278,9.637,-0.363,0.358,0.461,0.524,-0.165,-0.344,-0.067,0.538,0.471,6.503,0.991,3.181,1.452,-0.924,0.149,8.76,2.592,11.352,0.0,0.0,5.513,2.535,-0.622,0.385,1.1,0.255,7.426,1.74,9.166
1629029,Luka Doncic,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",6.666,1726,1724,3450,5.902,0.584,0.984,0.227,-0.223,0.635,6.663,1.446,8.109,1.445,8.111,0.013,0.854,-0.192,0.031,0.524,0.132,0.345,1.017,1.362,6.914,0.022,1.439,0.339,-0.561,0.687,7.792,1.048,8.84,0.0,0.002,5.889,1.176,-0.747,-0.27,0.196,0.503,6.318,0.429,6.747
203999,Nikola Jokić,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",6.857,934,932,1866,5.693,-0.435,0.072,0.518,1.092,1.054,6.857,1.137,7.994,1.137,7.994,0.526,-0.175,-0.257,0.067,-0.013,0.06,0.256,-0.048,0.208,6.555,-0.096,0.449,0.597,1.14,1.192,8.144,1.693,9.837,0.0,0.0,5.167,0.329,1.105,-0.26,0.451,0.994,6.601,1.185,7.786
1628973,Jalen Brunson,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",6.777,981,978,1959,3.589,-1.219,2.574,0.647,0.615,-0.192,6.778,-0.764,6.014,-0.765,6.012,-0.025,0.124,0.115,0.07,1.031,-0.018,1.121,0.176,1.297,4.537,-0.787,2.777,0.766,0.4,-0.088,7.714,-0.109,7.605,-0.0,-0.002,3.614,2.459,-0.416,-1.343,0.577,-0.174,5.657,-0.94,4.717
203954,Joel Embiid,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",4.2,462,460,922,4.899,1.55,-0.682,-0.522,-0.016,0.164,4.201,1.192,5.393,1.192,5.392,1.183,0.497,-0.093,-0.091,-0.07,-0.34,1.02,0.066,1.086,5.352,1.765,-0.47,-0.39,-0.092,0.359,4.79,1.734,6.524,0.0,-0.001,3.716,-0.589,0.054,1.053,-0.431,0.504,3.181,1.126,4.307
202681,Kyrie Irving,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",4.996,1679,1680,3359,2.592,-0.053,1.822,0.084,0.579,0.008,4.993,0.039,5.032,0.038,5.034,1.175,-0.093,0.1,-0.014,0.983,0.153,2.258,0.046,2.304,3.151,-0.027,2.214,0.214,0.121,0.018,5.486,0.205,5.691,-0.0,0.002,1.417,1.722,-0.404,0.04,0.098,-0.145,2.735,-0.007,2.728
202695,Kawhi Leonard,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.637,110,110,220,2.68,0.151,0.913,0.945,0.044,-0.002,3.637,1.094,4.731,1.095,4.732,-0.429,0.003,-0.294,-0.094,-0.176,0.104,-0.899,0.013,-0.886,3.703,0.638,1.208,1.081,0.056,-0.047,4.967,1.672,6.639,0.0,0.001,3.109,1.207,0.22,0.148,1.039,-0.106,4.536,1.081,5.617
1630162,Anthony Edwards,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.983,1248,1241,2489,3.342,0.339,0.329,0.178,-0.689,0.635,2.982,1.152,4.134,1.152,4.135,0.619,-0.109,-0.052,0.119,-0.225,0.451,0.342,0.461,0.803,4.047,1.046,0.336,0.128,-0.739,0.396,3.644,1.57,5.214,0.0,0.001,2.723,0.381,-0.464,0.448,0.059,0.184,2.64,0.691,3.331
202331,Paul George,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",1.95,415,416,831,2.44,0.55,0.549,1.222,-1.038,0.189,1.951,1.961,3.912,1.962,3.912,-0.624,-0.194,0.055,-0.005,0.395,-0.067,-0.174,-0.266,-0.44,3.632,1.039,0.726,1.246,-1.222,0.279,3.136,2.564,5.7,0.0,0.0,3.064,0.494,-1.433,0.744,1.227,0.256,2.125,2.227,4.352
203497,Rudy Gobert,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",0.203,980,989,1969,-0.472,3.684,-1.519,-0.743,2.193,0.622,0.202,3.563,3.765,3.563,3.766,2.025,0.181,-0.376,0.096,0.205,0.15,1.854,0.427,2.281,-0.313,4.325,-1.393,-0.777,2.121,0.556,0.415,4.104,4.519,0.0,0.001,-2.497,-1.143,1.988,3.503,-0.839,0.472,-1.652,3.136,1.484
1630169,Tyrese Haliburton,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",5.661,1007,1010,2017,4.221,-1.622,1.857,0.089,-0.417,-0.453,5.661,-1.986,3.675,-1.987,3.674,0.932,-0.068,-0.03,0.147,0.122,-0.291,1.024,-0.212,0.812,4.837,-1.162,2.18,0.075,-0.659,-0.328,6.358,-1.415,4.943,0.0,-0.001,3.289,1.887,-0.539,-1.554,-0.058,-0.162,4.637,-1.774,2.863
1628378,Donovan Mitchell,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.305,748,750,1498,1.592,0.211,1.04,0.855,-0.327,0.149,2.305,1.215,3.52,1.214,3.519,0.058,0.262,-0.251,0.034,-0.239,0.116,-0.432,0.412,-0.02,2.44,0.644,1.205,1.017,-0.248,0.066,3.397,1.727,5.124,0.0,-0.001,1.534,1.291,-0.088,-0.051,0.821,0.033,2.737,0.803,3.54
203081,Damian Lillard,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.645,298,299,597,3.502,0.248,1.046,-0.409,-0.903,-0.085,3.645,-0.246,3.399,-0.245,3.4,-0.972,0.203,0.124,-0.305,-0.235,-0.387,-1.083,-0.489,-1.572,4.67,0.651,1.219,-0.221,-0.925,0.192,4.964,0.622,5.586,0.0,0.001,4.474,0.922,-0.668,0.045,-0.104,0.302,4.728,0.243,4.971
1628369,Jayson Tatum,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.427,1469,1463,2932,2.772,-0.169,1.379,-0.19,-0.721,0.278,3.43,-0.081,3.349,-0.083,3.344,1.659,0.12,0.235,-0.112,-0.465,0.267,1.429,0.275,1.704,3.327,0.866,1.606,-0.223,-0.603,0.102,4.33,0.745,5.075,0.0,-0.005,1.113,1.144,-0.256,-0.289,-0.078,0.011,2.001,-0.356,1.645
2544,LeBron James,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",2.53,402,406,808,3.872,0.609,-0.348,0.184,-0.994,-0.072,2.53,0.721,3.251,0.72,3.25,-0.435,-0.002,0.158,-0.032,-0.198,-0.099,-0.475,-0.133,-0.608,5.077,0.932,-0.143,0.238,-1.105,-0.039,3.829,1.131,4.96,-0.0,-0.001,4.307,-0.506,-0.796,0.611,0.216,0.027,3.005,0.854,3.859
203076,Anthony Davis,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",0.596,415,416,831,0.605,2.1,-0.41,-0.205,0.402,0.731,0.597,2.626,3.223,2.625,3.221,0.293,0.028,0.068,-0.034,-0.248,-0.099,0.113,-0.105,0.008,1.567,2.403,-0.173,-0.149,0.31,0.778,1.704,3.032,4.736,0.0,-0.002,0.312,-0.478,0.65,2.072,-0.171,0.83,0.484,2.731,3.215
1626164,Devin Booker,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",4.518,328,330,658,3.616,-0.757,1.411,-0.705,-0.509,-0.307,4.518,-1.769,2.749,-1.768,2.75,0.161,-0.211,-0.272,0.049,-0.374,-0.152,-0.485,-0.314,-0.799,4.416,-0.119,1.675,-0.62,-0.475,-0.195,5.616,-0.934,4.682,0.0,0.001,3.455,1.683,-0.135,-0.546,-0.754,-0.155,5.003,-1.455,3.548
1630178,Tyrese Maxey,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",3.923,503,505,1008,1.624,-0.248,2.701,-0.605,-0.403,-0.437,3.922,-1.29,2.632,-1.29,2.633,-0.241,-0.075,-0.027,-0.063,0.024,-0.271,-0.244,-0.409,-0.653,2.468,0.28,2.913,-0.49,-0.493,-0.293,4.888,-0.503,4.385,0.0,0.001,1.865,2.728,-0.427,-0.173,-0.542,-0.166,4.166,-0.881,3.285
1628401,Derrick White,2024,"results/rs_posterior_priors/manifest.json (LOSO; inserted at ps1, a7000_7000; box_ cols unscaled)",0.994,1307,1309,2616,0.835,0.767,0.206,0.441,-0.044,0.122,0.997,1.33,2.327,1.328,2.322,-0.58,0.062,-0.048,0.188,-0.496,0.312,-1.124,0.562,-0.562,2.027,1.809,0.496,0.278,0.067,-0.068,2.59,2.019,4.609,0.0,-0.005,1.415,0.254,0.452,0.705,0.253,-0.19,2.121,0.768,2.889
