player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
406,Shaquille O'Neal,2000,4.91,4.31,0.6,-0.3,-0.51,0.22,0.1,4.21,3.19,1.02,-0.67,-0.23,-0.44,-0.83,4.61,3.54,4.71,2.71,7.42,0.0,33423,16774,16649
893,Michael Jordan,2000,1.73,1.56,0.17,1.05,0.41,0.63,1.55,0.85,1.05,-0.2,0.0,-0.03,0.03,0.53,2.78,0.85,4.33,1.38,5.7,-0.01,14414,7209,7205
304,John Stockton,2000,1.94,1.53,0.41,0.76,0.04,0.73,0.18,0.91,0.81,0.1,0.72,0.01,0.71,1.07,2.7,1.63,2.88,2.7,5.58,-0.0,25380,12687,12693
87,Dikembe Mutombo,2000,0.18,0.49,-0.31,0.01,0.69,-0.66,0.91,5.46,3.98,1.48,-1.14,-0.62,-0.52,0.15,0.19,4.32,1.1,4.47,5.56,-0.01,29402,14712,14690
1713,Vince Carter,2000,2.52,2.33,0.19,1.42,0.64,0.77,0.83,1.05,1.47,-0.42,-0.28,0.15,-0.42,-0.07,3.94,0.77,4.77,0.7,5.47,0.0,18837,9427,9410
56,Gary Payton,2000,2.02,2.23,-0.21,2.01,1.03,0.98,0.65,-0.32,-0.44,0.12,1.03,0.8,0.22,0.04,4.03,0.71,4.68,0.75,5.42,-0.01,34236,17162,17074
764,David Robinson,2000,0.47,-0.13,0.6,0.07,-0.3,0.37,0.32,3.69,2.76,0.93,-0.18,-0.16,-0.02,0.81,0.54,3.51,0.86,4.32,5.18,0.0,27689,13865,13824
739,Rasheed Wallace,2000,1.72,1.68,0.04,-0.44,-0.36,-0.07,-0.39,2.59,2.64,-0.05,0.46,-0.17,0.63,1.05,1.28,3.05,0.89,4.1,4.99,0.0,30494,15284,15210
166,Ron Harper,2000,-0.23,-0.16,-0.07,0.93,0.37,0.56,0.91,2.01,1.25,0.76,0.49,0.35,0.14,0.51,0.7,2.5,1.61,3.01,4.61,-0.01,24034,12001,12033
109,Robert Horry,2000,1.05,0.71,0.34,-0.21,-0.31,0.1,0.96,2.5,2.18,0.32,0.73,0.32,0.41,-0.53,0.84,3.23,1.8,2.7,4.5,0.0,22132,11095,11037
252,Karl Malone,2000,5.63,3.95,1.68,0.18,-0.28,0.45,-1.25,-0.55,-0.22,-0.33,-0.03,-0.43,0.39,0.5,5.81,-0.58,4.56,-0.08,4.48,0.0,34407,17209,17198
1495,Tim Duncan,2000,1.46,1.72,-0.26,-0.19,-0.3,0.11,0.19,3.86,3.32,0.54,-0.52,-0.32,-0.2,-0.35,1.27,3.34,1.46,2.99,4.45,-0.0,33221,16591,16630
467,Jason Kidd,2000,1.25,1.02,0.23,0.42,-0.15,0.57,0.8,0.3,0.34,-0.04,1.26,0.49,0.77,0.29,1.67,1.56,2.47,1.85,4.32,0.0,31293,15669,15624
708,Kevin Garnett,2000,1.26,1.53,-0.27,0.77,0.12,0.64,0.23,1.08,0.99,0.09,0.49,0.38,0.12,0.23,2.03,1.57,2.26,1.8,4.07,0.01,32921,16499,16422
717,Arvydas Sabonis,2000,1.04,1.21,-0.17,-0.49,-0.52,0.04,-0.18,2.31,1.66,0.65,-0.56,-0.32,-0.24,1.88,0.55,1.75,0.37,3.63,4.0,0.0,23045,11620,11425
224,Eddie Jones,2000,2.6,1.8,0.8,0.98,0.33,0.66,-0.73,0.42,0.53,-0.11,0.28,0.56,-0.29,0.4,3.58,0.7,2.85,1.1,3.95,0.0,31078,15602,15476
397,Reggie Miller,2000,2.21,1.48,0.73,1.23,0.68,0.56,1.2,0.33,0.33,0.0,-0.37,-0.29,-0.09,-0.72,3.44,-0.04,4.64,-0.76,3.88,0.0,35255,17657,17598
762,Shawn Bradley,2000,-1.04,-0.82,-0.22,-0.11,-0.41,0.31,0.16,5.08,4.24,0.84,-0.45,0.13,-0.57,0.19,-1.15,4.63,-0.99,4.82,3.83,0.0,18266,9106,9160
1718,Paul Pierce,2000,2.32,2.07,0.25,0.25,0.07,0.18,-0.03,1.43,0.93,0.5,0.14,0.08,0.06,-0.28,2.57,1.57,2.54,1.29,3.83,0.0,16185,8099,8086
255,Grant Hill,2000,2.3,1.67,0.63,1.21,0.45,0.76,-0.01,0.13,0.35,-0.22,0.65,-0.05,0.7,-0.56,3.51,0.78,3.5,0.22,3.72,0.0,30196,15137,15059
124,Vlade Divac,2000,0.19,0.26,-0.07,-0.24,-0.25,0.0,0.27,2.64,2.05,0.59,0.33,0.1,0.22,0.51,-0.05,2.97,0.22,3.48,3.7,0.0,25910,12960,12950
297,Alonzo Mourning,2000,1.08,0.97,0.11,-0.53,-0.19,-0.34,0.08,3.67,2.99,0.68,-0.48,-0.18,-0.3,-0.22,0.55,3.19,0.63,2.97,3.59,-0.01,25503,12784,12719
389,Toni Kukoc,2000,1.8,1.55,0.25,0.68,0.08,0.61,-0.37,1.36,0.99,0.37,0.41,0.19,0.2,-0.36,2.48,1.77,2.11,1.41,3.52,0.0,23579,11823,11756
65,Greg Minor,2000,0.42,0.38,0.04,0.47,0.2,0.26,0.78,0.56,0.58,-0.02,1.0,0.55,0.45,0.25,0.89,1.56,1.67,1.81,3.48,0.0,7101,3554,3547
1802,Brad Miller,2000,0.8,0.42,0.38,-0.33,-0.17,-0.16,1.38,0.81,0.56,0.25,0.15,0.11,0.04,0.64,0.47,0.96,1.85,1.6,3.45,0.0,5750,2866,2884
1112,Ben Wallace,2000,0.01,0.05,-0.04,-0.09,0.13,-0.22,-0.35,2.81,2.64,0.17,0.75,0.7,0.05,0.32,-0.08,3.56,-0.43,3.88,3.44,-0.01,16587,8263,8324
905,Dale Davis,2000,1.67,1.82,-0.15,0.35,0.14,0.2,0.55,1.52,0.86,0.66,-0.56,-0.13,-0.44,-0.32,2.02,0.96,2.57,0.64,3.21,0.0,26558,13282,13276
369,Charlie Ward,2000,2.61,2.89,-0.28,-0.15,-0.13,-0.02,-0.9,1.65,1.54,0.11,0.24,-0.21,0.46,-0.33,2.46,1.89,1.56,1.56,3.12,0.0,25549,12793,12756
299,Glenn Robinson,2000,3.05,3.12,-0.07,0.07,0.2,-0.13,0.71,-0.69,-0.26,-0.43,0.11,0.27,-0.16,-0.31,3.12,-0.58,3.83,-0.89,2.94,0.0,26357,13177,13180
787,Charles Barkley,2000,2.73,2.53,0.2,0.8,0.02,0.79,1.27,-1.22,-1.54,0.32,-0.29,-0.24,-0.05,-0.43,3.53,-1.51,4.8,-1.94,2.85,-0.01,17076,8523,8553
1510,Brevin Knight,2000,-0.66,-1.14,0.48,1.04,0.13,0.9,0.43,1.5,1.75,-0.25,0.67,0.12,0.56,-0.17,0.38,2.17,0.81,2.0,2.81,0.0,21146,10595,10551
448,Bo Outlaw,2000,0.2,0.13,0.07,-0.76,-0.51,-0.24,0.16,2.05,1.13,0.92,0.93,0.53,0.41,0.19,-0.56,2.98,-0.4,3.17,2.77,0.0,22711,11368,11343
896,Tim Hardaway,2000,1.23,1.2,0.03,1.81,0.64,1.17,-0.21,0.99,0.77,0.22,-0.12,0.05,-0.17,-0.96,3.04,0.87,2.83,-0.09,2.74,0.0,25118,12580,12538
103,Todd Day,2000,2.21,1.74,0.47,0.06,0.24,-0.18,-0.51,-0.75,-0.32,-0.43,1.09,0.35,0.74,0.58,2.27,0.34,1.76,0.92,2.68,0.0,4327,2165,2162
951,Ray Allen,2000,0.73,0.7,0.03,0.7,0.58,0.13,1.16,-0.63,-0.66,0.03,0.09,0.48,-0.38,0.53,1.43,-0.54,2.59,-0.01,2.57,-0.01,30333,15179,15154
345,Terry Porter,2000,2.83,1.98,0.85,0.05,0.04,0.01,-0.39,0.37,0.52,-0.15,-0.11,-0.06,-0.05,-0.19,2.88,0.26,2.49,0.07,2.56,0.0,18929,9470,9459
248,George Lynch,2000,-0.88,-0.99,0.11,-0.78,-0.36,-0.44,0.92,1.65,1.26,0.39,1.58,1.01,0.57,0.03,-1.66,3.23,-0.74,3.26,2.52,0.0,21260,10574,10686
120,Steven Smith,2000,2.45,1.67,0.78,0.3,0.44,-0.14,0.39,1.55,1.64,-0.09,-1.32,-0.79,-0.52,-0.85,2.75,0.23,3.14,-0.62,2.52,0.0,28511,14283,14228
64,Sam Perkins,2000,1.38,1.42,-0.04,0.85,0.53,0.31,-1.0,0.05,-0.33,0.38,0.41,0.29,0.12,0.83,2.23,0.46,1.23,1.29,2.51,-0.01,17524,8781,8743
204,Jeff Hornacek,2000,1.52,1.35,0.17,1.3,0.62,0.68,-0.13,-0.97,-0.91,-0.06,-0.15,-0.68,0.54,0.91,2.82,-1.12,2.69,-0.21,2.48,-0.0,26617,13309,13308
431,Shawn Kemp,2000,1.07,0.65,0.42,-0.52,-0.24,-0.28,-0.08,0.36,0.45,-0.09,0.55,0.37,0.19,1.05,0.55,0.91,0.47,1.96,2.43,0.0,26123,13075,13048
1114,Jaren Jackson,2000,-0.39,-0.29,-0.1,0.39,0.17,0.23,0.72,0.68,1.0,-0.32,-0.64,-0.36,-0.29,1.65,0.0,0.04,0.72,1.69,2.42,0.01,20053,9997,10056
966,Jerome Williams,2000,-0.16,-0.65,0.49,-0.14,-0.0,-0.13,2.1,-0.19,-0.24,0.05,0.53,0.17,0.35,0.23,-0.3,0.34,1.8,0.57,2.37,0.0,17082,8503,8579
959,Steve Nash,2000,1.61,2.09,-0.48,0.5,-0.11,0.61,-0.36,-0.16,0.28,-0.44,0.61,0.6,0.01,0.16,2.11,0.45,1.75,0.61,2.36,-0.0,16521,8286,8235
1630,Mikki Moore,2000,1.99,1.8,0.19,-0.07,-0.04,-0.03,0.4,0.52,1.04,-0.52,-0.22,-0.2,-0.02,-0.3,1.92,0.3,2.32,-0.0,2.32,0.0,1984,995,989
1717,Dirk Nowitzki,2000,2.04,2.04,-0.0,0.58,0.26,0.32,-0.39,0.77,0.36,0.41,-0.27,-0.25,-0.02,-0.42,2.62,0.5,2.23,0.08,2.3,-0.01,15011,7526,7485
965,Derek Fisher,2000,0.35,-0.36,0.71,0.18,-0.04,0.22,-0.31,0.29,0.59,-0.3,0.57,-0.38,0.95,1.21,0.53,0.86,0.22,2.07,2.29,0.0,20959,10479,10480
96,Detlef Schrempf,2000,2.72,2.26,0.46,0.22,0.39,-0.18,-0.6,1.25,1.25,0.0,-0.58,-0.7,0.11,-0.73,2.94,0.67,2.34,-0.06,2.27,-0.01,24502,12279,12223
980,Zydrunas Ilgauskas,2000,0.19,0.56,-0.37,-1.14,-0.09,-1.04,1.11,1.17,0.88,0.29,0.3,0.19,0.09,0.54,-0.95,1.47,0.16,2.01,2.17,0.0,9777,4894,4883
461,Popeye Jones,2000,-0.65,-0.54,-0.11,0.16,0.66,-0.51,1.88,-0.18,0.08,-0.26,0.65,0.05,0.6,0.29,-0.49,0.47,1.39,0.76,2.15,0.0,3369,1684,1685
210,Terrell Brandon,2000,1.76,1.82,-0.06,0.24,0.13,0.11,-0.33,-0.8,-0.54,-0.26,0.11,0.16,-0.05,1.13,2.0,-0.69,1.67,0.44,2.11,0.0,22211,11149,11062
358,Anfernee Hardaway,2000,-0.17,-0.29,0.12,-0.49,-0.36,-0.13,0.28,2.17,2.12,0.05,0.58,0.35,0.23,-0.27,-0.66,2.75,-0.38,2.48,2.09,-0.01,19992,10017,9975
935,Bryon Russell,2000,1.31,0.65,0.66,-0.08,-0.13,0.04,-0.28,0.7,1.09,-0.39,0.69,0.1,0.6,-0.28,1.23,1.39,0.95,1.11,2.06,0.0,29890,14936,14954
468,Jon Barry,2000,1.55,1.38,0.17,0.19,-0.27,0.45,-0.26,1.11,1.31,-0.2,-0.01,0.11,-0.12,-0.52,1.74,1.1,1.48,0.58,2.06,0.0,10156,5072,5084
689,Theo Ratliff,2000,-1.32,-1.01,-0.31,-0.53,-0.02,-0.51,1.11,3.85,3.0,0.85,-0.82,-0.56,-0.25,-0.31,-1.85,3.03,-0.74,2.72,1.98,-0.0,23209,11575,11634
446,Lucious Harris,2000,0.35,0.51,-0.16,0.83,0.4,0.43,-0.62,0.68,0.52,0.16,0.27,-0.33,0.59,0.46,1.18,0.95,0.56,1.41,1.97,0.0,10538,5242,5296
674,Reggie Jordan,2000,1.02,0.68,0.34,-0.18,-0.34,0.17,0.03,-0.56,0.02,-0.58,1.09,0.58,0.5,0.56,0.84,0.53,0.87,1.09,1.96,-0.0,4061,2002,2059
