player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_SQ,oALT_MAKE,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_SQ,dALT_MAKE,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
1630228,Jonathan Kuminga,2026,0.530,0.140,0.090,-0.390,-0.630,-0.170,-1.420,-0.800,-0.870,-0.150,-0.720,0.070,-0.233,-0.288,0.055,-0.087,-0.540,-0.000,0.590,0.110,-0.050,0.140,2.630,0.790,0.990,0.320,0.670,-0.200,0.616,0.095,0.521,0.304,-1.033,1.406,-1.120,1.710,0.590,0.000,4077,2031,2046
1628976,Wendell Carter Jr.,2026,0.790,-0.030,-0.310,-0.130,-0.480,0.280,-1.150,0.710,0.630,-0.160,0.790,0.080,-0.084,-0.052,-0.032,-0.666,0.940,-0.140,0.690,0.280,-1.630,-0.130,1.250,0.630,0.860,0.650,0.210,-0.230,0.006,-0.022,0.028,-0.006,0.626,0.636,-0.040,0.630,0.590,0.000,10530,5277,5253
1631323,Simone Fontecchio,2026,-0.330,-0.840,2.510,-0.320,-2.190,-0.120,1.830,-1.810,-1.970,-0.250,-1.720,0.160,-0.226,0.193,-0.419,2.226,-0.280,-0.210,-0.260,0.230,0.540,0.660,-0.110,0.360,0.580,-0.170,0.750,-0.220,-0.413,-0.292,-0.121,0.443,-2.036,-0.053,0.190,0.390,0.580,0.000,4969,2485,2484
1642883,Sion James,2026,0.050,-0.540,0.970,-0.090,-1.020,-0.540,-0.940,-1.190,-1.680,0.050,-1.730,0.490,-0.718,0.063,-0.781,1.308,0.780,0.200,0.250,0.170,-1.030,-0.120,0.950,0.690,0.380,0.380,0.000,0.310,-0.230,-0.190,-0.040,0.700,-1.908,0.460,-0.600,1.160,0.560,0.000,7235,3582,3653
1642490,Oduro,2026,0.630,0.050,-0.760,-0.070,0.130,-0.060,-0.790,-0.040,-0.140,-0.170,0.030,0.100,0.150,0.039,0.111,0.810,-0.260,-0.150,-0.010,-0.030,0.270,0.030,-0.220,-0.200,-0.200,-0.130,-0.070,0.000,-0.094,-0.120,0.026,-0.076,0.110,-0.294,0.920,-0.370,0.560,0.010,371,185,186
1642278,Tyler Kolek,2026,0.040,-0.410,-0.030,0.080,-0.020,-0.310,0.450,0.370,0.440,-0.090,0.530,-0.070,-0.670,-0.355,-0.315,-0.110,0.440,0.320,-0.180,-0.190,-0.260,0.550,1.250,0.820,0.690,0.260,0.430,0.130,0.019,-0.150,0.169,0.121,-0.300,0.839,-0.410,0.960,0.550,0.000,2916,1460,1456
201567,Kevin Love,2026,-1.160,-0.060,2.710,0.190,-1.550,0.120,2.470,1.060,0.880,0.490,0.390,0.180,0.085,0.427,-0.342,0.295,0.220,-0.250,-0.750,-0.300,0.530,-0.110,-1.640,-1.070,-1.200,-0.410,-0.790,0.130,-0.075,-0.182,0.107,0.245,1.145,-1.145,1.440,-0.900,0.540,0.000,2582,1294,1288
1642938,Jones,2026,-0.060,0.000,0.240,-0.080,-0.190,0.110,0.050,0.100,0.150,0.100,0.050,-0.050,0.131,0.084,0.047,0.209,0.020,0.010,-0.150,0.020,0.130,0.180,0.100,0.200,0.200,-0.030,0.230,0.000,-0.095,0.022,-0.117,-0.025,0.231,0.105,0.440,0.080,0.520,0.000,351,177,174
1630193,Immanuel Quickley,2026,-1.940,0.550,0.350,-0.400,1.590,0.510,0.290,-0.530,-0.410,-0.570,0.160,-0.120,0.923,0.369,0.554,0.167,-0.020,-0.030,-0.070,-0.290,0.090,0.300,-0.660,0.300,0.000,0.180,-0.180,0.300,-0.134,0.111,-0.245,-0.206,0.393,0.166,0.560,-0.040,0.520,-0.000,9041,4519,4522
1642277,Johnny Furphy,2026,0.770,0.190,-0.940,-0.060,0.160,0.310,1.210,0.660,0.910,-0.090,1.000,-0.250,0.308,0.026,0.282,-0.728,-0.220,-0.290,0.640,0.090,-0.420,-0.100,0.240,0.100,0.100,0.210,-0.110,0.000,0.101,-0.023,0.124,0.039,0.968,0.201,0.240,0.240,0.480,0.000,2531,1261,1270
1628380,Zach Collins,2026,0.310,-0.070,0.060,-0.010,-0.360,-0.010,0.710,-0.350,-0.210,0.040,-0.250,-0.140,-0.191,0.245,-0.436,1.091,0.010,-0.090,-0.020,-0.040,0.010,0.070,0.470,-0.430,-0.300,0.090,-0.390,-0.130,-0.021,0.114,-0.135,0.331,-0.541,-0.451,0.550,-0.120,0.420,-0.010,761,376,385
1631248,Baylor Scheierman,2026,-2.060,-0.420,2.680,0.360,-0.620,-0.260,1.550,-0.510,-0.330,0.410,-0.740,-0.180,0.456,0.451,0.005,0.124,-0.070,0.500,0.400,0.120,-0.340,0.110,0.760,0.750,0.650,0.130,0.520,0.100,-0.511,-0.568,0.057,0.071,-0.054,0.239,0.070,0.310,0.380,-0.000,5919,2959,2960
203939,Dwight Powell,2026,-1.350,-0.010,0.650,-0.300,0.710,0.410,-0.520,-0.170,-0.270,-0.750,0.480,0.100,0.336,0.509,-0.173,-0.176,0.430,0.100,0.540,-0.080,-0.960,-0.270,0.490,0.120,0.100,0.100,0.000,0.020,0.277,-0.059,0.336,-0.017,0.166,0.397,-0.010,0.380,0.370,0.000,3778,1898,1880
1631120,JD Davison,2026,-0.190,0.150,0.410,-0.190,-0.230,0.270,0.790,0.290,0.460,-0.140,0.600,-0.170,-0.171,-0.126,-0.045,0.221,-0.220,-0.130,0.280,0.240,-0.060,0.170,1.030,0.470,0.460,0.110,0.350,0.010,-0.157,-0.030,-0.127,-0.293,0.119,0.313,0.340,0.020,0.360,0.000,782,388,394
1630631,Jose Alvarado,2026,0.560,-0.700,0.590,-0.060,-1.160,-0.230,0.960,-0.910,-0.690,0.140,-0.830,-0.220,0.361,-0.006,0.367,-0.101,-0.290,0.020,-0.450,0.480,0.740,0.270,0.080,1.270,1.200,0.190,1.010,0.070,0.134,0.141,-0.007,-0.404,-0.549,1.404,-0.650,1.000,0.350,0.000,5658,2836,2822
1642270,Donovan Clingan,2026,0.130,-0.620,1.910,-0.860,-2.050,-0.360,-1.010,-3.160,-2.500,-0.820,-1.680,-0.660,-0.447,-0.886,0.439,3.447,2.450,-0.060,-0.830,-0.640,-1.620,-0.040,-1.500,-0.300,-0.800,0.420,-1.220,0.500,0.177,-0.052,0.229,0.633,-3.607,-0.123,-0.160,0.510,0.340,-0.010,9135,4559,4576
1630846,Olivier Sarr,2026,-0.040,0.010,0.350,0.160,-0.310,0.050,0.520,0.700,0.590,0.120,0.470,0.110,-0.258,-0.158,-0.100,0.008,0.110,-0.070,-0.080,0.020,-0.020,0.020,0.010,-0.190,-0.130,-0.020,-0.110,-0.060,-0.071,0.005,-0.076,0.151,0.442,-0.261,0.450,-0.110,0.340,0.000,173,86,87
204001,Kristaps Porzingis,2026,0.090,0.150,-0.230,-0.080,0.140,-0.600,-0.140,-0.650,-1.010,-0.250,-0.760,0.360,0.522,-0.265,0.787,0.388,0.280,0.140,-0.820,-0.040,0.530,-0.100,-0.020,-0.040,-0.100,-0.290,0.190,0.060,-0.106,-0.140,0.034,0.216,-0.128,-0.146,0.260,0.070,0.330,0.000,3196,1595,1601
1642949,Yanic Konan Niederhäuser,2026,0.840,0.100,-0.960,-0.320,0.130,0.350,-1.770,0.810,0.800,0.280,0.520,0.010,-0.082,-0.263,0.181,-0.608,-0.030,0.030,-0.010,0.110,0.040,0.110,0.020,-0.210,-0.090,0.090,-0.180,-0.120,0.055,0.113,-0.058,0.355,0.728,-0.155,0.120,0.200,0.320,-0.000,1673,835,838
1631245,Quenton Jackson,2026,1.000,0.240,-0.270,-0.060,-0.740,-0.280,0.730,0.930,0.480,0.540,-0.060,0.450,-0.264,-0.222,-0.042,-0.976,-0.310,-0.040,-0.320,0.230,0.630,-0.220,-0.280,-0.420,-0.580,-0.340,-0.240,0.160,0.384,0.077,0.307,0.666,0.666,-0.036,-0.310,0.630,0.320,-0.000,3693,1851,1842
1630174,Aaron Nesmith,2026,0.520,-0.720,-0.120,0.640,-0.400,-0.690,2.200,0.380,0.230,-0.340,0.570,0.150,0.384,0.385,-0.001,-0.054,-0.260,-0.310,0.540,0.080,-0.270,-0.060,0.340,0.010,0.240,-0.120,0.360,-0.230,-0.367,-0.192,-0.175,-0.043,0.764,-0.357,0.710,-0.400,0.310,0.000,5582,2790,2792
1642920,Kobe Sanders,2026,0.560,0.030,-0.260,-0.060,-0.300,-0.440,-1.640,-0.520,-0.860,0.240,-1.100,0.340,-0.100,0.323,-0.423,0.400,0.140,-0.000,0.460,0.320,-0.610,0.070,1.100,0.170,0.240,0.200,0.040,-0.070,-0.527,-0.332,-0.195,0.887,-0.620,-0.357,-0.220,0.530,0.310,-0.000,5581,2795,2786
1642363,Nique Clifford,2026,-0.140,-0.060,-1.780,0.210,1.920,-0.200,-0.070,0.520,0.580,-0.510,1.090,-0.060,-0.455,-0.258,-0.197,0.145,0.410,0.380,-0.100,-0.430,-0.300,-0.360,-0.380,-0.360,-0.200,0.150,-0.350,-0.160,0.260,-0.005,0.265,0.190,0.065,-0.100,0.210,0.090,0.290,-0.010,7617,3794,3823
1642402,Enrique Freeman,2026,0.190,0.070,-0.220,-0.080,0.040,0.030,-0.470,-0.090,-0.130,0.040,-0.170,0.040,-0.147,0.059,-0.206,0.437,-0.370,0.030,0.350,0.040,0.020,0.040,0.340,0.150,0.220,0.040,0.180,-0.070,-0.004,-0.037,0.033,-0.066,-0.237,0.146,0.200,0.080,0.280,0.000,169,87,82
1642271,Kyle Filipowski,2026,0.970,-0.030,-0.150,0.630,-0.820,-0.470,1.680,1.270,1.170,0.220,0.950,0.100,0.183,0.318,-0.135,0.207,0.120,-0.940,-1.090,-0.400,0.970,-0.030,-2.370,-1.590,-1.500,-0.480,-1.020,-0.090,0.262,0.136,0.126,-0.092,1.453,-1.328,1.660,-1.420,0.250,0.010,7598,3803,3795
202331,Paul George,2026,-0.910,-0.690,0.310,0.360,0.600,0.140,0.180,-0.610,-0.150,-0.050,-0.100,-0.460,0.909,0.115,0.794,-0.259,0.280,0.400,-0.140,-0.010,-0.140,-0.210,-0.470,0.480,0.400,0.110,0.290,0.080,-0.080,0.025,-0.105,-0.180,0.299,0.400,0.040,0.220,0.250,-0.010,5609,2810,2799
1629680,Matisse Thybulle,2026,0.160,-0.260,0.720,0.140,-0.880,-0.690,-0.370,-0.800,-0.450,-0.160,-0.290,-0.350,-0.288,0.071,-0.359,-0.202,-0.260,0.170,0.860,0.080,-0.600,0.120,1.100,0.570,0.660,-0.010,0.670,-0.090,1.146,0.469,0.677,-0.186,-1.088,1.716,-1.290,1.530,0.240,0.000,2187,1091,1096
1630166,Deni Avdija,2026,1.650,-0.270,0.810,0.050,-2.470,-0.780,1.770,0.950,0.090,0.120,-0.030,0.860,0.020,0.064,-0.044,0.780,-0.050,0.390,1.180,-0.480,-1.130,-0.200,-0.490,-0.580,-0.370,0.080,-0.450,-0.210,-0.680,-0.431,-0.249,-0.260,0.970,-1.260,1.750,-1.520,0.230,0.000,9871,4929,4942
1630530,Trey Murphy III,2026,0.420,0.350,0.790,0.040,-1.210,-0.660,2.440,0.760,0.500,1.110,-0.610,0.260,-0.462,-0.636,0.174,0.032,-0.660,-0.370,-0.430,0.080,1.090,-0.290,0.510,-0.670,-0.660,-0.030,-0.630,-0.010,0.355,0.456,-0.101,0.195,0.298,-0.315,0.330,-0.120,0.210,0.000,9718,4876,4842
1631246,Vince Williams Jr.,2026,-1.770,-0.140,1.080,-0.270,0.680,0.070,1.680,-1.710,-1.170,-0.370,-0.800,-0.540,-0.212,0.205,-0.417,0.592,1.200,-0.020,-0.960,0.490,-0.240,0.300,0.970,1.840,1.690,0.280,1.410,0.150,-0.156,-0.247,0.091,-0.154,-1.922,1.684,-1.330,1.530,0.200,0.000,3355,1677,1678
1629640,Keldon Johnson,2026,1.670,-1.220,-1.340,-1.010,-0.330,0.720,-2.400,-2.040,-2.110,-0.980,-1.130,0.070,0.577,0.496,0.081,1.183,-0.290,0.520,0.420,0.240,-0.140,0.090,1.730,0.920,1.020,-0.190,1.210,-0.100,-0.419,-0.281,-0.138,-0.021,-1.463,0.501,-0.280,0.480,0.200,-0.000,8237,4134,4103
1642950,Lachlan Olbrich,2026,0.080,-0.260,0.560,-0.570,-0.630,0.290,0.240,-1.690,-1.260,-0.210,-1.050,-0.430,0.397,0.112,0.285,1.443,0.060,-0.040,-0.300,0.140,0.240,-0.130,0.320,-0.060,0.060,-0.050,0.110,-0.120,0.201,0.032,0.169,-0.101,-1.293,0.141,0.150,0.040,0.190,-0.000,1391,694,697
1630538,Nah'Shon Hyland,2026,-0.020,-0.070,1.120,-0.190,-1.100,0.110,0.490,-0.310,0.340,-0.180,0.520,-0.650,0.293,0.249,0.044,-0.023,-0.650,0.080,0.240,-0.180,0.400,0.560,0.120,-0.730,-0.520,-0.370,-0.150,-0.210,0.520,0.229,0.291,0.440,-0.017,-0.210,-0.040,0.230,0.190,0.000,5103,2561,2542
1641813,Mark Sears,2026,-0.110,0.080,0.280,0.130,-0.170,-0.170,0.270,0.380,0.200,-0.080,0.280,0.180,-0.090,-0.127,0.037,0.030,-0.150,0.020,0.070,-0.080,0.080,0.030,-0.070,-0.260,-0.200,-0.030,-0.170,-0.060,0.175,0.087,0.088,-0.055,0.290,-0.085,0.320,-0.140,0.190,0.010,105,53,52
1628418,Thomas Bryant,2026,-0.610,0.350,2.020,-0.770,-1.400,0.120,-0.690,-0.360,-0.770,0.280,-1.050,0.410,0.003,0.017,-0.014,0.507,0.640,0.310,-0.810,-0.040,0.170,-0.180,-0.040,0.290,0.270,0.030,0.240,0.020,0.149,0.204,-0.055,-0.409,-0.357,0.439,0.150,0.030,0.180,0.000,3061,1533,1528
1641810,Antonio Reeves,2026,-0.060,-0.100,0.250,0.050,-0.190,-0.100,0.420,-0.290,-0.150,0.070,-0.220,-0.140,-0.074,-0.043,-0.031,0.404,-0.150,0.030,0.090,-0.020,0.050,0.000,0.350,0.020,0.130,0.020,0.110,-0.110,0.204,0.194,0.010,-0.084,-0.364,0.224,0.040,0.140,0.180,0.000,249,126,123
1641772,Nae'Qwan Tomlin,2026,0.310,-0.030,0.030,-0.540,-0.350,0.490,-0.700,-0.560,-0.290,-0.130,-0.160,-0.270,-0.342,-0.610,0.268,0.442,0.340,0.600,-1.080,-0.090,0.740,-0.060,-0.480,0.220,0.140,-0.010,0.150,0.080,0.378,0.225,0.153,0.042,-0.902,0.598,-0.460,0.640,0.180,0.000,4179,2080,2099
1642857,Kasparas Jakučionis,2026,0.840,-0.340,0.550,-0.080,-1.380,-0.310,1.180,-0.540,-0.930,-0.160,-0.770,0.390,0.731,0.054,0.677,0.289,-0.440,-0.010,0.480,-0.460,-0.030,0.160,0.100,-1.050,-0.900,-0.040,-0.860,-0.150,0.241,0.516,-0.275,0.489,0.191,-0.809,0.480,-0.320,0.160,0.000,4090,2044,2046
1642867,Collin Murray-Boyles,2026,0.160,-0.790,-1.000,0.200,0.840,-0.750,1.610,-1.350,-1.090,-0.190,-0.900,-0.260,0.110,0.027,0.083,0.280,0.820,0.190,-1.270,-0.000,0.450,0.340,-0.460,0.310,0.200,-0.290,0.490,0.110,0.137,-0.158,0.295,0.663,-1.240,0.447,-0.960,1.110,0.160,0.010,5721,2848,2873
1630200,Tre Jones,2026,2.460,0.620,-0.840,-1.230,-1.630,0.390,-0.490,-0.340,-0.400,0.160,-0.560,0.060,1.162,0.537,0.625,-0.702,-0.460,-0.130,1.110,0.030,-0.650,-0.080,0.060,-0.410,-0.380,-0.090,-0.290,-0.030,0.090,0.022,0.068,0.340,0.822,-0.320,0.120,0.020,0.150,0.010,7349,3674,3675
203501,Tim Hardaway Jr.,2026,-0.980,-0.550,0.880,0.530,0.090,0.330,-0.460,0.880,0.230,0.840,-0.610,0.650,0.671,-0.009,0.680,-0.511,0.040,-0.060,-0.290,0.160,0.250,-0.200,-0.760,-0.310,-0.240,0.150,-0.390,-0.070,-0.357,-0.238,-0.119,-0.233,1.551,-0.667,1.040,-0.900,0.140,0.000,9495,4753,4742
1630173,Precious Achiuwa,2026,1.980,-0.460,-2.650,-0.210,0.680,-0.010,-0.090,-1.190,-0.710,-0.070,-0.640,-0.480,0.186,-0.075,0.261,1.604,0.300,-0.560,-0.760,-0.080,0.460,-0.130,-1.030,-0.140,-0.290,-0.120,-0.170,0.150,-0.012,-0.093,0.081,-0.318,-1.004,-0.152,0.600,-0.470,0.140,0.010,6934,3454,3480
203084,Harrison Barnes,2026,-0.610,0.300,0.780,-0.320,-0.170,0.030,0.460,-1.150,-1.380,-0.160,-1.220,0.230,0.559,0.237,0.322,1.071,0.240,0.420,0.420,-0.400,-0.660,-0.150,-1.690,-0.350,-0.790,0.400,-1.190,0.440,-0.068,0.202,-0.270,0.068,-0.591,-0.418,0.480,-0.350,0.130,-0.000,8376,4202,4174
1642264,Stephon Castle,2026,0.260,0.160,0.830,0.280,-1.100,-0.700,2.100,-0.240,-0.130,0.370,-0.500,-0.110,-0.661,-0.166,-0.495,-0.599,0.730,0.300,0.210,0.220,-0.950,0.570,0.640,1.740,1.650,0.150,1.500,0.090,-0.064,0.022,-0.086,-0.046,-0.901,1.676,-1.500,1.630,0.130,0.000,9319,4664,4655
1627739,Kris Dunn,2026,-0.050,0.420,-0.770,-0.110,0.820,0.380,-0.570,-0.070,-0.120,0.270,-0.390,0.050,0.168,0.166,0.002,-0.658,0.800,-0.200,-0.700,-0.160,-0.100,-0.030,0.260,-0.410,-0.430,0.050,-0.480,0.020,0.960,0.564,0.396,0.130,0.098,0.550,-0.560,0.680,0.120,0.000,8875,4420,4455
2544,LeBron James,2026,2.550,0.880,-2.130,0.020,-0.420,-0.580,0.420,0.270,0.300,1.010,-0.710,-0.030,-0.550,-0.657,0.107,-0.180,0.400,-0.180,-0.420,0.300,0.020,-0.030,0.080,0.500,0.320,0.080,0.240,0.180,0.261,-0.052,0.313,-0.191,-0.280,0.761,-0.460,0.570,0.120,0.010,8880,4434,4446
1642272,Jared McCain,2026,0.270,-0.850,1.100,0.310,-1.370,-0.020,-0.100,-0.260,0.070,-0.150,0.220,-0.330,0.139,0.406,-0.267,0.281,-0.250,0.120,0.280,0.250,-0.020,-0.210,0.780,-0.080,-0.170,0.090,-0.260,0.090,-0.328,0.141,-0.469,0.358,-0.121,-0.408,0.160,-0.050,0.110,0.000,4872,2432,2440
1642346,Ryan Dunn,2026,0.510,-0.290,0.270,-0.270,-0.770,-0.430,0.060,-1.140,-0.610,0.340,-0.950,-0.530,-0.914,-0.250,-0.664,0.934,0.560,0.560,-0.350,0.330,-0.220,-0.060,1.110,0.880,1.120,0.230,0.890,-0.240,0.193,-0.151,0.344,0.147,-2.054,1.073,-1.120,1.220,0.100,-0.000,5470,2704,2766
1642364,Jamir Watkins,2026,0.360,-0.070,1.170,0.020,-1.520,0.190,-1.060,0.670,0.620,-0.140,0.760,0.050,-0.668,-0.442,-0.226,-0.222,-0.970,-0.020,0.330,0.010,0.640,0.030,-0.130,0.250,0.290,-0.080,0.370,-0.040,0.730,0.414,0.316,-0.660,0.002,0.980,-0.220,0.320,0.100,0.000,4300,2143,2157
1631117,Walker Kessler,2026,-0.240,0.340,0.810,-0.220,-0.570,-0.250,-0.090,-0.310,-0.590,0.150,-0.740,0.280,-0.251,-0.119,-0.132,0.631,0.020,-0.090,-0.100,0.080,0.070,0.070,-0.150,0.330,0.250,-0.170,0.420,0.080,-0.019,0.009,-0.028,-0.281,-0.561,0.311,0.070,0.030,0.100,-0.000,615,309,306
1641757,Jordan Miller,2026,1.860,-0.020,-1.790,0.480,-0.070,0.250,-1.540,2.410,1.630,-0.300,1.930,0.780,-0.481,-0.144,-0.337,-0.599,-0.280,-0.210,-0.170,0.240,0.440,-0.340,-0.920,-0.740,-0.800,-0.000,-0.800,0.060,-0.217,0.302,-0.519,-0.303,1.929,-0.957,1.330,-1.260,0.070,-0.000,5232,2613,2619
1643047,Huntley,2026,0.310,0.080,0.000,0.020,-0.320,-0.100,0.260,0.040,0.170,0.110,0.060,-0.130,-0.078,-0.074,-0.004,0.228,-0.120,-0.000,-0.020,-0.070,0.140,-0.000,-0.360,-0.240,-0.230,-0.070,-0.160,-0.010,0.095,0.173,-0.078,0.025,-0.038,-0.145,0.190,-0.120,0.070,0.000,165,83,82
1631260,A.J. Green,2026,-0.440,-0.710,2.380,1.140,-1.930,-0.050,1.690,0.130,0.910,1.230,-0.320,-0.780,0.029,0.129,-0.100,0.231,0.870,0.150,-0.770,-0.580,-0.110,0.390,-0.980,-0.480,-0.440,0.030,-0.470,-0.040,-0.028,-0.182,0.154,0.168,0.159,-0.508,0.390,-0.340,0.050,-0.000,9350,4680,4670
1631243,Mouhamed Gueye,2026,-1.750,0.160,1.150,-0.260,0.600,0.010,0.880,-0.950,-0.340,-0.330,-0.010,-0.610,0.374,-0.193,0.567,0.646,0.200,0.010,-0.520,0.050,0.320,-0.330,1.240,-0.330,-0.320,0.290,-0.610,-0.010,0.711,0.400,0.311,-0.401,-0.576,0.381,0.070,-0.020,0.050,0.000,5002,2476,2526
1630679,Ethan Thompson,2026,-0.830,0.000,0.730,-0.140,0.100,-0.220,-0.040,-0.650,-0.620,-0.130,-0.490,-0.030,0.513,0.151,0.362,-0.273,0.780,-0.160,-0.030,-0.020,-0.740,0.070,0.960,0.010,0.330,0.440,-0.110,-0.320,0.199,0.072,0.127,0.221,-0.137,0.209,-0.410,0.430,0.020,0.000,2567,1289,1278
1642066,Myron Gardner,2026,-0.500,-0.060,1.820,-0.330,-1.310,-0.790,1.140,-2.670,-2.420,-0.420,-2.000,-0.250,0.546,0.209,0.337,1.594,0.230,0.110,-0.140,-0.130,-0.090,0.220,0.700,0.090,0.320,0.310,0.010,-0.230,0.105,0.137,-0.032,0.345,-2.124,0.195,-0.530,0.540,0.010,-0.000,1760,879,881
1643018,LJ Cryer,2026,-0.390,0.130,0.360,0.300,0.030,-0.170,-0.440,0.970,1.100,0.100,1.000,-0.130,-0.660,-0.268,-0.392,-0.450,0.290,-0.020,-0.270,-0.080,-0.010,0.140,-0.140,0.130,0.090,-0.000,0.090,0.040,0.076,-0.081,0.157,-0.066,0.310,0.206,-0.140,0.140,-0.000,0.000,1150,584,566
1630549,Day'Ron Sharpe,2026,0.640,-0.450,0.580,-0.050,-1.210,-0.180,0.530,-0.820,-0.500,0.130,-0.630,-0.320,-1.508,-0.165,-1.343,1.978,0.020,-0.230,0.040,-0.090,-0.050,-0.070,0.600,-0.550,-0.430,0.230,-0.660,-0.120,0.403,0.412,-0.009,0.487,-2.328,-0.147,-0.350,0.340,-0.010,-0.000,4577,2292,2285
1642450,Daniss Jenkins,2026,2.000,-1.110,-1.570,-0.300,-0.420,-0.770,-0.140,-1.620,-1.970,-0.880,-1.090,0.350,-0.062,0.235,-0.297,0.942,-0.320,0.560,0.210,0.100,0.100,-0.030,1.450,0.190,0.400,-0.100,0.500,-0.210,0.810,0.335,0.475,-0.270,-1.682,1.000,-0.740,0.730,-0.010,0.000,6307,3165,3142
1630162,Anthony Edwards,2026,-1.000,1.470,0.250,-0.070,0.750,0.010,-3.330,1.610,0.990,-0.400,1.390,0.620,0.717,0.220,0.497,-0.817,-0.430,-0.370,-0.040,-0.150,0.480,0.400,-0.930,-1.840,-1.610,0.130,-1.740,-0.230,-0.297,0.028,-0.325,0.617,2.327,-2.137,1.510,-1.520,-0.010,0.000,9319,4658,4661
1642928,Dylan Cardwell,2026,-0.850,-0.650,0.070,-0.440,0.780,0.030,-0.610,-2.060,-1.840,-0.460,-1.380,-0.220,-0.589,-0.314,-0.275,1.859,0.700,0.300,0.000,-0.270,-0.710,0.150,0.690,0.100,0.300,0.430,-0.130,-0.200,0.191,0.036,0.155,0.479,-2.649,0.291,-0.790,0.770,-0.020,0.000,3558,1781,1777
1641713,GG Jackson,2026,0.600,0.950,0.010,-0.120,-0.610,-0.070,-0.640,0.880,0.800,-0.260,1.060,0.080,-0.059,0.492,-0.551,0.489,-0.430,-0.200,0.010,-0.160,0.420,-0.230,-0.930,-0.980,-1.010,-0.430,-0.580,0.030,0.273,0.144,0.129,-0.643,0.821,-0.707,1.310,-1.350,-0.030,0.010,4865,2440,2425
1627752,Taurean Prince,2026,-0.780,0.580,1.840,0.400,-1.050,0.290,1.710,1.360,1.720,0.510,1.210,-0.360,-0.368,-0.599,0.231,-0.182,-0.040,-0.140,0.360,-0.250,-0.320,0.040,-0.250,-0.660,-0.450,0.200,-0.650,-0.210,0.078,0.338,-0.260,-0.268,0.992,-0.582,0.810,-0.850,-0.040,-0.000,2463,1227,1236
201143,Al Horford,2026,-0.560,0.010,2.650,0.420,-2.090,-0.530,1.960,0.530,0.770,0.190,0.580,-0.240,0.332,0.311,0.021,-0.742,-0.240,-0.220,-0.280,-0.110,0.530,-0.100,-1.280,-0.050,-0.340,0.010,-0.350,0.290,0.493,0.321,0.172,-0.613,0.862,0.443,0.120,-0.170,-0.050,-0.000,3922,1967,1955
1631093,Jaden Ivey,2026,-0.320,-0.010,0.400,-0.300,-0.080,0.070,0.490,-0.870,-0.600,-0.980,0.380,-0.270,-0.011,0.203,-0.214,0.401,-0.160,0.320,0.400,0.140,-0.240,-0.240,0.560,-0.130,0.260,0.120,0.140,-0.390,0.384,0.028,0.356,0.166,-0.881,0.254,-0.480,0.420,-0.060,-0.000,2725,1365,1360
1631210,Jacob Toppin,2026,0.100,0.120,0.000,-0.120,-0.100,-0.120,-0.540,-0.130,-0.120,0.030,-0.150,-0.010,-0.065,-0.064,-0.001,-0.015,-0.040,0.010,-0.030,-0.000,0.070,0.020,0.340,-0.060,0.020,-0.030,0.050,-0.080,0.173,0.120,0.053,0.027,-0.195,0.113,-0.210,0.140,-0.060,0.010,67,33,34
1629645,Kevin Porter Jr.,2026,0.150,0.540,-0.510,-0.310,0.360,-0.180,-0.650,-0.200,-0.580,0.130,-0.710,0.380,-0.030,0.358,-0.388,0.030,0.660,0.340,-0.500,-0.300,-0.170,0.380,-0.400,0.330,0.400,0.260,0.140,-0.070,-0.185,-0.088,-0.097,-0.005,-0.230,0.145,-0.200,0.140,-0.060,-0.000,5260,2637,2623
1641726,Dereck Lively II,2026,0.390,-0.360,-0.120,0.030,-0.270,-0.060,-0.470,0.020,-0.220,0.230,-0.450,0.240,-0.543,-0.327,-0.216,0.013,0.110,0.040,-0.010,0.020,-0.090,0.040,0.480,0.130,0.290,0.150,0.140,-0.160,0.198,0.013,0.185,0.092,-0.523,0.328,-0.510,0.420,-0.090,0.000,502,252,250
1642389,Zyon Pullin,2026,0.110,0.100,-0.070,-0.040,-0.040,0.120,0.020,0.560,0.520,0.110,0.410,0.040,-0.305,-0.207,-0.098,-0.085,-0.530,0.090,0.430,0.020,0.080,-0.040,0.140,0.030,0.110,-0.090,0.200,-0.080,-0.032,-0.081,0.049,-0.268,0.255,-0.002,0.170,-0.270,-0.100,-0.000,183,91,92
1630695,Micah Potter,2026,0.140,0.000,1.340,0.500,-1.480,-0.420,2.300,1.030,0.950,0.080,0.870,0.080,0.112,0.252,-0.140,-0.742,-0.650,-0.570,0.590,0.140,0.070,-0.400,-0.380,-0.820,-0.850,0.110,-0.960,0.030,0.113,-0.009,0.122,0.207,1.142,-0.707,0.400,-0.500,-0.100,-0.000,3682,1842,1840
