player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_off,pure_def,pure_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
1628983,Shai Gilgeous-Alexander,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",9.233,5780,5828,11608,6.802,1.761,3.57,0.349,-1.142,-0.072,9.23,2.038,11.268,2.038,11.271,5.203,1.173,6.376,4.421,1.305,1.669,0.527,-0.887,-0.659,3.23,1.185,0.885,0.133,-0.612,-0.114,3.503,1.204,4.707,0.0,0.003,2.381,1.901,-0.255,0.456,-0.178,0.587,4.027,0.865,4.892
1641705,Victor Wembanyama,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.465,5408,5345,10753,2.593,4.958,0.014,0.442,-0.14,0.994,2.467,6.394,8.861,6.396,8.861,2.737,4.314,7.051,1.568,3.608,0.053,-0.018,1.116,0.724,1.168,2.269,-0.028,0.143,-0.247,0.372,0.894,2.784,3.678,0.0,0.0,1.025,-0.039,-1.256,1.35,0.46,0.27,-0.27,2.08,1.81
203999,Nikola Jokić,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",8.087,5158,5130,10288,7.69,-1.064,-0.123,0.299,0.52,1.435,8.087,0.67,8.757,0.67,8.757,4.965,0.241,5.206,5.166,-0.811,-0.37,-0.114,0.169,1.166,3.897,-0.605,0.027,0.115,0.203,0.498,4.128,0.008,4.136,0.0,0.0,2.524,0.247,0.351,-0.253,0.413,0.269,3.122,0.429,3.551
1629029,Luka Doncic,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.474,4742,4762,9504,6.327,-0.715,1.185,0.803,-1.038,0.507,6.474,0.595,7.069,0.595,7.069,3.186,-0.712,2.474,2.824,-0.711,0.902,-0.303,-0.54,0.302,3.358,-0.427,0.241,0.27,-0.511,0.129,3.089,-0.029,3.059,-0.0,0.0,3.503,0.283,-0.498,-0.004,1.106,0.205,3.288,1.307,4.595
1630595,Cade Cunningham,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.594,5579,5576,11155,2.396,1.559,0.848,0.386,0.351,0.455,3.595,2.4,5.995,2.401,5.995,2.463,1.387,3.849,1.582,0.514,0.183,0.484,0.698,0.389,1.091,0.949,0.194,0.135,0.217,0.118,1.502,1.202,2.704,-0.0,0.0,0.814,0.665,-0.347,1.045,-0.098,0.066,1.132,1.013,2.146
202695,Kawhi Leonard,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.112,4174,4187,8361,3.217,-0.589,2.16,1.25,-0.264,0.219,5.113,0.88,5.993,0.881,5.993,5.095,1.448,6.543,3.218,1.007,1.017,0.315,0.86,0.126,1.401,-0.384,0.516,0.348,-0.348,-0.015,1.568,-0.052,1.516,-0.0,0.0,-0.001,1.143,-1.124,-1.596,0.935,0.093,0.018,-0.568,-0.55
1628378,Donovan Mitchell,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.651,6148,6143,12291,4.759,-0.535,1.339,0.418,-0.448,0.324,5.65,0.207,5.857,0.207,5.858,3.686,0.097,3.784,2.616,-0.437,1.119,0.267,-0.049,0.267,2.49,-0.022,0.294,0.125,-0.203,0.016,2.581,0.119,2.7,-0.0,0.001,2.143,0.22,-0.399,-0.098,0.151,0.057,1.964,0.11,2.073
202710,Jimmy Butler III,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.22,2426,2419,4845,2.621,-0.211,1.699,0.558,0.899,0.193,5.219,0.54,5.759,0.54,5.76,3.635,1.129,4.764,2.753,0.71,0.45,0.127,0.432,0.292,1.157,-0.22,0.439,0.17,0.459,-0.013,2.055,-0.063,1.992,-0.0,0.001,-0.132,1.249,0.467,-0.921,0.431,-0.099,1.584,-0.589,0.995
1630178,Tyrese Maxey,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.993,6321,6294,12615,3.402,0.269,2.186,0.607,-0.596,-0.174,4.992,0.702,5.694,0.702,5.695,0.895,0.144,1.039,0.129,0.274,0.669,0.331,0.097,-0.461,1.848,0.077,0.534,0.192,-0.255,-0.169,2.126,0.1,2.226,0.0,0.001,3.273,1.517,-0.693,-0.005,0.276,0.287,4.097,0.558,4.655
201142,Kevin Durant,2026,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.636,5797,5755,11552,5.126,1.631,-0.217,-1.023,-0.271,0.172,4.638,0.78,5.418,0.78,5.416,1.637,-0.195,1.442,3.397,0.21,-0.702,-0.565,-1.058,0.16,2.342,0.881,-0.073,-0.19,0.208,0.005,2.477,0.695,3.172,-0.0,-0.002,1.729,0.485,0.787,1.421,-0.458,0.012,3.001,0.975,3.976
