player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
406,Shaquille O'Neal,1998,3.16,-0.33,-0.14,-0.22,0.08,0.21,1.52,0.5,-0.06,0.41,-0.46,-0.14,3.93,1.81,5.74,1.19,0.45,3.48,0.07,1.74,0.07,-0.2,10041,5043,4998
252,Karl Malone,1998,3.86,2.01,0.03,-0.39,0.42,-0.26,1.24,-0.12,-0.49,-0.75,0.26,0.76,3.41,0.91,4.32,-0.82,-1.18,4.59,0.22,0.69,-0.23,0.27,13920,6959,6961
109,Robert Horry,1998,1.68,0.23,0.49,-0.02,0.5,-0.01,1.4,0.57,0.51,0.28,0.21,-0.12,2.3,2.01,4.31,0.36,-0.12,2.42,-0.4,2.41,0.48,0.39,9841,4942,4899
304,John Stockton,1998,2.37,0.62,0.25,-0.32,0.57,0.25,0.21,0.24,0.4,-0.37,0.78,0.63,2.76,1.52,4.28,0.17,0.28,2.48,0.8,0.72,0.5,1.03,8823,4407,4416
297,Alonzo Mourning,1998,1.73,0.06,-0.33,-0.25,-0.08,0.69,2.19,0.33,0.06,-0.06,0.11,-0.05,1.79,2.46,4.25,-0.04,0.88,0.91,0.01,2.45,0.36,0.01,7341,3684,3657
893,Michael Jordan,1998,1.47,0.56,1.33,0.51,0.83,0.96,0.45,0.07,-0.06,-0.0,-0.06,0.27,3.42,0.79,4.2,-0.22,0.22,3.2,0.33,0.46,2.29,0.21,14414,7209,7205
389,Toni Kukoc,1998,0.07,0.04,0.41,0.24,0.17,0.48,2.63,0.63,0.59,0.49,0.1,-0.14,0.96,3.04,4.0,-0.04,0.1,0.86,-0.25,3.29,0.89,0.45,10184,5096,5088
166,Ron Harper,1998,0.32,-0.05,0.09,-0.01,0.11,1.05,1.1,1.02,0.71,0.3,0.41,0.35,1.51,2.15,3.66,0.04,0.54,0.97,0.28,1.87,1.14,1.06,10068,5005,5063
369,Charlie Ward,1998,0.77,-0.48,0.59,0.17,0.41,-0.39,1.91,0.1,-0.25,-0.35,0.11,1.08,0.88,2.69,3.57,-0.14,-0.72,1.6,1.17,1.52,0.2,0.83,9475,4739,4736
204,Jeff Hornacek,1998,2.08,1.54,0.85,0.51,0.34,-0.27,0.52,-0.14,-0.2,-0.64,0.44,0.9,2.95,0.6,3.56,-0.32,-0.25,3.2,0.5,0.1,0.58,0.7,11385,5693,5692
1114,Jaren Jackson,1998,-0.6,-0.39,0.09,-0.14,0.23,0.33,2.69,0.39,-0.58,-0.29,-0.28,1.07,0.25,3.17,3.42,0.42,0.4,-0.15,1.75,1.42,0.42,0.49,9075,4522,4553
96,Detlef Schrempf,1998,2.25,0.3,0.77,0.59,0.18,0.3,0.48,0.04,-0.07,0.1,-0.18,-0.15,3.04,0.31,3.35,-0.23,-0.29,3.33,-0.7,1.01,1.07,-0.22,11095,5586,5509
