player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
201935,James Harden,2010,0.550,-0.790,1.560,0.300,-2.110,-0.410,-0.800,2.350,1.050,1.300,-0.177,0.189,-0.366,0.107,0.230,0.500,-0.540,0.400,0.320,0.590,3.370,1.690,2.010,-0.320,0.831,0.240,0.591,-0.091,2.173,2.521,2.280,2.430,4.710,0.000,6929,3447,3482
1938,Manu Ginobili,2010,1.460,1.010,4.890,-0.150,-6.350,0.010,2.160,3.660,2.140,1.520,0.449,0.030,0.419,-0.649,-0.460,0.710,-0.140,0.780,0.610,-0.810,2.790,-0.700,-0.470,-0.230,1.082,0.173,0.909,0.718,4.109,0.382,3.460,1.100,4.560,0.000,42786,21507,21279
1884,Baron Davis,2010,2.210,1.170,4.480,-0.980,-6.690,0.110,1.470,2.210,2.440,-0.230,1.523,0.353,1.170,0.107,-0.090,-0.440,-0.200,-0.030,0.270,0.260,0.230,-0.220,0.060,-0.280,0.837,-0.051,0.888,-0.137,3.733,0.617,3.840,0.480,4.330,0.010,50088,25121,24967
1717,Dirk Nowitzki,2010,-0.930,0.570,-1.320,1.160,2.240,1.890,-0.400,3.330,1.670,1.660,1.448,0.200,1.248,-1.738,1.020,-0.080,0.030,0.180,-1.070,0.180,0.520,1.290,0.560,0.730,-0.457,-0.224,-0.233,0.417,4.778,0.833,3.040,1.250,4.290,0.000,62268,31192,31076
101108,Chris Paul,2010,-0.520,-0.220,1.580,0.050,-1.060,1.090,1.380,2.350,1.470,0.880,2.289,1.207,1.082,-0.589,0.630,-0.420,-1.200,0.120,0.570,-0.260,0.360,-0.700,-0.800,0.100,0.543,0.364,0.179,0.147,4.639,-0.157,4.050,-0.010,4.040,-0.000,49970,24985,24985
2203,Shane Battier,2010,-0.300,-0.520,3.510,0.580,-3.210,-0.220,0.530,1.100,1.150,-0.050,-0.423,-0.321,-0.102,0.123,0.430,2.660,0.700,0.530,-1.130,0.270,1.970,3.840,3.350,0.490,-0.276,-0.168,-0.108,-0.504,0.677,3.564,0.800,3.060,3.850,-0.010,51291,25617,25674
2547,Chris Bosh,2010,-1.470,0.700,-1.550,1.240,3.000,1.890,0.720,2.460,1.490,0.970,0.236,-0.072,0.308,-0.016,1.120,0.670,-0.500,-0.520,-0.630,-0.620,-1.130,0.960,0.290,0.670,-0.224,-0.227,0.003,0.374,2.696,0.736,2.680,1.110,3.790,0.000,51157,25653,25504
1718,Paul Pierce,2010,2.320,-0.360,1.220,-0.290,-3.560,1.490,-1.090,2.990,1.200,1.790,0.092,0.059,0.033,-0.322,0.540,0.320,0.010,0.530,-0.560,-0.360,1.030,-0.030,0.320,-0.350,0.332,-0.064,0.396,0.558,3.082,0.302,2.760,0.860,3.620,0.000,58369,29249,29120
200794,Paul Millsap,2010,1.260,0.300,-2.860,-0.110,1.600,0.590,1.290,1.020,0.820,0.200,-0.464,-0.315,-0.149,1.534,-0.010,0.710,-0.970,0.280,0.980,0.420,2.140,-0.290,0.420,-0.710,0.807,0.136,0.671,1.013,0.556,0.517,2.090,1.530,3.620,0.000,32792,16380,16412
2760,Anderson Varejao,2010,-0.240,0.840,-1.080,-0.280,1.320,-0.810,-0.420,-1.070,-0.820,-0.250,0.461,-0.007,0.468,0.949,0.460,-0.530,-0.880,0.890,0.420,0.960,0.970,1.370,1.570,-0.200,1.350,0.396,0.954,0.450,-0.609,2.720,0.340,3.170,3.520,0.010,36490,18149,18341
1885,Lamar Odom,2010,1.500,0.280,0.220,-0.480,-1.730,-0.380,0.470,-0.230,-0.450,0.220,0.227,0.472,-0.245,0.433,1.740,1.700,-1.230,0.050,-0.510,0.560,0.040,2.800,2.140,0.660,-0.074,-0.066,-0.008,0.334,-0.003,2.726,0.430,3.060,3.480,-0.010,60688,30392,30296
2572,Josh Howard,2010,-0.220,0.840,-1.830,0.960,2.040,0.850,-0.410,0.770,0.410,0.360,-0.025,0.211,-0.236,0.995,-0.030,0.820,1.280,-0.160,-1.250,0.280,2.450,1.490,1.850,-0.360,-0.040,-0.049,0.009,-0.080,0.745,1.450,1.740,1.370,3.100,-0.010,41871,20942,20929
101161,Amir Johnson,2010,0.450,0.570,-1.780,-0.660,1.340,0.210,-0.550,-0.270,0.190,-0.460,-0.242,-0.213,-0.029,1.242,0.480,1.750,-0.340,0.360,-0.160,0.620,2.360,2.560,3.110,-0.550,0.104,-0.028,0.132,-0.354,-0.512,2.664,0.730,2.310,3.050,0.010,12368,6172,6196
224,Eddie Jones,2010,0.270,0.240,2.100,-0.810,-2.370,0.050,0.130,0.140,0.330,-0.190,0.661,0.265,0.396,0.129,-0.070,0.440,-0.110,0.280,0.180,0.280,1.380,0.790,0.840,-0.050,1.167,0.431,0.736,0.133,0.801,1.957,0.930,2.090,3.010,-0.010,19512,9740,9772
101106,Andrew Bogut,2010,1.350,0.150,-2.240,0.060,0.890,0.650,0.600,-0.110,0.590,-0.700,-1.262,-1.132,-0.130,0.622,0.760,1.020,0.450,0.200,-1.210,-0.140,0.660,2.660,1.990,0.670,0.080,-0.157,0.237,1.000,-1.372,2.740,-0.750,3.740,2.990,0.000,40554,20285,20269
200746,LaMarcus Aldridge,2010,-2.150,1.810,-0.950,0.190,3.090,-0.040,0.720,-0.730,-0.610,-0.120,0.559,0.185,0.374,1.171,0.410,0.130,-0.110,0.100,-0.300,-0.360,1.080,0.780,0.490,0.290,0.190,0.180,0.010,0.980,-0.171,0.970,1.000,1.950,2.950,0.000,36976,18515,18461
2365,Chris Andersen,2010,1.500,-0.580,-1.140,-0.290,-0.350,-0.270,-2.470,0.480,-0.190,0.670,-0.714,-0.479,-0.235,1.484,-0.620,1.700,0.100,0.020,0.510,0.410,0.330,3.070,2.810,0.260,0.276,-0.214,0.490,-1.766,-0.234,3.346,1.250,1.580,2.830,0.000,16086,8047,8039
1740,Rashard Lewis,2010,-1.870,0.490,6.230,0.890,-4.370,0.870,0.820,2.410,1.760,0.650,0.674,0.462,0.212,-0.644,0.680,-0.550,0.170,-0.020,-0.840,-0.120,-0.040,1.200,0.380,0.820,-0.274,0.355,-0.629,-0.536,3.084,0.926,2.440,0.390,2.820,-0.010,57862,29006,28856
1905,Andrei Kirilenko,2010,3.830,0.170,-2.190,-1.150,-1.640,-0.970,0.450,-0.380,-0.920,0.540,-0.200,-0.452,0.252,0.580,-0.790,1.700,-0.180,0.190,0.960,0.860,2.240,2.800,2.750,0.050,0.759,0.161,0.598,-0.739,-0.580,3.559,-0.000,2.820,2.820,0.000,43145,21563,21582
2225,Tony Parker,2010,2.290,1.380,-2.670,0.490,0.400,0.630,-2.920,2.220,2.290,-0.070,0.704,0.500,0.204,-0.884,-0.680,0.160,2.110,0.470,-1.420,0.250,2.640,1.290,0.670,0.620,-0.229,0.166,-0.395,-0.331,2.924,1.061,2.040,0.730,2.770,-0.000,51537,25902,25635
1902,Jeff Foster,2010,-1.260,-0.890,-1.250,0.640,2.510,-1.000,0.290,-1.630,-0.840,-0.790,-0.348,-0.296,-0.052,2.908,1.960,-0.080,0.080,0.010,-2.040,-0.400,1.710,0.470,0.420,0.050,-0.235,-0.356,0.121,1.605,-1.978,0.235,0.930,1.840,2.770,0.000,28112,14043,14069
951,Ray Allen,2010,0.020,2.000,3.590,1.480,-3.620,0.660,5.320,3.610,3.210,0.400,0.679,0.339,0.340,0.121,-0.100,-1.360,-0.200,0.280,0.290,0.300,-0.400,-0.830,-0.670,-0.160,0.036,0.238,-0.202,-0.846,4.289,-0.794,4.410,-1.640,2.760,-0.010,58873,29449,29424
200750,Brandon Roy,2010,-0.560,-0.650,-0.380,1.090,0.940,1.120,-0.920,2.270,1.500,0.770,1.142,1.013,0.129,-0.032,-1.220,0.130,0.950,-0.030,0.270,-0.090,1.080,0.000,0.050,-0.050,-0.164,-0.175,0.011,-0.486,3.412,-0.164,3.380,-0.650,2.730,0.000,37372,18704,18668
1712,Antawn Jamison,2010,-0.250,2.180,1.290,0.240,-1.040,-0.530,2.730,0.730,0.810,-0.080,1.169,0.191,0.978,1.321,0.750,-2.050,0.010,-0.650,-0.770,0.140,-1.720,-0.750,-1.090,0.340,-0.372,-0.190,-0.182,0.612,1.899,-1.122,3.220,-0.510,2.710,0.000,58817,29483,29334
1503,Tracy McGrady,2010,-1.620,0.270,2.360,-0.090,-0.750,0.530,2.050,1.020,0.930,0.090,1.828,0.741,1.087,0.242,0.400,0.850,-0.020,0.040,-0.380,-0.060,0.800,0.100,0.110,-0.010,-0.326,-0.273,-0.053,-0.244,2.848,-0.226,3.090,-0.470,2.620,0.000,33624,16806,16818
1889,Andre Miller,2010,3.750,1.600,-3.970,-1.820,0.230,0.680,-0.070,2.220,1.410,0.810,0.543,-0.005,0.548,-0.683,0.630,0.120,-0.830,0.510,0.200,0.000,-0.470,1.550,1.020,0.530,0.064,-0.068,0.132,-1.084,2.763,1.614,2.080,0.530,2.610,0.000,56431,28253,28178
201141,Greg Oden,2010,1.410,0.510,-0.880,0.510,-0.510,-0.610,1.100,-0.800,-0.320,-0.480,-0.808,-0.204,-0.604,3.538,0.550,0.120,0.730,-0.200,-1.280,-0.080,0.580,0.990,0.980,0.010,-0.566,0.096,-0.662,0.176,-1.608,0.424,1.930,0.600,2.530,-0.000,6628,3331,3297
2222,Gerald Wallace,2010,5.590,-1.030,-1.510,-0.790,-4.080,-0.460,-0.550,0.340,-0.160,0.500,-0.303,-0.122,-0.181,0.333,-1.170,1.030,-0.280,0.250,1.450,-0.450,0.830,0.590,0.410,0.180,1.145,0.630,0.515,0.425,0.037,1.735,0.370,2.160,2.530,0.000,47660,23843,23817
201579,Roy Hibbert,2010,0.420,-1.070,-2.660,0.920,2.240,1.160,0.390,0.060,0.770,-0.710,-0.260,-0.670,0.410,0.670,0.990,0.420,1.610,0.010,-2.600,0.140,1.490,1.720,1.640,0.080,-0.061,-0.108,0.047,0.401,-0.200,1.659,0.470,2.060,2.520,-0.010,11927,5965,5962
101114,Deron Williams,2010,1.150,0.960,1.590,0.540,-2.740,1.150,3.670,2.520,2.430,0.090,0.572,0.280,0.292,-0.412,-0.520,-0.630,0.120,0.330,0.410,0.570,0.030,0.300,0.480,-0.180,-0.350,-0.532,0.182,-0.110,3.092,-0.050,2.680,-0.160,2.520,0.000,58507,29298,29209
2199,Tyson Chandler,2010,0.270,0.190,-0.680,1.600,0.410,-0.870,-0.560,-0.340,0.470,-0.810,-1.182,-0.451,-0.731,2.062,2.220,0.520,-0.770,0.130,-1.450,0.150,-1.780,2.070,1.410,0.660,-0.581,-0.470,-0.111,0.461,-1.522,1.489,0.540,1.950,2.490,0.000,39189,19608,19581
2736,Luol Deng,2010,0.640,-0.630,-3.560,0.020,2.920,0.710,-0.260,-0.320,-0.400,0.080,0.337,0.079,0.258,0.663,-0.200,1.640,-0.290,0.380,0.480,0.800,0.840,1.790,1.910,-0.120,-0.029,0.125,-0.154,-0.021,0.017,1.761,0.680,1.740,2.420,-0.000,48754,24417,24337
201943,Brandon Jennings,2010,-0.820,-0.990,1.810,0.450,-0.990,-0.490,-1.000,-0.710,-0.750,0.040,1.203,0.463,0.740,0.717,-0.450,0.680,1.280,0.310,-0.830,-0.460,1.030,0.200,0.430,-0.230,0.407,-0.025,0.432,0.533,0.493,0.607,1.210,1.140,2.340,-0.010,10826,5424,5402
201162,Jared Dudley,2010,-0.030,-0.340,0.820,1.030,-0.790,-0.180,0.050,1.240,1.040,0.200,0.263,0.301,-0.038,1.427,0.240,0.140,-0.540,0.110,0.300,0.020,1.290,-0.180,0.140,-0.320,0.258,0.301,-0.043,-0.778,1.503,0.078,2.930,-0.700,2.230,0.000,18419,9203,9216
201587,Nicolas Batum,2010,1.360,0.510,0.330,0.480,-1.680,0.320,1.710,2.050,2.110,-0.060,0.577,0.126,0.451,0.723,-0.650,0.020,0.180,-0.340,0.490,-0.480,0.130,-1.700,-1.480,-0.220,0.512,0.185,0.327,0.038,2.627,-1.188,3.350,-1.150,2.200,0.000,8950,4457,4493
1112,Ben Wallace,2010,-0.300,-1.260,-1.920,0.400,2.230,-0.840,0.810,-2.550,-1.490,-1.060,-0.411,-0.280,-0.131,1.671,0.140,1.200,0.780,-0.080,-0.910,-0.400,-0.600,1.620,0.440,1.180,1.193,0.521,0.672,0.647,-2.961,2.813,-1.290,3.460,2.170,-0.000,45841,22885,22956
1882,Elton Brand,2010,-2.280,0.240,-2.250,0.220,4.520,1.030,1.340,0.330,0.480,-0.150,-0.231,0.196,-0.427,0.591,0.930,1.520,-0.060,-0.090,-0.860,-0.160,-0.730,1.940,1.360,0.580,-0.904,-0.117,-0.787,0.384,0.099,1.036,0.690,1.420,2.110,0.000,38103,19098,19005
978,Peja Stojakovic,2010,-1.900,1.240,2.800,1.050,-0.890,0.700,3.090,1.750,1.810,-0.060,0.878,0.549,0.329,-0.378,-0.930,-0.670,0.760,0.540,0.170,0.280,-0.260,0.160,-0.090,0.250,-0.425,-0.252,-0.173,0.095,2.628,-0.265,2.250,-0.170,2.090,0.010,38395,19223,19172
467,Jason Kidd,2010,0.520,-0.470,1.850,-0.350,-2.380,0.520,6.000,1.060,0.470,0.590,0.422,-0.017,0.439,-0.272,1.460,0.680,-1.100,-0.040,-0.370,-0.070,0.440,-0.090,-0.060,-0.030,0.283,0.273,0.010,0.667,1.482,0.193,1.210,0.860,2.070,0.000,60599,30373,30226
2200,Pau Gasol,2010,0.420,0.960,-0.740,0.330,0.320,1.370,2.230,1.380,1.460,-0.080,0.052,-0.934,0.986,0.788,-1.500,0.810,0.030,0.020,1.480,0.140,-2.530,1.400,0.580,0.820,-0.890,-0.220,-0.670,-0.690,1.432,0.510,2.220,-0.180,2.040,0.000,59469,29831,29638
101236,Chuck Hayes,2010,0.040,-0.940,0.390,0.460,-0.420,-0.020,1.520,-2.400,-0.840,-1.560,-0.318,-0.686,0.368,0.878,0.850,0.780,0.860,-0.040,-1.710,0.280,2.660,1.770,1.470,0.300,1.014,0.539,0.475,1.096,-2.718,2.784,-1.840,3.880,2.030,-0.010,25833,12814,13019
2419,Tayshaun Prince,2010,-1.110,0.340,-0.990,-0.190,2.100,-0.300,0.180,-0.070,-0.270,0.200,1.308,0.524,0.784,0.282,-1.220,0.560,1.510,0.050,-0.290,0.570,-0.280,1.340,0.960,0.380,-0.480,0.059,-0.539,-0.400,1.238,0.860,1.520,0.460,1.980,-0.000,54488,27299,27189
2072,Michael Redd,2010,1.540,0.800,0.930,-0.060,-2.480,0.520,2.190,2.980,1.900,1.080,0.739,-0.013,0.752,-0.199,-0.730,-0.390,-0.420,-0.380,1.140,-0.630,-2.160,-1.810,-1.560,-0.250,0.570,0.272,0.298,-0.320,3.719,-1.240,3.520,-1.560,1.950,-0.010,36533,18280,18253
201149,Joakim Noah,2010,1.320,-1.060,-2.940,0.350,1.620,0.640,0.790,-1.100,-0.410,-0.690,-0.514,-0.556,0.042,2.384,-0.610,0.690,-0.010,0.390,0.620,-0.190,-1.400,1.440,0.770,0.670,0.007,0.392,-0.385,-0.307,-1.614,1.447,0.770,1.140,1.910,-0.000,22047,10957,11090
201956,Omri Casspi,2010,0.950,0.350,-0.260,-0.710,-0.670,0.250,-1.210,-0.810,-0.640,-0.170,0.293,-0.304,0.597,1.527,0.350,-0.300,0.360,0.390,-0.700,0.080,2.450,0.900,0.960,-0.060,-0.031,-0.092,0.061,0.011,-0.517,0.869,1.010,0.880,1.880,-0.010,7514,3752,3762
2397,Yao Ming,2010,-0.370,1.230,-2.870,0.660,3.240,1.000,2.120,1.200,0.710,0.490,-1.881,-1.266,-0.615,-0.519,2.060,1.820,0.950,-0.420,-3.020,0.640,0.720,3.680,2.570,1.110,-1.006,-0.486,-0.520,0.386,-0.681,2.674,-1.200,3.060,1.860,0.000,32247,16163,16084
948,Marcus Camby,2010,1.980,0.600,-3.320,-0.780,1.350,-0.610,0.790,0.020,-0.360,0.380,-0.399,-0.500,0.101,-0.211,0.410,1.420,-0.160,-0.310,-0.250,0.400,-1.070,2.640,1.550,1.090,0.234,-0.002,0.236,-0.464,-0.379,2.874,-0.590,2.410,1.820,-0.000,45758,22872,22886
200081,Jamario Moon,2010,-0.390,0.610,-0.350,0.610,0.740,0.880,1.170,1.750,1.890,-0.140,0.464,-0.087,0.551,-1.154,-0.300,0.780,-1.220,-0.100,1.520,0.410,-0.300,1.350,0.870,0.480,0.126,0.242,-0.116,-0.726,2.214,1.476,1.060,0.750,1.810,0.000,20574,10260,10314
201143,Al Horford,2010,-0.550,1.390,-2.050,0.310,2.640,-0.320,1.970,-0.440,-0.360,-0.080,0.543,0.147,0.396,0.327,0.330,0.240,0.240,-0.060,-0.570,-0.020,-0.810,0.930,0.090,0.840,-0.112,0.186,-0.298,0.562,0.103,0.818,0.430,1.380,1.810,0.000,30947,15488,15459
201566,Russell Westbrook,2010,3.150,-0.250,0.420,-0.190,-3.530,0.100,-1.290,1.350,0.600,0.750,0.256,0.654,-0.398,0.544,-2.570,0.150,0.760,0.480,1.810,0.620,1.370,0.320,0.500,-0.180,0.596,0.295,0.301,-1.256,1.606,0.916,2.150,-0.340,1.810,-0.000,20975,10271,10704
201152,Thaddeus Young,2010,2.050,0.590,-0.720,-0.580,-1.330,-0.110,-1.380,-0.720,-0.350,-0.370,0.185,0.636,-0.451,1.165,-0.970,0.140,-0.140,-0.360,1.100,0.850,-0.600,-0.270,-0.530,0.260,0.976,0.447,0.529,0.444,-0.535,0.706,0.630,1.150,1.790,0.010,24769,12389,12380
2734,Devin Harris,2010,4.070,-0.640,-1.270,-0.530,-2.790,0.720,-1.060,1.790,0.630,1.160,0.677,0.567,0.110,-0.937,-1.060,0.260,1.040,-0.220,0.010,0.030,1.000,-0.720,-0.060,-0.660,0.671,0.206,0.465,0.239,2.467,-0.049,1.530,0.190,1.720,-0.000,39664,19843,19821
2137,Ime Udoka,2010,-1.290,-0.550,1.310,-0.580,-0.010,0.380,-1.380,0.150,-0.060,0.210,0.139,0.216,-0.077,-0.069,0.930,-0.240,-0.260,0.490,-0.660,0.070,2.900,0.270,0.660,-0.390,0.350,0.212,0.138,0.860,0.289,0.620,0.220,1.480,1.700,-0.000,21428,10671,10757
1515,Anthony Parker,2010,-1.650,1.270,0.580,0.880,1.060,-0.200,2.390,1.670,1.080,0.590,0.483,0.226,0.257,-1.873,0.760,0.220,-0.080,-0.020,-0.670,0.170,0.710,0.840,0.360,0.480,0.119,0.105,0.014,0.411,2.153,0.959,0.280,1.370,1.650,-0.000,40369,20238,20131
201178,Kyrylo Fesenko,2010,1.760,-0.120,-0.980,-0.220,-0.780,-0.460,-0.660,-0.040,0.500,-0.540,-0.689,-0.508,-0.181,1.319,0.230,0.220,-0.120,0.270,-0.100,0.240,1.260,0.490,0.790,-0.300,0.117,-0.207,0.324,0.443,-0.729,0.607,0.590,1.050,1.640,-0.000,3006,1505,1501
239,Darrick Martin,2010,-0.400,-0.210,1.280,-0.160,-0.880,0.040,-1.170,0.760,0.300,0.460,0.761,0.589,0.172,-0.051,0.110,0.000,-0.470,0.180,0.380,-0.030,0.060,-0.250,0.120,-0.370,0.170,0.242,-0.072,0.250,1.521,-0.080,1.470,0.170,1.640,0.000,2606,1311,1295
2045,Hedo Turkoglu,2010,0.220,0.840,3.060,0.710,-3.280,0.200,0.790,2.760,2.200,0.560,0.200,0.103,0.097,-0.600,-0.020,0.720,0.340,0.540,-0.340,-0.230,0.700,-0.010,0.140,-0.150,-0.701,-0.465,-0.236,-0.049,2.960,-0.711,2.360,-0.760,1.600,0.000,53760,26954,26806
2747,JR Smith,2010,0.520,-0.040,4.660,0.780,-5.190,-0.280,1.350,2.810,2.610,0.200,-0.402,0.120,-0.522,-0.128,-0.460,-0.010,-0.660,0.140,1.130,0.540,0.340,-0.560,0.280,-0.840,0.642,0.471,0.171,-0.802,2.408,0.082,2.280,-0.720,1.560,0.000,34612,17344,17268
2407,Jared Jeffries,2010,0.240,0.080,0.450,-0.180,-0.690,-0.500,-0.780,-1.230,-0.560,-0.670,0.054,0.162,-0.108,1.236,1.720,0.070,-0.790,-0.490,-0.940,-0.170,-0.220,0.480,-0.130,0.610,0.555,-0.061,0.616,0.385,-1.176,1.035,0.060,1.420,1.480,-0.000,29595,14694,14901
2738,Andre Iguodala,2010,1.590,0.450,-0.910,-0.720,-0.690,-0.910,0.100,0.480,-0.190,0.670,0.466,-0.091,0.557,-0.086,-0.810,0.600,-0.630,-0.030,1.430,-0.160,1.520,0.040,0.100,-0.060,0.822,0.357,0.465,-0.282,0.946,0.862,0.860,0.580,1.450,0.010,60238,30117,30121
200764,Renaldo Balkman,2010,3.100,-1.480,-0.540,-0.700,-2.560,-1.030,-1.390,-3.060,-2.360,-0.700,-0.465,-0.103,-0.362,3.035,0.280,0.760,-0.900,-0.140,0.620,1.130,2.450,1.830,2.450,-0.620,1.177,0.830,0.347,-1.067,-3.525,3.007,-0.490,1.940,1.450,-0.000,11079,5482,5597
1559,Adrian Griffin,2010,-0.430,-0.790,-2.070,0.580,2.530,0.260,-1.530,-0.050,0.160,-0.210,-0.830,0.100,-0.930,0.780,0.450,0.290,-0.220,-0.100,-0.210,0.380,0.640,-0.280,-0.010,-0.270,0.844,0.734,0.110,0.976,-0.880,0.564,-0.100,1.540,1.440,0.000,8996,4469,4527
1710,Mike Bibby,2010,-3.240,1.710,3.960,0.670,-0.720,-0.150,4.740,1.260,1.370,-0.110,0.833,0.023,0.810,-0.603,1.720,-1.200,-0.650,0.140,-1.060,0.300,-1.220,1.040,0.520,0.520,-0.577,-0.088,-0.489,-0.533,2.093,0.463,1.490,-0.070,1.410,-0.010,51418,25798,25620
201188,Marc Gasol,2010,1.030,0.740,-1.620,-0.060,0.610,0.470,1.500,0.680,0.820,-0.140,-0.438,-0.618,0.180,0.198,-0.910,-0.510,0.540,0.160,0.370,0.070,0.640,0.200,0.280,-0.080,0.656,0.456,0.200,0.104,0.242,0.856,0.440,0.960,1.400,-0.000,18523,9247,9276
2746,Josh Smith,2010,3.720,1.220,-1.760,-0.300,-1.950,-0.630,2.190,-0.140,0.180,-0.320,-0.310,-0.812,0.502,1.030,-1.040,1.580,-0.090,-0.470,1.120,0.340,-0.760,1.240,0.640,0.600,0.051,0.162,-0.111,-0.481,-0.450,1.291,0.580,0.810,1.390,-0.000,52377,26196,26181
1802,Brad Miller,2010,1.300,0.810,-1.920,-0.480,0.610,1.110,2.860,1.050,0.790,0.260,0.238,-0.257,0.495,-0.708,1.040,0.060,-0.650,-0.770,-0.400,-0.460,-1.340,-0.060,-0.980,0.920,-0.041,-0.054,0.013,0.891,1.288,-0.101,0.580,0.790,1.370,0.000,44903,22550,22353
2038,Joel Przybilla,2010,-1.230,-0.580,-1.220,0.270,2.440,-0.280,-0.300,-2.370,-1.180,-1.190,-1.664,-0.646,-1.018,1.464,0.920,1.990,1.460,-0.250,-2.380,0.180,0.480,4.030,3.000,1.030,-0.455,-0.283,-0.172,0.355,-4.034,3.575,-2.570,3.930,1.360,-0.000,23629,11771,11858
