player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
406,Shaquille O'Neal,2000,2.16,-0.9,0.49,-0.09,0.58,0.22,2.37,0.99,-0.72,-0.45,-0.27,0.22,2.78,2.46,5.24,0.5,1.1,1.68,-0.63,3.09,0.71,-0.5,15709,7883,7826
448,Bo Outlaw,2000,0.72,-0.18,-0.65,-0.39,-0.26,1.16,2.27,0.89,1.11,0.68,0.42,-0.29,1.17,3.48,4.64,0.32,0.97,0.2,-0.11,3.59,0.51,0.82,9085,4562,4523
304,John Stockton,2000,1.83,0.67,0.36,0.01,0.35,0.04,0.31,-0.12,1.0,0.15,0.85,0.89,2.3,2.1,4.4,-0.03,0.13,2.17,0.57,1.53,0.4,1.89,10279,5135,5144
960,Tony Delk,2000,1.13,0.2,0.76,0.4,0.36,0.68,0.31,-0.44,0.94,0.19,0.76,-0.1,2.85,1.36,4.21,0.49,0.43,2.42,0.34,1.02,1.44,0.84,3037,1519,1518
915,Rodney Rogers,2000,1.45,0.07,-0.86,-0.55,-0.31,0.7,2.36,-0.47,0.61,0.4,0.21,-0.41,1.76,2.39,4.14,0.29,0.45,1.31,0.1,2.29,-0.16,0.2,9753,4879,4874
1713,Vince Carter,2000,2.22,0.58,1.53,0.64,0.9,0.37,-0.32,-0.32,-0.02,0.0,-0.04,0.01,3.95,0.19,4.14,0.35,0.76,3.19,-0.17,0.36,1.9,-0.01,12410,6207,6203
345,Terry Porter,2000,1.72,0.57,0.01,-0.38,0.39,-0.54,2.02,0.17,0.62,0.2,0.42,0.5,1.22,2.87,4.09,-0.24,-0.85,2.07,0.25,2.62,-0.53,1.12,6357,3189,3168
224,Eddie Jones,2000,1.17,0.65,0.69,0.05,0.65,-0.48,1.84,0.21,0.46,0.58,-0.12,0.75,1.29,2.75,4.04,-0.39,0.02,1.27,0.9,1.85,0.21,1.21,11338,5685,5653
935,Bryon Russell,2000,1.67,0.87,0.52,-0.14,0.66,0.04,0.31,0.01,0.37,-0.15,0.51,0.35,2.83,1.16,3.99,0.73,0.27,2.56,0.44,0.72,0.56,0.72,11922,5959,5963
56,Gary Payton,2000,0.75,-0.53,1.22,0.58,0.62,-0.03,0.71,0.64,0.46,0.32,0.14,0.13,2.51,1.09,3.61,0.37,1.04,1.47,0.28,0.81,1.19,0.59,13900,6963,6937
109,Robert Horry,2000,1.19,0.44,-0.34,-0.29,-0.05,0.07,1.43,-0.35,0.52,-0.0,0.52,0.46,1.19,2.09,3.28,-0.05,-0.23,1.42,0.31,1.78,-0.27,0.98,8836,4427,4409
907,Malik Sealy,2000,1.16,0.04,0.56,0.18,0.38,0.64,0.42,-0.12,-0.11,-0.29,0.19,0.41,2.5,0.6,3.1,0.02,0.86,1.64,0.32,0.28,1.2,0.3,9370,4691,4679
469,Jamal Mashburn,2000,1.41,-0.25,0.82,0.12,0.7,-0.19,0.79,0.36,-0.41,0.2,-0.61,0.54,2.2,0.84,3.05,0.09,-0.04,2.24,0.08,0.76,0.63,0.13,11852,5940,5912
64,Sam Perkins,2000,0.8,0.72,0.86,0.6,0.26,-0.67,1.0,0.21,-0.09,0.11,-0.2,1.29,0.96,2.01,2.97,-0.22,-0.65,1.61,0.79,1.22,0.19,1.2,7576,3788,3788
1718,Paul Pierce,2000,1.43,0.75,0.01,0.01,-0.01,0.29,0.58,0.19,1.01,0.73,0.28,-0.12,1.08,1.85,2.94,-0.26,0.15,0.93,0.1,1.75,0.3,0.89,10163,5082,5081
905,Dale Davis,2000,0.71,-0.2,0.14,-0.27,0.42,0.18,1.95,0.6,-0.51,-0.28,-0.24,-0.74,1.79,1.11,2.9,1.17,0.31,1.48,-1.14,2.25,0.32,-1.25,10672,5338,5334
764,David Robinson,2000,0.76,0.29,1.01,0.05,0.96,-0.75,1.35,0.84,0.02,0.04,-0.01,0.2,1.01,1.89,2.9,0.31,-0.19,1.2,-0.18,2.07,0.26,0.22,9986,5004,4982
1495,Tim Duncan,2000,0.89,0.18,-0.08,0.04,-0.1,-0.36,2.18,0.36,-0.47,0.14,-0.6,0.59,0.48,2.37,2.85,0.1,-0.16,0.64,0.76,1.61,-0.44,0.12,10711,5361,5350
1802,Brad Miller,2000,0.19,0.58,-0.49,-0.45,-0.05,1.11,1.35,0.32,0.32,0.31,0.01,0.26,1.16,1.68,2.84,0.1,1.19,-0.03,0.52,1.16,0.62,0.58,3996,1995,2001
965,Derek Fisher,2000,-0.67,-0.04,0.71,0.53,0.18,-0.81,2.18,-0.31,1.18,-0.39,1.57,0.35,-1.06,3.86,2.79,-0.15,-0.27,-0.79,0.88,2.98,-0.1,1.53,8099,4045,4054
739,Rasheed Wallace,2000,1.29,0.03,0.38,0.36,0.01,-0.31,0.52,0.13,0.45,-0.25,0.7,0.63,1.25,1.49,2.74,-0.22,-0.23,1.48,0.55,0.94,0.07,1.08,12566,6294,6272
136,P.J. Brown,2000,1.66,-0.11,0.35,0.17,0.18,0.32,1.1,0.62,-0.42,-0.33,-0.09,-0.01,1.58,1.09,2.68,-0.32,0.39,1.19,0.13,0.96,0.67,-0.43,9550,4788,4762
708,Kevin Garnett,2000,0.61,-0.17,0.53,0.1,0.43,0.26,0.35,-0.01,0.86,0.59,0.27,0.19,1.16,1.49,2.65,-0.15,0.52,0.64,0.03,1.46,0.79,1.05,12785,6405,6380
21,Greg Anthony,2000,0.55,0.16,-0.58,-0.03,-0.56,0.7,1.84,-0.05,0.57,0.08,0.48,-0.03,0.53,2.04,2.56,-0.49,0.66,-0.13,-0.4,2.44,0.12,0.54,6284,3127,3157
696,Travis Best,2000,0.63,0.54,0.62,0.44,0.18,-0.16,0.03,-0.44,0.19,0.18,0.01,1.0,1.06,1.5,2.55,0.24,-0.03,1.09,0.56,0.94,0.46,1.19,7959,3964,3995
120,Steven Smith,2000,1.28,0.57,0.87,0.52,0.36,-0.33,1.14,0.02,-0.45,-0.6,0.15,0.25,2.04,0.48,2.52,-0.24,0.03,2.01,-0.52,1.0,0.54,-0.2,12070,6060,6010
397,Reggie Miller,2000,2.16,0.64,1.21,0.79,0.42,-0.8,0.34,0.22,-0.19,-0.19,0.0,-0.15,2.9,-0.41,2.49,-0.08,-0.78,3.68,0.0,-0.41,0.41,-0.34,14693,7353,7340
358,Anfernee Hardaway,2000,0.24,0.39,-0.05,-0.77,0.71,0.4,2.23,-0.02,0.42,0.35,0.08,-0.29,0.48,1.99,2.47,-0.48,0.22,0.26,-0.08,2.07,0.35,0.13,10049,5027,5022
1630,Mikki Moore,2000,2.34,0.27,-0.3,-0.05,-0.26,0.44,0.81,-0.45,-0.02,-0.19,0.17,-0.76,2.42,-0.01,2.41,-0.1,0.44,1.98,-0.46,0.45,0.14,-0.78,1965,985,980
255,Grant Hill,2000,2.43,0.55,0.76,0.3,0.47,-0.2,-0.79,-0.18,0.54,-0.05,0.59,-0.48,2.79,-0.46,2.33,0.07,-0.29,3.08,-0.47,0.01,0.56,0.06,11167,5606,5561
339,Tom Gugliotta,2000,0.97,0.14,0.65,0.05,0.6,0.05,0.24,0.2,0.58,0.02,0.55,0.23,1.3,0.98,2.28,-0.44,0.1,1.2,-0.44,1.42,0.7,0.81,6781,3388,3393
124,Vlade Divac,2000,0.23,-0.23,-0.16,-0.19,0.03,-0.14,1.55,0.57,0.33,-0.07,0.4,0.18,-0.1,2.36,2.26,0.27,-0.11,0.01,0.36,2.0,-0.3,0.51,10502,5269,5233
103,Todd Day,2000,1.31,0.05,0.08,-0.01,0.08,-0.27,-0.39,-0.49,1.1,0.24,0.86,0.08,1.77,0.48,2.26,0.35,-0.53,2.3,0.12,0.36,-0.19,1.18,4054,2028,2026
89,Nick Van Exel,2000,0.49,-0.21,1.14,0.51,0.64,0.41,-0.19,0.14,-0.99,-0.51,-0.48,0.53,2.55,-0.39,2.16,0.77,1.07,1.48,0.14,-0.53,1.55,-0.46,11424,5705,5719
87,Dikembe Mutombo,2000,0.27,-0.07,-0.22,0.36,-0.58,1.0,2.43,0.92,-1.45,-0.47,-0.98,0.61,0.62,1.49,2.12,-0.52,1.0,-0.38,-0.29,1.78,0.78,-0.84,11123,5562,5561
966,Jerome Williams,2000,-0.24,0.86,-0.64,-0.36,-0.27,2.08,1.02,-0.1,0.34,-0.02,0.37,-0.52,1.16,0.95,2.1,0.06,0.9,0.26,-0.62,1.57,1.44,-0.18,8231,4113,4118
468,Jon Barry,2000,0.67,0.18,0.31,0.09,0.21,0.22,0.74,-0.1,0.24,0.09,0.14,-0.1,1.06,0.95,2.01,-0.07,0.19,0.87,-0.11,1.06,0.53,0.14,5382,2686,2696
1885,Lamar Odom,2000,0.19,0.16,-0.36,0.19,-0.56,-0.09,0.66,0.22,0.41,0.05,0.37,0.52,0.08,1.87,1.95,0.62,0.52,-0.44,0.21,1.66,-0.45,0.93,10692,5338,5354
