player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,pure_off,pure_def,pure_net,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
201142,Kevin Durant,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",8.413,6218,6210,12428,8.084,1.48,0.74,-0.168,-0.413,0.427,8.411,1.739,10.15,1.73,10.143,5.003,-0.119,-0.145,-0.152,0.179,0.343,5.037,0.072,5.109,3.538,1.033,0.095,-0.001,-0.15,0.089,3.483,1.121,4.604,0.0,-0.007,3.081,0.885,-0.592,1.599,-0.016,0.084,3.374,1.667,5.041
101108,Chris Paul,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.698,4346,4339,8685,5.161,0.339,2.853,1.524,-0.304,0.179,7.71,2.042,9.752,1.977,9.675,2.086,1.302,0.154,0.304,-0.265,0.534,1.975,2.14,4.115,2.505,0.036,0.767,0.422,-0.008,0.016,3.264,0.474,3.739,0.0,-0.077,3.075,2.699,-0.039,-0.963,1.22,-0.355,5.735,-0.098,5.637
2544,LeBron James,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.714,5513,5475,10988,8.844,-0.05,0.556,0.518,-1.673,0.091,7.727,0.559,8.286,0.533,8.247,6.151,-1.511,-0.24,0.43,-1.849,0.166,4.062,-0.915,3.147,3.977,0.155,0.096,0.141,-0.862,-0.015,3.211,0.28,3.491,0.0,-0.039,2.693,0.796,0.176,1.461,0.088,-0.075,3.665,1.474,5.139
201939,Stephen Curry,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.362,5659,5694,11353,7.166,0.889,0.352,0.478,-1.166,0.217,6.352,1.584,7.936,1.551,7.913,3.982,0.931,0.298,-0.11,-0.175,-0.168,4.105,0.653,4.758,3.127,0.339,-0.01,0.164,-0.573,0.139,2.545,0.641,3.186,0.0,-0.023,3.184,0.054,-0.991,-0.042,0.588,0.385,2.247,0.931,3.178
201935,James Harden,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.679,5542,5504,11046,6.604,0.805,0.217,0.278,-0.153,-0.047,6.668,1.036,7.704,1.045,7.724,2.493,0.659,0.206,-0.273,1.103,-0.187,3.802,0.199,4.001,3.4,0.468,-0.043,0.104,-0.183,0.019,3.175,0.591,3.765,0.0,0.02,4.111,0.011,-1.256,0.146,0.551,0.14,2.866,0.837,3.703
200768,Kyle Lowry,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.057,5507,5498,11005,4.42,-0.335,1.386,1.54,0.255,0.348,6.061,1.553,7.614,1.5,7.557,1.589,-1.099,0.471,0.643,0.709,0.863,2.769,0.407,3.176,2.057,-0.041,0.293,0.395,0.213,0.058,2.563,0.413,2.976,0.0,-0.057,2.831,0.915,-0.454,0.764,0.897,-0.515,3.292,1.146,4.438
201609,Goran Dragic,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.035,5283,5268,10551,4.903,-0.197,1.011,-0.02,0.125,0.668,6.039,0.451,6.49,0.555,6.59,1.967,0.622,0.528,-0.094,0.805,0.034,3.3,0.562,3.862,2.268,-0.069,0.166,0.032,0.001,0.331,2.435,0.293,2.729,0.0,0.1,2.936,0.483,-0.68,-0.819,0.074,0.634,2.739,-0.111,2.628
202331,Paul George,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.444,5504,5468,10972,3.193,1.688,0.082,1.505,-0.837,0.442,2.438,3.635,6.073,3.693,6.137,1.199,0.649,-0.256,0.214,-0.289,0.922,0.654,1.785,2.439,1.351,1.224,-0.031,0.416,-0.401,0.128,0.919,1.768,2.686,0.0,0.064,1.994,0.338,-0.548,1.039,1.291,-0.48,1.784,1.85,3.634
202738,Isaiah Thomas,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.877,4919,4889,9808,5.117,-0.191,0.903,0.136,-0.158,0.025,5.862,-0.03,5.832,-0.046,5.831,2.632,-0.072,-0.373,0.152,0.33,0.044,2.589,0.124,2.713,2.247,-0.194,0.175,0.06,-0.044,0.021,2.377,-0.114,2.264,0.0,-0.001,2.485,1.276,-0.488,-0.119,-0.016,-0.019,3.273,-0.154,3.119
201144,Mike Conley,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.527,4520,4501,9021,2.012,0.085,2.036,0.877,0.47,0.063,4.518,1.025,5.543,1.04,5.567,-0.17,-0.687,1.29,0.098,0.991,0.48,2.111,-0.109,2.002,0.559,0.082,0.472,0.243,0.269,-0.048,1.3,0.277,1.577,0.0,0.024,2.182,0.746,-0.521,0.772,0.779,-0.417,2.407,1.134,3.541
202695,Kawhi Leonard,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",1.515,3797,3761,7558,1.726,2.301,0.514,1.189,-0.722,0.446,1.518,3.936,5.454,3.978,5.493,0.335,0.906,0.05,0.119,-0.171,0.812,0.214,1.837,2.051,0.784,1.188,0.079,0.318,-0.453,0.117,0.409,1.624,2.033,-0.0,0.039,1.391,0.464,-0.551,1.395,1.07,-0.366,1.304,2.099,3.403
201567,Kevin Love,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.885,5695,5678,11373,4.02,-1.345,0.694,-0.239,1.163,0.888,5.877,-0.696,5.181,-0.581,5.304,1.826,-0.605,0.329,0.25,0.813,0.178,2.968,-0.177,2.791,1.833,-0.706,0.166,-0.035,0.624,0.391,2.623,-0.349,2.274,0.0,0.123,2.194,0.365,0.35,-0.74,-0.489,0.71,2.909,-0.519,2.39
2546,Carmelo Anthony,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.919,5514,5511,11025,2.663,0.006,1.802,-0.009,0.435,0.283,4.9,0.28,5.18,0.304,5.223,1.222,-0.182,0.629,-0.251,0.425,0.272,2.276,-0.161,2.115,0.948,0.026,0.444,0.034,0.113,0.082,1.505,0.141,1.646,-0.0,0.043,1.441,1.173,0.01,0.188,0.242,0.011,2.624,0.441,3.065
201988,Patty Mills,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.364,3006,2975,5981,1.621,0.992,1.718,0.485,0.032,-0.076,3.371,1.401,4.772,1.37,4.734,-0.114,0.559,0.064,0.175,0.723,0.467,0.673,1.201,1.874,0.685,0.462,0.372,0.155,-0.115,-0.105,0.943,0.512,1.455,0.0,-0.038,1.735,1.654,-0.691,0.433,0.31,-0.543,2.698,0.2,2.898
203081,Damian Lillard,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.934,5784,5768,11552,3.378,0.285,1.764,-0.556,-0.214,-0.053,4.928,-0.324,4.604,-0.297,4.637,1.334,-0.081,1.275,-0.692,-0.11,-0.006,2.499,-0.779,1.72,1.562,0.327,0.379,-0.093,0.09,-0.023,2.031,0.212,2.243,0.0,0.033,2.044,0.489,-0.104,0.366,0.136,-0.047,2.429,0.455,2.884
1717,Dirk Nowitzki,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.188,5072,5039,10111,2.98,-0.399,1.891,-0.169,-0.691,0.444,4.18,-0.124,4.056,-0.105,4.083,0.918,-0.506,0.817,0.224,0.899,0.64,2.634,0.358,2.992,1.314,-0.25,0.439,-0.016,-0.502,0.106,1.251,-0.16,1.092,-0.0,0.027,2.062,1.074,-1.59,0.107,-0.393,-0.196,1.546,-0.482,1.064
203076,Anthony Davis,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.02,4504,4549,9053,0.689,1.029,0.404,0.636,0.915,0.283,2.008,1.948,3.956,1.995,4.015,0.812,-0.326,0.296,0.492,0.531,0.082,1.639,0.248,1.887,-0.087,0.536,0.085,0.176,0.477,0.134,0.475,0.846,1.322,0.0,0.059,-0.123,0.108,0.384,1.355,0.144,0.201,0.369,1.7,2.069
202689,Kemba Walker,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.097,4966,4938,9904,0.581,1.397,1.789,0.421,-0.269,0.033,2.101,1.851,3.952,1.833,3.93,-1.16,1.643,0.976,0.241,0.795,0.252,0.611,2.136,2.747,0.077,0.683,0.43,0.114,-0.282,-0.04,0.225,0.757,0.982,0.0,-0.022,1.741,0.813,-1.064,-0.246,0.18,-0.219,1.49,-0.285,1.205
201588,George Hill,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.54,4609,4554,9163,1.378,1.185,0.995,0.055,0.158,0.158,2.531,1.398,3.929,1.427,3.967,-0.37,0.964,0.324,-0.564,-0.035,0.247,-0.081,0.647,0.566,0.602,0.832,0.195,0.068,0.092,0.052,0.888,0.952,1.839,0.0,0.038,1.748,0.671,0.193,0.221,0.619,-0.089,2.612,0.751,3.363
1938,Manu Ginobili,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.151,3072,3038,6110,3.106,-0.17,-0.658,1.698,-0.292,0.153,2.156,1.681,3.837,1.708,3.859,4.193,-0.428,-0.086,0.568,0.272,0.202,4.379,0.342,4.721,1.01,-0.01,-0.229,0.443,-0.277,0.033,0.505,0.466,0.971,0.0,0.022,-1.087,-0.572,-0.564,0.258,1.13,-0.049,-2.223,1.339,-0.884
201951,Ty Lawson,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.625,4568,4539,9107,3.869,-0.953,1.333,0.354,-0.61,-0.194,4.592,-0.793,3.799,-0.778,3.847,2.418,0.046,1.046,0.202,-0.7,-0.996,2.764,-0.748,2.016,1.639,-0.506,0.225,0.094,-0.072,-0.019,1.792,-0.431,1.36,0.0,0.048,1.451,0.287,0.09,-0.999,0.152,0.802,1.828,-0.045,1.783
201933,Blake Griffin,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.819,5671,5641,11312,2.667,-0.056,0.092,0.634,0.06,0.315,2.819,0.893,3.712,0.962,3.781,1.592,-0.268,0.224,0.503,0.191,0.713,2.007,0.948,2.955,1.273,0.046,0.038,0.193,0.121,0.085,1.432,0.323,1.755,0.0,0.069,1.075,-0.132,-0.131,0.212,0.131,-0.398,0.812,-0.055,0.757
202083,Wesley Matthews,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.193,5441,5427,10868,1.973,0.447,0.725,0.201,0.487,-0.267,3.185,0.381,3.566,0.398,3.591,-0.628,0.642,0.409,-0.479,1.453,-0.3,1.234,-0.137,1.097,1.036,0.339,0.148,0.094,0.271,-0.107,1.455,0.326,1.781,0.0,0.025,2.601,0.316,-0.966,-0.195,0.68,0.033,1.951,0.518,2.469
101114,Deron Williams,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",3.004,3917,3924,7841,3.549,-0.052,0.965,0.722,-1.518,-0.273,2.996,0.397,3.393,0.453,3.457,4.907,-0.266,0.392,0.832,-1.565,-0.348,3.734,0.218,3.952,1.152,0.043,0.182,0.167,-0.657,-0.145,0.676,0.065,0.741,-0.0,0.064,-1.358,0.573,0.047,0.214,-0.11,0.075,-0.738,0.179,-0.559
201566,Russell Westbrook,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",2.095,2915,2924,5839,2.216,0.27,-0.091,0.912,-0.018,0.08,2.107,1.262,3.369,1.188,3.283,1.263,0.201,0.088,0.081,0.721,0.096,2.072,0.378,2.45,0.917,0.187,-0.094,0.253,-0.022,-0.017,0.802,0.423,1.225,0.0,-0.086,0.953,-0.179,-0.739,0.069,0.831,-0.016,0.035,0.884,0.919
202339,Eric Bledsoe,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",1.637,2819,2803,5622,2.072,1.438,-0.509,0.561,0.027,-0.224,1.59,1.775,3.365,1.751,3.388,-1.208,1.765,-0.531,0.22,-0.455,0.081,-2.194,2.066,-0.128,1.174,0.494,-0.169,0.158,0.117,-0.093,1.122,0.56,1.682,0.0,0.023,3.28,0.022,0.482,-0.327,0.341,-0.305,3.784,-0.291,3.493
202710,Jimmy Butler III,2014,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",0.294,4791,4796,9587,-0.414,1.551,0.423,1.097,0.285,0.27,0.294,2.918,3.212,2.91,3.204,-1.308,1.208,0.71,0.099,0.401,0.442,-0.197,1.749,1.552,-0.47,0.858,0.015,0.312,0.253,0.09,-0.202,1.26,1.058,0.0,-0.008,0.894,-0.287,-0.116,0.343,0.998,-0.172,0.491,1.169,1.66
