player_id,player_name,Latest_Year,oTS,oFT,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1938,Manu Ginobili,2014,4.96,0.83,2.89,1.72,2.46,0.97,-5.35,0.11,3.98,0.23,-0.71,0.93,-0.98,0.38,0.07,0.51,0.04,0.23,0.12,-0.74,0.05,1.14,0.77,0.04,0.72,0.1,5.0,0.86,5.86,0.4,-0.24,5.23,0.47,0.4,-0.75,0.87,8366,4215,4151
101108,Chris Paul,2014,2.19,0.04,-0.32,1.88,0.98,-0.06,-0.66,0.91,2.94,0.16,0.41,-0.25,0.49,0.79,-0.27,0.48,0.0,0.15,0.06,-0.63,0.64,1.16,0.88,0.51,0.37,0.22,3.02,2.3,5.32,0.59,0.06,2.96,0.62,1.67,0.65,1.1,10505,5263,5242
201939,Stephen Curry,2014,3.36,0.33,0.28,0.47,2.1,1.3,-2.38,0.51,2.41,0.74,0.16,0.58,-0.04,0.16,-0.11,0.78,0.2,0.76,-0.2,-1.54,0.16,0.69,0.1,0.03,0.08,0.14,4.26,0.65,4.91,0.45,-0.17,4.43,0.0,0.64,0.7,0.24,12467,6239,6228
201142,Kevin Durant,2014,4.65,2.19,0.83,1.87,1.34,-0.07,-2.17,0.5,-0.76,-0.38,0.11,-0.49,0.41,0.14,-0.24,-0.16,1.01,-0.49,-0.17,0.65,0.31,1.16,-0.35,-0.19,-0.16,0.53,4.57,0.32,4.9,-0.1,0.1,4.47,0.13,0.2,0.03,0.18,15505,7763,7742
101114,Deron Williams,2014,4.38,0.29,-0.53,0.72,3.52,1.0,-2.99,1.21,5.3,0.81,0.18,0.63,-1.31,-0.36,-0.15,0.28,-0.3,-0.23,-0.13,-0.05,0.17,0.44,1.24,0.48,0.76,-0.52,3.8,0.68,4.48,0.24,-1.35,5.16,-0.43,1.11,-0.5,0.72,9345,4674,4671
2738,Andre Iguodala,2014,2.84,-0.41,-0.33,0.98,0.77,1.4,-0.44,0.5,3.51,-0.03,0.13,-0.16,-0.26,1.37,0.16,0.96,0.06,0.18,0.33,-1.14,0.24,2.16,0.8,0.36,0.43,0.18,2.36,2.08,4.44,-0.46,-0.25,2.6,-0.29,2.37,-0.29,0.98,8990,4491,4499
201935,James Harden,2014,2.59,1.59,2.15,0.68,2.22,-0.57,-4.38,0.21,-2.26,0.64,0.4,0.23,0.8,0.8,0.18,0.67,-0.33,-0.85,0.29,0.17,0.53,1.09,-0.51,-0.43,-0.08,-0.19,3.82,0.33,4.14,0.01,1.18,2.63,-0.47,0.79,1.44,-0.7,11995,6020,5975
201609,Goran Dragic,2014,2.3,0.72,0.28,0.76,1.99,0.24,-2.27,0.52,-0.64,0.47,-0.05,0.53,0.33,0.55,-0.33,-0.74,-0.1,0.82,0.52,-0.08,0.19,1.64,0.02,0.15,-0.13,-0.03,3.35,0.61,3.96,0.32,0.79,2.56,0.03,0.58,0.8,-0.01,10483,5251,5232
202697,Iman Shumpert,2014,0.31,-0.38,-0.57,-0.27,1.19,0.27,-0.66,0.31,1.03,0.98,0.72,0.27,0.5,0.47,0.07,0.11,-0.03,-1.0,0.0,0.84,0.43,1.46,1.73,0.51,1.22,-0.16,1.87,1.75,3.62,-0.21,1.25,0.62,-0.02,1.77,1.48,1.57,7392,3669,3723
200746,LaMarcus Aldridge,2014,1.43,0.36,-2.4,0.14,-1.78,0.65,4.19,1.04,1.38,0.48,0.19,0.29,0.34,1.3,0.19,0.37,0.85,1.31,0.16,-1.68,-0.23,1.97,-0.53,-0.27,-0.26,0.5,2.17,1.43,3.6,0.08,0.85,1.32,0.22,1.2,0.82,-0.03,11383,5683,5700
