player_id,player_name,Latest_Year,oRIM_FREQ,oRIM_FG_PCT,oTHREE_FREQ,oTHREE_FG_PCT,oMIDRANGE_FREQ,oMIDRANGE_FG_PCT,oASSIST_POINTS,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dRIM_FREQ,dRIM_FG_PCT,dTHREE_FREQ,dTHREE_FG_PCT,dMIDRANGE_FREQ,dMIDRANGE_FG_PCT,dASSIST_POINTS,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
1938,Manu Ginobili,2005,2.130,0.650,0.430,0.300,-2.560,0.740,1.980,3.320,2.370,0.950,0.334,0.012,0.322,0.556,-0.130,0.750,0.740,-0.110,-0.610,0.410,1.500,1.880,1.250,0.630,0.735,0.334,0.401,0.015,3.654,2.615,4.210,2.630,6.830,-0.010,10820,5430,5390
1495,Tim Duncan,2005,0.160,0.640,-0.850,0.690,0.700,1.250,3.270,2.890,2.710,0.180,-0.090,-0.071,-0.019,0.560,-0.470,1.270,0.890,-0.050,-0.420,0.710,1.750,2.900,2.370,0.530,0.008,0.093,-0.085,0.422,2.800,2.908,3.360,3.330,6.680,-0.010,10994,5518,5476
467,Jason Kidd,2005,-0.800,-0.700,1.840,0.980,-1.030,0.970,4.360,2.400,2.220,0.180,1.032,0.143,0.889,-0.602,0.360,0.590,-0.450,-0.020,0.090,-0.150,0.010,0.610,0.560,0.050,0.565,0.338,0.227,0.225,3.432,1.175,2.830,1.400,4.230,0.000,9786,4891,4895
406,Shaquille O'Neal,2005,3.580,1.990,-0.160,0.910,-3.410,-0.000,3.040,2.380,3.220,-0.840,-0.364,-0.045,-0.319,1.614,1.710,0.270,0.350,-0.270,-2.060,0.260,-0.340,0.550,0.640,-0.090,-0.796,-0.385,-0.411,0.606,2.016,-0.246,3.630,0.360,3.990,0.000,10378,5216,5162
1884,Baron Davis,2005,1.180,0.030,5.430,0.370,-6.610,-0.680,3.120,2.800,2.530,0.270,1.101,0.532,0.569,0.769,0.300,-0.250,-0.940,0.040,0.630,0.540,-0.140,0.390,0.660,-0.270,-0.082,-0.292,0.210,-1.018,3.901,0.308,4.670,-0.710,3.960,0.000,5882,2942,2940
959,Steve Nash,2005,1.020,1.080,1.680,1.030,-2.690,0.940,5.710,3.870,3.870,-0.000,1.251,0.035,1.216,-0.111,-0.320,-0.280,0.090,0.100,0.240,-0.310,-0.180,-1.160,-1.760,0.600,0.300,0.422,-0.122,-0.190,5.121,-0.860,5.010,-1.050,3.960,-0.000,12409,6221,6188
2209,Vladimir Radmanovic,2005,0.920,0.210,2.590,0.610,-3.510,0.610,1.560,2.640,2.560,0.080,0.650,0.248,0.402,0.810,0.190,-0.210,-0.700,0.140,0.510,0.060,1.170,-0.690,-0.360,-0.330,0.177,0.103,0.074,0.173,3.290,-0.513,4.100,-0.340,3.750,-0.010,7321,3640,3681
2572,Josh Howard,2005,0.580,0.390,-0.870,-0.200,0.290,0.650,-2.390,1.300,1.250,0.050,-0.123,-0.093,-0.030,0.593,-0.580,-0.170,0.220,0.470,0.360,0.430,1.920,1.180,0.910,0.270,0.213,0.328,-0.115,0.157,1.177,1.393,1.770,1.550,3.320,-0.000,10940,5453,5487
2419,Tayshaun Prince,2005,0.900,0.050,-0.940,-0.290,0.030,-0.060,0.340,-1.060,-0.730,-0.330,1.353,0.482,0.871,1.417,-0.510,0.580,0.910,0.120,-0.400,0.390,0.340,1.130,0.680,0.450,0.098,0.175,-0.077,0.372,0.293,1.228,1.710,1.600,3.310,0.000,14430,7230,7200
1890,Shawn Marion,2005,0.270,0.990,1.440,0.970,-1.710,0.900,2.490,2.990,3.050,-0.060,0.323,0.117,0.206,0.407,-0.390,-0.420,-0.020,0.250,0.410,0.180,0.800,0.130,-0.160,0.290,-0.207,0.255,-0.462,-0.343,3.313,-0.077,3.720,-0.420,3.300,-0.000,14878,7456,7422
1882,Elton Brand,2005,-0.450,0.590,-2.260,0.230,2.710,0.360,1.600,0.870,0.360,0.510,0.652,0.501,0.151,0.908,0.260,0.210,-0.070,-0.060,-0.190,0.070,-1.120,0.220,-0.070,0.290,-0.271,0.035,-0.306,0.851,1.522,-0.051,2.430,0.800,3.230,-0.000,10979,5508,5471
2217,Brendan Haywood,2005,-0.140,1.360,-0.060,0.020,0.190,-0.420,-1.020,-0.380,-0.000,-0.380,-0.088,-0.027,-0.061,0.848,1.250,-0.430,0.090,0.110,-1.340,0.660,1.150,2.410,1.640,0.770,0.354,0.096,0.258,0.056,-0.468,2.764,0.380,2.820,3.210,0.010,8325,4177,4148
2203,Shane Battier,2005,0.440,-0.490,1.070,0.270,-1.510,-0.050,0.910,0.190,-0.010,0.200,0.189,0.054,0.135,0.511,0.130,0.550,-0.320,0.350,0.190,0.390,0.510,1.870,1.890,-0.020,0.697,0.291,0.406,-0.247,0.379,2.567,0.890,2.320,3.200,-0.010,9530,4778,4752
1717,Dirk Nowitzki,2005,-0.480,0.380,0.000,0.380,0.480,0.920,-0.980,2.390,1.270,1.120,1.173,0.536,0.637,-1.223,-0.280,0.590,-0.280,0.270,0.550,0.280,0.850,0.690,0.620,0.070,0.124,0.327,-0.203,0.026,3.563,0.814,2.340,0.840,3.170,-0.010,13627,6834,6793
1800,Damon Jones,2005,-0.160,1.010,1.900,0.780,-1.740,0.820,1.930,2.750,3.160,-0.410,0.216,-0.386,0.602,-0.026,0.430,-0.060,0.230,0.180,-0.660,-0.090,0.460,0.810,0.650,0.160,-0.446,-0.209,-0.237,-0.144,2.966,0.364,2.940,0.220,3.160,0.000,12052,6050,6002
224,Eddie Jones,2005,1.080,1.310,1.060,0.330,-2.140,0.470,1.310,0.720,1.070,-0.350,-0.047,0.037,-0.084,0.637,0.770,0.270,0.630,0.150,-1.410,0.370,1.180,1.900,1.910,-0.010,-0.434,-0.094,-0.340,0.364,0.673,1.466,1.310,1.830,3.140,0.000,13151,6581,6570
1718,Paul Pierce,2005,1.290,0.560,0.600,0.290,-1.890,0.620,1.850,2.570,1.930,0.640,0.314,0.203,0.111,-0.604,-0.020,0.120,-0.330,0.040,0.350,0.410,-0.500,0.480,0.670,-0.190,-0.084,-0.028,-0.056,0.404,2.884,0.396,2.280,0.800,3.080,0.000,12405,6215,6190
951,Ray Allen,2005,-0.530,-0.150,3.460,0.840,-2.930,0.230,1.360,3.200,2.410,0.790,0.245,0.451,-0.206,0.365,-0.020,-0.730,0.460,0.020,-0.440,-0.010,-0.260,-0.190,0.100,-0.290,-0.198,-0.389,0.191,-0.392,3.445,-0.388,3.810,-0.780,3.030,-0.000,12553,6274,6279
2736,Luol Deng,2005,0.900,0.750,0.480,0.220,-1.380,0.090,2.050,2.560,2.460,0.100,-0.174,-0.504,0.330,-0.536,0.420,0.460,-1.020,-0.000,0.610,0.420,-0.290,1.010,0.960,0.050,0.042,0.061,-0.019,0.068,2.386,1.052,1.850,1.120,2.970,0.000,6297,3152,3145
2034,Mike Miller,2005,0.930,0.080,1.840,0.570,-2.760,0.480,2.600,2.610,2.890,-0.280,-0.104,-0.007,-0.097,-0.076,-0.870,0.810,0.430,-0.090,0.440,0.430,1.060,0.670,0.830,-0.160,0.062,-0.094,0.156,-0.192,2.506,0.732,2.430,0.540,2.970,0.000,8656,4332,4324
