player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1495,Tim Duncan,2003,3.36,0.33,0.43,-0.04,0.48,-0.44,4.8,0.68,-0.93,-0.37,-0.54,0.83,3.36,4.98,8.33,0.28,0.33,3.03,0.61,4.37,-0.01,-0.1,42603,21380,21223
406,Shaquille O'Neal,2003,7.21,-0.76,-0.4,-0.33,-0.04,0.04,1.13,0.96,-1.47,-0.59,-0.89,0.53,6.22,0.78,6.99,-0.05,-0.67,6.89,0.16,0.62,-0.36,-0.94,37139,18654,18485
708,Kevin Garnett,2003,2.75,0.21,0.62,0.35,0.28,0.61,2.38,0.58,0.16,0.25,-0.09,0.38,3.86,2.9,6.76,-0.14,0.62,3.24,0.06,2.84,1.23,0.54,38216,19216,19000
1717,Dirk Nowitzki,2003,3.66,1.28,0.99,-0.03,1.02,-0.38,1.15,0.52,0.32,0.33,-0.02,-0.05,3.92,2.15,6.07,0.38,-0.29,4.21,0.44,1.71,0.61,0.27,40522,20320,20202
304,John Stockton,2003,2.66,0.55,0.38,-0.08,0.45,0.3,-0.18,-0.07,1.88,0.67,1.21,0.24,2.94,2.72,5.67,0.39,-0.12,3.06,1.03,1.69,0.68,2.12,28500,14226,14274
1884,Baron Davis,2003,1.02,0.29,0.36,0.09,0.27,0.64,0.92,-0.45,1.04,0.36,0.68,-0.11,3.24,1.81,5.05,1.18,0.15,3.09,-0.5,2.31,1.0,0.93,33372,16593,16779
1503,Tracy McGrady,2003,3.15,0.55,1.69,0.23,1.46,-0.45,0.04,-0.41,0.81,0.53,0.28,-0.68,4.43,0.29,4.72,0.16,0.18,4.25,-0.39,0.68,1.24,0.13,36634,18390,18244
739,Rasheed Wallace,2003,2.33,-0.06,-0.76,-0.81,0.06,-0.04,1.73,0.21,0.81,0.26,0.54,0.26,1.43,3.0,4.43,0.1,-0.38,1.81,0.08,2.92,-0.8,1.07,33009,16507,16502
1112,Ben Wallace,2003,-0.44,-0.91,0.23,0.0,0.25,0.99,3.26,0.64,0.14,-0.21,0.36,0.41,0.29,3.98,4.27,-0.32,1.16,-0.87,1.34,2.64,1.22,0.55,36203,18059,18144
951,Ray Allen,2003,2.82,0.47,0.26,0.03,0.21,0.52,0.46,-0.17,-0.05,0.55,-0.59,-0.2,3.65,0.42,4.07,0.26,0.15,3.5,0.29,0.13,0.78,-0.25,33782,16936,16846
1713,Vince Carter,2003,1.19,-0.37,1.22,0.58,0.63,1.12,0.76,0.22,-0.42,0.05,-0.48,-0.17,3.39,0.46,3.85,0.15,1.43,1.96,0.19,0.27,2.34,-0.59,27290,13667,13623
