player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
406,Shaquille O'Neal,2002,5.75,-1.34,-0.34,-0.51,0.18,0.63,2.56,1.25,-1.45,-0.5,-0.94,0.13,6.06,2.33,8.39,1.11,0.67,5.39,-0.74,3.07,0.29,-1.32,59041,29641,29400
304,John Stockton,2002,3.2,0.57,0.56,-0.16,0.73,0.5,0.67,0.05,1.81,0.5,1.3,0.71,3.63,3.77,7.4,-0.05,0.13,3.5,1.42,2.35,1.06,2.52,44941,22451,22490
1495,Tim Duncan,2002,2.53,-0.43,0.24,-0.23,0.47,-0.57,4.34,0.82,-1.0,-0.45,-0.56,1.12,2.5,4.6,7.1,0.44,0.42,2.08,0.68,3.92,-0.33,0.12,60333,30191,30142
87,Dikembe Mutombo,2002,0.4,-0.03,-0.44,0.25,-0.68,1.32,6.47,2.17,-2.14,-0.96,-1.2,1.24,0.54,5.71,6.25,-0.6,1.13,-0.59,0.66,5.05,0.88,-0.9,53149,26595,26554
739,Rasheed Wallace,2002,2.64,0.42,-0.44,-0.63,0.18,-0.53,2.26,-0.2,0.91,0.19,0.71,1.24,1.46,4.32,5.78,-0.3,-0.19,1.65,1.12,3.2,-0.97,2.15,52845,26454,26391
1112,Ben Wallace,2002,-0.67,-1.25,0.48,0.24,0.23,1.31,3.36,0.89,1.0,0.48,0.52,0.32,0.43,5.03,5.46,-0.34,1.0,-0.57,0.98,4.05,1.79,1.32,40001,19951,20050
1713,Vince Carter,2002,2.39,0.02,1.72,0.8,0.92,1.22,0.37,-0.14,-0.2,0.37,-0.57,-0.37,5.1,0.23,5.34,0.21,1.52,3.58,0.08,0.15,2.94,-0.57,40655,20360,20295
708,Kevin Garnett,2002,2.05,0.04,0.5,0.14,0.36,0.45,1.92,0.52,0.09,0.3,-0.21,0.52,2.74,2.47,5.2,-0.33,0.45,2.29,-0.02,2.49,0.95,0.61,57669,28939,28730
1718,Paul Pierce,2002,3.89,0.93,0.42,0.15,0.26,-0.48,0.69,0.5,0.27,0.36,-0.1,-0.02,3.45,1.71,5.15,0.38,-0.63,4.08,0.1,1.61,-0.06,0.25,43045,21577,21468
124,Vlade Divac,2002,0.62,-0.35,-0.36,-0.22,-0.15,-0.01,2.72,1.25,0.16,-0.06,0.22,1.29,0.33,4.66,5.0,0.58,0.14,0.19,0.99,3.67,-0.37,1.45,47835,23977,23858
