player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
1717,Dirk Nowitzki,2011,4.66,3.64,1.02,0.26,-0.12,0.38,-1.36,2.92,2.89,0.03,-0.32,-0.31,-0.02,0.23,4.92,2.6,3.56,2.83,6.4,0.01,12258,6158,6100
1938,Manu Ginobili,2011,2.8,2.6,0.2,0.54,-0.29,0.83,-0.27,1.14,0.92,0.22,0.6,0.12,0.47,-0.24,3.34,1.74,3.07,1.5,4.57,0.0,9971,4984,4987
2730,Dwight Howard,2011,1.72,2.1,-0.38,-0.83,-0.07,-0.77,1.37,2.46,2.23,0.23,-0.42,-0.23,-0.19,0.21,0.89,2.04,2.26,2.25,4.51,-0.0,11717,5890,5827
708,Kevin Garnett,2011,1.36,1.06,0.3,-0.06,-0.35,0.29,-0.65,1.68,1.59,0.09,0.95,0.9,0.04,1.0,1.3,2.63,0.65,3.63,4.28,0.0,9426,4726,4700
101108,Chris Paul,2011,2.28,1.69,0.59,0.74,0.45,0.28,-0.35,-0.57,-0.64,0.07,0.7,0.12,0.58,1.21,3.02,0.13,2.67,1.34,4.0,-0.01,11293,5668,5625
2547,Chris Bosh,2011,1.03,0.65,0.38,-0.1,-0.02,-0.09,-0.17,2.5,2.01,0.49,0.32,0.41,-0.1,0.34,0.93,2.82,0.76,3.16,3.92,0.0,13371,6700,6671
959,Steve Nash,2011,3.12,2.92,0.2,0.34,-0.34,0.69,-0.01,0.36,0.22,0.14,0.04,-0.06,0.1,-0.18,3.46,0.4,3.45,0.22,3.68,0.01,9457,4752,4705
1718,Paul Pierce,2011,1.96,1.32,0.64,0.22,-0.15,0.36,-0.45,1.68,1.77,-0.09,-0.27,0.33,-0.6,0.47,2.18,1.41,1.73,1.88,3.61,-0.0,11484,5749,5735
2555,Nick Collison,2011,1.21,0.53,0.68,-0.19,0.23,-0.41,0.59,1.25,1.0,0.25,0.59,0.01,0.58,0.11,1.02,1.84,1.61,1.95,3.56,0.0,7111,3559,3552
201600,Omer Asik,2011,-0.83,-0.55,-0.28,0.04,0.23,-0.19,1.36,1.51,1.53,-0.02,1.0,0.42,0.58,0.44,-0.79,2.51,0.57,2.95,3.52,0.0,4186,2081,2105
