player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_SQ,oALT_MAKE,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_SQ,dALT_MAKE,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
1630217,Desmond Bane,2026,0.17,-0.2,-0.41,0.21,0.37,0.17,0.08,0.09,-0.31,0.56,0.63,0.4,0.23,-0.07,-0.02,-0.23,0.21,0.53,0.34,0.54,0.03,1.07,1.1,0.0,12122,6068,6054
1628369,Jayson Tatum,2026,0.71,0.47,-0.2,0.67,0.24,0.37,0.47,-0.1,-0.1,-0.14,-0.32,0.48,-0.8,0.18,-0.61,-0.07,-0.54,0.86,1.08,-0.75,0.98,0.11,1.1,0.01,2914,1451,1463
1628969,Mikal Bridges,2026,0.97,1.03,-0.04,1.07,-0.06,0.08,0.09,-0.01,-0.58,0.94,0.78,-0.07,0.85,0.16,-0.02,0.13,-0.15,-0.28,1.05,0.92,0.47,0.64,1.1,-0.01,11479,5717,5762
1641783,Tristan da Silva,2026,-0.22,-0.23,0.15,-0.38,0.01,0.16,0.21,-0.05,0.04,1.24,0.85,0.36,0.49,0.39,-0.47,-0.15,-0.32,0.34,-0.06,0.77,-0.02,1.11,1.09,0.0,8058,4029,4029
1628988,Aaron Holiday,2026,-0.79,-1.06,-0.47,-0.59,0.27,-0.09,0.39,-0.5,0.64,1.85,2.13,0.44,1.69,-0.28,0.44,-0.27,0.71,-0.99,-0.88,2.29,-0.24,1.3,1.06,-0.0,3348,1672,1676
1631128,Christian Braun,2026,0.08,-0.06,0.75,-0.81,0.14,-0.02,-0.24,0.22,0.11,1.02,0.79,0.08,0.71,0.23,-0.46,0.09,-0.56,0.33,0.06,0.56,0.17,0.89,1.06,0.0,6585,3293,3292
1629008,Michael Porter Jr.,2026,1.38,1.36,0.81,0.55,0.02,0.27,-0.13,0.39,0.18,-0.52,-0.34,-0.85,0.51,-0.18,-0.17,0.07,-0.24,-0.13,1.65,-0.69,1.83,-0.82,1.01,0.0,6745,3381,3364
1641739,Toumani Camara,2026,0.86,0.99,0.19,0.8,-0.13,-0.52,-0.47,-0.05,-0.33,0.35,0.3,-0.05,0.35,0.05,0.42,0.12,0.3,0.22,0.34,0.77,0.01,0.99,0.99,-0.01,12042,6009,6033
1642363,Nique Clifford,2026,0.73,0.54,-0.48,1.02,0.19,-0.3,-0.21,-0.09,0.02,-0.08,0.04,0.1,-0.06,-0.12,0.51,0.12,0.38,0.08,0.43,0.43,0.45,0.51,0.96,0.0,7617,3794,3823
1641740,Jaylen Clark,2026,-0.31,-0.49,-0.41,-0.08,0.18,0.49,0.3,0.19,0.5,0.92,0.97,0.26,0.71,-0.05,0.39,0.19,0.21,-1.07,0.18,1.31,0.68,0.24,0.93,0.01,3604,1783,1821
1627750,Jamal Murray,2026,2.34,2.18,0.22,1.96,0.16,0.97,0.43,0.56,-0.52,-0.19,-0.31,0.27,-0.58,0.12,-1.04,-0.38,-0.65,-0.63,3.31,-1.23,2.79,-1.86,0.93,0.0,11552,5798,5754
1642950,Lachlan Olbrich,2026,-0.75,-0.74,-0.16,-0.58,-0.01,0.35,0.07,0.27,0.98,0.21,0.3,-0.07,0.37,-0.09,0.37,0.06,0.3,-0.24,-0.4,0.58,0.58,0.34,0.92,0.0,1391,694,697
1630529,Herbert Jones,2026,0.78,0.82,0.07,0.75,-0.04,0.06,0.08,-0.02,-1.08,0.55,0.49,-0.13,0.62,0.06,0.71,0.23,0.47,-0.09,0.84,1.26,-0.24,1.17,0.92,-0.01,6544,3285,3259
1641854,Craig Porter,2026,-0.68,-0.69,-0.1,-0.59,0.01,0.16,-0.23,0.39,1.39,-0.75,-0.88,0.15,-1.03,0.13,0.73,0.45,0.29,0.07,-0.52,-0.02,0.87,0.05,0.92,0.0,4791,2395,2396
1628404,Josh Hart,2026,0.75,0.81,-0.46,1.27,-0.06,-0.09,-0.01,-0.08,0.14,-0.72,-0.51,0.31,-0.82,-0.21,0.28,0.29,-0.0,0.55,0.66,-0.44,0.8,0.11,0.91,-0.0,8708,4357,4351
1642364,Jamir Watkins,2026,0.82,0.64,-0.16,0.8,0.18,-0.49,-0.36,-0.13,-0.33,0.73,0.71,-0.13,0.84,0.02,1.2,0.56,0.65,-1.03,0.33,1.93,-0.0,0.9,0.9,0.0,4300,2143,2157
1631214,Alondes Williams,2026,0.62,0.52,-0.01,0.53,0.1,0.02,-0.23,0.24,-0.02,0.08,0.13,0.06,0.07,-0.05,0.14,-0.07,0.22,0.06,0.64,0.22,0.62,0.28,0.9,0.0,420,208,212
1642352,Keshad Johnson,2026,0.5,0.4,0.2,0.2,0.1,0.05,-0.0,0.05,0.72,-0.69,-0.49,-0.08,-0.41,-0.2,0.13,0.14,-0.01,0.16,0.55,-0.56,1.27,-0.4,0.87,-0.0,1226,617,609
1627783,Pascal Siakam,2026,1.24,1.06,-1.19,2.25,0.18,0.86,0.72,0.13,-0.65,0.21,0.25,0.14,0.11,-0.04,-0.32,-0.42,0.09,-0.5,2.1,-0.11,1.45,-0.61,0.84,-0.0,8551,4274,4277
1642928,Dylan Cardwell,2026,-1.35,-1.28,-0.41,-0.87,-0.07,-0.37,-0.21,-0.16,1.31,0.46,0.61,0.49,0.12,-0.15,0.31,0.1,0.21,0.48,-1.72,0.77,-0.41,1.25,0.84,0.0,3558,1781,1777
1629680,Matisse Thybulle,2026,-0.53,-0.29,-0.16,-0.13,-0.24,-0.24,0.01,-0.27,-0.26,0.81,0.94,0.03,0.91,-0.13,1.4,0.58,0.83,-0.34,-0.77,2.21,-1.03,1.87,0.84,0.0,2187,1091,1096
1629006,Josh Okogie,2026,0.19,0.32,0.34,-0.02,-0.13,-0.05,-0.05,0.0,0.6,0.43,0.41,0.11,0.3,0.02,0.71,0.01,0.69,-1.04,0.14,1.14,0.74,0.1,0.84,0.0,5610,2773,2837
1630631,Jose Alvarado,2026,-0.61,-0.53,0.15,-0.68,-0.08,0.28,0.06,0.22,-0.16,1.68,1.67,0.25,1.42,0.01,0.2,0.19,0.01,-0.58,-0.33,1.88,-0.49,1.3,0.81,0.0,5658,2836,2822
1631111,Wendell Moore Jr.,2026,0.88,0.92,0.08,0.84,-0.04,0.15,0.06,0.1,-0.51,0.42,0.41,0.08,0.33,0.01,0.22,0.22,0.0,-0.36,1.03,0.64,0.52,0.28,0.79,-0.01,235,117,118
1631204,Marcus Sasser,2026,1.13,1.27,0.23,1.04,-0.14,-0.53,-0.46,-0.07,-0.15,0.36,0.58,-0.0,0.58,-0.22,0.51,0.39,0.12,-0.54,0.6,0.87,0.45,0.33,0.78,0.0,1808,914,894
1642867,Collin Murray-Boyles,2026,-0.81,-0.73,-0.27,-0.46,-0.08,0.03,-0.06,0.1,0.11,0.61,0.5,-0.19,0.69,0.11,0.19,-0.16,0.35,0.64,-0.78,0.8,-0.67,1.44,0.77,0.0,5630,2801,2829
1642277,Johnny Furphy,2026,0.85,0.86,-0.07,0.93,-0.01,0.32,0.07,0.25,-0.8,0.36,0.3,0.27,0.03,0.06,0.13,-0.02,0.15,-0.1,1.17,0.49,0.37,0.39,0.75,-0.01,2531,1261,1270
1641796,Pelle Larsson,2026,1.42,1.31,-0.35,1.66,0.11,0.07,-0.13,0.2,-1.05,-0.04,-0.05,0.25,-0.3,0.01,0.36,0.07,0.29,-0.02,1.49,0.32,0.44,0.3,0.75,0.01,7915,3950,3965
1631159,Leonard Miller,2026,1.56,1.52,0.31,1.21,0.04,-0.02,0.07,-0.09,-0.63,0.68,0.66,-0.3,0.96,0.02,0.01,-0.06,0.07,-0.85,1.54,0.69,0.91,-0.16,0.75,-0.0,3053,1524,1529
1628976,Wendell Carter Jr.,2026,0.68,0.61,-0.18,0.79,0.07,-0.07,0.0,-0.07,-0.76,1.09,1.29,0.75,0.54,-0.2,-0.08,-0.05,-0.03,-0.12,0.61,1.01,-0.15,0.89,0.73,-0.01,10385,5204,5181
1642419,Jamison Battle,2026,0.79,0.8,0.02,0.78,-0.01,0.08,0.01,0.08,-0.6,0.78,0.93,0.23,0.7,-0.15,0.01,-0.49,0.5,-0.35,0.87,0.79,0.27,0.44,0.71,-0.0,2327,1169,1158
1631245,Quenton Jackson,2026,0.85,0.58,0.44,0.14,0.27,-0.14,-0.17,0.03,-0.97,-0.31,-0.53,-0.44,-0.09,0.22,0.51,0.13,0.38,0.76,0.71,0.2,-0.26,0.96,0.7,0.0,3693,1851,1842
1630178,Tyrese Maxey,2026,-0.5,-0.63,-0.25,-0.38,0.13,0.61,0.47,0.13,0.03,0.59,0.65,-0.53,1.18,-0.06,0.46,0.32,0.14,-0.51,0.11,1.05,0.14,0.54,0.69,0.01,11766,5900,5866
1642885,Mohamed Diawara,2026,1.01,1.32,-0.08,1.4,-0.31,-0.21,-0.05,-0.16,-1.29,1.14,1.13,0.04,1.09,0.01,0.21,0.08,0.13,-0.17,0.8,1.35,-0.49,1.18,0.69,0.0,2804,1399,1405
203939,Dwight Powell,2026,0.1,-0.04,-0.57,0.53,0.14,0.27,0.34,-0.07,-0.35,0.4,0.31,0.08,0.23,0.09,0.38,-0.05,0.43,-0.12,0.37,0.78,0.02,0.66,0.68,0.0,3778,1898,1880
201142,Kevin Durant,2026,2.39,2.07,0.31,1.76,0.32,-0.51,-0.53,0.02,-0.74,0.38,0.15,-0.22,0.37,0.23,-0.73,-0.56,-0.17,-0.14,1.88,-0.35,1.14,-0.49,0.65,0.0,11487,5760,5727
1642346,Ryan Dunn,2026,-0.54,-0.32,0.37,-0.69,-0.22,-0.74,-0.21,-0.53,0.6,1.15,1.35,0.26,1.09,-0.2,0.13,-0.2,0.32,0.05,-1.28,1.28,-0.68,1.33,0.65,0.0,5470,2704,2766
1631288,Jamal Cain,2026,-0.29,-0.34,-0.41,0.07,0.05,-0.03,-0.1,0.07,1.13,0.16,0.2,-0.03,0.23,-0.04,-0.03,-0.42,0.39,-0.31,-0.32,0.13,0.81,-0.18,0.63,0.0,2343,1166,1177
1629060,Rui Hachimura,2026,2.19,1.93,-0.21,2.14,0.26,-0.47,-0.43,-0.06,-1.26,1.12,1.01,0.3,0.71,0.11,-0.28,0.17,-0.45,-0.68,1.72,0.84,0.46,0.16,0.62,0.0,8671,4344,4327
1642434,Riley Minix,2026,0.74,0.62,0.12,0.5,0.12,-0.15,-0.08,-0.07,-0.01,0.04,0.1,0.0,0.1,-0.06,0.05,0.17,-0.12,-0.07,0.59,0.09,0.58,0.02,0.6,-0.0,251,124,127
2544,LeBron James,2026,0.64,0.34,0.73,-0.39,0.3,-0.49,-0.52,0.05,-0.31,0.94,0.78,0.3,0.48,0.16,0.27,-0.12,0.38,-0.45,0.15,1.21,-0.16,0.76,0.6,-0.0,8880,4434,4446
1642357,David Jones Garcia,2026,0.59,0.49,0.04,0.45,0.1,-0.06,-0.09,0.02,0.04,-0.46,-0.37,-0.01,-0.36,-0.09,0.35,0.25,0.09,0.13,0.53,-0.11,0.57,0.02,0.59,-0.0,293,149,144
1631246,Vince Williams Jr.,2026,-1.08,-0.75,-0.24,-0.51,-0.33,-0.24,0.08,-0.32,0.22,2.25,2.15,0.38,1.77,0.1,-0.22,-0.3,0.08,-0.38,-1.32,2.03,-1.1,1.65,0.55,0.0,3355,1677,1678
1641775,Jordan Walsh,2026,0.8,1.01,0.28,0.73,-0.21,-0.21,0.29,-0.5,0.93,-0.82,-0.85,0.02,-0.87,0.03,0.03,-0.37,0.4,-0.19,0.59,-0.79,1.52,-0.98,0.54,0.0,4951,2460,2491
1629656,Quentin Grimes,2026,0.18,-0.14,0.55,-0.69,0.32,0.27,0.29,-0.02,-0.89,0.59,0.88,-0.08,0.96,-0.29,-0.08,-0.4,0.32,0.46,0.45,0.51,-0.44,0.97,0.53,0.0,9545,4769,4776
1630173,Precious Achiuwa,2026,-0.55,-0.39,-0.14,-0.25,-0.16,0.16,-0.12,0.29,1.23,0.17,-0.09,-0.13,0.04,0.26,0.01,-0.08,0.09,-0.49,-0.39,0.18,0.84,-0.31,0.53,0.0,6934,3454,3480
1642264,Stephon Castle,2026,0.13,0.08,0.31,-0.23,0.05,-0.62,-0.18,-0.44,-0.65,1.96,1.92,0.25,1.67,0.04,-0.08,0.01,-0.09,-0.22,-0.49,1.88,-1.14,1.66,0.52,0.0,9319,4664,4655
1642278,Tyler Kolek,2026,0.35,0.37,-0.01,0.38,-0.02,-0.6,-0.27,-0.34,-0.27,1.12,0.98,0.32,0.66,0.14,-0.08,-0.19,0.12,-0.01,-0.25,1.04,-0.52,1.03,0.51,-0.0,2916,1460,1456
1642949,Yanic Konan Niederhäuser,2026,0.85,0.84,0.24,0.6,0.01,-0.1,-0.21,0.12,-0.66,0.03,0.11,0.13,-0.02,-0.08,0.13,0.15,-0.02,0.25,0.75,0.16,0.09,0.41,0.5,0.0,1673,835,838
1642400,Enaruna,2026,0.23,0.24,0.06,0.18,-0.01,-0.39,-0.27,-0.13,0.47,0.06,0.05,0.01,0.04,0.01,0.13,0.13,-0.0,-0.02,-0.16,0.19,0.31,0.17,0.49,0.01,341,169,172
1631323,Simone Fontecchio,2026,-1.35,-1.48,-0.17,-1.31,0.13,-0.15,0.15,-0.3,1.52,0.58,0.81,-0.18,0.99,-0.23,-0.53,-0.38,-0.15,0.38,-1.5,0.05,0.02,0.43,0.45,0.0,4969,2485,2484
1629637,Jaxson Hayes,2026,-0.31,-0.77,0.96,-1.73,0.46,-0.08,-0.16,0.08,0.26,0.67,0.69,-0.09,0.78,-0.02,0.2,0.0,0.2,-0.29,-0.39,0.87,-0.13,0.58,0.45,0.0,5227,2614,2613
1627749,Dejounte Murray,2026,0.96,0.97,0.13,0.84,-0.01,-0.23,-0.05,-0.19,-0.33,0.14,0.28,-0.12,0.4,-0.14,0.38,0.13,0.25,-0.46,0.73,0.52,0.4,0.06,0.45,-0.01,1602,805,797
1628380,Zach Collins,2026,-0.06,0.0,0.03,-0.03,-0.06,-0.06,0.2,-0.25,0.57,-0.31,-0.23,0.15,-0.38,-0.08,-0.0,0.19,-0.2,0.28,-0.12,-0.31,0.45,-0.03,0.41,-0.01,761,376,385
1642883,Sion James,2026,-1.01,-1.26,0.18,-1.44,0.25,-0.65,0.06,-0.71,0.86,0.81,0.52,0.46,0.06,0.29,-0.29,-0.21,-0.08,0.65,-1.66,0.52,-0.8,1.17,0.37,0.0,7235,3582,3653
1641772,Nae'Qwan Tomlin,2026,-0.28,-0.14,-0.02,-0.12,-0.14,-0.31,-0.46,0.15,0.25,0.51,0.37,-0.03,0.4,0.14,0.39,0.23,0.16,-0.2,-0.59,0.9,-0.34,0.7,0.36,0.0,4179,2080,2099
1630568,Luka Garza,2026,-0.23,-0.03,0.06,-0.09,-0.2,0.18,0.37,-0.19,1.43,-0.94,-0.99,-0.29,-0.7,0.05,-0.23,-0.19,-0.06,0.14,-0.05,-1.17,1.38,-1.03,0.35,0.0,4557,2287,2270
1628960,Grayson Allen,2026,-0.35,-0.49,0.69,-1.18,0.14,0.79,0.3,0.49,0.53,0.05,-0.02,-0.38,0.36,0.07,0.38,0.28,0.1,-1.04,0.44,0.43,0.97,-0.61,0.35,-0.01,5990,3005,2985
1642270,Donovan Clingan,2026,-2.14,-1.82,-0.64,-1.18,-0.32,-0.42,-0.72,0.3,2.57,-0.28,-0.8,0.53,-1.33,0.52,0.12,-0.07,0.19,0.51,-2.56,-0.16,0.01,0.35,0.35,-0.01,9135,4559,4576
1628379,Luke Kennard,2026,2.31,2.18,-0.33,2.51,0.13,-0.51,0.05,-0.56,-1.07,0.3,0.41,0.43,-0.02,-0.11,-0.64,0.05,-0.68,-0.03,1.8,-0.34,0.73,-0.37,0.35,-0.01,7814,3911,3903
1630193,Immanuel Quickley,2026,-0.08,0.04,-0.24,0.28,-0.12,0.75,0.27,0.49,-0.12,0.49,0.07,0.06,0.01,0.42,-0.25,0.12,-0.37,-0.45,0.67,0.24,0.55,-0.21,0.35,0.01,9041,4519,4522
1631170,Jaime Jaquez Jr.,2026,1.04,0.87,-0.09,0.96,0.17,0.23,0.53,-0.3,-0.49,0.39,0.18,-0.31,0.49,0.21,-0.31,-0.12,-0.19,-0.51,1.27,0.08,0.78,-0.43,0.35,0.0,9032,4519,4513
1630198,Isaiah Joe,2026,0.35,0.22,0.54,-0.32,0.13,0.32,0.06,0.28,-0.44,0.51,0.43,0.06,0.37,0.08,0.22,0.4,-0.19,-0.62,0.67,0.73,0.23,0.11,0.34,0.0,6287,3153,3134
1641810,Antonio Reeves,2026,-0.06,0.0,0.06,-0.06,-0.06,-0.06,-0.06,0.0,0.12,0.29,0.35,0.05,0.3,-0.06,0.24,0.25,-0.01,-0.2,-0.12,0.53,0.0,0.33,0.33,0.0,249,126,123
1641989,Elijah Harkless,2026,0.44,0.23,0.11,0.12,0.21,0.1,0.36,-0.24,-0.61,0.36,0.61,-0.03,0.64,-0.25,0.84,0.23,0.61,-0.8,0.54,1.2,-0.07,0.4,0.33,0.0,2295,1153,1142
1629660,Ty Jerome,2026,1.42,1.25,-0.21,1.46,0.17,0.31,0.38,-0.07,-0.05,-0.26,-0.26,-0.29,0.03,-0.0,-0.4,-0.14,-0.27,-0.72,1.73,-0.66,1.68,-1.38,0.3,-0.0,1375,686,689
1642066,Myron Gardner,2026,-1.81,-1.63,-0.27,-1.36,-0.18,0.37,0.13,0.24,1.02,0.32,0.53,0.39,0.14,-0.21,0.15,0.17,-0.02,0.24,-1.44,0.47,-0.42,0.71,0.29,-0.0,1760,879,881
1630549,Day'Ron Sharpe,2026,-0.55,-0.34,0.13,-0.47,-0.21,-1.2,-0.13,-1.06,1.39,-0.32,-0.29,0.28,-0.57,-0.03,0.57,0.53,0.03,0.39,-1.75,0.25,-0.36,0.64,0.28,0.0,4577,2292,2285
1642402,Enrique Freeman,2026,0.07,0.04,0.05,-0.01,0.03,-0.08,0.03,-0.13,0.07,0.43,0.47,0.09,0.38,-0.04,-0.03,-0.05,0.02,-0.19,-0.01,0.4,0.06,0.21,0.26,-0.01,169,87,82
1630846,Olivier Sarr,2026,0.62,0.53,0.1,0.43,0.09,-0.14,-0.1,-0.03,-0.17,0.01,0.03,0.01,0.02,-0.02,-0.12,0.01,-0.12,0.05,0.48,-0.11,0.31,-0.06,0.25,0.0,173,86,87
1630679,Ethan Thompson,2026,-0.32,-0.27,-0.03,-0.24,-0.05,0.37,0.09,0.28,-0.5,0.3,0.61,0.55,0.06,-0.31,0.27,0.1,0.16,0.12,0.05,0.57,-0.45,0.69,0.24,0.0,2567,1289,1278
1643018,LJ Cryer,2026,0.88,0.9,0.07,0.83,-0.02,-0.49,-0.22,-0.27,-0.48,0.41,0.33,0.02,0.31,0.08,0.2,-0.0,0.2,-0.3,0.39,0.61,-0.09,0.31,0.22,-0.0,1150,584,566
1630538,Nah'Shon Hyland,2026,0.04,0.46,-0.13,0.59,-0.42,0.2,0.17,0.02,-0.17,-0.82,-0.62,-0.42,-0.2,-0.2,0.64,0.27,0.36,0.33,0.24,-0.18,0.07,0.15,0.22,-0.0,5103,2561,2542
1630587,Isaiah Livers,2026,-0.41,-0.41,0.23,-0.64,-0.0,-0.14,0.03,-0.17,0.03,0.9,1.08,0.08,1.0,-0.18,0.19,0.16,0.01,-0.34,-0.55,1.09,-0.52,0.75,0.22,-0.01,1421,704,717
1627739,Kris Dunn,2026,0.1,0.12,0.33,-0.21,-0.02,0.08,0.08,0.0,-0.73,-0.37,-0.47,0.01,-0.48,0.1,1.14,0.67,0.47,0.01,0.18,0.77,-0.55,0.78,0.22,-0.01,8875,4420,4455
1642938,Jones,2026,0.14,0.18,0.11,0.07,-0.04,0.07,0.07,0.0,-0.1,0.44,0.42,0.0,0.42,0.02,-0.16,0.02,-0.19,-0.18,0.21,0.28,0.11,0.1,0.21,-0.0,351,177,174
1631248,Baylor Scheierman,2026,-0.35,-0.06,0.42,-0.48,-0.29,0.32,0.39,-0.06,0.09,0.89,0.89,0.19,0.7,-0.0,-0.64,-0.65,0.01,-0.12,-0.03,0.25,0.06,0.13,0.2,0.01,5827,2913,2914
1630200,Tre Jones,2026,-0.08,-0.08,0.17,-0.25,-0.0,0.9,0.43,0.46,-0.77,-0.3,-0.29,-0.13,-0.16,-0.01,0.2,0.09,0.09,0.25,0.82,-0.1,0.05,0.15,0.2,-0.0,7349,3674,3675
1630167,Obi Toppin,2026,0.8,0.72,0.61,0.11,0.08,0.42,-0.07,0.49,-0.28,0.07,0.14,-0.14,0.28,-0.07,-0.52,-0.07,-0.44,-0.28,1.22,-0.45,0.94,-0.73,0.2,-0.01,1770,889,881
1642490,Oduro,2026,0.1,0.01,-0.11,0.12,0.09,0.14,0.03,0.1,0.34,-0.06,-0.08,-0.15,0.07,0.02,-0.13,-0.14,0.01,-0.19,0.24,-0.19,0.58,-0.38,0.2,0.0,371,185,186
1631260,A.J. Green,2026,0.67,1.11,1.13,-0.02,-0.44,-0.06,0.06,-0.12,-0.05,-0.43,-0.39,0.02,-0.41,-0.04,-0.01,-0.19,0.16,0.07,0.61,-0.44,0.56,-0.37,0.19,-0.0,9350,4680,4670
1641726,Dereck Lively II,2026,0.11,-0.05,0.16,-0.21,0.16,-0.36,-0.22,-0.14,-0.21,0.39,0.54,0.23,0.31,-0.15,0.25,0.03,0.22,0.0,-0.25,0.64,-0.46,0.64,0.18,-0.0,502,252,250
1641813,Mark Sears,2026,0.38,0.28,-0.04,0.32,0.1,-0.02,-0.08,0.07,-0.18,-0.08,-0.07,-0.02,-0.05,-0.01,0.23,0.12,0.12,-0.17,0.36,0.15,0.18,-0.02,0.17,0.01,105,53,52
1631210,Jacob Toppin,2026,0.07,0.05,0.03,0.02,0.02,-0.01,-0.03,0.03,-0.22,0.19,0.21,-0.01,0.22,-0.02,0.22,0.16,0.06,-0.08,0.06,0.41,-0.16,0.33,0.17,0.0,67,33,34
1629013,Landry Shamet,2026,-1.16,-1.2,0.05,-1.25,0.04,0.36,0.38,-0.02,-0.2,0.84,0.92,0.65,0.27,-0.08,0.23,-0.1,0.34,0.08,-0.8,1.07,-1.0,1.15,0.15,0.0,4919,2466,2453
1631093,Jaden Ivey,2026,-0.48,-0.3,-0.68,0.38,-0.18,-0.06,0.13,-0.2,0.14,0.05,0.41,0.15,0.26,-0.36,0.44,0.01,0.43,0.05,-0.54,0.49,-0.4,0.54,0.14,0.0,2725,1365,1360
1642856,Egor Dëmin,2026,-0.41,-0.39,0.57,-0.96,-0.02,-0.22,-0.22,-0.0,-0.15,-0.55,-0.66,-0.45,-0.21,0.11,0.71,0.62,0.08,0.74,-0.63,0.16,-0.78,0.9,0.12,0.0,5271,2646,2625
1631120,JD Davison,2026,0.28,0.35,-0.07,0.42,-0.07,-0.16,-0.08,-0.08,-0.05,0.79,0.72,0.17,0.55,0.07,-0.24,-0.02,-0.22,-0.51,0.12,0.55,0.07,0.04,0.11,-0.0,782,388,394
1642271,Kyle Filipowski,2026,1.25,1.15,0.25,0.9,0.1,0.13,0.23,-0.1,-0.02,-1.42,-1.36,-0.55,-0.81,-0.06,0.42,0.21,0.21,-0.26,1.38,-1.0,1.36,-1.26,0.11,0.01,7598,3803,3795
1642920,Kobe Sanders,2026,-0.31,-0.43,0.3,-0.73,0.12,-0.21,0.21,-0.42,0.02,0.34,0.4,0.23,0.17,-0.06,-0.59,-0.38,-0.21,0.84,-0.52,-0.25,-0.5,0.59,0.09,0.0,5581,2795,2786
1629020,Jarred Vanderbilt,2026,0.56,0.37,-0.61,0.98,0.19,-0.61,-0.57,-0.05,0.38,-1.01,-0.64,-0.04,-0.6,-0.37,0.21,0.07,0.14,0.54,-0.05,-0.8,0.33,-0.26,0.07,-0.0,4796,2393,2403
1628467,Maxi Kleber,2026,0.88,0.9,0.12,0.78,-0.02,-0.36,-0.37,0.01,-0.49,0.04,0.03,-0.1,0.13,0.01,-0.12,0.15,-0.25,0.12,0.52,-0.08,0.03,0.04,0.07,-0.0,1950,974,976
203648,Thanasis Antetokounmpo,2026,-0.37,-0.53,0.06,-0.59,0.16,-0.13,-0.1,-0.02,-0.53,0.61,0.59,-0.03,0.62,0.02,0.84,0.52,0.34,-0.35,-0.5,1.45,-1.03,1.1,0.07,0.0,594,302,292
1631243,Mouhamed Gueye,2026,-0.39,0.01,-0.21,0.22,-0.4,0.32,-0.16,0.47,0.27,-0.31,-0.28,0.39,-0.67,-0.03,0.82,0.49,0.34,-0.66,-0.07,0.51,0.2,-0.15,0.05,0.0,5002,2476,2526
1630174,Aaron Nesmith,2026,0.5,0.36,-0.3,0.66,0.14,0.37,0.35,0.02,-0.37,0.21,0.45,-0.13,0.58,-0.24,-0.47,-0.2,-0.28,-0.19,0.87,-0.26,0.5,-0.45,0.05,0.0,5582,2790,2792
204001,Kristaps Porzingis,2026,-0.52,-0.63,-0.13,-0.5,0.11,0.44,-0.2,0.64,0.03,0.12,0.04,-0.38,0.42,0.08,-0.15,-0.19,0.03,0.12,-0.08,-0.03,-0.05,0.09,0.04,0.0,3196,1595,1601
202331,Paul George,2026,-0.69,-0.42,-0.26,-0.16,-0.27,0.81,0.23,0.57,-0.35,0.84,0.75,0.41,0.34,0.09,-0.06,-0.06,0.0,-0.51,0.12,0.78,-0.23,0.27,0.04,-0.0,5447,2729,2718
1642866,Joan Beringer,2026,0.59,0.53,0.06,0.47,0.06,-0.03,-0.08,0.05,0.21,-0.16,-0.14,-0.22,0.08,-0.02,0.01,0.08,-0.06,-0.59,0.56,-0.15,0.77,-0.74,0.04,0.01,1348,669,679
1641732,Colby Jones,2026,0.09,0.07,0.08,-0.01,0.02,-0.02,0.02,-0.05,-0.12,0.22,0.21,-0.01,0.22,0.01,0.01,0.02,-0.01,-0.16,0.07,0.23,-0.05,0.07,0.02,0.0,29,14,15
1627780,Gary Payton II,2026,0.32,0.53,0.13,0.4,-0.21,0.25,0.05,0.21,-0.06,-0.51,-0.45,-0.48,0.03,-0.06,0.8,0.68,0.12,-0.8,0.57,0.29,0.51,-0.51,0.0,0.0,4777,2351,2426
1631117,Walker Kessler,2026,-0.13,-0.27,0.15,-0.42,0.14,-0.14,-0.07,-0.07,0.18,0.6,0.48,-0.19,0.67,0.12,-0.06,0.02,-0.07,-0.45,-0.27,0.54,-0.09,0.09,0.0,0.0,615,309,306
1642366,Quinten Post,2026,-0.57,-0.2,0.03,-0.23,-0.37,-0.18,0.07,-0.25,0.07,0.77,0.56,-0.14,0.7,0.21,-0.05,0.09,-0.13,-0.07,-0.75,0.72,-0.68,0.65,-0.03,-0.0,4729,2372,2357
1629645,Kevin Porter Jr.,2026,-0.11,-0.21,0.17,-0.38,0.1,-0.07,0.3,-0.36,-0.18,0.69,0.66,0.33,0.33,0.03,-0.22,-0.09,-0.13,-0.14,-0.18,0.47,-0.36,0.33,-0.04,-0.01,5260,2637,2623
1630695,Micah Potter,2026,1.05,1.05,0.08,0.97,0.0,0.12,0.17,-0.06,-0.89,-0.66,-0.75,0.12,-0.87,0.09,0.22,0.02,0.2,0.13,1.17,-0.44,0.28,-0.31,-0.04,-0.01,3682,1842,1840
1631107,Nikola Jovic,2026,-0.02,-0.32,-0.03,-0.29,0.3,-0.39,-0.43,0.03,-0.85,2.25,2.2,0.01,2.19,0.05,0.22,0.21,0.0,-1.27,-0.41,2.47,-1.26,1.2,-0.05,0.01,3523,1752,1771
1628991,Jaren Jackson Jr.,2026,-0.96,-1.14,-0.49,-0.65,0.18,-0.79,-0.03,-0.75,-0.36,2.56,2.5,0.49,2.01,0.06,-0.38,-0.12,-0.27,-0.11,-1.75,2.18,-2.11,2.07,-0.05,-0.01,6063,3025,3038
