player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1717,Dirk Nowitzki,2011,3.87,1.1,0.42,-0.12,0.53,-0.46,2.19,0.02,-0.26,-0.24,-0.01,0.91,3.56,2.83,6.4,-0.27,-0.96,4.52,0.2,2.63,-0.04,0.65,12258,6158,6100
1938,Manu Ginobili,2011,2.46,0.17,0.71,-0.31,1.02,-0.49,0.95,0.38,0.73,0.19,0.55,0.58,3.07,1.5,4.57,-0.37,-0.07,3.14,-0.0,1.5,0.22,1.31,9971,4984,4987
2730,Dwight Howard,2011,2.9,-0.32,-1.15,-0.15,-1.0,0.17,2.36,0.33,-0.56,-0.27,-0.3,0.47,2.26,2.25,4.51,0.32,0.05,2.21,0.46,1.79,-0.98,-0.09,11717,5890,5827
708,Kevin Garnett,2011,1.45,0.46,-0.11,-0.46,0.36,-0.29,2.05,0.19,1.03,1.02,0.01,0.3,0.65,3.63,4.28,-0.15,-0.44,1.09,1.01,2.62,-0.4,1.33,9426,4726,4700
101108,Chris Paul,2011,1.75,0.58,0.95,0.59,0.36,-0.57,-0.11,0.0,0.92,0.2,0.73,0.52,2.67,1.34,4.0,0.54,-0.26,2.93,0.95,0.39,0.38,1.44,11293,5668,5625
2547,Chris Bosh,2011,1.68,0.56,-0.08,-0.02,-0.06,-0.15,1.16,0.46,0.29,0.46,-0.17,1.03,0.76,3.16,3.92,-0.01,-0.11,0.87,0.19,2.97,-0.23,1.32,13371,6700,6671
959,Steve Nash,2011,2.61,0.29,0.66,-0.26,0.93,-0.21,0.18,0.1,0.16,0.0,0.16,-0.23,3.45,0.22,3.68,0.51,0.13,3.32,-0.21,0.43,0.45,-0.07,9457,4752,4705
1718,Paul Pierce,2011,1.78,0.57,0.46,-0.14,0.59,-0.52,1.97,-0.04,-0.12,0.55,-0.67,0.07,1.73,1.88,3.61,-0.03,-0.35,2.08,0.58,1.3,-0.06,-0.05,11484,5749,5735
2555,Nick Collison,2011,1.44,0.81,-0.42,0.25,-0.66,0.74,1.17,0.19,0.7,0.0,0.7,0.15,1.61,1.95,3.56,-0.22,0.39,1.22,0.58,1.37,0.32,0.85,7111,3559,3552
201600,Omer Asik,2011,-0.08,-0.29,-0.14,0.19,-0.32,0.76,1.5,-0.04,1.23,0.46,0.78,0.32,0.57,2.95,3.52,-0.07,0.76,-0.19,0.75,2.2,0.62,1.55,4186,2081,2105
2222,Gerald Wallace,2011,0.82,0.26,0.64,0.18,0.46,0.16,0.83,0.11,0.62,0.34,0.29,0.14,1.84,1.38,3.22,0.01,1.01,0.83,0.24,1.14,0.8,0.76,10431,5216,5215
201565,Derrick Rose,2011,0.98,0.48,0.51,0.18,0.32,0.87,1.33,-0.02,-0.81,-0.35,-0.46,0.25,2.52,0.51,3.04,-0.09,0.67,1.85,-0.18,0.69,1.38,-0.56,13376,6701,6675
2548,Dwyane Wade,2011,2.63,0.9,0.0,-0.19,0.19,0.39,0.09,0.05,-0.72,0.49,-1.19,0.31,2.74,0.18,2.92,0.22,0.1,2.64,0.66,-0.48,0.39,-0.41,13522,6778,6744
201144,Mike Conley,2011,1.25,0.14,0.78,0.4,0.38,0.14,0.37,-0.17,0.65,0.52,0.12,-0.19,1.95,0.96,2.91,-0.09,0.44,1.51,0.36,0.6,0.92,0.46,12552,6292,6260
2403,Nene,2011,2.14,0.68,-0.23,-0.53,0.31,-1.07,1.82,0.57,-0.73,-0.36,-0.39,1.2,0.27,2.63,2.9,-0.23,-0.52,0.79,0.76,1.87,-1.3,0.47,9510,4766,4744
200768,Kyle Lowry,2011,0.91,0.22,0.33,0.02,0.31,0.09,0.56,0.02,0.57,0.06,0.51,0.07,1.56,1.33,2.9,0.37,0.11,1.45,-0.11,1.44,0.42,0.64,9904,4952,4952
2731,Emeka Okafor,2011,0.5,-0.79,-0.02,0.32,-0.34,-0.1,1.67,0.46,0.5,-0.11,0.61,0.1,0.25,2.63,2.88,0.23,0.02,0.23,0.39,2.24,-0.12,0.6,8923,4460,4463
2544,LeBron James,2011,1.35,0.79,0.43,0.29,0.14,0.23,1.57,0.07,-0.25,-0.14,-0.11,-0.06,1.93,0.9,2.84,-0.43,-0.31,2.24,0.48,0.42,0.66,-0.31,14636,7337,7299
2736,Luol Deng,2011,-0.45,0.27,0.27,0.37,-0.09,0.92,2.16,0.21,-0.22,0.12,-0.35,0.51,0.91,1.91,2.82,-0.37,0.49,0.42,0.04,1.87,1.19,0.29,13878,6946,6932
1495,Tim Duncan,2011,0.49,0.27,0.12,-0.2,0.32,-0.54,2.01,0.41,-0.39,-0.09,-0.3,0.5,0.19,2.58,2.77,0.58,-0.74,0.93,0.56,2.02,-0.42,0.11,9042,4538,4504
200794,Paul Millsap,2011,1.3,0.23,-0.25,-0.18,-0.07,-0.06,0.98,-0.2,0.36,-0.02,0.4,0.29,1.2,1.55,2.75,0.13,-0.14,1.34,0.46,1.09,-0.31,0.65,9723,4862,4861
201583,Ryan Anderson,2011,-0.11,-0.34,-0.09,0.13,-0.23,0.55,0.61,-0.28,-0.12,-0.12,-0.0,0.59,1.35,1.36,2.72,1.29,0.45,0.9,1.04,0.32,0.46,0.47,5816,2928,2888
201142,Kevin Durant,2011,1.04,1.2,0.61,0.51,0.11,0.72,1.26,0.02,-0.7,-0.14,-0.56,-0.12,2.58,0.1,2.68,-0.13,0.82,1.76,-0.62,0.72,1.33,-0.82,14333,7190,7143
