player_id,player_name,Latest_Year,oALT_EFG_VALUE,oALT_EFG_RIM,oALT_EFG_RIM_FREQ,oALT_EFG_RIM_FG,oALT_EFG_MID,oALT_EFG_MID_FREQ,oALT_EFG_MID_FG,oALT_EFG_THREE,oALT_EFG_THREE_FREQ,oALT_EFG_THREE_FG,oALT_FT,oALT_FT_FREQ,oALT_FT_SEVERITY,oALT_TOV_VALUE,oSC,oFC,oDISPLAY_SUM,oRESID,oALT_TOV_LOSS_VALUE,oALT_BADPASS_TOV_VALUE,oALT_SCORING_TOV_VALUE,oALT_TOV_VALUE_split,dALT_EFG_VALUE,dALT_EFG_RIM,dALT_EFG_RIM_FREQ,dALT_EFG_RIM_FG,dALT_EFG_MID,dALT_EFG_MID_FREQ,dALT_EFG_MID_FG,dALT_EFG_THREE,dALT_EFG_THREE_FREQ,dALT_EFG_THREE_FG,dALT_FT,dALT_FT_FREQ,dALT_FT_SEVERITY,dALT_TOV_VALUE,dSC,dFC,dDISPLAY_SUM,dRESID,dALT_TOV_LOSS_VALUE,dALT_BADPASS_TOV_VALUE,dALT_SCORING_TOV_VALUE,dALT_TOV_VALUE_split,nALT_EFG_VALUE,nALT_FT,nALT_FT_FREQ,nALT_FT_SEVERITY,nALT_TOV_VALUE,nSC,nDISPLAY_SUM,RESID,off,def,net_rapm,possessions,off_poss,def_poss
203014,Nneka Ogwumike,2025,-0.702,0.113,-0.046,0.158,0.214,-0.353,0.567,-1.029,-0.109,-0.92,0.136,-0.084,0.221,0.857,-0.463,0.292,-0.171,0.0,0.803,-0.129,0.932,0.803,-0.448,-0.489,-0.117,-0.373,-0.018,-0.105,0.087,0.059,0.017,0.043,0.027,0.163,-0.136,0.86,0.326,0.439,0.765,0.0,0.933,0.451,0.483,0.933,-1.15,0.163,0.078,0.085,1.717,-0.137,0.594,0.0,-0.171,0.765,0.594,22683,11375,11308
1642784,Paige Bueckers,2025,0.236,-0.483,-0.189,-0.293,0.722,-0.286,1.008,-0.004,-0.13,0.126,0.047,-0.155,0.201,1.442,-0.235,1.724,1.489,-0.0,0.849,0.245,0.604,0.849,-0.452,-0.256,-0.025,-0.23,0.249,-0.01,0.258,-0.445,0.079,-0.523,-0.155,-0.123,-0.031,-0.4,0.006,-1.006,-1.0,0.0,-0.184,-0.105,-0.079,-0.184,-0.216,-0.108,-0.278,0.17,1.042,-0.229,0.489,-0.0,1.489,-1.0,0.489,4667,2325,2342
1631009,Rhyne Howard,2025,-2.263,-1.646,-0.19,-1.456,-0.116,-0.055,-0.061,-0.501,-0.017,-0.483,-0.11,-0.104,-0.006,0.916,0.891,-1.457,-0.566,0.0,0.743,0.8,-0.057,0.743,0.849,0.473,0.035,0.438,-0.036,0.044,-0.081,0.413,0.028,0.385,-0.16,-0.317,0.157,-0.14,0.452,0.549,1.001,-0.0,-0.086,-0.266,0.181,-0.086,-1.413,-0.271,-0.422,0.151,0.776,1.344,0.436,0.0,-0.566,1.001,0.436,19435,9725,9710
1627674,Kahleah Copper,2025,0.295,0.414,0.208,0.206,0.269,0.208,0.061,-0.389,-0.067,-0.322,0.579,0.421,0.158,-0.08,-0.037,0.794,0.757,0.0,-0.043,-0.118,0.075,-0.043,0.186,-0.293,-0.09,-0.203,0.281,-0.022,0.304,0.197,0.066,0.131,0.109,0.175,-0.066,-0.414,-0.248,-0.119,-0.367,0.0,-0.495,-0.169,-0.326,-0.495,0.48,0.688,0.596,0.092,-0.493,-0.285,0.39,0.0,0.757,-0.367,0.39,24986,12482,12504
1642291,Angel Reese,2025,-0.756,-0.357,0.306,-0.663,-0.154,0.165,-0.319,-0.245,-0.218,-0.027,0.174,0.367,-0.193,-0.399,1.463,-0.981,0.482,-0.0,-0.468,-0.153,-0.316,-0.468,0.393,0.445,0.003,0.441,0.151,-0.223,0.374,-0.202,0.069,-0.271,-0.287,-0.178,-0.109,0.04,-0.238,0.147,-0.091,0.0,0.091,-0.061,0.152,0.091,-0.362,-0.113,0.189,-0.302,-0.359,1.225,0.39,-0.0,0.482,-0.091,0.39,9117,4548,4569
1630150,Chennedy Carter,2025,0.562,0.212,0.105,0.107,-0.222,-0.202,-0.019,0.571,-0.047,0.618,-0.08,0.019,-0.099,0.527,-0.521,1.009,0.488,-0.0,0.81,0.417,0.393,0.81,0.008,0.027,-0.01,0.037,-0.088,-0.041,-0.046,0.069,-0.008,0.077,-0.254,-0.276,0.022,-0.131,0.2,-0.377,-0.177,0.0,-0.086,-0.06,-0.025,-0.086,0.57,-0.334,-0.257,-0.077,0.397,-0.321,0.311,0.0,0.488,-0.177,0.311,5849,2918,2931
201886,DeWanna Bonner,2025,-0.958,0.542,0.163,0.379,-0.701,0.126,-0.827,-0.799,-0.034,-0.765,0.459,0.611,-0.152,0.0,-0.399,-0.498,-0.898,0.0,0.196,0.007,0.189,0.196,0.511,-0.047,-0.017,-0.03,0.311,0.016,0.295,0.247,-0.013,0.26,0.062,0.051,0.011,0.181,0.431,0.754,1.185,0.0,0.155,-0.291,0.445,0.155,-0.447,0.521,0.662,-0.141,0.182,0.032,0.288,0.0,-0.898,1.185,0.288,26230,13116,13114
1630462,Aari McDonald,2025,-0.282,0.45,-0.005,0.455,-0.591,0.06,-0.651,-0.141,0.043,-0.184,0.33,0.322,0.008,0.074,-0.206,0.122,-0.084,-0.0,0.134,0.332,-0.198,0.134,-0.229,0.459,-0.025,0.485,-0.075,0.056,-0.131,-0.613,-0.021,-0.592,-0.142,-0.062,-0.08,0.581,0.116,0.21,0.326,-0.0,0.654,0.127,0.527,0.654,-0.511,0.188,0.26,-0.071,0.655,-0.09,0.243,-0.0,-0.084,0.326,0.243,11525,5779,5746
1630112,Tyasha Harris,2025,-0.588,-0.088,0.052,-0.14,-0.193,0.023,-0.216,-0.307,0.055,-0.362,-0.078,0.161,-0.239,-0.248,0.516,-0.914,-0.398,0.0,0.177,0.309,-0.132,0.177,0.197,-0.417,-0.018,-0.399,0.191,-0.044,0.235,0.423,-0.042,0.465,-0.219,-0.266,0.047,0.723,-0.081,0.702,0.62,0.0,0.488,0.044,0.443,0.488,-0.391,-0.297,-0.106,-0.191,0.475,0.435,0.222,0.0,-0.398,0.62,0.222,14010,7012,6998
1630097,Kaila Charles,2025,-1.347,-0.777,0.114,-0.891,-0.269,0.116,-0.385,-0.301,-0.053,-0.248,0.119,-0.111,0.231,-0.009,0.802,-1.236,-0.434,-0.0,0.221,0.636,-0.416,0.221,0.946,0.399,0.087,0.312,0.061,-0.08,0.141,0.486,0.02,0.467,-0.314,-0.317,0.002,-0.325,0.329,0.308,0.636,0.0,-0.186,-0.117,-0.069,-0.186,-0.401,-0.195,-0.428,0.233,-0.333,1.131,0.203,-0.0,-0.434,0.636,0.203,4765,2375,2390
1630142,Leonie Fiebich,2025,0.341,-0.176,0.112,-0.288,-0.004,0.306,-0.311,0.521,-0.165,0.685,0.143,0.176,-0.033,-0.42,-1.004,0.064,-0.94,0.0,-0.456,-0.323,-0.133,-0.456,1.17,0.387,-0.019,0.406,-0.192,-0.092,-0.1,0.975,0.077,0.898,0.089,0.001,0.088,-0.15,-0.05,1.109,1.059,-0.0,-0.01,0.163,-0.173,-0.01,1.511,0.232,0.177,0.055,-0.57,-1.054,0.119,0.0,-0.94,1.059,0.119,8110,4061,4049
1642797,Anastasiia Olairi Kosu,2025,-0.327,0.164,0.062,0.103,-0.07,0.026,-0.097,-0.421,-0.03,-0.391,-0.105,-0.062,-0.044,0.109,0.442,-0.324,0.118,0.0,-0.014,0.042,-0.056,-0.014,-0.049,-0.066,0.028,-0.094,-0.083,-0.05,-0.033,0.1,0.01,0.09,-0.101,-0.132,0.031,-0.013,0.147,-0.163,-0.016,0.0,0.073,0.059,0.014,0.073,-0.376,-0.207,-0.194,-0.012,0.096,0.589,0.103,0.0,0.118,-0.016,0.103,287,139,148
1642792,Kiki Iriafen,2025,-0.595,0.109,0.094,0.015,0.103,0.087,0.016,-0.808,-0.11,-0.697,0.317,0.143,0.174,-0.37,0.663,-0.648,0.015,0.0,-0.435,-0.303,-0.131,-0.435,-0.163,0.042,0.075,-0.033,-0.075,-0.057,-0.019,-0.129,0.048,-0.177,0.121,0.035,0.086,-0.265,0.352,-0.307,0.046,-0.0,-0.186,-0.037,-0.149,-0.186,-0.758,0.439,0.178,0.26,-0.635,1.015,0.061,0.0,0.015,0.046,0.061,4851,2421,2430
100940,Diana Taurasi,2025,0.893,0.378,-0.086,0.464,1.015,0.194,0.82,-0.5,0.157,-0.657,0.383,0.208,0.175,-0.146,-0.657,1.13,0.473,0.0,-0.012,-0.042,0.029,-0.012,-0.128,0.143,0.049,0.094,0.135,-0.048,0.183,-0.406,-0.075,-0.331,0.072,0.047,0.024,0.12,-0.565,0.063,-0.501,-0.0,-0.171,-0.121,-0.051,-0.171,0.765,0.455,0.255,0.2,-0.026,-1.222,-0.028,0.0,0.473,-0.501,-0.028,16076,8034,8042
201896,Briann January,2025,-0.085,0.0,0.025,-0.025,-0.269,-0.185,-0.084,0.184,0.084,0.1,-0.057,-0.03,-0.027,-0.655,0.616,-0.796,-0.18,-0.0,-0.471,-0.307,-0.164,-0.471,0.004,-0.212,0.004,-0.215,0.091,0.091,-0.0,0.125,-0.043,0.168,0.08,0.094,-0.014,0.069,-0.016,0.153,0.137,0.0,-0.003,0.069,-0.073,-0.003,-0.081,0.024,0.064,-0.04,-0.586,0.6,-0.044,0.0,-0.18,0.137,-0.044,6199,3098,3101
1629491,Jessica Shepard,2025,-0.735,0.396,-0.004,0.4,-1.138,-0.148,-0.99,0.007,-0.096,0.103,0.234,0.296,-0.062,0.15,0.649,-0.35,0.299,-0.0,-0.041,-0.111,0.07,-0.041,0.527,-0.08,-0.013,-0.067,0.2,-0.083,0.283,0.407,0.012,0.395,0.199,0.207,-0.008,-0.635,-0.468,0.091,-0.377,0.0,-0.508,-0.185,-0.323,-0.508,-0.208,0.433,0.503,-0.07,-0.485,0.181,-0.078,-0.0,0.299,-0.377,-0.078,10383,5188,5195
204333,Natasha Cloud,2025,-0.394,0.449,-0.095,0.544,-0.127,0.151,-0.277,-0.716,-0.02,-0.696,0.082,0.005,0.077,0.682,-0.67,0.37,-0.3,0.0,0.466,0.19,0.276,0.466,0.002,0.529,0.172,0.357,-0.198,-0.051,-0.148,-0.329,-0.014,-0.316,-0.176,-0.124,-0.052,0.163,0.229,-0.011,0.218,0.0,0.099,0.246,-0.147,0.099,-0.392,-0.094,-0.119,0.025,0.845,-0.44,-0.082,0.0,-0.3,0.218,-0.082,23853,11926,11927
1642777,Monique Akoa Makani,2025,0.194,0.292,0.057,0.235,-0.2,0.145,-0.345,0.102,-0.163,0.265,-0.545,-0.703,0.158,-0.087,-0.889,-0.437,-1.326,0.0,-0.075,-0.127,0.052,-0.075,1.305,0.233,0.127,0.106,0.115,-0.021,0.136,0.958,0.107,0.851,0.071,0.138,-0.068,0.11,-0.249,1.486,1.237,0.0,0.025,0.019,0.007,0.025,1.5,-0.474,-0.564,0.09,0.023,-1.139,-0.09,0.0,-1.326,1.237,-0.09,4777,2385,2392
203831,Natalie Achonwa,2025,-0.156,0.153,0.024,0.13,-0.289,-0.096,-0.193,-0.021,0.03,-0.051,0.085,0.076,0.009,0.003,0.078,-0.069,0.009,0.0,0.026,-0.079,0.105,0.026,-0.137,-0.28,-0.009,-0.271,0.057,0.008,0.049,0.086,-0.01,0.096,-0.164,-0.142,-0.022,0.006,0.153,-0.295,-0.142,0.0,-0.055,-0.099,0.044,-0.055,-0.294,-0.079,-0.066,-0.013,0.009,0.231,-0.133,0.0,0.009,-0.142,-0.133,2399,1193,1206
1642298,Celeste Taylor,2025,0.045,0.384,-0.065,0.45,0.22,-0.036,0.255,-0.559,-0.016,-0.543,-0.048,0.017,-0.065,0.557,-0.228,0.554,0.326,0.0,0.466,0.212,0.254,0.466,-0.18,-0.054,0.044,-0.098,0.132,-0.023,0.155,-0.258,-0.001,-0.257,0.089,0.034,0.054,-0.225,-0.188,-0.316,-0.504,0.0,-0.223,-0.081,-0.142,-0.223,-0.135,0.04,0.051,-0.011,0.332,-0.416,-0.178,0.0,0.326,-0.504,-0.178,725,361,364
1630471,Maya Caldwell,2025,0.127,-0.11,0.063,-0.173,0.543,0.127,0.416,-0.306,-0.049,-0.257,-0.19,-0.375,0.186,0.006,0.423,-0.057,0.366,0.0,-0.223,-0.085,-0.138,-0.223,0.545,0.293,-0.03,0.322,-0.095,-0.085,-0.01,0.348,0.022,0.326,-0.019,0.062,-0.081,-0.79,-0.3,-0.264,-0.564,0.0,-0.71,-0.344,-0.365,-0.71,0.672,-0.209,-0.313,0.104,-0.784,0.123,-0.199,0.0,0.366,-0.564,-0.199,6016,3007,3009
1629574,Li Yueru,2025,-0.414,-0.13,-0.055,-0.075,-0.162,-0.102,-0.06,-0.122,-0.066,-0.056,0.123,0.125,-0.001,0.156,0.454,-0.135,0.32,0.0,0.172,0.166,0.006,0.172,-0.606,-0.361,0.051,-0.412,-0.075,-0.01,-0.065,-0.17,0.024,-0.195,-0.098,-0.127,0.03,-0.2,0.369,-0.904,-0.534,0.0,-0.161,-0.12,-0.041,-0.161,-1.02,0.026,-0.003,0.028,-0.044,0.824,-0.215,0.0,0.32,-0.534,-0.215,2671,1327,1344
1630114,Mikiah Herbert Harrigan,2025,0.192,0.015,0.018,-0.003,0.117,0.069,0.047,0.06,-0.013,0.073,0.16,0.204,-0.045,-0.023,-0.207,0.329,0.122,0.0,-0.021,0.021,-0.042,-0.021,-0.334,-0.27,0.009,-0.279,-0.186,-0.023,-0.163,0.122,0.004,0.118,-0.059,-0.042,-0.017,-0.072,0.12,-0.465,-0.345,0.0,-0.106,-0.043,-0.062,-0.106,-0.142,0.101,0.163,-0.062,-0.095,-0.087,-0.223,0.0,0.122,-0.345,-0.223,495,248,247
203035,Shey Peddy,2025,-0.488,-0.448,0.138,-0.586,-0.76,0.297,-1.057,0.72,0.031,0.69,0.132,0.22,-0.089,-0.109,0.466,-0.465,0.001,0.0,-0.068,0.174,-0.242,-0.068,0.181,0.04,-0.146,0.187,0.238,-0.063,0.301,-0.097,0.014,-0.111,0.017,0.003,0.014,-0.014,-0.434,0.184,-0.25,0.0,0.038,-0.275,0.313,0.038,-0.307,0.149,0.224,-0.075,-0.123,0.032,-0.25,0.0,0.001,-0.25,-0.25,9276,4645,4631
1631083,Emily Engstler,2025,-0.287,-0.04,0.072,-0.111,0.008,0.136,-0.128,-0.256,-0.031,-0.225,0.726,0.886,-0.16,0.186,0.405,0.625,1.03,0.0,0.009,-0.065,0.074,0.009,-0.624,0.041,0.091,-0.05,-0.332,-0.049,-0.283,-0.333,0.001,-0.334,-0.311,-0.355,0.044,-0.26,-0.102,-1.195,-1.298,-0.0,-0.005,-0.01,0.005,-0.005,-0.912,0.415,0.531,-0.116,-0.074,0.302,-0.268,0.0,1.03,-1.298,-0.268,5131,2561,2570
1629497,Marina Mabrey,2025,0.074,0.636,0.027,0.609,-0.567,-0.252,-0.315,0.006,0.077,-0.071,-0.084,-0.149,0.065,0.469,0.047,0.46,0.507,0.0,0.423,0.131,0.291,0.423,-0.543,-0.875,-0.145,-0.73,0.141,-0.026,0.167,0.192,-0.037,0.229,-0.336,-0.333,-0.003,0.185,-0.091,-0.693,-0.785,0.0,0.248,-0.049,0.297,0.248,-0.468,-0.42,-0.481,0.062,0.654,-0.044,-0.278,0.0,0.507,-0.785,-0.278,21620,10785,10835
1630442,Natasha Mack,2025,-0.438,-0.69,-0.248,-0.443,0.015,-0.079,0.094,0.238,-0.1,0.338,-0.381,-0.516,0.136,-0.388,0.353,-1.207,-0.854,0.0,-0.159,-0.336,0.177,-0.159,0.385,0.327,0.112,0.215,0.026,-0.034,0.06,0.032,0.065,-0.034,0.356,0.378,-0.021,-0.291,0.111,0.451,0.562,0.0,-0.211,-0.142,-0.069,-0.211,-0.053,-0.024,-0.138,0.114,-0.679,0.464,-0.292,0.0,-0.854,0.562,-0.292,5153,2574,2579
203406,Layshia Clarendon,2025,-0.205,0.097,0.141,-0.044,-0.15,-0.098,-0.052,-0.153,0.042,-0.194,0.153,-0.076,0.229,-0.171,-0.401,-0.223,-0.624,0.0,-0.049,-0.016,-0.033,-0.049,-0.426,-0.434,-0.074,-0.36,0.011,0.021,-0.01,-0.003,-0.03,0.027,0.106,0.128,-0.022,0.439,0.204,0.118,0.323,-0.0,0.253,0.18,0.073,0.253,-0.631,0.259,0.052,0.207,0.267,-0.196,-0.301,0.0,-0.624,0.323,-0.301,6843,3423,3420
1642767,Janelle Salaün,2025,0.205,-0.132,-0.147,0.014,-0.114,0.149,-0.263,0.451,-0.105,0.556,-0.066,-0.238,0.172,0.353,-0.542,0.492,-0.05,-0.0,0.354,0.145,0.209,0.354,0.756,0.499,0.14,0.359,-0.632,-0.059,-0.573,0.889,0.047,0.843,-0.146,-0.061,-0.085,-0.467,-0.398,0.143,-0.255,-0.0,-0.392,-0.261,-0.131,-0.392,0.961,-0.212,-0.299,0.087,-0.114,-0.94,-0.305,-0.0,-0.05,-0.255,-0.305,3846,1919,1927
1642810,Madison Scott,2025,-0.027,-0.074,-0.059,-0.015,0.165,-0.059,0.225,-0.118,-0.021,-0.097,-0.05,-0.013,-0.037,0.091,0.106,0.014,0.12,0.0,0.138,-0.016,0.154,0.138,-0.206,-0.135,0.024,-0.158,-0.067,-0.022,-0.045,-0.004,0.007,-0.011,-0.062,-0.061,-0.001,-0.102,-0.077,-0.37,-0.447,0.0,-0.112,-0.102,-0.01,-0.112,-0.232,-0.112,-0.074,-0.038,-0.011,0.029,-0.327,0.0,0.12,-0.447,-0.327,186,90,96
1642286,Caitlin Clark,2025,1.666,1.107,-0.05,1.158,0.54,0.618,-0.078,0.019,0.042,-0.023,-0.309,-0.443,0.133,-0.767,-0.39,0.59,0.2,-0.0,-0.347,-0.338,-0.01,-0.347,0.548,0.19,0.206,-0.016,-0.03,-0.151,0.121,0.387,0.006,0.381,-0.104,-0.169,0.065,-0.58,-0.415,-0.136,-0.551,0.0,-0.65,-0.424,-0.226,-0.65,2.214,-0.413,-0.612,0.199,-1.347,-0.805,-0.351,-0.0,0.2,-0.551,-0.351,8522,4265,4257
1641675,Dulcy Fankam Mendjiadeu,2025,-0.712,-0.818,0.044,-0.861,-0.108,-0.052,-0.057,0.214,0.074,0.14,-0.002,-0.007,0.005,0.033,0.626,-0.682,-0.056,-0.0,-0.166,-0.095,-0.071,-0.166,-0.174,0.235,-0.016,0.252,-0.231,0.035,-0.266,-0.178,-0.026,-0.152,0.07,0.09,-0.019,-0.107,-0.102,-0.211,-0.313,0.0,-0.12,-0.033,-0.087,-0.12,-0.886,0.068,0.083,-0.014,-0.075,0.524,-0.369,0.0,-0.056,-0.313,-0.369,1863,928,935
203866,Kayla Thornton,2025,-1.206,-0.929,-0.079,-0.849,-0.447,0.135,-0.582,0.17,0.1,0.07,-0.064,-0.057,-0.008,-0.298,1.041,-1.569,-0.527,0.0,-0.438,0.286,-0.724,-0.438,0.454,0.301,0.024,0.277,0.063,-0.027,0.09,0.09,-0.03,0.119,-0.125,-0.3,0.175,-0.181,0.011,0.148,0.159,-0.0,-0.083,0.043,-0.126,-0.083,-0.752,-0.19,-0.357,0.167,-0.48,1.052,-0.369,-0.0,-0.527,0.159,-0.369,15561,7778,7783
1641671,Abby Meyers,2025,-0.163,0.014,0.015,-0.001,-0.047,-0.014,-0.033,-0.13,-0.009,-0.121,-0.072,-0.083,0.012,0.079,0.16,-0.155,0.005,0.0,0.056,0.062,-0.006,0.056,-0.264,-0.115,-0.011,-0.104,-0.032,-0.018,-0.014,-0.117,0.008,-0.126,-0.053,-0.045,-0.008,-0.062,-0.03,-0.379,-0.409,0.0,-0.066,-0.02,-0.046,-0.066,-0.427,-0.124,-0.129,0.004,0.016,0.13,-0.404,0.0,0.005,-0.409,-0.404,157,79,78
1628304,Yvonne Anderson,2025,-0.205,-0.241,0.033,-0.273,0.171,-0.037,0.208,-0.135,-0.015,-0.121,-0.051,-0.04,-0.011,-0.162,0.259,-0.419,-0.159,0.0,-0.216,-0.031,-0.185,-0.216,-0.134,-0.055,0.02,-0.075,-0.139,-0.023,-0.116,0.061,-0.0,0.061,-0.046,-0.043,-0.003,-0.063,-0.051,-0.243,-0.293,0.0,-0.034,0.0,-0.034,-0.034,-0.339,-0.097,-0.083,-0.014,-0.225,0.209,-0.453,0.0,-0.159,-0.293,-0.453,431,214,217
1630101,Crystal Dangerfield,2025,-0.95,-0.365,-0.049,-0.317,0.161,-0.318,0.48,-0.746,0.148,-0.894,-0.113,-0.178,0.066,0.118,0.088,-0.945,-0.857,0.0,0.082,0.148,-0.066,0.082,0.308,0.282,-0.066,0.348,0.027,0.109,-0.082,-0.002,-0.074,0.072,-0.016,-0.069,0.053,-0.018,0.116,0.274,0.391,-0.0,-0.042,0.028,-0.07,-0.042,-0.642,-0.129,-0.247,0.118,0.1,0.204,-0.467,0.0,-0.857,0.391,-0.467,10518,5266,5252
203398,Brittney Griner,2025,1.593,0.43,-0.346,0.776,1.349,-0.29,1.639,-0.186,-0.029,-0.157,0.296,0.152,0.144,-0.239,-0.75,1.651,0.901,0.0,-0.326,-0.41,0.084,-0.326,0.466,-0.017,0.218,-0.235,-0.125,0.188,-0.313,0.608,-0.007,0.615,0.329,0.338,-0.009,-0.868,-1.297,-0.073,-1.369,-0.0,-1.017,-0.686,-0.332,-1.017,2.059,0.625,0.49,0.135,-1.106,-2.046,-0.468,-0.0,0.901,-1.369,-0.468,16911,8457,8454
1628899,Myisha Hines-Allen,2025,0.702,-0.262,0.105,-0.367,-0.093,-0.098,0.005,1.056,0.019,1.038,-0.217,-0.251,0.034,0.343,-0.484,0.827,0.343,0.0,0.181,-0.223,0.404,0.181,-1.654,-0.21,0.139,-0.349,-0.349,0.072,-0.421,-1.095,-0.012,-1.083,-0.174,-0.174,-0.0,0.318,0.676,-1.509,-0.834,-0.0,0.178,0.071,0.108,0.178,-0.952,-0.391,-0.425,0.033,0.661,0.192,-0.49,-0.0,0.343,-0.834,-0.49,12947,6475,6472
1642788,Bree Hall,2025,-0.494,-0.114,-0.046,-0.069,-0.216,-0.005,-0.211,-0.164,-0.018,-0.146,0.182,0.18,0.002,-0.025,0.083,-0.338,-0.254,0.0,-0.099,-0.028,-0.071,-0.099,0.029,0.011,0.007,0.004,0.039,0.003,0.036,-0.021,0.008,-0.029,-0.025,-0.032,0.007,-0.078,-0.168,-0.074,-0.242,0.0,-0.059,-0.029,-0.03,-0.059,-0.466,0.156,0.148,0.009,-0.103,-0.085,-0.497,0.0,-0.254,-0.242,-0.497,79,40,39
1631064,Chloe Bibby,2025,0.01,0.326,-0.123,0.449,-0.146,-0.022,-0.124,-0.17,-0.031,-0.138,0.039,0.043,-0.004,-0.222,0.301,-0.172,0.129,0.0,-0.149,-0.244,0.095,-0.149,-0.706,-0.0,0.028,-0.029,-0.126,-0.058,-0.068,-0.579,0.013,-0.592,-0.127,-0.038,-0.089,-0.065,0.271,-0.897,-0.626,0.0,-0.015,0.004,-0.018,-0.015,-0.695,-0.088,0.005,-0.093,-0.286,0.572,-0.497,0.0,0.129,-0.626,-0.497,633,318,315
1630093,Bella Alarie,2025,-0.282,-0.046,0.011,-0.057,-0.006,-0.051,0.046,-0.231,0.02,-0.251,-0.161,-0.205,0.043,-0.222,-0.023,-0.665,-0.688,0.0,-0.085,0.101,-0.186,-0.085,0.044,-0.05,-0.019,-0.032,0.044,-0.019,0.063,0.05,-0.011,0.061,0.049,0.047,0.002,-0.021,0.108,0.071,0.18,0.0,-0.071,-0.054,-0.017,-0.071,-0.239,-0.113,-0.158,0.045,-0.243,0.085,-0.508,0.0,-0.688,0.18,-0.508,1645,818,827
1642820,Liatu King,2025,0.145,-0.858,-0.009,-0.849,0.305,0.106,0.199,0.698,-0.047,0.746,0.372,0.385,-0.013,-0.428,0.349,0.089,0.438,-0.0,-0.54,-0.495,-0.045,-0.54,-0.371,-0.068,0.033,-0.101,-0.002,-0.04,0.037,-0.3,0.018,-0.318,-0.113,-0.163,0.05,-0.445,-0.052,-0.929,-0.982,0.0,-0.339,-0.183,-0.157,-0.339,-0.226,0.259,0.222,0.037,-0.873,0.297,-0.544,0.0,0.438,-0.982,-0.544,528,264,264
1631091,Evina Westbrook,2025,-0.334,-0.102,-0.026,-0.076,-0.246,0.04,-0.286,0.013,0.025,-0.012,0.276,0.202,0.073,-0.008,0.108,-0.066,0.042,0.0,-0.067,0.044,-0.111,-0.067,-0.227,0.063,0.001,0.062,-0.093,-0.01,-0.083,-0.197,0.001,-0.197,-0.129,-0.144,0.015,-0.053,-0.182,-0.41,-0.591,0.0,-0.063,-0.064,0.001,-0.063,-0.561,0.146,0.058,0.088,-0.061,-0.073,-0.549,0.0,0.042,-0.591,-0.549,1263,635,628
1628317,Karlie Samuelson,2025,-0.048,0.259,-0.127,0.385,-0.089,0.054,-0.143,-0.218,0.041,-0.259,0.079,0.028,0.051,-0.52,-0.679,-0.489,-1.168,0.0,-0.248,-0.253,0.005,-0.248,0.326,-0.167,0.064,-0.232,0.213,-0.073,0.286,0.279,-0.023,0.303,-0.249,-0.214,-0.035,0.586,-0.053,0.663,0.61,-0.0,0.392,0.053,0.34,0.392,0.277,-0.169,-0.185,0.016,0.066,-0.732,-0.558,0.0,-1.168,0.61,-0.558,8340,4168,4172
1642815,Makayla Timpson,2025,-1.111,-0.268,-0.122,-0.146,-0.169,-0.121,-0.048,-0.674,-0.086,-0.588,-0.081,0.1,-0.181,-0.101,1.208,-1.293,-0.085,0.0,-0.216,0.06,-0.277,-0.216,-1.061,-0.177,-0.112,-0.065,-0.191,-0.117,-0.074,-0.693,0.035,-0.728,-0.013,-0.036,0.023,0.255,0.338,-0.818,-0.48,0.0,0.253,0.184,0.069,0.253,-2.172,-0.093,0.065,-0.158,0.154,1.546,-0.565,0.0,-0.085,-0.48,-0.565,1004,503,501
1642768,Kyara Linskens,2025,-0.182,-0.168,-0.043,-0.125,0.144,-0.072,0.217,-0.158,-0.018,-0.14,-0.029,-0.039,0.01,-0.082,-0.204,-0.294,-0.497,0.0,-0.128,-0.141,0.013,-0.128,-0.026,-0.097,0.017,-0.113,-0.093,-0.033,-0.06,0.164,0.006,0.157,-0.088,-0.078,-0.009,0.026,0.018,-0.088,-0.069,0.0,0.032,0.031,0.002,0.032,-0.208,-0.117,-0.117,0.001,-0.057,-0.185,-0.567,0.0,-0.497,-0.069,-0.567,126,64,62
203416,Emma Meesseman,2025,0.74,0.169,0.026,0.143,0.234,-0.222,0.455,0.337,-0.067,0.403,-0.294,0.083,-0.377,-0.393,-0.292,0.052,-0.239,-0.0,-0.555,-0.705,0.15,-0.555,0.363,0.219,-0.037,0.256,-0.066,0.028,-0.095,0.21,0.033,0.177,-0.003,-0.021,0.018,-0.452,-0.263,-0.093,-0.356,-0.0,-0.326,-0.021,-0.305,-0.326,1.102,-0.297,0.062,-0.359,-0.845,-0.555,-0.595,-0.0,-0.239,-0.356,-0.595,6946,3475,3471
201507,Leilani Mitchell,2025,0.252,0.0,-0.088,0.089,-0.088,0.044,-0.132,0.339,0.109,0.23,0.071,0.014,0.057,-0.164,-0.234,0.158,-0.076,0.0,0.077,0.089,-0.012,0.077,-0.404,-0.269,-0.026,-0.244,0.071,0.017,0.054,-0.205,-0.016,-0.189,-0.056,-0.028,-0.029,0.026,-0.096,-0.434,-0.53,0.0,-0.037,-0.092,0.055,-0.037,-0.152,0.014,-0.014,0.028,-0.138,-0.33,-0.605,0.0,-0.076,-0.53,-0.605,2922,1466,1456
