player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
2544,LeBron James,2015,6.2,1.03,0.96,0.33,0.62,-0.4,1.08,0.13,0.98,1.02,-0.04,-0.0,6.92,1.82,8.74,-0.08,-0.94,7.86,0.56,1.26,0.56,0.98,52690,26420,26270
101108,Chris Paul,2015,3.23,0.62,1.66,1.08,0.58,0.43,-0.07,-1.01,1.23,0.51,0.71,0.6,5.59,1.89,7.48,0.4,0.07,5.52,0.84,1.05,2.09,1.83,42252,21165,21087
201939,Stephen Curry,2015,4.6,0.39,0.52,-0.13,0.65,0.35,0.34,-0.19,0.79,0.29,0.5,0.19,5.59,1.7,7.29,0.5,0.55,5.04,-0.23,1.93,0.87,0.98,42835,21463,21372
2738,Andre Iguodala,2015,1.59,-0.19,0.18,0.43,-0.26,-0.1,2.86,-0.14,1.0,0.61,0.39,-0.18,1.8,3.4,5.21,-0.14,-0.22,2.02,-0.01,3.41,0.08,0.82,40912,20456,20456
2730,Dwight Howard,2015,2.67,-0.83,-2.73,-0.92,-1.81,1.22,2.76,0.37,-0.19,0.6,-0.79,0.7,1.39,3.57,4.95,0.52,0.64,0.75,1.14,2.43,-1.51,0.51,35671,17876,17795
200746,LaMarcus Aldridge,2015,1.24,0.71,0.65,0.42,0.22,0.39,1.41,0.22,-0.17,-0.33,0.17,0.7,2.63,2.2,4.83,0.61,1.23,1.4,0.29,1.91,1.04,0.53,39571,19809,19762
2594,Kyle Korver,2015,3.5,-0.51,0.41,-0.09,0.51,-1.08,1.2,-0.1,-0.08,-0.02,-0.06,0.19,3.45,1.31,4.76,0.62,-0.08,3.53,0.51,0.8,-0.67,0.11,36616,18463,18153
203110,Draymond Green,2015,1.27,0.19,0.24,0.15,0.08,-0.41,1.66,-0.37,1.59,0.89,0.71,0.0,1.8,2.94,4.74,0.39,0.21,1.59,0.19,2.75,-0.17,1.59,25964,12916,13048
201566,Russell Westbrook,2015,3.46,1.6,0.42,-0.05,0.46,1.24,-0.19,-0.11,0.33,0.36,-0.02,-0.34,4.69,0.02,4.71,-0.21,0.34,4.35,-0.27,0.29,1.66,-0.01,41272,20692,20580
1938,Manu Ginobili,2015,4.17,1.01,-0.39,-0.95,0.57,-0.77,0.3,-0.1,1.29,0.13,1.15,-0.28,3.85,0.34,4.19,-0.13,-0.06,3.91,-0.33,0.67,-1.16,1.01,27237,13710,13527
201933,Blake Griffin,2015,3.06,0.6,0.51,0.16,0.34,-0.02,-0.48,-0.04,0.68,0.35,0.33,-0.02,3.49,0.45,3.94,0.21,0.79,2.7,0.59,-0.14,0.49,0.66,44794,22429,22365
201937,Ricky Rubio,2015,0.87,1.21,0.34,-0.22,0.55,0.5,-0.51,-0.25,2.71,1.12,1.6,0.46,1.21,2.71,3.92,-0.45,-0.09,1.3,0.77,1.94,0.84,3.17,25301,12647,12654
2754,Tony Allen,2015,-0.17,0.47,-1.02,-0.41,-0.61,1.31,1.96,-0.1,2.19,1.72,0.47,0.06,-0.27,4.13,3.86,-0.47,0.46,-0.73,1.2,2.93,0.29,2.25,28138,13943,14195
202331,Paul George,2015,0.57,0.63,-0.71,-0.75,0.04,0.41,1.82,0.01,0.86,0.63,0.22,0.43,0.58,3.26,3.85,0.47,-0.5,1.08,0.6,2.66,-0.3,1.29,36358,18166,18192
201144,Mike Conley,2015,-0.26,0.09,1.94,1.02,0.92,0.24,0.56,0.2,1.1,0.44,0.66,-0.1,2.33,1.43,3.76,0.28,0.47,1.86,-0.22,1.65,2.18,1.0,40192,20121,20071
200768,Kyle Lowry,2015,1.33,0.7,0.27,0.35,-0.08,1.03,-0.36,-0.95,1.2,-0.05,1.24,0.05,2.31,1.38,3.69,0.17,1.14,1.17,0.18,1.2,1.3,1.25,35196,17615,17581
201935,James Harden,2015,4.78,2.37,0.35,0.36,-0.01,0.45,-1.15,-0.26,-0.17,-0.29,0.12,-0.55,5.51,-1.91,3.59,-0.12,-0.2,5.71,-0.89,-1.02,0.8,-0.72,48893,24514,24379
202339,Eric Bledsoe,2015,1.17,-0.39,-0.82,-0.41,-0.42,-0.75,2.29,0.31,1.15,0.89,0.26,0.24,-0.25,3.84,3.58,0.3,-0.28,0.03,0.2,3.64,-1.57,1.39,25147,12555,12592
