player_id,player_name,Latest_Year,box_prior_source,prior_total_off,factor_off_poss,factor_def_poss,factor_possessions,prior_oTS,prior_dTS,prior_oTOV,prior_dTOV,prior_oSC,prior_dSC,prior_off,prior_def,prior_net,prior_total_def,prior_total_net,pure_oTS,pure_dTS,pure_oTOV,pure_dTOV,pure_oSC,pure_dSC,pure_off,pure_def,pure_net,box_oTS,box_dTS,box_oTOV,box_dTOV,box_oSC,box_dSC,box_off,box_def,box_net,pure_RESID,prior_RESID,shift_oTS,shift_oTOV,shift_oSC,shift_dTS,shift_dTOV,shift_dSC,shift_off,shift_def,shift_net
201939,Stephen Curry,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",10.908,5681,5658,11339,10.285,1.366,0.413,0.977,0.195,0.46,10.893,2.803,13.696,2.828,13.736,5.075,0.611,-0.254,-0.262,0.79,0.422,5.611,0.771,6.382,5.146,0.766,0.049,0.233,-0.069,0.189,5.126,1.188,6.314,0.0,0.04,5.21,0.667,-0.595,0.755,1.239,0.038,5.282,2.032,7.314
2544,LeBron James,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.425,5195,5194,10389,6.391,1.899,0.935,0.631,0.079,0.415,7.405,2.945,10.35,2.945,10.37,5.231,1.072,0.512,0.306,0.013,0.142,5.756,1.52,7.276,2.794,0.937,0.215,0.115,0.119,0.223,3.128,1.275,4.403,-0.0,0.02,1.16,0.423,0.066,0.827,0.325,0.273,1.649,1.425,3.074
202695,Kawhi Leonard,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",4.576,4606,4584,9190,3.679,2.599,1.458,1.22,-0.577,0.542,4.56,4.361,8.921,4.383,8.959,1.929,1.835,0.841,0.305,-0.606,0.811,2.164,2.951,5.115,1.58,1.316,0.352,0.268,-0.284,0.164,1.647,1.748,3.396,0.0,0.038,1.75,0.617,0.029,0.764,0.915,-0.269,2.396,1.41,3.806
101108,Chris Paul,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",7.465,4844,4797,9641,5.218,-0.165,2.747,1.089,-0.529,0.313,7.436,1.237,8.673,1.224,8.689,2.749,0.298,0.678,0.018,-0.608,0.619,2.819,0.935,3.754,2.686,-0.056,0.704,0.247,-0.276,0.106,3.115,0.297,3.412,0.0,0.016,2.469,2.069,0.079,-0.463,1.071,-0.306,4.617,0.302,4.919
201142,Kevin Durant,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.947,5183,5142,10325,7.822,2.079,-0.078,-0.493,-0.795,-0.204,6.949,1.382,8.331,1.418,8.365,5.809,2.037,-0.207,-0.832,-1.36,-0.8,4.242,0.405,4.647,3.425,0.94,-0.098,-0.104,-0.074,0.025,3.253,0.862,4.115,0.0,0.034,2.013,0.129,0.565,0.042,0.339,0.596,2.707,0.977,3.684
200768,Kyle Lowry,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.077,5462,5442,10904,4.09,0.347,0.479,1.242,0.503,0.446,5.072,2.035,7.107,2.062,7.139,2.224,0.574,0.308,0.486,0.676,0.127,3.208,1.187,4.395,1.873,0.309,0.111,0.3,0.281,0.221,2.265,0.83,3.095,0.0,0.032,1.866,0.171,-0.173,-0.227,0.756,0.319,1.864,0.848,2.712
201566,Russell Westbrook,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.43,5541,5535,11076,4.087,0.038,0.767,1.009,0.576,0.067,5.43,1.114,6.544,1.102,6.532,3.477,0.324,0.36,-0.07,-0.018,0.098,3.819,0.352,4.171,1.64,0.049,0.085,0.244,0.53,0.053,2.255,0.345,2.6,0.0,-0.012,0.61,0.407,0.594,-0.286,1.079,-0.031,1.611,0.762,2.373
202689,Kemba Walker,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.027,5672,5666,11338,2.689,0.324,2.309,0.818,0.071,0.104,5.069,1.246,6.315,1.245,6.272,0.2,0.137,1.351,0.056,-0.181,0.285,1.37,0.478,1.848,1.335,0.268,0.55,0.197,-0.146,-0.037,1.739,0.428,2.167,0.0,-0.043,2.489,0.958,0.252,0.187,0.762,-0.181,3.699,0.768,4.467
203081,Damian Lillard,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",6.497,5361,5349,10710,5.145,-0.573,1.529,-0.204,-0.178,0.132,6.496,-0.645,5.851,-0.651,5.846,2.444,-1.205,0.298,-0.379,0.218,0.111,2.96,-1.473,1.487,2.406,-0.08,0.328,-0.066,-0.021,0.039,2.713,-0.107,2.606,0.0,-0.005,2.701,1.231,-0.396,0.632,0.175,0.021,3.536,0.828,4.364
203110,Draymond Green,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",1.687,5790,5782,11572,3.305,2.825,-1.151,0.641,-0.461,0.61,1.693,4.076,5.769,4.151,5.838,5.105,1.938,0.022,0.264,-0.581,0.635,4.546,2.837,7.383,1.483,1.398,-0.376,0.124,-0.275,0.266,0.833,1.788,2.621,-0.0,0.069,-1.8,-1.173,0.12,0.887,0.377,-0.025,-2.853,1.239,-1.614
202738,Isaiah Thomas,2016,"results/decomp_priors_stacked1y_14_26_all_rb_se_a2000_4000/manifest.json (LOSO; inserted at ps2, a14000_28000; box_ cols unscaled)",5.676,5428,5402,10830,4.455,0.221,1.277,-0.005,-0.041,-0.238,5.691,-0.022,5.669,-0.101,5.575,1.794,-0.197,-0.002,0.043,-0.009,-0.151,1.783,-0.305,1.478,2.088,0.093,0.318,-0.014,0.043,-0.094,2.449,-0.014,2.435,0.0,-0.094,2.661,1.279,-0.032,0.418,-0.048,-0.087,3.908,0.283,4.191
