player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
363,Christian Laettner,1997,1.31,0.79,0.42,0.19,0.22,0.29,2.34,0.38,0.12,0.24,-0.11,0.08,2.27,2.68,4.95,0.39,0.96,1.31,-0.09,2.77,0.71,0.2,12366,6189,6177
893,Michael Jordan,1997,0.83,0.16,1.28,0.62,0.66,1.22,1.12,0.24,0.37,0.01,0.35,0.02,3.03,1.87,4.9,0.06,1.13,1.9,-0.07,1.94,2.5,0.39,14259,7138,7121
896,Tim Hardaway,1997,0.03,-0.18,1.81,0.88,0.91,-0.06,1.18,-0.24,0.11,0.21,-0.1,0.48,2.34,2.27,4.61,1.06,0.56,1.78,0.37,1.9,1.75,0.59,13551,6766,6785
937,Scottie Pippen,1997,0.54,-0.38,1.44,0.48,0.95,1.3,0.93,0.32,0.19,0.02,0.16,-0.05,3.46,0.95,4.41,0.06,0.71,2.75,-0.09,1.04,2.74,0.14,13746,6878,6868
731,Greg Ostertag,1997,1.49,-0.23,-0.83,-0.88,0.04,0.85,2.03,0.58,0.04,-0.14,0.16,0.15,1.99,2.4,4.39,0.66,1.2,0.79,0.31,2.09,0.02,0.19,8090,4039,4051
371,Terry Mills,1997,2.05,0.31,1.56,1.07,0.48,-1.18,1.2,0.0,-0.22,-0.22,0.0,0.55,2.81,1.4,4.21,0.25,-0.35,3.16,0.33,1.07,0.38,0.33,7460,3755,3705
448,Bo Outlaw,1997,0.76,-0.17,-0.6,-0.55,-0.05,0.05,2.86,0.5,1.05,0.59,0.46,-0.02,0.55,3.58,4.13,0.03,0.37,0.18,-0.04,3.62,-0.55,1.03,8329,4163,4166
302,Mookie Blaylock,1997,1.0,0.27,1.2,0.59,0.6,0.33,1.2,-0.04,0.5,0.14,0.36,0.01,2.79,1.22,4.01,-0.23,0.62,2.17,-0.42,1.64,1.53,0.51,12302,6159,6143
204,Jeff Hornacek,1997,2.34,1.09,0.62,0.11,0.51,-0.14,0.15,-0.49,0.6,0.21,0.37,0.91,3.03,0.98,4.01,-0.47,-0.57,3.6,0.68,0.3,0.48,1.51,12065,6050,6015
297,Alonzo Mourning,1997,1.47,-0.12,-1.25,-0.45,-0.79,0.79,2.18,0.2,0.36,-0.01,0.37,0.11,0.44,3.43,3.87,0.21,0.76,-0.32,0.09,3.34,-0.46,0.47,10460,5226,5234
23,Dennis Rodman,1997,-0.78,-0.19,0.6,0.48,0.11,2.07,0.84,-0.0,-0.24,-0.31,0.07,0.51,1.91,1.45,3.36,0.36,1.67,0.24,0.31,1.14,2.67,0.27,8904,4433,4471
121,Patrick Ewing,1997,1.78,0.66,-0.9,-0.51,-0.39,-0.45,2.42,0.04,-0.1,-0.49,0.39,0.47,0.31,3.05,3.36,0.14,-1.14,1.45,0.43,2.62,-1.35,0.37,11943,5995,5948
252,Karl Malone,1997,2.79,1.4,0.61,-0.38,0.98,-0.13,-0.82,-0.66,0.31,-0.12,0.44,0.9,3.48,-0.14,3.35,-0.31,-0.4,3.88,0.15,-0.29,0.48,1.21,14021,7028,6993
304,John Stockton,1997,1.56,0.4,0.37,-0.15,0.51,0.02,0.23,0.43,0.52,-0.09,0.61,0.6,1.7,1.52,3.22,-0.08,-0.16,1.86,0.4,1.12,0.39,1.12,13096,6569,6527
165,Hakeem Olajuwon,1997,2.69,-0.0,-0.48,-0.39,-0.09,-1.06,2.08,0.58,-0.72,-0.4,-0.32,0.65,0.93,2.21,3.15,-0.01,-0.8,1.73,0.01,2.2,-1.54,-0.07,12833,6406,6427
56,Gary Payton,1997,1.26,-0.02,1.14,0.45,0.7,-0.35,0.48,-0.12,0.74,0.86,-0.14,0.17,2.25,0.87,3.13,-0.31,-0.45,2.7,-0.19,1.06,0.79,0.91,13808,6964,6844
124,Vlade Divac,1997,1.56,-0.16,0.69,0.01,0.67,-0.45,2.03,0.58,-0.5,-0.27,-0.21,-0.04,1.66,1.41,3.07,-0.22,-0.61,2.27,-0.66,2.07,0.24,-0.54,10639,5324,5315
406,Shaquille O'Neal,1997,1.55,-1.01,-0.57,-0.57,-0.01,0.15,1.44,0.1,-0.02,0.42,-0.45,0.25,1.26,1.8,3.06,0.26,0.13,1.13,0.27,1.53,-0.42,0.23,8357,4168,4189
389,Toni Kukoc,1997,1.68,0.07,0.69,-0.27,0.95,-0.47,0.45,-0.01,1.06,0.91,0.15,-0.29,1.81,1.17,2.99,-0.13,-0.01,1.82,0.46,0.71,0.22,0.77,7614,3822,3792
49,Gheorghe Muresan,1997,1.18,-0.58,-0.7,-0.1,-0.6,0.77,0.75,0.82,-0.26,-0.16,-0.1,1.1,0.47,2.5,2.97,0.13,-0.06,0.53,1.84,0.66,0.07,0.84,6921,3474,3447
765,Hersey Hawkins,1997,0.98,0.76,-0.32,-0.13,-0.2,0.14,0.89,-0.07,1.17,0.97,0.2,-0.19,0.98,1.98,2.95,0.28,0.11,0.87,0.02,1.96,-0.18,0.98,12098,6098,6000
177,Muggsy Bogues,1997,2.09,-0.24,0.92,0.24,0.66,-0.7,-0.54,0.52,0.19,-0.02,0.21,0.65,2.62,0.24,2.86,0.25,-0.3,2.92,-0.01,0.25,0.22,0.84,6946,3467,3479
2,Byron Scott,1997,1.67,0.5,0.58,0.25,0.33,-0.62,1.34,-0.21,-0.51,-0.24,-0.27,0.04,2.19,0.59,2.78,0.28,-0.41,2.6,-0.51,1.1,-0.04,-0.47,5979,2993,2986
96,Detlef Schrempf,1997,1.88,0.45,-0.33,-0.33,-0.0,0.54,0.92,0.11,-0.21,-0.15,-0.06,-0.16,1.76,0.92,2.69,0.05,0.92,0.84,0.03,0.89,0.21,-0.37,9655,4874,4781
166,Ron Harper,1997,0.18,-0.43,-0.1,0.11,-0.22,0.98,2.21,0.63,0.17,-0.12,0.3,0.17,0.39,2.29,2.68,-0.93,0.65,-0.26,-0.23,2.52,0.88,0.34,8021,4002,4019
708,Kevin Garnett,1997,0.58,0.07,-0.04,0.11,-0.15,-0.52,1.95,0.01,0.72,0.57,0.15,-0.21,0.11,2.33,2.44,-0.04,-0.15,0.26,-0.28,2.61,-0.56,0.51,11377,5700,5677
935,Bryon Russell,1997,1.07,0.71,1.18,0.23,0.94,-0.39,0.33,-0.34,0.06,0.21,-0.16,0.67,2.04,0.32,2.36,-0.56,0.06,1.98,0.47,-0.15,0.79,0.73,11809,5920,5889
238,Tyrone Hill,1997,-0.06,-0.13,-0.24,0.34,-0.58,0.32,0.63,0.13,0.46,0.01,0.45,0.96,0.03,2.3,2.33,0.26,0.52,-0.49,0.86,1.44,0.08,1.42,8648,4309,4339
760,Jerome Kersey,1997,-0.74,-0.23,0.53,0.1,0.43,0.7,0.33,-0.66,0.86,0.56,0.3,0.56,0.56,1.72,2.28,0.04,0.49,0.07,1.03,0.69,1.23,1.42,7293,3631,3662
168,Chris Mills,1997,0.25,0.03,0.23,0.62,-0.39,-0.16,1.29,-0.02,0.36,0.15,0.21,0.14,0.53,1.74,2.27,0.16,-0.12,0.65,-0.31,2.05,0.07,0.5,10685,5324,5361
255,Grant Hill,1997,0.43,-0.05,1.09,1.04,0.05,-0.3,0.76,0.42,0.35,0.5,-0.15,-0.3,1.11,1.16,2.27,0.24,0.28,0.83,0.06,1.1,0.79,0.05,11556,5794,5762
98,Nick Anderson,1997,0.37,-0.48,-0.05,-0.64,0.6,0.55,0.63,-0.01,0.71,0.37,0.34,0.11,0.81,1.38,2.19,-0.13,-0.04,0.85,0.19,1.19,0.5,0.82,8082,4048,4034
17,Clyde Drexler,1997,-0.09,0.56,0.05,-0.38,0.43,0.51,0.79,0.08,-0.07,-0.21,0.14,0.79,1.19,0.99,2.18,0.2,0.02,1.17,0.01,0.98,0.56,0.72,10729,5355,5374
270,Horace Grant,1997,-0.18,-0.12,-0.01,-0.11,0.1,0.07,1.03,0.4,0.79,0.21,0.57,-0.22,0.4,1.69,2.09,0.61,0.74,-0.34,0.33,1.36,0.06,0.57,9048,4542,4506
696,Travis Best,1997,-0.26,-0.03,0.32,0.15,0.17,-0.07,0.87,-0.59,0.92,0.35,0.59,0.22,0.41,1.66,2.07,0.07,0.05,0.36,-0.13,1.79,0.25,1.14,7486,3750,3736
717,Arvydas Sabonis,1997,1.84,0.3,-0.44,-0.32,-0.11,-0.58,0.62,0.46,-0.09,-0.46,0.37,0.08,0.87,1.19,2.06,0.63,-0.51,1.38,-0.39,1.58,-1.02,-0.01,6934,3498,3436
330,Danny Manning,1997,2.37,0.47,-0.44,-0.64,0.18,-0.82,-0.05,-0.35,0.91,0.2,0.71,-0.09,1.4,0.65,2.05,0.17,-0.55,1.95,-0.35,1.0,-1.26,0.82,8535,4301,4234
358,Anfernee Hardaway,1997,-0.09,0.64,1.2,0.41,0.8,0.14,0.82,0.31,0.4,0.55,-0.15,-0.44,1.42,0.62,2.04,0.01,0.38,1.04,0.02,0.6,1.34,-0.04,8917,4468,4449
185,Chris Webber,1997,0.9,-0.57,-0.27,-0.1,-0.17,0.43,0.74,0.54,0.61,0.46,0.16,-0.39,0.62,1.38,2.0,-0.02,-0.02,0.64,-0.02,1.4,0.16,0.22,10952,5486,5466
