player_id,player_name,Latest_Year,oALT_TS,oALT_EFG,oALT_FT,oALT_TOV,oALT_TOV_bp,oALT_TOV_sc,oSC,dALT_TS,dALT_EFG,dALT_FT,dALT_TOV,dALT_TOV_bp,dALT_TOV_sc,dSC,oFC,dFC,off,def,net_rapm,RESID,possessions,off_poss,def_poss
2544,LeBron James,2015,6.23,5.25,0.98,0.92,0.33,0.6,-0.64,0.76,0.68,0.08,0.63,0.6,0.03,0.48,7.15,1.39,6.51,1.87,8.38,0.0,67326,33757,33569
101108,Chris Paul,2015,4.3,3.5,0.8,1.56,1.0,0.57,-0.07,-1.04,-0.41,-0.63,1.55,0.6,0.95,1.43,5.86,0.51,5.79,1.94,7.72,-0.01,53545,26833,26712
201939,Stephen Curry,2015,4.27,4.0,0.27,0.3,-0.09,0.38,0.47,0.15,0.45,-0.3,0.88,0.35,0.53,0.25,4.57,1.03,5.04,1.28,6.32,0.0,52545,26335,26210
2730,Dwight Howard,2015,1.61,2.35,-0.74,-2.07,-0.61,-1.45,2.09,3.3,2.98,0.32,-0.3,0.3,-0.61,0.97,-0.46,3.0,1.63,3.97,5.6,0.0,47388,23766,23622
1717,Dirk Nowitzki,2015,4.61,3.66,0.95,1.02,0.31,0.72,-1.34,0.54,0.08,0.46,-0.45,-0.32,-0.13,1.07,5.63,0.09,4.29,1.16,5.45,-0.0,47443,23875,23568
1938,Manu Ginobili,2015,4.73,3.79,0.94,-0.25,-0.76,0.51,-0.12,0.44,0.53,-0.09,1.07,0.19,0.87,-0.52,4.48,1.51,4.36,0.99,5.35,-0.0,37208,18694,18514
200746,LaMarcus Aldridge,2015,1.3,0.78,0.52,0.35,0.25,0.1,0.71,2.16,1.92,0.24,0.24,-0.18,0.43,0.14,1.65,2.4,2.36,2.54,4.9,0.0,51950,25996,25954
2738,Andre Iguodala,2015,1.04,1.38,-0.34,0.26,0.37,-0.14,0.29,2.58,2.65,-0.07,0.76,0.4,0.38,-0.04,1.3,3.34,1.59,3.3,4.89,0.0,50575,25299,25276
203110,Draymond Green,2015,1.88,1.61,0.27,0.01,0.04,-0.03,-0.02,1.94,2.29,-0.35,1.17,0.68,0.49,-0.25,1.89,3.11,1.87,2.86,4.73,0.0,25964,12916,13048
708,Kevin Garnett,2015,-0.05,-0.03,-0.02,-0.01,-0.06,0.05,-1.45,4.3,3.8,0.5,0.92,0.72,0.2,0.82,-0.06,5.22,-1.51,6.04,4.53,0.0,35454,17762,17692
200768,Kyle Lowry,2015,1.34,0.74,0.6,0.38,0.29,0.1,1.01,0.7,1.33,-0.63,1.13,-0.01,1.14,-0.04,1.72,1.83,2.73,1.79,4.52,-0.0,45100,22567,22533
201144,Mike Conley,2015,0.89,0.65,0.24,1.56,0.89,0.69,0.64,0.65,0.74,-0.09,0.77,0.38,0.41,-0.05,2.45,1.42,3.09,1.37,4.46,0.0,52744,26413,26331
201937,Ricky Rubio,2015,0.97,-0.06,1.03,0.6,-0.04,0.64,0.01,-0.54,-0.42,-0.12,2.52,1.14,1.39,0.67,1.57,1.98,1.58,2.65,4.24,0.01,25301,12647,12654
203081,Damian Lillard,2015,2.43,1.93,0.5,1.14,0.67,0.47,1.0,1.06,1.18,-0.12,-1.4,-0.47,-0.93,-0.07,3.57,-0.34,4.57,-0.41,4.16,0.0,37118,18596,18522
2594,Kyle Korver,2015,2.94,3.35,-0.41,0.11,-0.16,0.28,0.26,-0.23,0.14,-0.37,0.36,0.13,0.23,0.54,3.05,0.13,3.31,0.67,3.97,-0.01,43676,22041,21635
1495,Tim Duncan,2015,-0.42,-0.51,0.09,0.2,-0.1,0.29,0.01,4.54,3.56,0.98,-0.8,-0.11,-0.67,0.44,-0.22,3.74,-0.21,4.18,3.97,0.0,48353,24319,24034
202331,Paul George,2015,1.9,1.39,0.51,-0.52,-0.38,-0.15,-0.15,1.19,1.45,-0.26,0.87,0.57,0.3,0.59,1.38,2.06,1.23,2.65,3.88,0.0,41738,20836,20902
201588,George Hill,2015,1.97,1.09,0.88,0.91,0.45,0.45,-0.11,2.03,2.23,-0.2,-0.28,-0.19,-0.09,-0.83,2.88,1.75,2.77,0.92,3.69,0.0,43034,21528,21506
2555,Nick Collison,2015,0.43,0.3,0.13,-0.12,0.3,-0.41,0.39,1.65,1.4,0.25,1.04,0.01,1.03,0.24,0.31,2.69,0.7,2.93,3.63,0.0,30265,15141,15124
201980,Danny Green,2015,1.32,1.22,0.1,0.39,-0.17,0.55,-0.34,2.15,1.79,0.36,-0.02,-0.27,0.24,0.07,1.71,2.13,1.37,2.2,3.57,0.0,36145,18104,18041
201600,Omer Asik,2015,-1.04,0.04,-1.08,-1.21,-0.35,-0.85,1.04,3.82,2.57,1.25,-0.62,-0.29,-0.33,1.53,-2.25,3.2,-1.21,4.73,3.53,0.01,30569,15243,15326
201142,Kevin Durant,2015,2.78,1.15,1.63,0.36,0.49,-0.12,0.17,1.21,1.43,-0.22,-0.75,-0.32,-0.43,-0.34,3.14,0.46,3.31,0.12,3.43,0.0,60273,30246,30027
