player_id,player_name,Latest_Year,oTS,oFT,oTOV,oTOV_bp,oTOV_sc,oREB,dTS,dFT,dTOV,dTOV_bp,dTOV_sc,dREB,off,def,net_rapm,RESID,o_sc,o_fc,d_sc,d_fc,o_pval,d_pval,possessions,off_poss,def_poss
1495,Tim Duncan,2007,2.66,0.2,0.33,0.29,0.03,-0.13,2.56,0.41,-0.44,-0.26,-0.18,0.26,2.46,2.85,5.3,0.06,-0.16,2.62,0.61,2.24,0.2,-0.18,12633,6369,6264
1477,Bruce Bowen,2007,0.76,-0.26,-0.1,0.26,-0.37,-0.53,2.63,0.29,0.61,0.2,0.41,0.49,0.56,3.82,4.37,0.51,-0.26,0.82,0.15,3.67,-0.63,1.1,11207,5602,5605
1884,Baron Davis,2007,2.15,-0.19,0.93,0.14,0.79,-0.31,0.63,0.17,1.22,0.47,0.73,-0.64,2.7,1.54,4.25,0.27,-0.23,2.93,-0.62,2.16,0.62,0.58,10704,5387,5317
2544,LeBron James,2007,1.25,-0.16,0.95,0.32,0.62,0.3,1.45,-0.02,0.2,-0.18,0.4,0.55,2.39,1.86,4.25,-0.45,0.34,2.05,0.7,1.16,1.25,0.75,14910,7447,7463
959,Steve Nash,2007,4.56,0.12,0.35,-0.57,0.92,-0.62,0.64,0.57,-0.26,0.0,-0.26,-0.37,4.02,-0.01,4.01,-0.29,-0.74,4.76,-1.26,1.25,-0.27,-0.63,12015,6021,5994
2760,Anderson Varejao,2007,0.07,-0.32,0.58,0.4,0.17,0.38,0.82,-0.53,1.35,0.2,1.14,0.68,1.31,2.66,3.97,0.09,0.68,0.63,0.53,2.13,0.96,2.03,8838,4388,4450
1938,Manu Ginobili,2007,1.5,0.95,0.35,-0.09,0.44,-0.59,0.25,-0.12,1.45,0.22,1.23,0.71,1.81,1.98,3.79,0.12,0.2,1.61,-0.04,2.02,-0.24,2.16,9972,5013,4959
2734,Devin Harris,2007,1.68,0.64,-0.01,0.34,-0.36,-0.62,2.51,0.1,0.65,-0.0,0.67,-0.27,0.91,2.7,3.61,-0.33,-0.33,1.24,-0.13,2.83,-0.63,0.38,8232,4116,4116
708,Kevin Garnett,2007,1.1,0.49,0.47,0.4,0.08,-0.09,1.01,0.34,0.59,0.1,0.47,0.28,1.37,2.09,3.46,0.1,-0.08,1.45,0.31,1.78,0.38,0.87,11099,5559,5540
1891,Jason Terry,2007,1.23,-0.42,0.67,0.17,0.5,0.76,0.26,-0.15,-0.49,0.09,-0.58,0.22,2.8,0.49,3.29,0.64,0.51,2.29,0.77,-0.28,1.43,-0.27,11165,5578,5587
101236,Chuck Hayes,2007,-0.94,-0.81,-0.29,-0.69,0.4,0.56,1.5,0.02,1.05,0.14,0.91,0.87,-0.46,3.59,3.14,0.39,1.18,-1.64,1.29,2.3,0.27,1.92,7035,3491,3544
1515,Anthony Parker,2007,1.45,0.38,1.01,-0.01,1.01,-0.72,0.5,0.29,1.13,0.18,0.95,-0.23,1.66,1.47,3.13,-0.01,-0.81,2.47,0.15,1.32,0.29,0.9,10102,5062,5040
1747,Rafer Alston,2007,0.01,-0.22,1.18,0.32,0.86,-0.6,1.93,0.1,-0.47,-0.13,-0.35,0.93,0.84,2.24,3.07,0.09,0.29,0.55,0.19,2.05,0.58,0.46,12483,6236,6247
101135,David Lee,2007,1.34,0.73,-0.46,-0.08,-0.38,1.25,0.4,0.03,0.32,0.28,0.04,-0.02,2.78,0.28,3.05,0.22,1.09,1.69,0.0,0.28,0.79,0.3,6563,3254,3309
1890,Shawn Marion,2007,1.77,0.21,0.4,-0.1,0.51,-0.46,0.44,0.05,0.32,0.4,-0.08,0.18,2.36,0.67,3.03,0.38,-0.4,2.76,-0.2,0.87,-0.06,0.5,13541,6788,6753
200764,Renaldo Balkman,2007,-0.94,-0.21,-0.38,-0.34,-0.02,1.05,1.32,-0.82,1.27,0.7,0.56,0.14,0.36,2.65,3.02,0.56,2.0,-1.64,-0.99,3.64,0.67,1.41,4138,2033,2105
1501,Tim Thomas,2007,1.18,0.29,0.07,0.54,-0.47,-0.36,2.32,0.24,-0.41,0.05,-0.46,0.12,0.83,2.03,2.87,-0.05,-0.55,1.38,-0.07,2.1,-0.29,-0.29,7549,3774,3775
224,Eddie Jones,2007,0.57,-0.52,-0.24,-0.42,0.18,-0.16,0.19,-0.14,1.5,0.45,1.05,-0.09,0.7,1.95,2.65,0.88,-0.35,1.05,0.06,1.89,-0.4,1.41,6594,3291,3303
1717,Dirk Nowitzki,2007,1.8,1.19,1.09,0.33,0.77,0.79,-0.6,0.23,-0.68,-0.37,-0.31,0.88,2.93,-0.32,2.61,-0.67,-0.03,2.96,0.6,-0.92,1.88,0.2,11255,5623,5632
1497,Chauncey Billups,2007,1.82,0.85,1.17,0.7,0.47,-0.03,0.85,-0.23,-0.14,0.33,-0.47,-0.59,2.57,0.02,2.59,-0.49,0.83,1.74,-0.38,0.4,1.14,-0.73,11348,5699,5649
1503,Tracy McGrady,2007,1.01,-0.12,0.95,0.17,0.78,-0.27,0.71,0.17,-0.68,-0.38,-0.29,0.38,1.96,0.63,2.59,0.49,-0.74,2.7,-0.01,0.64,0.68,-0.3,10513,5263,5250
1718,Paul Pierce,2007,1.72,0.98,0.68,0.1,0.58,0.12,0.07,-0.35,-0.64,-0.58,-0.06,0.25,2.48,0.1,2.58,0.38,0.3,2.18,0.48,-0.38,0.8,-0.39,6642,3321,3321
2223,Samuel Dalembert,2007,0.36,-0.39,-0.06,-0.13,0.07,0.86,1.19,0.13,-0.23,-0.17,-0.06,-0.06,0.8,1.67,2.47,0.41,0.77,0.03,-0.03,1.7,0.8,-0.29,9344,4670,4674
2240,Gilbert Arenas,2007,1.13,1.03,1.06,0.38,0.69,0.63,0.02,0.12,-0.06,-0.05,-0.01,-0.32,2.54,-0.08,2.46,0.0,-0.04,2.58,-0.04,-0.04,1.69,-0.38,11584,5818,5766
1897,Metta World Peace,2007,0.49,0.12,1.14,1.0,0.14,-0.5,0.2,0.24,0.29,0.06,0.23,0.11,1.14,1.31,2.44,0.71,-0.14,1.28,1.16,0.15,0.64,0.4,10156,5087,5069
686,Antonio McDyess,2007,-1.05,0.02,-0.01,-0.29,0.26,1.32,1.65,-0.06,0.33,0.54,-0.2,-0.1,0.25,2.12,2.37,0.23,2.08,-1.83,-0.22,2.34,1.31,0.23,7435,3716,3719
2732,Ben Gordon,2007,0.7,0.28,0.46,0.01,0.45,0.5,0.77,-0.18,-0.44,-0.29,-0.13,0.29,1.65,0.71,2.36,0.08,0.7,0.95,0.29,0.42,0.96,-0.15,11816,5941,5875
2736,Luol Deng,2007,0.94,-0.07,0.23,0.48,-0.25,0.27,1.24,0.15,0.61,-0.1,0.72,0.34,0.79,1.56,2.35,-1.28,0.08,0.71,0.16,1.4,0.5,0.95,13150,6588,6562
200765,Rajon Rondo,2007,0.18,-0.33,-0.08,0.11,-0.2,0.59,0.38,-0.07,1.77,0.74,1.01,0.04,0.53,1.76,2.28,-0.6,0.5,0.03,0.61,1.15,0.51,1.81,6767,3394,3373
2198,Kwame Brown,2007,2.34,-0.11,-0.6,-0.02,-0.56,0.45,-1.2,0.32,0.41,0.18,0.23,0.27,2.29,-0.05,2.24,0.57,-0.15,2.44,0.05,-0.1,-0.15,0.68,4781,2388,2393
2202,Jason Richardson,2007,0.77,-0.65,0.23,0.16,0.08,0.21,0.4,-0.05,1.06,0.37,0.69,-0.58,1.43,0.78,2.21,0.12,0.58,0.85,-0.32,1.1,0.44,0.48,8529,4271,4258
703,Kurt Thomas,2007,0.88,-0.69,0.39,-0.01,0.4,-0.23,0.97,0.12,-0.23,0.06,-0.29,0.45,0.86,1.29,2.14,-0.09,-0.21,1.07,0.54,0.75,0.16,0.22,5521,2758,2763
2419,Tayshaun Prince,2007,-0.35,-0.02,1.1,0.24,0.85,0.49,0.98,0.16,-0.58,-0.2,-0.37,-0.06,1.55,0.58,2.13,0.55,0.28,1.27,-0.44,1.02,1.59,-0.64,12878,6468,6410
1536,Stephen Jackson,2007,0.69,0.37,0.44,0.09,0.35,-0.31,0.28,-0.46,0.72,0.2,0.51,0.09,0.95,1.15,2.1,0.19,-0.32,1.27,0.06,1.09,0.13,0.81,11570,5801,5769
1952,Raja Bell,2007,0.76,-0.03,0.28,-0.15,0.43,-0.81,1.1,0.57,0.09,0.04,0.06,0.2,0.62,1.46,2.08,0.46,0.28,0.34,0.08,1.38,-0.53,0.29,13028,6524,6504
2571,Leandro Barbosa,2007,1.86,0.2,0.92,0.51,0.4,-1.06,-0.48,-0.39,0.51,-0.04,0.56,-0.15,2.37,-0.34,2.03,0.43,-0.65,3.02,0.12,-0.46,-0.14,0.36,11507,5755,5752
2072,Michael Redd,2007,1.73,0.25,0.38,0.34,0.03,0.22,-1.37,-0.17,0.83,0.37,0.46,0.09,2.46,-0.54,1.92,0.04,0.2,2.26,0.19,-0.73,0.6,0.92,7666,3841,3825
200789,Daniel Gibson,2007,-0.3,-0.1,0.3,0.44,-0.15,0.62,0.38,0.08,-0.19,0.06,-0.24,0.6,0.88,1.02,1.89,0.48,0.57,0.31,0.61,0.41,0.92,0.41,4941,2455,2486
948,Marcus Camby,2007,1.38,0.62,0.05,-0.15,0.2,-0.29,1.39,0.86,-0.19,-0.06,-0.13,-0.68,1.19,0.68,1.87,0.21,-0.43,1.62,-0.43,1.11,-0.24,-0.87,10105,5058,5047
467,Jason Kidd,2007,1.0,0.1,0.3,0.07,0.23,0.07,0.55,-0.23,-0.59,-0.1,-0.49,0.53,0.95,0.86,1.81,-0.05,-0.07,1.02,0.84,0.02,0.37,-0.06,12671,6359,6312
2430,Carlos Boozer,2007,2.02,0.32,-0.05,-0.34,0.3,-0.32,0.57,-0.51,-0.97,-0.73,-0.24,0.63,1.43,0.34,1.77,-0.11,-0.51,1.94,0.6,-0.26,-0.37,-0.34,12253,6123,6130
101114,Deron Williams,2007,1.45,-0.17,-0.21,-0.33,0.12,0.66,-0.05,-0.1,-0.33,-0.7,0.37,0.71,1.3,0.45,1.75,-0.48,0.2,1.1,0.17,0.28,0.45,0.38,13649,6828,6821
1723,Matt Harpring,2007,-0.14,0.55,-0.23,0.08,-0.31,1.89,-0.68,-1.46,0.53,-0.17,0.69,0.6,2.03,-0.35,1.68,-0.29,2.24,-0.21,0.55,-0.9,1.66,1.13,8936,4466,4470
2572,Josh Howard,2007,0.57,0.24,0.81,0.36,0.45,0.62,-0.58,-0.42,0.45,0.04,0.41,0.2,1.41,0.21,1.63,-0.44,0.76,0.65,0.67,-0.46,1.43,0.65,9894,4948,4946
1921,Gordan Giricek,2007,0.09,-0.04,-0.53,-0.39,-0.15,0.82,0.96,-0.32,0.05,-0.08,0.13,0.64,0.21,1.41,1.62,-0.41,0.24,-0.03,0.6,0.81,0.29,0.69,5426,2702,2724
